r,s,ls,ld,lh,y,NetChargeWithinYear
KENYA,BESS001,1,1,4,2032,0.08
KENYA,BESS001,1,1,4,2033,0.072
KENYA,BESS001,1,1,4,2034,0.0325
KENYA,BESS001,1,1,4,2036,-0.004
KENYA,BESS001,1,1,4,2037,-0.0145
KENYA,BESS001,1,1,4,2038,0.0291
KENYA,BESS001,1,1,4,2039,0.0321
KENYA,BESS001,1,1,4,2040,0.0543
KENYA,BESS001,1,1,4,2041,0.0535
KENYA,BESS001,1,1,4,2042,0.0596
KENYA,BESS001,1,1,4,2043,0.0596
KENYA,BESS001,1,1,4,2044,0.0596
KENYA,BESS001,1,1,4,2045,0.1839
KENYA,BESS001,1,1,4,2046,0.1799
KENYA,BESS001,1,1,4,2047,0.2311
KENYA,BESS001,1,1,4,2048,0.2311
KENYA,BESS001,1,1,4,2049,0.314
KENYA,BESS001,1,1,4,2050,0.4968
KENYA,BESS001,1,1,5,2024,0.003
KENYA,BESS001,1,1,5,2025,0.0305
KENYA,BESS001,1,1,5,2026,0.0233
KENYA,BESS001,1,1,5,2027,0.0369
KENYA,BESS001,1,1,5,2028,0.0399
KENYA,BESS001,1,1,5,2029,0.04
KENYA,BESS001,1,1,5,2030,0.04
KENYA,BESS001,1,1,5,2031,0.0061
KENYA,BESS001,1,1,5,2032,0.04
KENYA,BESS001,1,1,5,2033,0.04
KENYA,BESS001,1,1,5,2034,0.037
KENYA,BESS001,1,1,5,2036,0.002
KENYA,BESS001,1,1,5,2037,0.016
KENYA,BESS001,1,1,5,2038,0.0114
KENYA,BESS001,1,1,5,2039,0.016
KENYA,BESS001,1,1,5,2040,0.0272
KENYA,BESS001,1,1,5,2041,0.0298
KENYA,BESS001,1,1,5,2042,0.0298
KENYA,BESS001,1,1,5,2043,0.0298
KENYA,BESS001,1,1,5,2044,0.0298
KENYA,BESS001,1,1,5,2045,0.0738
KENYA,BESS001,1,1,5,2046,0.0522
KENYA,BESS001,1,1,5,2047,0.0561
KENYA,BESS001,1,1,5,2048,0.0823
KENYA,BESS001,1,1,5,2049,0.0755
KENYA,BESS001,1,1,5,2050,0.0685
KENYA,BESS001,1,1,6,2026,-0.0421
KENYA,BESS001,1,1,6,2027,-0.0599
KENYA,BESS001,1,1,6,2031,0.0011
KENYA,BESS001,1,1,6,2034,-0.0149
KENYA,BESS001,1,1,6,2036,0.002
KENYA,BESS001,1,1,6,2037,-0.0015
KENYA,BESS001,1,1,6,2044,-0.0446
KENYA,BESS001,1,1,6,2045,-0.1233
KENYA,BESS001,1,1,6,2050,-0.0589
KENYA,BESS001,1,2,1,2025,0.0188
KENYA,BESS001,1,2,1,2026,0.0408
KENYA,BESS001,1,2,1,2027,0.0086
KENYA,BESS001,1,2,1,2028,0.0187
KENYA,BESS001,1,2,1,2029,0.0479
KENYA,BESS001,1,2,1,2030,0.0017
KENYA,BESS001,1,2,1,2031,0.0451
KENYA,BESS001,1,2,1,2032,0.031
KENYA,BESS001,1,2,1,2033,0.0479
KENYA,BESS001,1,2,1,2036,0.0024
KENYA,BESS001,1,2,1,2037,0.0127
KENYA,BESS001,1,2,1,2040,0.0215
KENYA,BESS001,1,2,1,2041,0.0236
KENYA,BESS001,1,2,1,2042,0.0357
KENYA,BESS001,1,2,1,2048,0.0045
KENYA,BESS001,1,2,1,2049,0.0113
KENYA,BESS001,1,2,1,2050,0.1142
KENYA,BESS001,1,2,2,2024,-0.0012
KENYA,BESS001,1,2,2,2025,-0.0023
KENYA,BESS001,1,2,2,2029,-0.0135
KENYA,BESS001,1,2,2,2031,-0.0193
KENYA,BESS001,1,2,2,2036,-0.0012
KENYA,BESS001,1,2,2,2037,-0.0096
KENYA,BESS001,1,2,2,2040,-0.0163
KENYA,BESS001,1,2,2,2041,-0.0178
KENYA,BESS001,1,2,2,2042,-0.0178
KENYA,BESS001,1,2,2,2043,-0.003
KENYA,BESS001,1,2,2,2044,-0.0001
KENYA,BESS001,1,2,2,2045,-0.0258
KENYA,BESS001,1,2,2,2046,-0.0364
KENYA,BESS001,1,2,2,2047,-0.0498
KENYA,BESS001,1,2,2,2048,-0.0692
KENYA,BESS001,1,2,2,2049,-0.0747
KENYA,BESS001,1,2,2,2050,-0.0726
KENYA,BESS001,1,2,3,2025,-0.0046
KENYA,BESS001,1,2,3,2029,-0.0199
KENYA,BESS001,1,2,3,2031,-0.0386
KENYA,BESS001,1,2,3,2032,0.0017
KENYA,BESS001,1,2,3,2036,-0.0024
KENYA,BESS001,1,2,3,2037,-0.0192
KENYA,BESS001,1,2,3,2038,-0.0065
KENYA,BESS001,1,2,3,2039,-0.0065
KENYA,BESS001,1,2,3,2040,-0.0325
KENYA,BESS001,1,2,3,2041,-0.0357
KENYA,BESS001,1,2,3,2042,-0.0357
KENYA,BESS001,1,2,3,2043,-0.009
KENYA,BESS001,1,2,3,2044,-0.012
KENYA,BESS001,1,2,3,2045,-0.0115
KENYA,BESS001,1,2,3,2048,-0.007
KENYA,BESS001,1,2,3,2049,0.0074
KENYA,BESS001,1,2,3,2050,0.0302
KENYA,BESS001,1,2,4,2024,0.0024
KENYA,BESS001,1,2,4,2025,0.0037
KENYA,BESS001,1,2,4,2026,-0.0313
KENYA,BESS001,1,2,4,2027,-0.016
KENYA,BESS001,1,2,4,2028,-0.0188
KENYA,BESS001,1,2,4,2029,-0.0181
KENYA,BESS001,1,2,4,2030,-0.0004
KENYA,BESS001,1,2,4,2031,0.0049
KENYA,BESS001,1,2,4,2032,-0.0162
KENYA,BESS001,1,2,4,2033,-0.0318
KENYA,BESS001,1,2,4,2034,0.0112
KENYA,BESS001,1,2,4,2036,0.0016
KENYA,BESS001,1,2,4,2037,0.0128
KENYA,BESS001,1,2,4,2038,0.0128
KENYA,BESS001,1,2,4,2039,0.0128
KENYA,BESS001,1,2,4,2040,0.0216
KENYA,BESS001,1,2,4,2041,0.0237
KENYA,BESS001,1,2,4,2042,0.0119
KENYA,BESS001,1,2,4,2043,0.0237
KENYA,BESS001,1,2,4,2044,0.0237
KENYA,BESS001,1,2,4,2045,0.0732
KENYA,BESS001,1,2,4,2046,0.0716
KENYA,BESS001,1,2,4,2047,0.0919
KENYA,BESS001,1,2,4,2048,0.0401
KENYA,BESS001,1,2,4,2049,0.0251
KENYA,BESS001,1,2,4,2050,-0.0078
KENYA,BESS001,1,2,5,2024,-0.0012
KENYA,BESS001,1,2,5,2025,-0.0161
KENYA,BESS001,1,2,5,2026,-0.0088
KENYA,BESS001,1,2,5,2027,-0.0161
KENYA,BESS001,1,2,5,2028,-0.0042
KENYA,BESS001,1,2,5,2029,-0.0148
KENYA,BESS001,1,2,5,2030,-0.0013
KENYA,BESS001,1,2,5,2031,-0.0161
KENYA,BESS001,1,2,5,2032,-0.0161
KENYA,BESS001,1,2,5,2033,-0.0161
KENYA,BESS001,1,2,5,2034,-0.0123
KENYA,BESS001,1,2,5,2036,-0.0008
KENYA,BESS001,1,2,5,2037,-0.0064
KENYA,BESS001,1,2,5,2038,-0.0064
KENYA,BESS001,1,2,5,2039,-0.0064
KENYA,BESS001,1,2,5,2040,-0.0109
KENYA,BESS001,1,2,5,2041,-0.012
KENYA,BESS001,1,2,5,2042,-0.012
KENYA,BESS001,1,2,5,2043,-0.012
KENYA,BESS001,1,2,5,2044,-0.012
KENYA,BESS001,1,2,5,2045,-0.0369
KENYA,BESS001,1,2,5,2046,-0.0361
KENYA,BESS001,1,2,5,2047,-0.0434
KENYA,BESS001,1,2,5,2048,-0.0379
KENYA,BESS001,1,2,5,2049,-0.063
KENYA,BESS001,1,2,5,2050,-0.0997
KENYA,BESS001,1,2,6,2025,0.0005
KENYA,BESS001,1,2,6,2027,0.024
KENYA,BESS001,1,2,6,2028,0.0047
KENYA,BESS001,1,2,6,2029,0.0188
KENYA,BESS001,1,2,6,2031,0.024
KENYA,BESS001,1,2,6,2033,0.0007
KENYA,BESS001,1,2,6,2034,0.0011
KENYA,BESS001,1,2,6,2036,0.0004
KENYA,BESS001,1,2,6,2037,0.0096
KENYA,BESS001,1,2,6,2040,0.0163
KENYA,BESS001,1,2,6,2041,0.0178
KENYA,BESS001,1,2,6,2042,0.0178
KENYA,BESS001,1,2,6,2048,0.0692
KENYA,BESS001,1,2,6,2049,0.094
KENYA,BESS001,1,2,6,2050,0.0367
KENYA,BESS001,2,1,1,2025,0.0584
KENYA,BESS001,2,1,1,2027,0.0248
KENYA,BESS001,2,1,1,2028,0.0641
KENYA,BESS001,2,1,1,2029,0.0811
KENYA,BESS001,2,1,1,2030,0.0238
KENYA,BESS001,2,1,1,2031,0.0811
KENYA,BESS001,2,1,1,2032,0.0256
KENYA,BESS001,2,1,1,2033,0.0811
KENYA,BESS001,2,1,1,2034,0.0292
KENYA,BESS001,2,1,1,2036,0.004
KENYA,BESS001,2,1,1,2037,0.0325
KENYA,BESS001,2,1,1,2038,0.023
KENYA,BESS001,2,1,1,2039,0.0084
KENYA,BESS001,2,1,1,2040,0.055
KENYA,BESS001,2,1,1,2041,0.0604
KENYA,BESS001,2,1,1,2042,0.0604
KENYA,BESS001,2,1,1,2043,0.0081
KENYA,BESS001,2,1,1,2044,0.043
KENYA,BESS001,2,1,1,2045,0.1135
KENYA,BESS001,2,1,1,2046,0.1234
KENYA,BESS001,2,1,1,2047,0.1552
KENYA,BESS001,2,1,1,2048,0.2342
KENYA,BESS001,2,1,1,2049,0.3183
KENYA,BESS001,2,1,1,2050,0.5036
KENYA,BESS001,2,1,2,2025,-0.0017
KENYA,BESS001,2,1,2,2026,0.0367
KENYA,BESS001,2,1,2,2027,0.0004
KENYA,BESS001,2,1,2,2029,-0.0281
KENYA,BESS001,2,1,2,2031,-0.0307
KENYA,BESS001,2,1,2,2036,-0.002
KENYA,BESS001,2,1,2,2037,-0.0163
KENYA,BESS001,2,1,2,2040,-0.0275
KENYA,BESS001,2,1,2,2041,-0.0302
KENYA,BESS001,2,1,2,2042,-0.0302
KENYA,BESS001,2,1,2,2045,-0.057
KENYA,BESS001,2,1,2,2046,-0.0466
KENYA,BESS001,2,1,2,2047,-0.0567
KENYA,BESS001,2,1,2,2048,-0.1168
KENYA,BESS001,2,1,2,2049,-0.1591
KENYA,BESS001,2,1,2,2050,-0.2366
KENYA,BESS001,2,1,3,2026,0.011
KENYA,BESS001,2,1,3,2029,-0.0178
KENYA,BESS001,2,1,3,2031,-0.0176
KENYA,BESS001,2,1,3,2036,-0.004
KENYA,BESS001,2,1,3,2037,-0.0325
KENYA,BESS001,2,1,3,2040,-0.0048
KENYA,BESS001,2,1,3,2041,-0.0435
KENYA,BESS001,2,1,3,2042,-0.0235
KENYA,BESS001,2,1,3,2043,0.0001
KENYA,BESS001,2,1,3,2045,0.022
KENYA,BESS001,2,1,3,2047,0.0117
KENYA,BESS001,2,1,3,2049,-0.0085
KENYA,BESS001,2,1,3,2050,0.0051
KENYA,BESS001,2,1,4,2024,-0.0041
KENYA,BESS001,2,1,4,2025,-0.0518
KENYA,BESS001,2,1,4,2026,-0.0542
KENYA,BESS001,2,1,4,2027,-0.0542
KENYA,BESS001,2,1,4,2028,-0.0542
KENYA,BESS001,2,1,4,2029,-0.0402
KENYA,BESS001,2,1,4,2030,-0.0505
KENYA,BESS001,2,1,4,2031,-0.0453
KENYA,BESS001,2,1,4,2032,-0.0499
KENYA,BESS001,2,1,4,2033,-0.0542
KENYA,BESS001,2,1,4,2034,-0.0501
KENYA,BESS001,2,1,4,2036,-0.0013
KENYA,BESS001,2,1,4,2037,-0.0031
KENYA,BESS001,2,1,4,2038,-0.0217
KENYA,BESS001,2,1,4,2039,-0.0217
KENYA,BESS001,2,1,4,2040,-0.0368
KENYA,BESS001,2,1,4,2041,-0.0369
KENYA,BESS001,2,1,4,2042,-0.0404
KENYA,BESS001,2,1,4,2043,-0.0404
KENYA,BESS001,2,1,4,2044,-0.0404
KENYA,BESS001,2,1,4,2045,-0.1245
KENYA,BESS001,2,1,4,2046,-0.1218
KENYA,BESS001,2,1,4,2047,-0.1564
KENYA,BESS001,2,1,4,2048,-0.1537
KENYA,BESS001,2,1,4,2049,-0.2058
KENYA,BESS001,2,1,4,2050,-0.3353
KENYA,BESS001,2,1,5,2024,0.002
KENYA,BESS001,2,1,5,2025,-0.0042
KENYA,BESS001,2,1,5,2026,0.0071
KENYA,BESS001,2,1,5,2027,-0.0108
KENYA,BESS001,2,1,5,2028,-0.0091
KENYA,BESS001,2,1,5,2029,0.0035
KENYA,BESS001,2,1,5,2030,0.0272
KENYA,BESS001,2,1,5,2031,-0.0272
KENYA,BESS001,2,1,5,2032,-0.0155
KENYA,BESS001,2,1,5,2033,-0.0272
KENYA,BESS001,2,1,5,2034,0.0213
KENYA,BESS001,2,1,5,2036,0.0014
KENYA,BESS001,2,1,5,2037,0.0031
KENYA,BESS001,2,1,5,2038,-0.001
KENYA,BESS001,2,1,5,2039,0.0109
KENYA,BESS001,2,1,5,2040,-0.0129
KENYA,BESS001,2,1,5,2041,0.0203
KENYA,BESS001,2,1,5,2042,0.0039
KENYA,BESS001,2,1,5,2043,0.0024
KENYA,BESS001,2,1,5,2044,-0.0021
KENYA,BESS001,2,1,5,2045,-0.0452
KENYA,BESS001,2,1,5,2046,-0.0443
KENYA,BESS001,2,1,5,2047,-0.0683
KENYA,BESS001,2,1,5,2048,-0.0782
KENYA,BESS001,2,1,5,2049,-0.1005
KENYA,BESS001,2,1,5,2050,-0.169
KENYA,BESS001,2,1,6,2024,0.0021
KENYA,BESS001,2,1,6,2027,0.0406
KENYA,BESS001,2,1,6,2029,0.0021
KENYA,BESS001,2,1,6,2031,0.0406
KENYA,BESS001,2,1,6,2032,0.0406
KENYA,BESS001,2,1,6,2033,0.0012
KENYA,BESS001,2,1,6,2036,0.002
KENYA,BESS001,2,1,6,2037,0.0163
KENYA,BESS001,2,1,6,2039,0.0026
KENYA,BESS001,2,1,6,2040,0.0275
KENYA,BESS001,2,1,6,2041,0.0302
KENYA,BESS001,2,1,6,2042,0.0302
KENYA,BESS001,2,1,6,2043,0.0302
KENYA,BESS001,2,1,6,2045,0.0932
KENYA,BESS001,2,1,6,2046,0.0912
KENYA,BESS001,2,1,6,2047,0.1171
KENYA,BESS001,2,1,6,2048,0.1171
KENYA,BESS001,2,1,6,2049,0.1591
KENYA,BESS001,2,1,6,2050,0.238
KENYA,BESS001,2,2,1,2024,0.0008
KENYA,BESS001,2,2,1,2025,0.0324
KENYA,BESS001,2,2,1,2026,0.0
KENYA,BESS001,2,2,1,2027,0.0324
KENYA,BESS001,2,2,1,2028,0.0324
KENYA,BESS001,2,2,1,2029,0.0308
KENYA,BESS001,2,2,1,2030,0.0102
KENYA,BESS001,2,2,1,2031,0.0324
KENYA,BESS001,2,2,1,2032,0.0324
KENYA,BESS001,2,2,1,2033,0.0324
KENYA,BESS001,2,2,1,2034,0.03
KENYA,BESS001,2,2,1,2036,0.0016
KENYA,BESS001,2,2,1,2037,0.013
KENYA,BESS001,2,2,1,2038,0.0044
KENYA,BESS001,2,2,1,2039,0.0044
KENYA,BESS001,2,2,1,2040,0.022
KENYA,BESS001,2,2,1,2041,0.0241
KENYA,BESS001,2,2,1,2042,0.0241
KENYA,BESS001,2,2,1,2043,0.0241
KENYA,BESS001,2,2,1,2044,0.0241
KENYA,BESS001,2,2,1,2045,0.0744
KENYA,BESS001,2,2,1,2046,0.0662
KENYA,BESS001,2,2,1,2047,0.0935
KENYA,BESS001,2,2,1,2048,0.0935
KENYA,BESS001,2,2,1,2049,0.1271
KENYA,BESS001,2,2,1,2050,0.2011
KENYA,BESS001,2,2,2,2024,-0.0012
KENYA,BESS001,2,2,2,2025,-0.0163
KENYA,BESS001,2,2,2,2026,-0.0163
KENYA,BESS001,2,2,2,2027,-0.0163
KENYA,BESS001,2,2,2,2028,-0.0163
KENYA,BESS001,2,2,2,2029,-0.0163
KENYA,BESS001,2,2,2,2030,-0.0163
KENYA,BESS001,2,2,2,2031,-0.0163
KENYA,BESS001,2,2,2,2032,-0.0163
KENYA,BESS001,2,2,2,2033,-0.0163
KENYA,BESS001,2,2,2,2034,-0.0151
KENYA,BESS001,2,2,2,2036,-0.0008
KENYA,BESS001,2,2,2,2037,-0.0065
KENYA,BESS001,2,2,2,2038,-0.0065
KENYA,BESS001,2,2,2,2039,-0.0065
KENYA,BESS001,2,2,2,2040,-0.0111
KENYA,BESS001,2,2,2,2041,-0.0122
KENYA,BESS001,2,2,2,2042,-0.0122
KENYA,BESS001,2,2,2,2043,-0.0122
KENYA,BESS001,2,2,2,2044,-0.0122
KENYA,BESS001,2,2,2,2045,-0.0375
KENYA,BESS001,2,2,2,2046,-0.0367
KENYA,BESS001,2,2,2,2047,-0.0472
KENYA,BESS001,2,2,2,2048,-0.0472
KENYA,BESS001,2,2,2,2049,-0.0641
KENYA,BESS001,2,2,2,2050,-0.1014
KENYA,BESS001,2,2,3,2024,0.0024
KENYA,BESS001,2,2,3,2025,0.0264
KENYA,BESS001,2,2,3,2026,0.0251
KENYA,BESS001,2,2,3,2027,0.0102
KENYA,BESS001,2,2,3,2028,0.0083
KENYA,BESS001,2,2,3,2030,0.0294
KENYA,BESS001,2,2,3,2031,0.0324
KENYA,BESS001,2,2,3,2032,0.011
KENYA,BESS001,2,2,3,2033,0.0197
KENYA,BESS001,2,2,3,2034,0.0033
KENYA,BESS001,2,2,3,2036,0.0005
KENYA,BESS001,2,2,3,2037,0.0044
KENYA,BESS001,2,2,3,2038,0.013
KENYA,BESS001,2,2,3,2039,0.013
KENYA,BESS001,2,2,3,2040,0.022
KENYA,BESS001,2,2,3,2041,0.0241
KENYA,BESS001,2,2,3,2042,0.0114
KENYA,BESS001,2,2,3,2043,0.0082
KENYA,BESS001,2,2,3,2044,0.0082
KENYA,BESS001,2,2,3,2045,0.0277
KENYA,BESS001,2,2,3,2046,0.027
KENYA,BESS001,2,2,3,2047,0.0384
KENYA,BESS001,2,2,3,2048,0.0742
KENYA,BESS001,2,2,3,2049,0.0813
KENYA,BESS001,2,2,3,2050,0.0888
KENYA,BESS001,2,2,4,2024,-0.0016
KENYA,BESS001,2,2,4,2025,-0.0218
KENYA,BESS001,2,2,4,2026,-0.0037
KENYA,BESS001,2,2,4,2027,-0.0191
KENYA,BESS001,2,2,4,2028,-0.0182
KENYA,BESS001,2,2,4,2029,-0.0093
KENYA,BESS001,2,2,4,2030,-0.018
KENYA,BESS001,2,2,4,2031,-0.0213
KENYA,BESS001,2,2,4,2032,-0.0218
KENYA,BESS001,2,2,4,2033,-0.0218
KENYA,BESS001,2,2,4,2034,-0.0134
KENYA,BESS001,2,2,4,2036,-0.0011
KENYA,BESS001,2,2,4,2037,-0.0087
KENYA,BESS001,2,2,4,2038,-0.0087
KENYA,BESS001,2,2,4,2039,-0.0087
KENYA,BESS001,2,2,4,2040,-0.0148
KENYA,BESS001,2,2,4,2041,-0.0162
KENYA,BESS001,2,2,4,2042,-0.0162
KENYA,BESS001,2,2,4,2043,-0.0162
KENYA,BESS001,2,2,4,2044,-0.0162
KENYA,BESS001,2,2,4,2045,-0.0458
KENYA,BESS001,2,2,4,2046,-0.0404
KENYA,BESS001,2,2,4,2047,-0.0505
KENYA,BESS001,2,2,4,2048,-0.0629
KENYA,BESS001,2,2,4,2049,-0.0808
KENYA,BESS001,2,2,4,2050,-0.0829
KENYA,BESS001,2,2,5,2024,0.0008
KENYA,BESS001,2,2,5,2025,-0.0044
KENYA,BESS001,2,2,5,2026,0.0109
KENYA,BESS001,2,2,5,2027,0.009
KENYA,BESS001,2,2,5,2028,0.01
KENYA,BESS001,2,2,5,2029,0.0109
KENYA,BESS001,2,2,5,2030,0.0109
KENYA,BESS001,2,2,5,2031,-0.0109
KENYA,BESS001,2,2,5,2032,0.0109
KENYA,BESS001,2,2,5,2033,0.0022
KENYA,BESS001,2,2,5,2034,0.0101
KENYA,BESS001,2,2,5,2036,0.0005
KENYA,BESS001,2,2,5,2037,0.0044
KENYA,BESS001,2,2,5,2038,0.0044
KENYA,BESS001,2,2,5,2039,0.0044
KENYA,BESS001,2,2,5,2040,-0.0071
KENYA,BESS001,2,2,5,2041,-0.0078
KENYA,BESS001,2,2,5,2042,0.0049
KENYA,BESS001,2,2,5,2043,0.0081
KENYA,BESS001,2,2,5,2044,0.0081
KENYA,BESS001,2,2,5,2045,0.0183
KENYA,BESS001,2,2,5,2046,0.0201
KENYA,BESS001,2,2,5,2047,0.0124
KENYA,BESS001,2,2,5,2048,-0.0109
KENYA,BESS001,2,2,5,2050,-0.0054
KENYA,BESS001,2,2,6,2024,-0.0012
KENYA,BESS001,2,2,6,2025,-0.0163
KENYA,BESS001,2,2,6,2026,-0.0163
KENYA,BESS001,2,2,6,2027,-0.0163
KENYA,BESS001,2,2,6,2028,-0.0163
KENYA,BESS001,2,2,6,2029,-0.0163
KENYA,BESS001,2,2,6,2030,-0.0163
KENYA,BESS001,2,2,6,2031,-0.0163
KENYA,BESS001,2,2,6,2032,-0.0163
KENYA,BESS001,2,2,6,2033,-0.0163
KENYA,BESS001,2,2,6,2034,-0.0151
KENYA,BESS001,2,2,6,2036,-0.0008
KENYA,BESS001,2,2,6,2037,-0.0065
KENYA,BESS001,2,2,6,2038,-0.0065
KENYA,BESS001,2,2,6,2039,-0.0065
KENYA,BESS001,2,2,6,2040,-0.0111
KENYA,BESS001,2,2,6,2041,-0.0122
KENYA,BESS001,2,2,6,2042,-0.0122
KENYA,BESS001,2,2,6,2043,-0.0122
KENYA,BESS001,2,2,6,2044,-0.0122
KENYA,BESS001,2,2,6,2045,-0.0375
KENYA,BESS001,2,2,6,2046,-0.0367
KENYA,BESS001,2,2,6,2047,-0.0472
KENYA,BESS001,2,2,6,2048,-0.0472
KENYA,BESS001,2,2,6,2049,-0.0641
KENYA,BESS001,2,2,6,2050,-0.1014
KENYA,BESS001,3,1,1,2026,-0.0635
KENYA,BESS001,3,1,1,2029,-0.0119
KENYA,BESS001,3,1,1,2030,-0.0849
KENYA,BESS001,3,1,1,2032,-0.0157
KENYA,BESS001,3,1,1,2033,-0.1625
KENYA,BESS001,3,1,1,2036,0.0054
KENYA,BESS001,3,1,1,2037,0.0562
KENYA,BESS001,3,1,1,2040,0.0514
KENYA,BESS001,3,1,1,2041,0.1182
KENYA,BESS001,3,1,1,2042,0.0716
KENYA,BESS001,3,1,1,2047,-0.2265
KENYA,BESS001,3,1,1,2049,-0.0899
KENYA,BESS001,3,1,2,2024,0.0061
KENYA,BESS001,3,1,2,2025,0.0114
KENYA,BESS001,3,1,2,2026,0.0811
KENYA,BESS001,3,1,2,2027,0.0811
KENYA,BESS001,3,1,2,2028,0.0811
KENYA,BESS001,3,1,2,2029,0.0811
KENYA,BESS001,3,1,2,2030,0.0811
KENYA,BESS001,3,1,2,2031,-0.032
KENYA,BESS001,3,1,2,2032,0.0811
KENYA,BESS001,3,1,2,2033,0.0811
KENYA,BESS001,3,1,2,2034,0.075
KENYA,BESS001,3,1,2,2036,-0.004
KENYA,BESS001,3,1,2,2037,-0.0325
KENYA,BESS001,3,1,2,2038,0.0325
KENYA,BESS001,3,1,2,2039,0.0325
KENYA,BESS001,3,1,2,2040,-0.055
KENYA,BESS001,3,1,2,2041,-0.0604
KENYA,BESS001,3,1,2,2042,-0.0604
KENYA,BESS001,3,1,2,2043,0.0604
KENYA,BESS001,3,1,2,2044,0.0604
KENYA,BESS001,3,1,2,2045,0.0215
KENYA,BESS001,3,1,2,2046,0.0872
KENYA,BESS001,3,1,2,2047,0.1146
KENYA,BESS001,3,1,2,2048,-0.1311
KENYA,BESS001,3,1,2,2049,-0.1263
KENYA,BESS001,3,1,2,2050,-0.1196
KENYA,BESS001,3,1,3,2024,-0.0081
KENYA,BESS001,3,1,3,2025,-0.0945
KENYA,BESS001,3,1,3,2026,-0.1509
KENYA,BESS001,3,1,3,2027,-0.1625
KENYA,BESS001,3,1,3,2028,-0.1399
KENYA,BESS001,3,1,3,2029,-0.1625
KENYA,BESS001,3,1,3,2030,-0.0703
KENYA,BESS001,3,1,3,2031,-0.1199
KENYA,BESS001,3,1,3,2032,-0.1625
KENYA,BESS001,3,1,3,2033,-0.0523
KENYA,BESS001,3,1,3,2034,-0.1102
KENYA,BESS001,3,1,3,2036,-0.0081
KENYA,BESS001,3,1,3,2037,-0.0652
KENYA,BESS001,3,1,3,2038,-0.0529
KENYA,BESS001,3,1,3,2039,-0.0431
KENYA,BESS001,3,1,3,2040,-0.035
KENYA,BESS001,3,1,3,2041,-0.0772
KENYA,BESS001,3,1,3,2042,-0.0937
KENYA,BESS001,3,1,3,2043,-0.1057
KENYA,BESS001,3,1,3,2044,-0.1031
KENYA,BESS001,3,1,3,2045,-0.2882
KENYA,BESS001,3,1,3,2046,-0.3623
KENYA,BESS001,3,1,3,2047,-0.3213
KENYA,BESS001,3,1,3,2048,-0.1658
KENYA,BESS001,3,1,3,2049,-0.204
KENYA,BESS001,3,1,3,2050,-0.6034
KENYA,BESS001,3,1,4,2024,-0.0081
KENYA,BESS001,3,1,4,2025,-0.0523
KENYA,BESS001,3,1,4,2026,-0.003
KENYA,BESS001,3,1,4,2027,-0.0542
KENYA,BESS001,3,1,4,2028,-0.0764
KENYA,BESS001,3,1,4,2029,-0.0424
KENYA,BESS001,3,1,4,2030,-0.0614
KENYA,BESS001,3,1,4,2031,0.0155
KENYA,BESS001,3,1,4,2032,-0.0387
KENYA,BESS001,3,1,4,2033,-0.0027
KENYA,BESS001,3,1,4,2034,-0.0896
KENYA,BESS001,3,1,4,2037,-0.0129
