r,t,l,y,RateOfTotalActivity
KENYA,PWRDIST,TS02,2047,181.6348
KENYA,PWRDIST,TS02,2048,191.8768
KENYA,PWRDIST,TS02,2049,207.0261
KENYA,PWRDIST,TS02,2050,214.0691
KENYA,PWRDIST,TS03,2019,46.2723
KENYA,PWRDIST,TS03,2020,47.0857
KENYA,PWRDIST,TS03,2021,49.181
KENYA,PWRDIST,TS03,2022,50.9767
KENYA,PWRDIST,TS03,2023,52.1812
KENYA,PWRDIST,TS03,2024,53.8917
KENYA,PWRDIST,TS03,2025,55.7863
KENYA,PWRDIST,TS03,2026,57.4678
KENYA,PWRDIST,TS03,2027,60.62
KENYA,PWRDIST,TS03,2028,64.0626
KENYA,PWRDIST,TS03,2029,67.9523
KENYA,PWRDIST,TS03,2030,73.1608
KENYA,PWRDIST,TS03,2031,75.4178
KENYA,PWRDIST,TS03,2032,79.6237
KENYA,PWRDIST,TS03,2033,83.719
KENYA,PWRDIST,TS03,2034,89.9764
KENYA,PWRDIST,TS03,2035,92.8306
KENYA,PWRDIST,TS03,2036,97.5896
KENYA,PWRDIST,TS03,2037,106.7044
KENYA,PWRDIST,TS03,2038,109.2206
KENYA,PWRDIST,TS03,2039,115.5769
KENYA,PWRDIST,TS03,2040,122.1477
KENYA,PWRDIST,TS03,2041,129.1571
KENYA,PWRDIST,TS03,2042,136.4119
KENYA,PWRDIST,TS03,2043,144.1493
KENYA,PWRDIST,TS03,2044,156.1307
KENYA,PWRDIST,TS03,2045,160.9166
KENYA,PWRDIST,TS03,2046,170.0104
KENYA,PWRDIST,TS03,2047,179.5891
KENYA,PWRDIST,TS03,2048,189.7172
KENYA,PWRDIST,TS03,2049,203.3863
KENYA,PWRDIST,TS03,2050,211.6623
KENYA,PWRDIST,TS04,2019,52.472
KENYA,PWRDIST,TS04,2020,53.3937
KENYA,PWRDIST,TS04,2021,55.7683
KENYA,PWRDIST,TS04,2022,57.5766
KENYA,PWRDIST,TS04,2023,59.1805
KENYA,PWRDIST,TS04,2024,61.123
KENYA,PWRDIST,TS04,2025,63.2705
KENYA,PWRDIST,TS04,2026,65.217
KENYA,PWRDIST,TS04,2027,68.8075
KENYA,PWRDIST,TS04,2028,72.7139
KENYA,PWRDIST,TS04,2029,77.134
KENYA,PWRDIST,TS04,2030,81.5241
KENYA,PWRDIST,TS04,2031,85.7005
KENYA,PWRDIST,TS04,2032,90.4965
KENYA,PWRDIST,TS04,2033,95.1902
KENYA,PWRDIST,TS04,2034,100.2981
KENYA,PWRDIST,TS04,2035,105.6083
KENYA,PWRDIST,TS04,2036,111.0466
KENYA,PWRDIST,TS04,2037,117.5081
KENYA,PWRDIST,TS04,2038,124.2391
KENYA,PWRDIST,TS04,2039,131.3562
KENYA,PWRDIST,TS04,2040,138.9026
KENYA,PWRDIST,TS04,2041,146.854
KENYA,PWRDIST,TS04,2042,155.0843
KENYA,PWRDIST,TS04,2043,163.8623
KENYA,PWRDIST,TS04,2044,173.109
KENYA,PWRDIST,TS04,2045,182.8858
KENYA,PWRDIST,TS04,2046,193.204
KENYA,PWRDIST,TS04,2047,204.0728
KENYA,PWRDIST,TS04,2048,215.5654
KENYA,PWRDIST,TS04,2049,227.6945
KENYA,PWRDIST,TS04,2050,240.4692
KENYA,PWRDIST,TS05,2019,49.9913
KENYA,PWRDIST,TS05,2020,50.8696
KENYA,PWRDIST,TS05,2021,53.1325
KENYA,PWRDIST,TS05,2022,54.8557
KENYA,PWRDIST,TS05,2023,56.3798
KENYA,PWRDIST,TS05,2024,58.2295
KENYA,PWRDIST,TS05,2025,60.2758
KENYA,PWRDIST,TS05,2026,62.1163
KENYA,PWRDIST,TS05,2027,65.5314
KENYA,PWRDIST,TS05,2028,69.2522
KENYA,PWRDIST,TS05,2029,73.4601
KENYA,PWRDIST,TS05,2030,77.6224
KENYA,PWRDIST,TS05,2031,81.586
KENYA,PWRDIST,TS05,2032,86.1459
KENYA,PWRDIST,TS05,2033,90.6001
KENYA,PWRDIST,TS05,2034,95.4533
KENYA,PWRDIST,TS05,2035,100.4955
KENYA,PWRDIST,TS05,2036,105.662
KENYA,PWRDIST,TS05,2037,111.8174
KENYA,PWRDIST,TS05,2038,118.2297
KENYA,PWRDIST,TS05,2039,125.0096
KENYA,PWRDIST,TS05,2040,132.1983
KENYA,PWRDIST,TS05,2041,139.7728
KENYA,PWRDIST,TS05,2042,147.6128
KENYA,PWRDIST,TS05,2043,155.9744
KENYA,PWRDIST,TS05,2044,164.7824
KENYA,PWRDIST,TS05,2045,174.0951
KENYA,PWRDIST,TS05,2046,183.9234
KENYA,PWRDIST,TS05,2047,194.276
KENYA,PWRDIST,TS05,2048,205.2226
KENYA,PWRDIST,TS05,2049,216.7752
KENYA,PWRDIST,TS05,2050,228.9425
KENYA,PWRDIST,TS06,2019,36.6377
KENYA,PWRDIST,TS06,2020,37.2826
KENYA,PWRDIST,TS06,2021,38.944
KENYA,PWRDIST,TS06,2022,40.2092
KENYA,PWRDIST,TS06,2023,41.3041
KENYA,PWRDIST,TS06,2024,42.6539
KENYA,PWRDIST,TS06,2025,44.1554
KENYA,PWRDIST,TS06,2026,45.4251
KENYA,PWRDIST,TS06,2027,48.7058
KENYA,PWRDIST,TS06,2028,51.4649
KENYA,PWRDIST,TS06,2029,54.4769
KENYA,PWRDIST,TS06,2030,58.0072
KENYA,PWRDIST,TS06,2031,59.4379
KENYA,PWRDIST,TS06,2032,62.7267
KENYA,PWRDIST,TS06,2033,65.8922
KENYA,PWRDIST,TS06,2034,69.3741
KENYA,PWRDIST,TS06,2035,76.0128
KENYA,PWRDIST,TS06,2036,76.6765
KENYA,PWRDIST,TS06,2037,81.185
KENYA,PWRDIST,TS06,2038,89.3431
KENYA,PWRDIST,TS06,2039,90.8461
KENYA,PWRDIST,TS06,2040,96.1096
KENYA,PWRDIST,TS06,2041,101.6551
KENYA,PWRDIST,TS06,2042,109.3811
KENYA,PWRDIST,TS06,2043,113.5143
KENYA,PWRDIST,TS06,2044,119.9608
KENYA,PWRDIST,TS06,2045,126.7754
KENYA,PWRDIST,TS06,2046,137.9748
KENYA,PWRDIST,TS06,2047,145.6493
KENYA,PWRDIST,TS06,2048,149.5477
KENYA,PWRDIST,TS06,2049,162.3377
KENYA,PWRDIST,TS06,2050,166.8948
KENYA,PWRDIST,TS07,2019,40.678
KENYA,PWRDIST,TS07,2020,41.3935
KENYA,PWRDIST,TS07,2021,43.2369
KENYA,PWRDIST,TS07,2022,44.6407
KENYA,PWRDIST,TS07,2023,45.8655
KENYA,PWRDIST,TS07,2024,47.3665
KENYA,PWRDIST,TS07,2025,49.0329
KENYA,PWRDIST,TS07,2026,50.4752
KENYA,PWRDIST,TS07,2027,53.2321
KENYA,PWRDIST,TS07,2028,56.2562
KENYA,PWRDIST,TS07,2029,59.6671
KENYA,PWRDIST,TS07,2030,62.9743
KENYA,PWRDIST,TS07,2031,66.1392
KENYA,PWRDIST,TS07,2032,69.8125
KENYA,PWRDIST,TS07,2033,73.3679
KENYA,PWRDIST,TS07,2034,79.9182
KENYA,PWRDIST,TS07,2035,81.3006
KENYA,PWRDIST,TS07,2036,85.4465
KENYA,PWRDIST,TS07,2037,90.4533
KENYA,PWRDIST,TS07,2038,99.1307
KENYA,PWRDIST,TS07,2039,104.6921
KENYA,PWRDIST,TS07,2040,107.0288
KENYA,PWRDIST,TS07,2041,116.8094
KENYA,PWRDIST,TS07,2042,123.248
KENYA,PWRDIST,TS07,2043,126.3612
KENYA,PWRDIST,TS07,2044,133.5222
KENYA,PWRDIST,TS07,2045,141.0927
KENYA,PWRDIST,TS07,2046,149.0817
KENYA,PWRDIST,TS07,2047,157.4963
KENYA,PWRDIST,TS07,2048,166.393
KENYA,PWRDIST,TS07,2049,175.7813
KENYA,PWRDIST,TS07,2050,185.6683
KENYA,PWRDIST,TS08,2019,50.0019
KENYA,PWRDIST,TS08,2020,50.8804
KENYA,PWRDIST,TS08,2021,53.1437
KENYA,PWRDIST,TS08,2022,54.8673
KENYA,PWRDIST,TS08,2023,56.3918
KENYA,PWRDIST,TS08,2024,58.2418
KENYA,PWRDIST,TS08,2025,60.2886
KENYA,PWRDIST,TS08,2026,62.1295
KENYA,PWRDIST,TS08,2027,65.5453
KENYA,PWRDIST,TS08,2028,69.267
KENYA,PWRDIST,TS08,2029,73.4757
KENYA,PWRDIST,TS08,2030,77.639
KENYA,PWRDIST,TS08,2031,81.6035
KENYA,PWRDIST,TS08,2032,86.1645
KENYA,PWRDIST,TS08,2033,90.6197
KENYA,PWRDIST,TS08,2034,95.474
KENYA,PWRDIST,TS08,2035,100.5173
KENYA,PWRDIST,TS08,2036,105.6849
KENYA,PWRDIST,TS08,2037,111.8417
KENYA,PWRDIST,TS08,2038,118.2553
KENYA,PWRDIST,TS08,2039,125.0366
KENYA,PWRDIST,TS08,2040,132.2269
KENYA,PWRDIST,TS08,2041,139.803
KENYA,PWRDIST,TS08,2042,147.6447
KENYA,PWRDIST,TS08,2043,156.008
KENYA,PWRDIST,TS08,2044,164.8179
KENYA,PWRDIST,TS08,2045,174.1326
KENYA,PWRDIST,TS08,2046,183.9629
KENYA,PWRDIST,TS08,2047,194.3177
KENYA,PWRDIST,TS08,2048,205.2667
KENYA,PWRDIST,TS08,2049,216.8217
KENYA,PWRDIST,TS08,2050,228.9916
KENYA,PWRDIST,TS09,2019,49.7429
KENYA,PWRDIST,TS09,2020,50.6169
KENYA,PWRDIST,TS09,2021,52.8685
KENYA,PWRDIST,TS09,2022,54.5832
KENYA,PWRDIST,TS09,2023,56.0994
KENYA,PWRDIST,TS09,2024,57.9397
KENYA,PWRDIST,TS09,2025,59.9759
KENYA,PWRDIST,TS09,2026,61.8058
KENYA,PWRDIST,TS09,2027,65.2033
KENYA,PWRDIST,TS09,2028,68.9055
KENYA,PWRDIST,TS09,2029,73.0922
KENYA,PWRDIST,TS09,2030,77.2317
KENYA,PWRDIST,TS09,2031,81.174
KENYA,PWRDIST,TS09,2032,85.7102
KENYA,PWRDIST,TS09,2033,90.1405
KENYA,PWRDIST,TS09,2034,94.9681
KENYA,PWRDIST,TS09,2035,100.2087
KENYA,PWRDIST,TS09,2036,105.1227
KENYA,PWRDIST,TS09,2037,111.2476
KENYA,PWRDIST,TS09,2038,117.6279
KENYA,PWRDIST,TS09,2039,124.374
KENYA,PWRDIST,TS09,2040,131.527
KENYA,PWRDIST,TS09,2041,139.0637
KENYA,PWRDIST,TS09,2042,146.8646
KENYA,PWRDIST,TS09,2043,155.1845
KENYA,PWRDIST,TS09,2044,163.9486
KENYA,PWRDIST,TS09,2045,173.2148
KENYA,PWRDIST,TS09,2046,182.994
KENYA,PWRDIST,TS09,2047,193.2949
KENYA,PWRDIST,TS09,2048,204.1868
KENYA,PWRDIST,TS09,2049,215.6817
KENYA,PWRDIST,TS09,2050,227.7882
KENYA,PWRDIST,TS10,2019,56.6384
KENYA,PWRDIST,TS10,2020,57.6329
KENYA,PWRDIST,TS10,2021,60.1952
KENYA,PWRDIST,TS10,2022,62.1464
KENYA,PWRDIST,TS10,2023,63.8841
KENYA,PWRDIST,TS10,2024,65.9826
KENYA,PWRDIST,TS10,2025,68.3001
KENYA,PWRDIST,TS10,2026,70.4247
KENYA,PWRDIST,TS10,2027,74.3096
KENYA,PWRDIST,TS10,2028,78.5277
KENYA,PWRDIST,TS10,2029,83.3044
KENYA,PWRDIST,TS10,2030,88.077
KENYA,PWRDIST,TS10,2031,92.6107
KENYA,PWRDIST,TS10,2032,97.8034
KENYA,PWRDIST,TS10,2033,102.8991
KENYA,PWRDIST,TS10,2034,108.4348
KENYA,PWRDIST,TS10,2035,114.1953
KENYA,PWRDIST,TS10,2036,120.0901
KENYA,PWRDIST,TS10,2037,127.0654
KENYA,PWRDIST,TS10,2038,134.332
KENYA,PWRDIST,TS10,2039,142.0152
KENYA,PWRDIST,TS10,2040,150.1623
KENYA,PWRDIST,TS10,2041,158.7468
KENYA,PWRDIST,TS10,2042,167.6326
KENYA,PWRDIST,TS10,2043,177.1099
KENYA,PWRDIST,TS10,2044,187.0934
KENYA,PWRDIST,TS10,2045,197.6496
KENYA,PWRDIST,TS10,2046,208.7906
KENYA,PWRDIST,TS10,2047,220.5263
KENYA,PWRDIST,TS10,2048,232.936
KENYA,PWRDIST,TS10,2049,246.0333
KENYA,PWRDIST,TS10,2050,259.8281
KENYA,PWRDIST,TS11,2019,52.2933
KENYA,PWRDIST,TS11,2020,53.2119
KENYA,PWRDIST,TS11,2021,55.5785
KENYA,PWRDIST,TS11,2022,57.3806
KENYA,PWRDIST,TS11,2023,58.9787
KENYA,PWRDIST,TS11,2024,60.9146
KENYA,PWRDIST,TS11,2025,63.0548
KENYA,PWRDIST,TS11,2026,64.9937
KENYA,PWRDIST,TS11,2027,68.5715
KENYA,PWRDIST,TS11,2028,72.4645
KENYA,PWRDIST,TS11,2029,76.8694
KENYA,PWRDIST,TS11,2030,81.2431
KENYA,PWRDIST,TS11,2031,85.4041
KENYA,PWRDIST,TS11,2032,90.1832
KENYA,PWRDIST,TS11,2033,94.8595
KENYA,PWRDIST,TS11,2034,99.9491
KENYA,PWRDIST,TS11,2035,105.24
KENYA,PWRDIST,TS11,2036,110.6588
KENYA,PWRDIST,TS11,2037,117.0982
KENYA,PWRDIST,TS11,2038,123.8062
KENYA,PWRDIST,TS11,2039,130.899
KENYA,PWRDIST,TS11,2040,138.4197
KENYA,PWRDIST,TS11,2041,146.3439
KENYA,PWRDIST,TS11,2042,154.5461
KENYA,PWRDIST,TS11,2043,163.2941
KENYA,PWRDIST,TS11,2044,172.5092
KENYA,PWRDIST,TS11,2045,182.2526
KENYA,PWRDIST,TS11,2046,192.5355
KENYA,PWRDIST,TS11,2047,203.3671
KENYA,PWRDIST,TS11,2048,214.8204
KENYA,PWRDIST,TS11,2049,226.9079
KENYA,PWRDIST,TS11,2050,239.6389
KENYA,PWRDIST,TS12,2019,39.1241
KENYA,PWRDIST,TS12,2020,39.8124
KENYA,PWRDIST,TS12,2021,41.5858
KENYA,PWRDIST,TS12,2022,42.9363
KENYA,PWRDIST,TS12,2023,44.1111
KENYA,PWRDIST,TS12,2024,45.554
KENYA,PWRDIST,TS12,2025,47.1569
KENYA,PWRDIST,TS12,2026,48.5329
KENYA,PWRDIST,TS12,2027,51.9893
KENYA,PWRDIST,TS12,2028,54.0877
KENYA,PWRDIST,TS12,2029,57.3657
KENYA,PWRDIST,TS12,2030,60.5301
KENYA,PWRDIST,TS12,2031,63.5618
KENYA,PWRDIST,TS12,2032,67.0872
KENYA,PWRDIST,TS12,2033,70.4926
KENYA,PWRDIST,TS12,2034,74.2299
KENYA,PWRDIST,TS12,2035,78.0978
KENYA,PWRDIST,TS12,2036,82.0734
KENYA,PWRDIST,TS12,2037,86.8885
KENYA,PWRDIST,TS12,2038,91.9041
KENYA,PWRDIST,TS12,2039,97.2071
KENYA,PWRDIST,TS12,2040,102.8291
KENYA,PWRDIST,TS12,2041,108.7524
KENYA,PWRDIST,TS12,2042,114.8825
KENYA,PWRDIST,TS12,2043,121.4201
KENYA,PWRDIST,TS12,2044,132.1374
KENYA,PWRDIST,TS12,2045,135.5861
KENYA,PWRDIST,TS12,2046,143.2681
KENYA,PWRDIST,TS12,2047,151.3594
KENYA,PWRDIST,TS12,2048,159.914
KENYA,PWRDIST,TS12,2049,168.9412
KENYA,PWRDIST,TS12,2050,178.4477
KENYA,PWRDIST,TS13,2019,37.0172
KENYA,PWRDIST,TS13,2020,37.3366
KENYA,PWRDIST,TS13,2021,39.0042
KENYA,PWRDIST,TS13,2022,40.2742
KENYA,PWRDIST,TS13,2023,41.7911
KENYA,PWRDIST,TS13,2024,42.6862
KENYA,PWRDIST,TS13,2025,44.6871
KENYA,PWRDIST,TS13,2026,45.3608
KENYA,PWRDIST,TS13,2027,47.7945
KENYA,PWRDIST,TS13,2028,50.5135
KENYA,PWRDIST,TS13,2029,53.559
KENYA,PWRDIST,TS13,2030,56.3508
KENYA,PWRDIST,TS13,2031,59.061
KENYA,PWRDIST,TS13,2032,62.4548
KENYA,PWRDIST,TS13,2033,65.3269
KENYA,PWRDIST,TS13,2034,68.7165
KENYA,PWRDIST,TS13,2035,72.1961
KENYA,PWRDIST,TS13,2036,80.35
KENYA,PWRDIST,TS13,2037,80.3077
KENYA,PWRDIST,TS13,2038,89.6732
KENYA,PWRDIST,TS13,2039,89.9731
KENYA,PWRDIST,TS13,2040,95.2377
KENYA,PWRDIST,TS13,2041,100.7836
KENYA,PWRDIST,TS13,2042,106.5217
KENYA,PWRDIST,TS13,2043,114.4743
KENYA,PWRDIST,TS13,2044,119.0846
KENYA,PWRDIST,TS13,2045,125.8953
KENYA,PWRDIST,TS13,2046,136.277
KENYA,PWRDIST,TS13,2047,140.6482
KENYA,PWRDIST,TS13,2048,148.6471
KENYA,PWRDIST,TS13,2049,157.086
KENYA,PWRDIST,TS13,2050,165.971
KENYA,PWRDIST,TS14,2019,48.0086
KENYA,PWRDIST,TS14,2020,48.8538
KENYA,PWRDIST,TS14,2021,51.0312
KENYA,PWRDIST,TS14,2022,52.6895
KENYA,PWRDIST,TS14,2023,54.1211
KENYA,PWRDIST,TS14,2024,55.889
KENYA,PWRDIST,TS14,2025,57.8567
KENYA,PWRDIST,TS14,2026,59.5093
KENYA,PWRDIST,TS14,2027,62.7431
KENYA,PWRDIST,TS14,2028,66.3089
KENYA,PWRDIST,TS14,2029,70.3229
KENYA,PWRDIST,TS14,2030,74.1541
KENYA,PWRDIST,TS14,2031,77.835
KENYA,PWRDIST,TS14,2032,82.1369
KENYA,PWRDIST,TS14,2033,86.2709
KENYA,PWRDIST,TS14,2034,90.8229
KENYA,PWRDIST,TS14,2035,95.5256
KENYA,PWRDIST,TS14,2036,100.3664
KENYA,PWRDIST,TS14,2037,106.2737
KENYA,PWRDIST,TS14,2038,112.4266
KENYA,PWRDIST,TS14,2039,118.9322
KENYA,PWRDIST,TS14,2040,125.8286
KENYA,PWRDIST,TS14,2041,133.0944
KENYA,PWRDIST,TS14,2042,140.6136
KENYA,PWRDIST,TS14,2043,148.6322
KENYA,PWRDIST,TS14,2044,157.0781
KENYA,PWRDIST,TS14,2045,166.0064
KENYA,PWRDIST,TS14,2046,175.4275
KENYA,PWRDIST,TS14,2047,185.3501
KENYA,PWRDIST,TS14,2048,195.8405
KENYA,PWRDIST,TS14,2049,206.9098
KENYA,PWRDIST,TS14,2050,218.5663
KENYA,PWRDIST,TS15,2019,47.7027
KENYA,PWRDIST,TS15,2020,48.5425
KENYA,PWRDIST,TS15,2021,50.7062
KENYA,PWRDIST,TS15,2022,52.3539
KENYA,PWRDIST,TS15,2023,53.7757
KENYA,PWRDIST,TS15,2024,55.5322
KENYA,PWRDIST,TS15,2025,57.4874
KENYA,PWRDIST,TS15,2026,59.1269
KENYA,PWRDIST,TS15,2027,62.3391
KENYA,PWRDIST,TS15,2028,65.882
KENYA,PWRDIST,TS15,2029,69.8698
KENYA,PWRDIST,TS15,2030,73.6729
KENYA,PWRDIST,TS15,2031,77.3276
KENYA,PWRDIST,TS15,2032,81.6004
KENYA,PWRDIST,TS15,2033,85.7048
KENYA,PWRDIST,TS15,2034,90.2254
KENYA,PWRDIST,TS15,2035,94.8951
KENYA,PWRDIST,TS15,2036,99.7023
KENYA,PWRDIST,TS15,2037,105.5719
KENYA,PWRDIST,TS15,2038,111.6855
KENYA,PWRDIST,TS15,2039,118.1495
KENYA,PWRDIST,TS15,2040,125.0019
KENYA,PWRDIST,TS15,2041,132.2212
KENYA,PWRDIST,TS15,2042,139.6922
KENYA,PWRDIST,TS15,2043,147.6594
KENYA,PWRDIST,TS15,2044,156.0513
KENYA,PWRDIST,TS15,2045,164.9223
KENYA,PWRDIST,TS15,2046,174.283
KENYA,PWRDIST,TS15,2047,184.142
KENYA,PWRDIST,TS15,2048,194.565
KENYA,PWRDIST,TS15,2049,205.5633
KENYA,PWRDIST,TS15,2050,217.1448
KENYA,PWRDIST,TS16,2019,53.9596
KENYA,PWRDIST,TS16,2020,54.9088
KENYA,PWRDIST,TS16,2021,57.3543
KENYA,PWRDIST,TS16,2022,59.2166
KENYA,PWRDIST,TS16,2023,60.8395
KENYA,PWRDIST,TS16,2024,62.8302
KENYA,PWRDIST,TS16,2025,65.0407
KENYA,PWRDIST,TS16,2026,66.9477
KENYA,PWRDIST,TS16,2027,70.6021
KENYA,PWRDIST,TS16,2028,74.6131
KENYA,PWRDIST,TS16,2029,79.1363
KENYA,PWRDIST,TS16,2030,83.514
KENYA,PWRDIST,TS16,2031,87.7052
KENYA,PWRDIST,TS16,2032,92.5736
KENYA,PWRDIST,TS16,2033,97.2819
KENYA,PWRDIST,TS16,2034,102.445
KENYA,PWRDIST,TS16,2035,107.7908
KENYA,PWRDIST,TS16,2036,113.2836
KENYA,PWRDIST,TS16,2037,119.9249
KENYA,PWRDIST,TS16,2038,126.8427
KENYA,PWRDIST,TS16,2039,134.157
KENYA,PWRDIST,TS16,2040,141.9115
KENYA,PWRDIST,TS16,2041,150.0815
KENYA,PWRDIST,TS16,2042,158.5369
KENYA,PWRDIST,TS16,2043,167.5544
KENYA,PWRDIST,TS16,2044,177.0528
KENYA,PWRDIST,TS16,2045,187.0942
KENYA,PWRDIST,TS16,2046,197.6906
KENYA,PWRDIST,TS16,2047,208.8516
KENYA,PWRDIST,TS16,2048,220.6518
KENYA,PWRDIST,TS16,2049,233.1041
KENYA,PWRDIST,TS16,2050,246.2176
KENYA,PWRDIST,TS17,2019,48.9019
KENYA,PWRDIST,TS17,2020,49.7627
KENYA,PWRDIST,TS17,2021,51.9804
KENYA,PWRDIST,TS17,2022,53.6693
KENYA,PWRDIST,TS17,2023,55.1296
KENYA,PWRDIST,TS17,2024,56.931
KENYA,PWRDIST,TS17,2025,58.9351
KENYA,PWRDIST,TS17,2026,60.6259
KENYA,PWRDIST,TS17,2027,63.9228
KENYA,PWRDIST,TS17,2028,67.5555
KENYA,PWRDIST,TS17,2029,71.6459
KENYA,PWRDIST,TS17,2030,75.5591
KENYA,PWRDIST,TS17,2031,79.3166
KENYA,PWRDIST,TS17,2032,83.7036
KENYA,PWRDIST,TS17,2033,87.9238
KENYA,PWRDIST,TS17,2034,92.5675
KENYA,PWRDIST,TS17,2035,97.3667
KENYA,PWRDIST,TS17,2036,102.3054
KENYA,PWRDIST,TS17,2037,108.3229
KENYA,PWRDIST,TS17,2038,114.5906
KENYA,PWRDIST,TS17,2039,121.2176
KENYA,PWRDIST,TS17,2040,128.2429
KENYA,PWRDIST,TS17,2041,135.6444
KENYA,PWRDIST,TS17,2042,143.304
KENYA,PWRDIST,TS17,2043,151.4726
KENYA,PWRDIST,TS17,2044,160.0766
KENYA,PWRDIST,TS17,2045,169.1719
KENYA,PWRDIST,TS17,2046,178.7694
KENYA,PWRDIST,TS17,2047,188.8779
KENYA,PWRDIST,TS17,2048,199.565
KENYA,PWRDIST,TS17,2049,210.8419
KENYA,PWRDIST,TS17,2050,222.7171
KENYA,PWRDIST,TS18,2019,36.6148
KENYA,PWRDIST,TS18,2020,37.0253
KENYA,PWRDIST,TS18,2021,38.6791
KENYA,PWRDIST,TS18,2022,39.9386
KENYA,PWRDIST,TS18,2023,40.9966
KENYA,PWRDIST,TS18,2024,42.3294
KENYA,PWRDIST,TS18,2025,43.8228
KENYA,PWRDIST,TS18,2026,44.9784
KENYA,PWRDIST,TS18,2027,47.3905
KENYA,PWRDIST,TS18,2028,50.0866
KENYA,PWRDIST,TS18,2029,53.1059
KENYA,PWRDIST,TS18,2030,55.8697
KENYA,PWRDIST,TS18,2031,60.8888
KENYA,PWRDIST,TS18,2032,61.7488
KENYA,PWRDIST,TS18,2033,64.7609
KENYA,PWRDIST,TS18,2034,71.6963
KENYA,PWRDIST,TS18,2035,71.5656
KENYA,PWRDIST,TS18,2036,75.1325
KENYA,PWRDIST,TS18,2037,84.2139
KENYA,PWRDIST,TS18,2038,84.2648
KENYA,PWRDIST,TS18,2039,89.1904
KENYA,PWRDIST,TS18,2040,94.4109
KENYA,PWRDIST,TS18,2041,99.9103
KENYA,PWRDIST,TS18,2042,105.6003
KENYA,PWRDIST,TS18,2043,111.6676
KENYA,PWRDIST,TS18,2044,118.0577
KENYA,PWRDIST,TS18,2045,129.7059
KENYA,PWRDIST,TS18,2046,131.9365
KENYA,PWRDIST,TS18,2047,139.44
KENYA,PWRDIST,TS18,2048,147.3716
KENYA,PWRDIST,TS18,2049,155.7394
KENYA,PWRDIST,TS18,2050,164.5495
KENYA,PWRDIST,TS19,2019,34.5298
KENYA,PWRDIST,TS19,2020,35.1393
KENYA,PWRDIST,TS19,2021,37.0372
KENYA,PWRDIST,TS19,2022,37.9056
KENYA,PWRDIST,TS19,2023,38.904
KENYA,PWRDIST,TS19,2024,40.1674
KENYA,PWRDIST,TS19,2025,41.5851
KENYA,PWRDIST,TS19,2026,42.6615
KENYA,PWRDIST,TS19,2027,46.0339
KENYA,PWRDIST,TS19,2028,47.5001
KENYA,PWRDIST,TS19,2029,50.3608
KENYA,PWRDIST,TS19,2030,54.8251
KENYA,PWRDIST,TS19,2031,55.4793
KENYA,PWRDIST,TS19,2032,61.1328
KENYA,PWRDIST,TS19,2033,61.3313
KENYA,PWRDIST,TS19,2034,64.4991
KENYA,PWRDIST,TS19,2035,67.7454
KENYA,PWRDIST,TS19,2036,75.6626
KENYA,PWRDIST,TS19,2037,75.3539
KENYA,PWRDIST,TS19,2038,79.7746
KENYA,PWRDIST,TS19,2039,84.4483
KENYA,PWRDIST,TS19,2040,94.2047
KENYA,PWRDIST,TS19,2041,94.6193
KENYA,PWRDIST,TS19,2042,100.0177
KENYA,PWRDIST,TS19,2043,105.7739
KENYA,PWRDIST,TS19,2044,111.8362
KENYA,PWRDIST,TS19,2045,118.243
KENYA,PWRDIST,TS19,2046,125.0021
KENYA,PWRDIST,TS19,2047,135.2406
KENYA,PWRDIST,TS19,2048,140.6132
KENYA,PWRDIST,TS19,2049,153.4322
KENYA,PWRDIST,TS19,2050,155.9369
KENYA,PWRDIST,TS20,2019,45.2553
KENYA,PWRDIST,TS20,2020,46.0523
KENYA,PWRDIST,TS20,2021,48.1057
KENYA,PWRDIST,TS20,2022,49.6695
KENYA,PWRDIST,TS20,2023,51.0126
KENYA,PWRDIST,TS20,2024,52.6775
KENYA,PWRDIST,TS20,2025,54.5329
KENYA,PWRDIST,TS20,2026,56.0677
KENYA,PWRDIST,TS20,2027,59.1069
KENYA,PWRDIST,TS20,2028,62.4668
KENYA,PWRDIST,TS20,2029,66.2452
KENYA,PWRDIST,TS20,2030,69.8236
KENYA,PWRDIST,TS20,2031,73.2684
KENYA,PWRDIST,TS20,2032,77.3082
KENYA,PWRDIST,TS20,2033,81.1764
KENYA,PWRDIST,TS20,2034,85.4456
KENYA,PWRDIST,TS20,2035,89.8509
KENYA,PWRDIST,TS20,2036,94.3899
KENYA,PWRDIST,TS20,2037,99.9576
KENYA,PWRDIST,TS20,2038,105.7567
KENYA,PWRDIST,TS20,2039,111.8881
KENYA,PWRDIST,TS20,2040,118.3876
KENYA,PWRDIST,TS20,2041,125.235
KENYA,PWRDIST,TS20,2042,132.3209
KENYA,PWRDIST,TS20,2043,139.8774
KENYA,PWRDIST,TS20,2044,147.8365
KENYA,PWRDIST,TS20,2045,156.2496
KENYA,PWRDIST,TS20,2046,165.127
KENYA,PWRDIST,TS20,2047,174.4767
KENYA,PWRDIST,TS20,2048,184.361
KENYA,PWRDIST,TS20,2049,194.7905
KENYA,PWRDIST,TS20,2050,205.7729
KENYA,PWRDIST,TS21,2019,45.6383
KENYA,PWRDIST,TS21,2020,46.442
KENYA,PWRDIST,TS21,2021,48.5127
KENYA,PWRDIST,TS21,2022,50.0897
KENYA,PWRDIST,TS21,2023,51.4451
