r,s,ls,ld,lh,y,NetChargeWithinYear
KENYA,BESS001,2,1,5,2048,-0.3119
KENYA,BESS001,2,1,5,2049,-0.3119
KENYA,BESS001,2,1,5,2050,-0.3026
KENYA,BESS001,2,1,6,2025,0.0012
KENYA,BESS001,2,1,6,2026,0.0023
KENYA,BESS001,2,1,6,2028,0.0152
KENYA,BESS001,2,1,6,2029,0.0308
KENYA,BESS001,2,1,6,2030,0.0724
KENYA,BESS001,2,1,6,2032,0.0591
KENYA,BESS001,2,1,6,2034,0.0627
KENYA,BESS001,2,1,6,2035,0.1485
KENYA,BESS001,2,1,6,2036,0.1242
KENYA,BESS001,2,1,6,2037,0.1095
KENYA,BESS001,2,1,6,2038,0.0363
KENYA,BESS001,2,1,6,2039,0.0014
KENYA,BESS001,2,1,6,2040,0.0005
KENYA,BESS001,2,1,6,2041,0.0166
KENYA,BESS001,2,1,6,2042,-0.0294
KENYA,BESS001,2,1,6,2043,-0.0197
KENYA,BESS001,2,1,6,2044,-0.2105
KENYA,BESS001,2,1,6,2045,-0.1889
KENYA,BESS001,2,1,6,2046,-0.2042
KENYA,BESS001,2,1,6,2047,-0.2196
KENYA,BESS001,2,1,6,2048,-0.1866
KENYA,BESS001,2,1,6,2049,-0.2737
KENYA,BESS001,2,1,6,2050,-0.2862
KENYA,BESS001,2,2,1,2025,0.0053
KENYA,BESS001,2,2,1,2026,0.015
KENYA,BESS001,2,2,1,2027,0.0386
KENYA,BESS001,2,2,1,2028,0.0107
KENYA,BESS001,2,2,1,2029,0.0892
KENYA,BESS001,2,2,1,2030,0.0196
KENYA,BESS001,2,2,1,2031,0.0987
KENYA,BESS001,2,2,1,2032,0.0523
KENYA,BESS001,2,2,1,2033,0.0713
KENYA,BESS001,2,2,1,2034,0.126
KENYA,BESS001,2,2,1,2035,0.1186
KENYA,BESS001,2,2,1,2036,0.0978
KENYA,BESS001,2,2,1,2037,0.0875
KENYA,BESS001,2,2,1,2038,0.0544
KENYA,BESS001,2,2,1,2039,0.0382
KENYA,BESS001,2,2,1,2040,0.0124
KENYA,BESS001,2,2,1,2041,0.0888
KENYA,BESS001,2,2,1,2042,0.0888
KENYA,BESS001,2,2,1,2043,0.1657
KENYA,BESS001,2,2,1,2044,0.2086
KENYA,BESS001,2,2,1,2045,0.2762
KENYA,BESS001,2,2,1,2046,0.3126
KENYA,BESS001,2,2,1,2047,0.3725
KENYA,BESS001,2,2,1,2048,0.3711
KENYA,BESS001,2,2,1,2049,0.3711
KENYA,BESS001,2,2,1,2050,0.3601
KENYA,BESS001,2,2,2,2025,-0.0037
KENYA,BESS001,2,2,2,2026,-0.0135
KENYA,BESS001,2,2,2,2027,-0.0195
KENYA,BESS001,2,2,2,2028,-0.0368
KENYA,BESS001,2,2,2,2029,-0.045
