r,s,ls,ld,lh,y,RateOfNetStorageActivity
KENYA,BESS001,3,1,3,2025,-0.4123
KENYA,BESS001,3,1,3,2026,-2.2568
KENYA,BESS001,3,1,3,2027,-3.2428
KENYA,BESS001,3,1,3,2028,-6.1382
KENYA,BESS001,3,1,3,2029,-2.472
KENYA,BESS001,3,1,3,2030,-6.4596
KENYA,BESS001,3,1,3,2031,-5.6911
KENYA,BESS001,3,1,3,2032,-10.4888
KENYA,BESS001,3,1,3,2033,-6.401
KENYA,BESS001,3,1,3,2034,-8.8983
KENYA,BESS001,3,1,3,2035,-9.9686
KENYA,BESS001,3,1,3,2036,-8.3349
KENYA,BESS001,3,1,3,2037,-1.5777
KENYA,BESS001,3,1,3,2038,-2.808
KENYA,BESS001,3,1,3,2039,-3.2101
KENYA,BESS001,3,1,3,2041,-5.0382
KENYA,BESS001,3,1,3,2043,-0.3757
KENYA,BESS001,3,1,3,2044,-3.2706
KENYA,BESS001,3,1,3,2045,-3.6861
KENYA,BESS001,3,1,3,2046,-6.76
KENYA,BESS001,3,1,3,2047,-23.5382
KENYA,BESS001,3,1,3,2048,-12.1984
KENYA,BESS001,3,1,3,2049,-0.0316
KENYA,BESS001,3,1,3,2050,-20.6861
KENYA,BESS001,3,1,4,2025,-0.6231
KENYA,BESS001,3,1,4,2026,-0.3039
KENYA,BESS001,3,1,4,2027,-0.2142
KENYA,BESS001,3,1,4,2028,-0.0791
KENYA,BESS001,3,1,4,2029,-0.4023
KENYA,BESS001,3,1,4,2030,-1.4624
KENYA,BESS001,3,1,4,2031,-3.0
KENYA,BESS001,3,1,4,2032,-3.7103
KENYA,BESS001,3,1,4,2033,-2.5294
KENYA,BESS001,3,1,4,2034,3.5795
KENYA,BESS001,3,1,4,2035,3.3881
KENYA,BESS001,3,1,4,2038,2.9191
KENYA,BESS001,3,1,4,2041,-3.5892
KENYA,BESS001,3,1,4,2045,5.3605
KENYA,BESS001,3,1,4,2046,5.2975
KENYA,BESS001,3,1,4,2047,16.8164
KENYA,BESS001,3,1,4,2048,5.2997
KENYA,BESS001,3,1,4,2049,-2.8919
KENYA,BESS001,3,1,4,2050,-14.1569
KENYA,BESS001,3,1,5,2025,0.6231
KENYA,BESS001,3,1,5,2026,2.2568
KENYA,BESS001,3,1,5,2027,3.2428
KENYA,BESS001,3,1,5,2028,6.1382
KENYA,BESS001,3,1,5,2029,7.4984
KENYA,BESS001,3,1,5,2030,5.831
KENYA,BESS001,3,1,5,2031,7.105
KENYA,BESS001,3,1,5,2032,7.1166
KENYA,BESS001,3,1,5,2033,9.0685
KENYA,BESS001,3,1,5,2034,3.9706
KENYA,BESS001,3,1,5,2035,9.9686
KENYA,BESS001,3,1,5,2036,3.1925
KENYA,BESS001,3,1,5,2037,4.6645
KENYA,BESS001,3,1,5,2038,4.5702
KENYA,BESS001,3,1,5,2039,0.405
KENYA,BESS001,3,1,5,2042,-7.4331
KENYA,BESS001,3,1,5,2043,1.1109
KENYA,BESS001,3,1,5,2044,10.1803
KENYA,BESS001,3,1,5,2045,15.5066
KENYA,BESS001,3,1,5,2046,26.2658
KENYA,BESS001,3,1,5,2047,31.3047
KENYA,BESS001,3,1,5,2048,31.188
KENYA,BESS001,3,1,6,2025,0.6231
KENYA,BESS001,3,1,6,2026,2.2568
KENYA,BESS001,3,1,6,2027,3.2428
KENYA,BESS001,3,1,6,2028,6.1382
KENYA,BESS001,3,1,6,2029,7.4984
KENYA,BESS001,3,1,6,2030,10.5917
KENYA,BESS001,3,1,6,2031,10.5917
KENYA,BESS001,3,1,6,2032,10.5917
KENYA,BESS001,3,1,6,2033,10.5917
KENYA,BESS001,3,1,6,2034,10.5917
KENYA,BESS001,3,1,6,2035,9.9686
KENYA,BESS001,3,1,6,2036,8.3349
KENYA,BESS001,3,1,6,2037,7.3488
KENYA,BESS001,3,1,6,2038,4.5702
KENYA,BESS001,3,1,6,2039,3.2101
KENYA,BESS001,3,1,6,2040,1.0419
KENYA,BESS001,3,1,6,2041,7.4662
KENYA,BESS001,3,1,6,2042,7.4662
KENYA,BESS001,3,1,6,2043,13.9256
KENYA,BESS001,3,1,6,2044,17.183
KENYA,BESS001,3,1,6,2045,15.1966
KENYA,BESS001,3,1,6,2046,21.201
KENYA,BESS001,3,1,6,2047,29.1829
KENYA,BESS001,3,1,6,2048,31.188
KENYA,BESS001,3,1,6,2049,31.188
KENYA,BESS001,3,1,6,2050,30.2628
KENYA,BESS001,3,2,1,2025,0.6231
KENYA,BESS001,3,2,1,2027,1.8191
KENYA,BESS001,3,2,1,2028,4.1141
KENYA,BESS001,3,2,1,2029,3.6529
KENYA,BESS001,3,2,1,2030,6.4004
KENYA,BESS001,3,2,1,2031,8.4716
KENYA,BESS001,3,2,1,2034,3.5388
KENYA,BESS001,3,2,1,2035,9.9504
KENYA,BESS001,3,2,1,2036,0.8627
KENYA,BESS001,3,2,1,2037,3.7644
KENYA,BESS001,3,2,1,2038,4.5702
KENYA,BESS001,3,2,1,2039,0.3246
KENYA,BESS001,3,2,1,2041,-7.4662
KENYA,BESS001,3,2,1,2042,-7.4662
KENYA,BESS001,3,2,1,2043,-13.9256
KENYA,BESS001,3,2,1,2044,-17.5286
KENYA,BESS001,3,2,1,2045,-20.8773
KENYA,BESS001,3,2,1,2046,-19.4677
KENYA,BESS001,3,2,1,2047,-16.9729
KENYA,BESS001,3,2,1,2048,-20.4726
KENYA,BESS001,3,2,1,2049,-12.2603
KENYA,BESS001,3,2,1,2050,-5.4616
KENYA,BESS001,3,2,2,2025,-0.5546
KENYA,BESS001,3,2,2,2026,2.2568
KENYA,BESS001,3,2,2,2027,0.4817
KENYA,BESS001,3,2,2,2028,-0.5151
KENYA,BESS001,3,2,2,2029,-0.2752
KENYA,BESS001,3,2,2,2030,-3.3436
KENYA,BESS001,3,2,2,2031,-6.0506
KENYA,BESS001,3,2,2,2032,10.0088
KENYA,BESS001,3,2,2,2033,6.2541
KENYA,BESS001,3,2,2,2034,-0.5164
KENYA,BESS001,3,2,2,2035,-7.7948
KENYA,BESS001,3,2,2,2036,-1.9528
KENYA,BESS001,3,2,2,2037,-3.42
KENYA,BESS001,3,2,2,2038,-4.5702
KENYA,BESS001,3,2,2,2039,-1.6878
KENYA,BESS001,3,2,2,2040,1.0419
KENYA,BESS001,3,2,2,2041,7.4662
KENYA,BESS001,3,2,2,2042,3.0736
KENYA,BESS001,3,2,2,2043,13.9256
KENYA,BESS001,3,2,2,2044,17.5286
KENYA,BESS001,3,2,2,2045,19.5567
KENYA,BESS001,3,2,2,2046,16.0501
KENYA,BESS001,3,2,2,2047,14.2566
KENYA,BESS001,3,2,2,2048,17.2828
KENYA,BESS001,3,2,2,2049,-2.3487
KENYA,BESS001,3,2,2,2050,3.5829
KENYA,BESS001,3,2,3,2025,-0.6231
KENYA,BESS001,3,2,3,2026,-0.1942
KENYA,BESS001,3,2,3,2027,-1.0114
KENYA,BESS001,3,2,3,2028,-2.5871
KENYA,BESS001,3,2,3,2029,-2.1711
KENYA,BESS001,3,2,3,2030,-5.6611
KENYA,BESS001,3,2,3,2031,-6.3697
KENYA,BESS001,3,2,3,2032,-4.6007
KENYA,BESS001,3,2,3,2033,-4.1998
KENYA,BESS001,3,2,3,2034,-1.6742
KENYA,BESS001,3,2,3,2035,-4.2115
KENYA,BESS001,3,2,3,2036,0.9443
KENYA,BESS001,3,2,3,2037,0.316
KENYA,BESS001,3,2,3,2038,-3.7248
KENYA,BESS001,3,2,3,2040,-0.6895
KENYA,BESS001,3,2,3,2041,2.5253
KENYA,BESS001,3,2,3,2042,5.8874
KENYA,BESS001,3,2,3,2043,10.4353
KENYA,BESS001,3,2,3,2044,11.1262
KENYA,BESS001,3,2,3,2045,9.6654
KENYA,BESS001,3,2,3,2046,10.1716
KENYA,BESS001,3,2,3,2047,13.4457
KENYA,BESS001,3,2,3,2048,7.3147
KENYA,BESS001,3,2,3,2049,13.487
KENYA,BESS001,3,2,4,2025,-0.3621
KENYA,BESS001,3,2,4,2026,-2.2568
KENYA,BESS001,3,2,4,2027,-3.2428
KENYA,BESS001,3,2,4,2028,-4.7966
KENYA,BESS001,3,2,4,2029,-5.8345
KENYA,BESS001,3,2,4,2030,-5.9708
KENYA,BESS001,3,2,4,2031,-6.3194
KENYA,BESS001,3,2,4,2032,-7.9446
KENYA,BESS001,3,2,4,2033,-6.3347
KENYA,BESS001,3,2,4,2034,-6.0747
KENYA,BESS001,3,2,4,2035,-5.106
KENYA,BESS001,3,2,4,2036,-3.2209
KENYA,BESS001,3,2,4,2037,-5.2614
KENYA,BESS001,3,2,4,2038,-2.3957
KENYA,BESS001,3,2,4,2045,-1.1412
KENYA,BESS001,3,2,4,2046,-3.1149
KENYA,BESS001,3,2,4,2047,-12.3919
KENYA,BESS001,3,2,4,2048,-0.7814
KENYA,BESS001,3,2,4,2049,-7.5354
KENYA,BESS001,3,2,4,2050,-1.8113
KENYA,BESS001,3,2,5,2025,0.6231
KENYA,BESS001,3,2,5,2026,-1.5845
KENYA,BESS001,3,2,5,2027,-1.4083
KENYA,BESS001,3,2,5,2028,-3.234
KENYA,BESS001,3,2,5,2029,-3.3897
KENYA,BESS001,3,2,5,2030,-0.9589
KENYA,BESS001,3,2,5,2031,-0.2883
KENYA,BESS001,3,2,5,2032,-0.9615
KENYA,BESS001,3,2,5,2033,0.1838
KENYA,BESS001,3,2,5,2034,-8.2573
KENYA,BESS001,3,2,5,2035,-9.9686
KENYA,BESS001,3,2,5,2036,-8.3349
KENYA,BESS001,3,2,5,2037,-7.3488
KENYA,BESS001,3,2,5,2038,2.292
KENYA,BESS001,3,2,5,2039,-3.2101
KENYA,BESS001,3,2,5,2040,-1.0419
KENYA,BESS001,3,2,5,2041,-7.4662
KENYA,BESS001,3,2,5,2042,-7.4662
KENYA,BESS001,3,2,5,2043,-13.9256
KENYA,BESS001,3,2,5,2044,-17.5286
KENYA,BESS001,3,2,5,2045,-23.2115
KENYA,BESS001,3,2,5,2046,-26.2658
KENYA,BESS001,3,2,5,2047,-31.3047
KENYA,BESS001,3,2,5,2048,-31.188
KENYA,BESS001,3,2,5,2049,-31.188
KENYA,BESS001,3,2,5,2050,-30.2628
KENYA,BESS001,3,2,6,2025,0.6231
KENYA,BESS001,3,2,6,2026,2.2568
KENYA,BESS001,3,2,6,2027,3.2428
KENYA,BESS001,3,2,6,2028,6.1382
KENYA,BESS001,3,2,6,2029,7.4984
KENYA,BESS001,3,2,6,2030,10.5917
KENYA,BESS001,3,2,6,2031,10.5917
KENYA,BESS001,3,2,6,2032,10.5917
KENYA,BESS001,3,2,6,2033,10.5917
KENYA,BESS001,3,2,6,2034,10.5917
KENYA,BESS001,3,2,6,2035,9.9686
KENYA,BESS001,3,2,6,2036,8.3349
KENYA,BESS001,3,2,6,2037,7.3488
KENYA,BESS001,3,2,6,2038,4.5702
KENYA,BESS001,3,2,6,2039,3.2101
KENYA,BESS001,3,2,6,2040,1.0419
KENYA,BESS001,3,2,6,2041,7.4662
KENYA,BESS001,3,2,6,2042,5.1347
KENYA,BESS001,3,2,6,2043,2.4754
KENYA,BESS001,3,2,6,2044,7.1337
KENYA,BESS001,3,2,6,2045,20.1131
KENYA,BESS001,3,2,6,2046,24.5243
KENYA,BESS001,3,2,6,2047,30.7401
KENYA,BESS001,3,2,6,2048,31.188
KENYA,BESS001,3,2,6,2049,31.188
KENYA,BESS001,3,2,6,2050,30.2628
KENYA,BESS001,4,1,1,2027,-0.1567
KENYA,BESS001,4,1,1,2033,1.6466
KENYA,BESS001,4,1,1,2036,-1.3337
KENYA,BESS001,4,1,1,2037,-0.1081
KENYA,BESS001,4,1,1,2039,-1.6523
KENYA,BESS001,4,1,1,2040,-0.9427
KENYA,BESS001,4,1,1,2041,-3.213
KENYA,BESS001,4,1,1,2042,-7.4662
KENYA,BESS001,4,1,1,2043,-13.9256
KENYA,BESS001,4,1,1,2044,-17.5286
KENYA,BESS001,4,1,1,2045,-23.2115
KENYA,BESS001,4,1,1,2046,-26.2658
KENYA,BESS001,4,1,1,2047,-30.5304
KENYA,BESS001,4,1,1,2048,-31.188
KENYA,BESS001,4,1,1,2049,-31.188
KENYA,BESS001,4,1,1,2050,-30.2628
KENYA,BESS001,4,1,2,2026,-0.1806
KENYA,BESS001,4,1,2,2027,-0.0059
KENYA,BESS001,4,1,2,2028,-2.2249
KENYA,BESS001,4,1,2,2032,-0.5859
KENYA,BESS001,4,1,2,2034,-6.9977
KENYA,BESS001,4,1,2,2035,-8.6427
KENYA,BESS001,4,1,2,2039,-3.2101
KENYA,BESS001,4,1,2,2042,3.1785
KENYA,BESS001,4,1,2,2043,13.9256
KENYA,BESS001,4,1,2,2044,9.4361
KENYA,BESS001,4,1,2,2045,23.2115
KENYA,BESS001,4,1,2,2046,22.8909
KENYA,BESS001,4,1,2,2047,19.3124
KENYA,BESS001,4,1,2,2048,19.5505
KENYA,BESS001,4,1,2,2049,9.1184
KENYA,BESS001,4,1,2,2050,10.6987
KENYA,BESS001,4,1,3,2026,-0.2517
KENYA,BESS001,4,1,3,2034,-2.8475
KENYA,BESS001,4,1,3,2036,-2.9563
KENYA,BESS001,4,1,3,2037,-7.3488
KENYA,BESS001,4,1,3,2042,2.034
KENYA,BESS001,4,1,3,2043,1.7497
KENYA,BESS001,4,1,3,2044,10.795
KENYA,BESS001,4,1,3,2045,16.4494
KENYA,BESS001,4,1,3,2046,23.1591
KENYA,BESS001,4,1,3,2047,31.3047
KENYA,BESS001,4,1,3,2048,31.188
KENYA,BESS001,4,1,3,2049,31.188
KENYA,BESS001,4,1,3,2050,30.2628
KENYA,BESS001,4,1,4,2025,-0.6231
KENYA,BESS001,4,1,4,2026,-0.6228
KENYA,BESS001,4,1,4,2027,-0.7469
KENYA,BESS001,4,1,4,2028,-0.9135
KENYA,BESS001,4,1,4,2029,-1.3652
KENYA,BESS001,4,1,4,2030,-1.1123
KENYA,BESS001,4,1,4,2031,-1.7357
KENYA,BESS001,4,1,4,2032,-1.1424
KENYA,BESS001,4,1,4,2033,-4.7388
KENYA,BESS001,4,1,4,2034,4.0856
KENYA,BESS001,4,1,4,2035,5.9117
KENYA,BESS001,4,1,4,2036,8.3349
KENYA,BESS001,4,1,4,2037,7.3488
KENYA,BESS001,4,1,4,2038,-0.5877
KENYA,BESS001,4,1,4,2039,3.2101
KENYA,BESS001,4,1,4,2040,1.0419
KENYA,BESS001,4,1,4,2041,7.4662
KENYA,BESS001,4,1,4,2042,7.4662
KENYA,BESS001,4,1,4,2043,11.0363
KENYA,BESS001,4,1,4,2044,7.171
KENYA,BESS001,4,1,4,2045,1.5821
KENYA,BESS001,4,1,4,2046,0.9209
KENYA,BESS001,4,1,4,2047,3.3612
KENYA,BESS001,4,1,4,2048,1.616
KENYA,BESS001,4,1,4,2049,5.7524
KENYA,BESS001,4,1,4,2050,14.0082
KENYA,BESS001,4,1,5,2025,0.6231
KENYA,BESS001,4,1,5,2026,2.2568
KENYA,BESS001,4,1,5,2027,1.966
KENYA,BESS001,4,1,5,2028,5.116
KENYA,BESS001,4,1,5,2029,5.2744
KENYA,BESS001,4,1,5,2030,2.2246
KENYA,BESS001,4,1,5,2031,3.4714
KENYA,BESS001,4,1,5,2032,3.1509
KENYA,BESS001,4,1,5,2033,4.2995
KENYA,BESS001,4,1,5,2034,10.5917
KENYA,BESS001,4,1,5,2035,9.9686
KENYA,BESS001,4,1,5,2036,8.3349
KENYA,BESS001,4,1,5,2037,7.3488
KENYA,BESS001,4,1,5,2038,4.5702
KENYA,BESS001,4,1,5,2039,3.2101
KENYA,BESS001,4,1,5,2040,0.7034
KENYA,BESS001,4,1,5,2041,5.604
KENYA,BESS001,4,1,5,2042,7.4662
KENYA,BESS001,4,1,5,2043,13.9256
KENYA,BESS001,4,1,5,2044,17.5286
KENYA,BESS001,4,1,5,2045,16.8282
KENYA,BESS001,4,1,5,2046,12.3323
KENYA,BESS001,4,1,5,2047,7.4601
KENYA,BESS001,4,1,5,2048,8.2054
KENYA,BESS001,4,1,5,2049,21.1198
KENYA,BESS001,4,1,5,2050,0.9045
KENYA,BESS001,4,1,6,2025,0.4215
KENYA,BESS001,4,1,6,2029,-1.7209
KENYA,BESS001,4,1,6,2033,0.2097
KENYA,BESS001,4,1,6,2035,-6.099
KENYA,BESS001,4,1,6,2036,-8.3349
KENYA,BESS001,4,1,6,2038,-2.2965
KENYA,BESS001,4,1,6,2041,-7.4662
KENYA,BESS001,4,1,6,2042,-7.4662
KENYA,BESS001,4,1,6,2043,-13.9256
KENYA,BESS001,4,1,6,2044,-17.5286
KENYA,BESS001,4,1,6,2045,-23.2115
KENYA,BESS001,4,1,6,2046,-26.2658
KENYA,BESS001,4,1,6,2047,-30.4552
KENYA,BESS001,4,1,6,2048,-27.2876
KENYA,BESS001,4,1,6,2049,-31.188
KENYA,BESS001,4,1,6,2050,-30.2628
KENYA,BESS001,4,2,1,2030,0.0244
KENYA,BESS001,4,2,1,2031,0.1343
KENYA,BESS001,4,2,1,2032,0.6393
KENYA,BESS001,4,2,1,2033,0.8535
KENYA,BESS001,4,2,1,2035,-3.1547
KENYA,BESS001,4,2,1,2036,-3.804
KENYA,BESS001,4,2,1,2041,-6.8946
KENYA,BESS001,4,2,1,2042,-7.4662
KENYA,BESS001,4,2,1,2043,-13.9256
KENYA,BESS001,4,2,1,2044,-17.5286
KENYA,BESS001,4,2,1,2045,-23.2115
KENYA,BESS001,4,2,1,2046,-26.2658
KENYA,BESS001,4,2,1,2047,-31.3047
KENYA,BESS001,4,2,1,2048,-31.188
KENYA,BESS001,4,2,1,2049,-25.3434
KENYA,BESS001,4,2,1,2050,-30.0989
KENYA,BESS001,4,2,2,2028,0.1532
KENYA,BESS001,4,2,2,2030,-0.2926
KENYA,BESS001,4,2,2,2031,-0.2778
KENYA,BESS001,4,2,2,2033,0.3908
KENYA,BESS001,4,2,2,2038,0.1253
KENYA,BESS001,4,2,2,2041,5.8304
KENYA,BESS001,4,2,2,2042,7.2466
KENYA,BESS001,4,2,2,2043,8.5367
KENYA,BESS001,4,2,2,2044,5.5722
KENYA,BESS001,4,2,2,2045,23.2115
KENYA,BESS001,4,2,2,2046,20.285
KENYA,BESS001,4,2,2,2047,17.117
KENYA,BESS001,4,2,2,2048,18.0053
KENYA,BESS001,4,2,2,2049,19.1689
KENYA,BESS001,4,2,2,2050,22.1633
KENYA,BESS001,4,2,3,2026,0.1541
KENYA,BESS001,4,2,3,2028,0.1253
KENYA,BESS001,4,2,3,2029,2.7674
KENYA,BESS001,4,2,3,2030,0.266
KENYA,BESS001,4,2,3,2031,0.6269
KENYA,BESS001,4,2,3,2033,0.2781
KENYA,BESS001,4,2,3,2034,-2.0615
KENYA,BESS001,4,2,3,2036,-0.3039
KENYA,BESS001,4,2,3,2037,-2.5921
KENYA,BESS001,4,2,3,2038,1.3633
KENYA,BESS001,4,2,3,2041,0.1365
KENYA,BESS001,4,2,3,2043,13.9256
KENYA,BESS001,4,2,3,2044,17.5286
KENYA,BESS001,4,2,3,2045,22.0482
KENYA,BESS001,4,2,3,2046,26.2658
KENYA,BESS001,4,2,3,2047,31.3047
KENYA,BESS001,4,2,3,2048,31.188
KENYA,BESS001,4,2,3,2049,31.188
KENYA,BESS001,4,2,3,2050,30.2628
KENYA,BESS001,4,2,4,2025,-0.6109
KENYA,BESS001,4,2,4,2026,-2.2568
KENYA,BESS001,4,2,4,2027,-1.4155
KENYA,BESS001,4,2,4,2028,-4.4271
KENYA,BESS001,4,2,4,2029,-5.1605
KENYA,BESS001,4,2,4,2030,-2.7895
KENYA,BESS001,4,2,4,2031,-2.4797
KENYA,BESS001,4,2,4,2032,-3.7632
KENYA,BESS001,4,2,4,2033,-3.1526
KENYA,BESS001,4,2,4,2034,-1.6285
KENYA,BESS001,4,2,4,2035,-0.3208
KENYA,BESS001,4,2,4,2036,1.905
KENYA,BESS001,4,2,4,2037,0.1574
KENYA,BESS001,4,2,4,2038,-4.5702
KENYA,BESS001,4,2,4,2039,-2.1927
KENYA,BESS001,4,2,4,2041,7.4662
KENYA,BESS001,4,2,4,2042,7.4662
KENYA,BESS001,4,2,4,2044,6.1004
KENYA,BESS001,4,2,4,2045,1.6625
KENYA,BESS001,4,2,4,2046,-0.7881
KENYA,BESS001,4,2,4,2047,-5.7901
KENYA,BESS001,4,2,4,2048,-6.3259
KENYA,BESS001,4,2,4,2049,-6.2032
KENYA,BESS001,4,2,4,2050,-8.634
KENYA,BESS001,4,2,5,2025,0.6231
KENYA,BESS001,4,2,5,2026,1.8514
KENYA,BESS001,4,2,5,2027,2.8309
KENYA,BESS001,4,2,5,2028,2.1825
KENYA,BESS001,4,2,5,2029,2.1391
KENYA,BESS001,4,2,5,2030,5.1531
KENYA,BESS001,4,2,5,2031,3.0745
KENYA,BESS001,4,2,5,2032,5.6363
KENYA,BESS001,4,2,5,2033,0.1211
KENYA,BESS001,4,2,5,2034,9.3518
KENYA,BESS001,4,2,5,2035,9.9686
KENYA,BESS001,4,2,5,2036,8.3349
KENYA,BESS001,4,2,5,2037,7.3488
KENYA,BESS001,4,2,5,2038,4.5702
KENYA,BESS001,4,2,5,2039,3.2101
KENYA,BESS001,4,2,5,2041,7.4662
KENYA,BESS001,4,2,5,2042,7.4662
KENYA,BESS001,4,2,5,2043,7.9662
KENYA,BESS001,4,2,5,2044,5.4738
KENYA,BESS001,4,2,5,2045,0.1144
KENYA,BESS001,4,2,5,2046,10.4174
KENYA,BESS001,4,2,5,2047,1.4813
KENYA,BESS001,4,2,5,2048,0.4704
KENYA,BESS001,4,2,5,2049,-4.3912
KENYA,BESS001,4,2,5,2050,-13.1107
KENYA,BESS001,4,2,6,2025,0.405
KENYA,BESS001,4,2,6,2026,1.4928
KENYA,BESS001,4,2,6,2028,4.1095
KENYA,BESS001,4,2,6,2031,0.0304
KENYA,BESS001,4,2,6,2033,1.5291
KENYA,BESS001,4,2,6,2038,0.2397
KENYA,BESS001,4,2,6,2039,0.7951
KENYA,BESS001,4,2,6,2041,-7.4662
KENYA,BESS001,4,2,6,2042,-7.4662
KENYA,BESS001,4,2,6,2043,-13.9256
KENYA,BESS001,4,2,6,2044,-17.5286
KENYA,BESS001,4,2,6,2045,-23.2115
KENYA,BESS001,4,2,6,2046,-26.2658
KENYA,BESS001,4,2,6,2047,-10.2854
KENYA,BESS001,4,2,6,2048,-9.765
KENYA,BESS001,4,2,6,2049,-19.4948
KENYA,BESS001,4,2,6,2050,-1.9408
KENYA,PHS001,1,2,4,2037,-3.3505
KENYA,PHS001,1,2,4,2038,-3.0953
KENYA,PHS001,1,2,4,2039,-0.7194
KENYA,PHS001,1,2,4,2041,-4.7135
KENYA,PHS001,1,2,4,2044,-6.4134
KENYA,PHS001,1,2,4,2045,-1.9707
KENYA,PHS001,1,2,4,2046,-2.3845
KENYA,PHS001,1,2,5,2041,-5.4881
KENYA,PHS001,1,2,5,2042,-6.4134
KENYA,PHS001,2,1,5,2041,-0.7395
KENYA,PHS001,2,1,5,2042,-6.4134
KENYA,PHS001,2,2,5,2040,-1.4737
KENYA,PHS001,3,2,4,2038,-3.5065
KENYA,PHS001,3,2,4,2039,-6.4134
KENYA,PHS001,3,2,4,2040,-6.4134
KENYA,PHS001,3,2,4,2041,-6.4134
KENYA,PHS001,3,2,4,2042,-6.4134
KENYA,PHS001,3,2,4,2043,-6.4134
KENYA,PHS001,3,2,4,2044,-5.8689
KENYA,PHS001,3,2,4,2045,-6.4134
KENYA,PHS001,3,2,4,2046,-6.4134
KENYA,PHS001,3,2,4,2047,-6.2432
KENYA,PHS001,3,2,4,2048,-6.4134
KENYA,PHS001,4,1,1,2037,0.2562
KENYA,PHS001,4,1,1,2038,0.9197
KENYA,PHS001,4,1,1,2039,0.9197
KENYA,PHS001,4,1,1,2040,1.6034
KENYA,PHS001,4,1,1,2041,1.6034
KENYA,PHS001,4,1,1,2042,1.6034
KENYA,PHS001,4,1,1,2043,1.6034
KENYA,PHS001,4,1,1,2044,1.6034
KENYA,PHS001,4,1,1,2045,1.6034
KENYA,PHS001,4,1,1,2046,1.6034
KENYA,PHS001,4,1,1,2047,1.6034
KENYA,PHS001,4,1,1,2048,1.6034
KENYA,PHS001,4,1,1,2049,1.6034
KENYA,PHS001,4,1,1,2050,1.6034
KENYA,PHS001,4,1,4,2041,-0.8852
KENYA,PHS001,4,1,4,2042,-0.7365
KENYA,PHS001,4,1,4,2043,-2.2126
KENYA,PHS001,4,1,4,2047,-1.0202
KENYA,PHS001,4,1,4,2049,-1.1223
KENYA,PHS001,4,1,4,2050,-4.3291
KENYA,PHS001,4,1,5,2040,-4.0323
KENYA,PHS001,4,1,5,2045,-2.8881
KENYA,PHS001,4,1,5,2048,-1.8599
KENYA,PHS001,4,1,5,2049,-6.4134
KENYA,PHS001,4,1,6,2037,1.0249
KENYA,PHS001,4,1,6,2038,3.6789
KENYA,PHS001,4,1,6,2039,3.6789
KENYA,PHS001,4,1,6,2040,6.4134
KENYA,PHS001,4,1,6,2041,6.4134
KENYA,PHS001,4,1,6,2042,6.4134
KENYA,PHS001,4,1,6,2043,6.4134
KENYA,PHS001,4,1,6,2044,6.4134
KENYA,PHS001,4,1,6,2045,6.4134
KENYA,PHS001,4,1,6,2046,6.4134
KENYA,PHS001,4,1,6,2047,6.4134
KENYA,PHS001,4,1,6,2048,6.4134
KENYA,PHS001,4,1,6,2049,6.4134
KENYA,PHS001,4,1,6,2050,6.4134
KENYA,PHS001,4,2,4,2038,-4.0626
KENYA,PHS001,4,2,4,2039,-2.5273
KENYA,PHS001,4,2,4,2040,-6.4134
KENYA,PHS001,4,2,4,2041,-1.8217
KENYA,PHS001,4,2,4,2042,-1.606
KENYA,PHS001,4,2,4,2043,-6.4134
KENYA,PHS001,4,2,4,2044,-6.4134
KENYA,PHS001,4,2,4,2045,-6.4134
KENYA,PHS001,4,2,4,2046,-6.4134
KENYA,PHS001,4,2,4,2047,-6.4134
KENYA,PHS001,4,2,4,2048,-6.4134
KENYA,PHS001,4,2,4,2049,-6.4134
KENYA,PHS001,4,2,4,2050,-6.4134
KENYA,PHS001,4,2,5,2046,-6.4134
KENYA,PHS001,4,2,5,2047,-6.4134
KENYA,PHS001,4,2,5,2048,-6.4134
KENYA,PHS001,4,2,5,2049,-6.4134
KENYA,PHS001,4,2,5,2050,-6.4134
KENYA,PHS001,4,2,6,2037,0.5124
KENYA,PHS001,4,2,6,2038,1.8395
KENYA,PHS001,4,2,6,2039,1.8395
KENYA,PHS001,4,2,6,2040,3.2067
KENYA,PHS001,4,2,6,2041,3.2067
KENYA,PHS001,4,2,6,2042,3.2067
KENYA,PHS001,4,2,6,2043,3.2067
KENYA,PHS001,4,2,6,2044,3.2067
KENYA,PHS001,4,2,6,2045,3.2067
KENYA,PHS001,4,2,6,2046,3.2067
KENYA,PHS001,4,2,6,2047,3.2067
KENYA,PHS001,4,2,6,2048,3.2067
KENYA,PHS001,4,2,6,2049,3.2067
KENYA,PHS001,4,2,6,2050,3.2067
KENYA,PHS002,1,2,4,2039,-5.1558
KENYA,PHS002,1,2,4,2041,-1.6616
KENYA,PHS002,1,2,4,2042,-9.4608
KENYA,PHS002,1,2,4,2043,-9.2433
KENYA,PHS002,1,2,4,2044,-2.4176
KENYA,PHS002,1,2,4,2045,-8.3692
KENYA,PHS002,1,2,4,2046,-7.1212
KENYA,PHS002,1,2,4,2047,-7.4393
KENYA,PHS002,1,2,4,2048,-3.1325
KENYA,PHS002,1,2,5,2041,-9.4608
KENYA,PHS002,1,2,5,2042,-9.4608
KENYA,PHS002,3,2,4,2038,-9.4608
KENYA,PHS002,3,2,4,2039,-5.6669
KENYA,PHS002,3,2,4,2040,-0.8659
KENYA,PHS002,3,2,4,2041,-4.5784
