r,t,m,y,TotalAnnualTechnologyActivityByMode
KENYA,PWRGEO010,1,2035,1.0434
KENYA,PWRGEO010,1,2036,1.0434
KENYA,PWRGEO010,1,2037,1.0434
KENYA,PWRGEO010,1,2038,1.0434
KENYA,PWRGEO010,1,2039,1.0434
KENYA,PWRGEO010,1,2040,1.0434
KENYA,PWRGEO010,1,2041,1.0434
KENYA,PWRGEO010,1,2042,1.0434
KENYA,PWRGEO010,1,2043,1.0434
KENYA,PWRGEO010,1,2044,1.0434
KENYA,PWRGEO010,1,2045,1.0434
KENYA,PWRGEO010,1,2046,1.0434
KENYA,PWRGEO010,1,2047,1.0434
KENYA,PWRGEO011,1,2022,2.4833
KENYA,PWRGEO011,1,2023,2.4833
KENYA,PWRGEO011,1,2024,2.4833
KENYA,PWRGEO011,1,2025,2.4833
KENYA,PWRGEO011,1,2026,2.4833
KENYA,PWRGEO011,1,2027,2.4833
KENYA,PWRGEO011,1,2028,2.4833
KENYA,PWRGEO011,1,2029,2.4833
KENYA,PWRGEO011,1,2030,2.4833
KENYA,PWRGEO011,1,2031,2.4833
KENYA,PWRGEO011,1,2032,2.4833
KENYA,PWRGEO011,1,2033,2.4833
KENYA,PWRGEO011,1,2034,2.4833
KENYA,PWRGEO011,1,2035,2.4833
KENYA,PWRGEO011,1,2036,2.4833
KENYA,PWRGEO011,1,2037,2.4833
KENYA,PWRGEO011,1,2038,2.4833
KENYA,PWRGEO011,1,2039,2.4833
KENYA,PWRGEO011,1,2040,2.4833
KENYA,PWRGEO011,1,2041,2.4833
KENYA,PWRGEO011,1,2042,2.4833
KENYA,PWRGEO011,1,2043,2.4833
KENYA,PWRGEO011,1,2044,2.4833
KENYA,PWRGEO011,1,2045,2.4833
KENYA,PWRGEO011,1,2046,2.4833
KENYA,PWRGEO012,1,2019,4.7102
KENYA,PWRGEO012,1,2020,4.7102
KENYA,PWRGEO012,1,2021,4.7102
KENYA,PWRGEO012,1,2022,4.7102
KENYA,PWRGEO012,1,2023,4.7102
KENYA,PWRGEO012,1,2024,4.7102
KENYA,PWRGEO012,1,2025,4.7102
KENYA,PWRGEO012,1,2026,4.7102
KENYA,PWRGEO012,1,2027,4.7102
KENYA,PWRGEO012,1,2028,4.7102
KENYA,PWRGEO012,1,2029,4.7102
KENYA,PWRGEO012,1,2030,4.7102
KENYA,PWRGEO012,1,2031,4.7102
KENYA,PWRGEO012,1,2032,4.7102
KENYA,PWRGEO012,1,2033,4.7102
KENYA,PWRGEO012,1,2034,4.7102
KENYA,PWRGEO012,1,2035,4.7102
KENYA,PWRGEO012,1,2036,4.7102
KENYA,PWRGEO012,1,2037,4.7102
KENYA,PWRGEO012,1,2038,4.7102
KENYA,PWRGEO012,1,2039,4.7102
KENYA,PWRGEO012,1,2040,4.7102
KENYA,PWRGEO012,1,2041,4.7102
KENYA,PWRGEO012,1,2042,4.7102
KENYA,PWRGEO012,1,2043,4.7102
KENYA,PWRGEO012,1,2044,4.7102
KENYA,PWRGEO013,1,2029,4.1736
KENYA,PWRGEO013,1,2030,4.1736
KENYA,PWRGEO013,1,2031,4.1736
KENYA,PWRGEO013,1,2032,4.1736
KENYA,PWRGEO013,1,2033,4.1736
KENYA,PWRGEO013,1,2034,4.1736
KENYA,PWRGEO013,1,2035,4.1736
KENYA,PWRGEO013,1,2036,4.1736
KENYA,PWRGEO013,1,2037,4.1736
KENYA,PWRGEO013,1,2038,4.1736
KENYA,PWRGEO013,1,2039,4.1736
KENYA,PWRGEO013,1,2040,4.1736
KENYA,PWRGEO013,1,2041,4.1736
KENYA,PWRGEO013,1,2042,4.1736
KENYA,PWRGEO013,1,2043,4.1736
KENYA,PWRGEO013,1,2044,4.1736
KENYA,PWRGEO013,1,2045,4.1736
KENYA,PWRGEO013,1,2046,4.1736
KENYA,PWRGEO013,1,2047,4.1736
KENYA,PWRGEO013,1,2048,4.1736
KENYA,PWRGEO013,1,2049,4.1736
KENYA,PWRGEO013,1,2050,4.1736
KENYA,PWRGEO014,1,2029,4.1736
KENYA,PWRGEO014,1,2030,4.1736
KENYA,PWRGEO014,1,2031,4.1736
KENYA,PWRGEO014,1,2032,4.1736
KENYA,PWRGEO014,1,2033,4.1736
KENYA,PWRGEO014,1,2034,4.1736
KENYA,PWRGEO014,1,2035,4.1736
KENYA,PWRGEO014,1,2036,4.1736
KENYA,PWRGEO014,1,2037,4.1736
KENYA,PWRGEO014,1,2038,4.1736
KENYA,PWRGEO014,1,2039,4.1736
KENYA,PWRGEO014,1,2040,4.1736
KENYA,PWRGEO014,1,2041,4.1736
KENYA,PWRGEO014,1,2042,4.1736
KENYA,PWRGEO014,1,2043,4.1736
KENYA,PWRGEO014,1,2044,4.1736
KENYA,PWRGEO014,1,2045,4.1736
KENYA,PWRGEO014,1,2046,4.1736
KENYA,PWRGEO014,1,2047,4.1736
KENYA,PWRGEO014,1,2048,4.1736
KENYA,PWRGEO014,1,2049,4.1736
KENYA,PWRGEO014,1,2050,4.1736
KENYA,PWRGEO015,1,2034,4.1736
KENYA,PWRGEO015,1,2035,4.1736
KENYA,PWRGEO015,1,2036,4.1736
KENYA,PWRGEO015,1,2037,4.1736
KENYA,PWRGEO015,1,2038,4.1736
KENYA,PWRGEO015,1,2039,4.1736
KENYA,PWRGEO015,1,2040,4.1736
KENYA,PWRGEO015,1,2041,4.1736
KENYA,PWRGEO015,1,2042,4.1736
KENYA,PWRGEO015,1,2043,4.1736
KENYA,PWRGEO015,1,2044,4.1736
KENYA,PWRGEO015,1,2045,4.1736
KENYA,PWRGEO015,1,2046,4.1736
KENYA,PWRGEO015,1,2047,4.1736
KENYA,PWRGEO015,1,2048,4.1736
KENYA,PWRGEO015,1,2049,4.1736
KENYA,PWRGEO015,1,2050,4.1736
KENYA,PWRGEO016,1,2036,4.1736
KENYA,PWRGEO016,1,2037,4.1736
KENYA,PWRGEO016,1,2038,4.1736
KENYA,PWRGEO016,1,2039,4.1736
KENYA,PWRGEO016,1,2040,4.1736
KENYA,PWRGEO016,1,2041,4.1736
KENYA,PWRGEO016,1,2042,4.1736
KENYA,PWRGEO016,1,2043,4.1736
KENYA,PWRGEO016,1,2044,4.1736
KENYA,PWRGEO016,1,2045,4.1736
KENYA,PWRGEO016,1,2046,4.1736
KENYA,PWRGEO016,1,2047,4.1736
KENYA,PWRGEO016,1,2048,4.1736
KENYA,PWRGEO016,1,2049,4.1736
KENYA,PWRGEO016,1,2050,4.1736
KENYA,PWRGEO017,1,2028,0.7453
KENYA,PWRGEO017,1,2029,0.7453
KENYA,PWRGEO017,1,2030,0.7453
KENYA,PWRGEO017,1,2031,0.7453
KENYA,PWRGEO017,1,2032,0.7453
KENYA,PWRGEO017,1,2033,0.7453
KENYA,PWRGEO017,1,2034,0.7453
KENYA,PWRGEO017,1,2035,0.7453
KENYA,PWRGEO017,1,2036,0.7453
KENYA,PWRGEO017,1,2037,0.7453
KENYA,PWRGEO017,1,2038,0.7453
KENYA,PWRGEO017,1,2039,0.7453
KENYA,PWRGEO017,1,2040,0.7453
KENYA,PWRGEO017,1,2041,0.7453
KENYA,PWRGEO017,1,2042,0.7453
KENYA,PWRGEO017,1,2043,0.7453
KENYA,PWRGEO017,1,2044,0.7453
KENYA,PWRGEO017,1,2045,0.7453
KENYA,PWRGEO017,1,2046,0.7453
KENYA,PWRGEO017,1,2047,0.7453
KENYA,PWRGEO017,1,2048,0.7453
KENYA,PWRGEO017,1,2049,0.7453
KENYA,PWRGEO017,1,2050,0.7453
KENYA,PWRGEO018,1,2039,1.7887
KENYA,PWRGEO018,1,2040,1.7887
KENYA,PWRGEO018,1,2041,1.7887
KENYA,PWRGEO018,1,2042,1.7887
KENYA,PWRGEO018,1,2043,1.7887
KENYA,PWRGEO018,1,2044,1.7887
KENYA,PWRGEO018,1,2045,1.7887
KENYA,PWRGEO018,1,2046,1.7887
KENYA,PWRGEO018,1,2047,1.7887
KENYA,PWRGEO018,1,2048,1.7887
KENYA,PWRGEO018,1,2049,1.7887
KENYA,PWRGEO018,1,2050,1.7887
KENYA,PWRGEO019,1,2037,2.9811
KENYA,PWRGEO019,1,2038,2.9811
KENYA,PWRGEO019,1,2039,2.9811
KENYA,PWRGEO019,1,2040,2.9811
KENYA,PWRGEO019,1,2041,2.9811
KENYA,PWRGEO019,1,2042,2.9811
KENYA,PWRGEO019,1,2043,2.9811
KENYA,PWRGEO019,1,2044,2.9811
KENYA,PWRGEO019,1,2045,2.9811
KENYA,PWRGEO019,1,2046,2.9811
KENYA,PWRGEO019,1,2047,2.9811
KENYA,PWRGEO019,1,2048,2.9811
KENYA,PWRGEO019,1,2049,2.9811
KENYA,PWRGEO019,1,2050,2.9811
KENYA,PWRGEO020,1,2040,2.9811
KENYA,PWRGEO020,1,2041,2.9811
KENYA,PWRGEO020,1,2042,2.9811
KENYA,PWRGEO020,1,2043,2.9811
KENYA,PWRGEO020,1,2044,2.9811
KENYA,PWRGEO020,1,2045,2.9811
KENYA,PWRGEO020,1,2046,2.9811
KENYA,PWRGEO020,1,2047,2.9811
KENYA,PWRGEO020,1,2048,2.9811
KENYA,PWRGEO020,1,2049,2.9811
KENYA,PWRGEO020,1,2050,2.9811
KENYA,PWRGEO021,1,2040,2.9811
KENYA,PWRGEO021,1,2041,2.9811
KENYA,PWRGEO021,1,2042,2.9811
KENYA,PWRGEO021,1,2043,2.9811
KENYA,PWRGEO021,1,2044,2.9811
KENYA,PWRGEO021,1,2045,2.9811
KENYA,PWRGEO021,1,2046,2.9811
KENYA,PWRGEO021,1,2047,2.9811
KENYA,PWRGEO021,1,2048,2.9811
KENYA,PWRGEO021,1,2049,2.9811
KENYA,PWRGEO021,1,2050,2.9811
KENYA,PWRGEO024,1,2031,2.9811
KENYA,PWRGEO024,1,2032,2.9811
KENYA,PWRGEO024,1,2033,2.9811
KENYA,PWRGEO024,1,2034,2.9811
KENYA,PWRGEO024,1,2035,2.9811
KENYA,PWRGEO024,1,2036,2.9811
KENYA,PWRGEO024,1,2037,2.9811
KENYA,PWRGEO024,1,2038,2.9811
KENYA,PWRGEO024,1,2039,2.9811
KENYA,PWRGEO024,1,2040,2.9811
KENYA,PWRGEO024,1,2041,2.9811
KENYA,PWRGEO024,1,2042,2.9811
KENYA,PWRGEO024,1,2043,2.9811
KENYA,PWRGEO024,1,2044,2.9811
KENYA,PWRGEO024,1,2045,2.9811
KENYA,PWRGEO024,1,2046,2.9811
KENYA,PWRGEO024,1,2047,2.9811
KENYA,PWRGEO024,1,2048,2.9811
KENYA,PWRGEO024,1,2049,2.9811
KENYA,PWRGEO024,1,2050,2.9811
KENYA,PWRGEO025,1,2040,2.9811
KENYA,PWRGEO025,1,2041,2.9811
KENYA,PWRGEO025,1,2042,2.9811
KENYA,PWRGEO025,1,2043,2.9811
KENYA,PWRGEO025,1,2044,2.9811
KENYA,PWRGEO025,1,2045,2.9811
KENYA,PWRGEO025,1,2046,2.9811
KENYA,PWRGEO025,1,2047,2.9811
KENYA,PWRGEO025,1,2048,2.9811
KENYA,PWRGEO025,1,2049,2.9811
KENYA,PWRGEO025,1,2050,2.9811
KENYA,PWRGEO026,1,2040,2.9811
KENYA,PWRGEO026,1,2041,2.9811
KENYA,PWRGEO026,1,2042,2.9811
KENYA,PWRGEO026,1,2043,2.9811
KENYA,PWRGEO026,1,2044,2.9811
KENYA,PWRGEO026,1,2045,2.9811
KENYA,PWRGEO026,1,2046,2.9811
KENYA,PWRGEO026,1,2047,2.9811
KENYA,PWRGEO026,1,2048,2.9811
KENYA,PWRGEO026,1,2049,2.9811
KENYA,PWRGEO026,1,2050,2.9811
KENYA,PWRGEO027,1,2025,1.0434
KENYA,PWRGEO027,1,2026,1.0434
KENYA,PWRGEO027,1,2027,1.0434
KENYA,PWRGEO027,1,2028,1.0434
KENYA,PWRGEO027,1,2029,1.0434
KENYA,PWRGEO027,1,2030,1.0434
KENYA,PWRGEO027,1,2031,1.0434
KENYA,PWRGEO027,1,2032,1.0434
KENYA,PWRGEO027,1,2033,1.0434
KENYA,PWRGEO027,1,2034,1.0434
KENYA,PWRGEO027,1,2035,1.0434
KENYA,PWRGEO027,1,2036,1.0434
KENYA,PWRGEO027,1,2037,1.0434
KENYA,PWRGEO027,1,2038,1.0434
KENYA,PWRGEO027,1,2039,1.0434
KENYA,PWRGEO027,1,2040,1.0434
KENYA,PWRGEO027,1,2041,1.0434
KENYA,PWRGEO027,1,2042,1.0434
KENYA,PWRGEO027,1,2043,1.0434
KENYA,PWRGEO027,1,2044,1.0434
KENYA,PWRGEO027,1,2045,1.0434
KENYA,PWRGEO027,1,2046,1.0434
KENYA,PWRGEO027,1,2047,1.0434
KENYA,PWRGEO027,1,2048,1.0434
KENYA,PWRGEO027,1,2049,1.0434
KENYA,PWRGEO028,1,2028,1.0434
KENYA,PWRGEO028,1,2029,1.0434
KENYA,PWRGEO028,1,2030,1.0434
KENYA,PWRGEO028,1,2031,1.0434
KENYA,PWRGEO028,1,2032,1.0434
KENYA,PWRGEO028,1,2033,1.0434
KENYA,PWRGEO028,1,2034,1.0434
KENYA,PWRGEO028,1,2035,1.0434
KENYA,PWRGEO028,1,2036,1.0434
KENYA,PWRGEO028,1,2037,1.0434
KENYA,PWRGEO028,1,2038,1.0434
KENYA,PWRGEO028,1,2039,1.0434
KENYA,PWRGEO028,1,2040,1.0434
KENYA,PWRGEO028,1,2041,1.0434
KENYA,PWRGEO028,1,2042,1.0434
KENYA,PWRGEO028,1,2043,1.0434
KENYA,PWRGEO028,1,2044,1.0434
KENYA,PWRGEO028,1,2045,1.0434
KENYA,PWRGEO028,1,2046,1.0434
KENYA,PWRGEO028,1,2047,1.0434
KENYA,PWRGEO028,1,2048,1.0434
KENYA,PWRGEO028,1,2049,1.0434
KENYA,PWRGEO028,1,2050,1.0434
KENYA,PWRGEO029,1,2038,2.9811
KENYA,PWRGEO029,1,2039,2.9811
KENYA,PWRGEO029,1,2040,2.9811
KENYA,PWRGEO029,1,2041,2.9811
KENYA,PWRGEO029,1,2042,2.9811
KENYA,PWRGEO029,1,2043,2.9811
KENYA,PWRGEO029,1,2044,2.9811
KENYA,PWRGEO029,1,2045,2.9811
KENYA,PWRGEO029,1,2046,2.9811
KENYA,PWRGEO029,1,2047,2.9811
KENYA,PWRGEO029,1,2048,2.9811
KENYA,PWRGEO029,1,2049,2.9811
KENYA,PWRGEO029,1,2050,2.9811
KENYA,PWRGEO030,1,2039,2.9811
KENYA,PWRGEO030,1,2040,2.9811
KENYA,PWRGEO030,1,2041,2.9811
KENYA,PWRGEO030,1,2042,2.9811
KENYA,PWRGEO030,1,2043,2.9811
KENYA,PWRGEO030,1,2044,2.9811
KENYA,PWRGEO030,1,2045,2.9811
KENYA,PWRGEO030,1,2046,2.9811
KENYA,PWRGEO030,1,2047,2.9811
KENYA,PWRGEO030,1,2048,2.9811
KENYA,PWRGEO030,1,2049,2.9811
KENYA,PWRGEO030,1,2050,2.9811
KENYA,PWRGEO031,1,2040,2.9811
KENYA,PWRGEO031,1,2041,2.9811
KENYA,PWRGEO031,1,2042,2.9811
KENYA,PWRGEO031,1,2043,2.9811
KENYA,PWRGEO031,1,2044,2.9811
KENYA,PWRGEO031,1,2045,2.9811
KENYA,PWRGEO031,1,2046,2.9811
KENYA,PWRGEO031,1,2047,2.9811
KENYA,PWRGEO031,1,2048,2.9811
KENYA,PWRGEO031,1,2049,2.9811
KENYA,PWRGEO031,1,2050,2.9811
KENYA,PWRGEO033,1,2025,0.5962
KENYA,PWRGEO033,1,2026,0.5962
KENYA,PWRGEO033,1,2027,0.5962
KENYA,PWRGEO033,1,2028,0.5962
KENYA,PWRGEO033,1,2029,0.5962
KENYA,PWRGEO033,1,2030,0.5962
KENYA,PWRGEO033,1,2031,0.5962
KENYA,PWRGEO033,1,2032,0.5962
KENYA,PWRGEO033,1,2033,0.5962
KENYA,PWRGEO033,1,2034,0.5962
KENYA,PWRGEO033,1,2035,0.5962
KENYA,PWRGEO033,1,2036,0.5962
KENYA,PWRGEO033,1,2037,0.5962
KENYA,PWRGEO033,1,2038,0.5962
KENYA,PWRGEO033,1,2039,0.5962
KENYA,PWRGEO033,1,2040,0.5962
KENYA,PWRGEO033,1,2041,0.5962
KENYA,PWRGEO033,1,2042,0.5962
KENYA,PWRGEO033,1,2043,0.5962
KENYA,PWRGEO033,1,2044,0.5962
KENYA,PWRGEO033,1,2045,0.5962
KENYA,PWRGEO033,1,2046,0.5962
KENYA,PWRGEO033,1,2047,0.5962
KENYA,PWRGEO033,1,2048,0.5962
KENYA,PWRGEO033,1,2049,0.5962
KENYA,PWRGEO034,1,2040,1.0434
KENYA,PWRGEO034,1,2041,1.0434
KENYA,PWRGEO034,1,2042,1.0434
KENYA,PWRGEO034,1,2043,1.0434
KENYA,PWRGEO034,1,2044,1.0434
KENYA,PWRGEO034,1,2045,1.0434
KENYA,PWRGEO034,1,2046,1.0434
KENYA,PWRGEO034,1,2047,1.0434
KENYA,PWRGEO034,1,2048,1.0434
KENYA,PWRGEO034,1,2049,1.0434
KENYA,PWRGEO034,1,2050,1.0434
KENYA,PWRGEO035,1,2031,1.0434
KENYA,PWRGEO035,1,2032,1.0434
KENYA,PWRGEO035,1,2033,1.0434
KENYA,PWRGEO035,1,2034,1.0434
KENYA,PWRGEO035,1,2035,1.0434
KENYA,PWRGEO035,1,2036,1.0434
KENYA,PWRGEO035,1,2037,1.0434
KENYA,PWRGEO035,1,2038,1.0434
KENYA,PWRGEO035,1,2039,1.0434
KENYA,PWRGEO035,1,2040,1.0434
KENYA,PWRGEO035,1,2041,1.0434
KENYA,PWRGEO035,1,2042,1.0434
KENYA,PWRGEO035,1,2043,1.0434
KENYA,PWRGEO035,1,2044,1.0434
KENYA,PWRGEO035,1,2045,1.0434
KENYA,PWRGEO035,1,2046,1.0434
KENYA,PWRGEO035,1,2047,1.0434
KENYA,PWRGEO035,1,2048,1.0434
KENYA,PWRGEO035,1,2049,1.0434
KENYA,PWRGEO035,1,2050,1.0434
KENYA,PWRGEO038,1,2026,0.5962
KENYA,PWRGEO038,1,2027,0.5962
KENYA,PWRGEO038,1,2028,0.5962
KENYA,PWRGEO038,1,2029,0.5962
KENYA,PWRGEO038,1,2030,0.5962
KENYA,PWRGEO038,1,2031,0.5962
KENYA,PWRGEO038,1,2032,0.5962
KENYA,PWRGEO038,1,2033,0.5962
KENYA,PWRGEO038,1,2034,0.5962
KENYA,PWRGEO038,1,2035,0.5962
KENYA,PWRGEO038,1,2036,0.5962
KENYA,PWRGEO038,1,2037,0.5962
KENYA,PWRGEO038,1,2038,0.5962
KENYA,PWRGEO038,1,2039,0.5962
KENYA,PWRGEO038,1,2040,0.5962
KENYA,PWRGEO038,1,2041,0.5962
KENYA,PWRGEO038,1,2042,0.5962
KENYA,PWRGEO038,1,2043,0.5962
KENYA,PWRGEO038,1,2044,0.5962
KENYA,PWRGEO038,1,2045,0.5962
KENYA,PWRGEO038,1,2046,0.5962
KENYA,PWRGEO038,1,2047,0.5962
KENYA,PWRGEO038,1,2048,0.5962
KENYA,PWRGEO038,1,2049,0.5962
KENYA,PWRGEO038,1,2050,0.5962
KENYA,PWRGEO040,1,2019,0.5247
KENYA,PWRGEO040,1,2020,0.5247
KENYA,PWRGEO040,1,2021,0.5247
KENYA,PWRGEO040,1,2022,0.5247
KENYA,PWRGEO040,1,2023,0.5247
KENYA,PWRGEO040,1,2024,0.5247
KENYA,PWRGEO040,1,2025,0.5247
KENYA,PWRGEO040,1,2026,0.5247
KENYA,PWRGEO040,1,2027,0.5247
KENYA,PWRGEO040,1,2028,0.5247
KENYA,PWRGEO040,1,2029,0.5247
KENYA,PWRGEO040,1,2030,0.5247
KENYA,PWRGEO040,1,2031,0.5247
KENYA,PWRGEO040,1,2032,0.5247
KENYA,PWRGEO040,1,2033,0.5247
KENYA,PWRGEO040,1,2034,0.5247
KENYA,PWRGEO040,1,2035,0.5247
KENYA,PWRGEO040,1,2036,0.5247
KENYA,PWRGEO040,1,2037,0.5247
KENYA,PWRGEO040,1,2038,0.5247
KENYA,PWRGEO042,1,2039,1.4906
KENYA,PWRGEO042,1,2040,1.4906
KENYA,PWRGEO042,1,2041,1.4906
KENYA,PWRGEO042,1,2042,1.4906
KENYA,PWRGEO042,1,2043,1.4906
KENYA,PWRGEO042,1,2044,1.4906
KENYA,PWRGEO042,1,2045,1.4906
KENYA,PWRGEO042,1,2046,1.4906
KENYA,PWRGEO042,1,2047,1.4906
KENYA,PWRGEO042,1,2048,1.4906
KENYA,PWRGEO042,1,2049,1.4906
KENYA,PWRGEO042,1,2050,1.4906
KENYA,PWRGEO047,1,2019,0.4472
KENYA,PWRGEO047,1,2020,0.4472
KENYA,PWRGEO047,1,2021,0.4472
KENYA,PWRGEO047,1,2022,0.4472
KENYA,PWRGEO047,1,2023,0.4472
KENYA,PWRGEO049,1,2025,0.626
KENYA,PWRGEO049,1,2026,0.626
KENYA,PWRGEO049,1,2027,0.626
KENYA,PWRGEO049,1,2028,0.626
KENYA,PWRGEO049,1,2029,0.626
KENYA,PWRGEO049,1,2030,0.626
KENYA,PWRGEO049,1,2031,0.626
KENYA,PWRGEO049,1,2032,0.626
KENYA,PWRGEO049,1,2033,0.626
KENYA,PWRGEO049,1,2034,0.626
KENYA,PWRGEO049,1,2035,0.626
KENYA,PWRGEO049,1,2036,0.626
KENYA,PWRGEO049,1,2037,0.626
KENYA,PWRGEO049,1,2038,0.626
KENYA,PWRGEO049,1,2039,0.626
KENYA,PWRGEO049,1,2040,0.626
KENYA,PWRGEO049,1,2041,0.626
KENYA,PWRGEO049,1,2042,0.626
KENYA,PWRGEO049,1,2043,0.626
KENYA,PWRGEO049,1,2044,0.626
KENYA,PWRGEO049,1,2045,0.626
KENYA,PWRGEO049,1,2046,0.626
KENYA,PWRGEO049,1,2047,0.626
KENYA,PWRGEO049,1,2048,0.626
KENYA,PWRGEO049,1,2049,0.626
KENYA,PWRGEO049,1,2050,0.626
KENYA,PWRGEO050,1,2025,0.626
KENYA,PWRGEO050,1,2026,0.626
KENYA,PWRGEO050,1,2027,0.626
KENYA,PWRGEO050,1,2028,0.626
KENYA,PWRGEO050,1,2029,0.626
KENYA,PWRGEO050,1,2030,0.626
KENYA,PWRGEO050,1,2031,0.626
KENYA,PWRGEO050,1,2032,0.626
KENYA,PWRGEO050,1,2033,0.626
KENYA,PWRGEO050,1,2034,0.626
KENYA,PWRGEO050,1,2035,0.626
KENYA,PWRGEO050,1,2036,0.626
KENYA,PWRGEO050,1,2037,0.626
KENYA,PWRGEO050,1,2038,0.626
KENYA,PWRGEO050,1,2039,0.626
KENYA,PWRGEO050,1,2040,0.626
KENYA,PWRGEO050,1,2041,0.626
KENYA,PWRGEO050,1,2042,0.626
KENYA,PWRGEO050,1,2043,0.626
KENYA,PWRGEO050,1,2044,0.626
KENYA,PWRGEO050,1,2045,0.626
KENYA,PWRGEO050,1,2046,0.626
KENYA,PWRGEO050,1,2047,0.626
KENYA,PWRGEO050,1,2048,0.626
KENYA,PWRGEO050,1,2049,0.626
KENYA,PWRGEO050,1,2050,0.626
KENYA,PWRGEO051,1,2025,0.626
KENYA,PWRGEO051,1,2026,0.626
KENYA,PWRGEO051,1,2027,0.626
KENYA,PWRGEO051,1,2028,0.626
KENYA,PWRGEO051,1,2029,0.626
KENYA,PWRGEO051,1,2030,0.626
KENYA,PWRGEO051,1,2031,0.626
KENYA,PWRGEO051,1,2032,0.626
KENYA,PWRGEO051,1,2033,0.626
KENYA,PWRGEO051,1,2034,0.626
KENYA,PWRGEO051,1,2035,0.626
KENYA,PWRGEO051,1,2036,0.626
KENYA,PWRGEO051,1,2037,0.626
KENYA,PWRGEO051,1,2038,0.626
KENYA,PWRGEO051,1,2039,0.626
KENYA,PWRGEO051,1,2040,0.626
KENYA,PWRGEO051,1,2041,0.626
KENYA,PWRGEO051,1,2042,0.626
KENYA,PWRGEO051,1,2043,0.626
KENYA,PWRGEO051,1,2044,0.626
KENYA,PWRGEO051,1,2045,0.626
KENYA,PWRGEO051,1,2046,0.626
KENYA,PWRGEO051,1,2047,0.626
KENYA,PWRGEO051,1,2048,0.626
KENYA,PWRGEO051,1,2049,0.626
KENYA,PWRGEO051,1,2050,0.626
KENYA,PWRGEO101,1,2026,0.2981
KENYA,PWRGEO101,1,2027,0.6371
KENYA,PWRGEO101,1,2028,1.0225
KENYA,PWRGEO101,1,2029,1.4606
KENYA,PWRGEO101,1,2030,1.9589
KENYA,PWRGEO101,1,2031,2.5254
KENYA,PWRGEO101,1,2032,3.1694
KENYA,PWRGEO101,1,2033,3.9018
KENYA,PWRGEO101,1,2034,4.7344
KENYA,PWRGEO101,1,2035,5.6811
KENYA,PWRGEO101,1,2036,6.7576
KENYA,PWRGEO101,1,2037,7.9815
KENYA,PWRGEO101,1,2038,9.3731
KENYA,PWRGEO101,1,2039,10.9553
KENYA,PWRGEO101,1,2040,12.7543
KENYA,PWRGEO101,1,2041,14.7997
KENYA,PWRGEO101,1,2042,17.1254
KENYA,PWRGEO101,1,2043,19.7697
KENYA,PWRGEO101,1,2044,22.7762
KENYA,PWRGEO101,1,2045,26.1947
KENYA,PWRGEO101,1,2046,30.0815
KENYA,PWRGEO101,1,2047,34.5007
KENYA,PWRGEO101,1,2048,38.3386
KENYA,PWRGEO101,1,2049,38.3386
KENYA,PWRGEO101,1,2050,38.3386
KENYA,PWRGEO102,1,2026,4.4717
KENYA,PWRGEO102,1,2027,5.0679
KENYA,PWRGEO102,1,2028,5.6642
KENYA,PWRGEO102,1,2029,6.2604
KENYA,PWRGEO102,1,2030,6.8566
KENYA,PWRGEO102,1,2031,8.1981
KENYA,PWRGEO102,1,2032,9.1819
KENYA,PWRGEO102,1,2033,10.1657
KENYA,PWRGEO102,1,2034,11.1494
KENYA,PWRGEO102,1,2035,12.4611
KENYA,PWRGEO102,1,2036,13.7728
KENYA,PWRGEO102,1,2037,15.4125
KENYA,PWRGEO102,1,2038,16.7242
KENYA,PWRGEO102,1,2039,18.6917
KENYA,PWRGEO102,1,2040,20.6592
KENYA,PWRGEO102,1,2041,22.6268
KENYA,PWRGEO102,1,2042,25.2502
KENYA,PWRGEO102,1,2043,27.8736
KENYA,PWRGEO102,1,2044,30.8249
KENYA,PWRGEO102,1,2045,34.1042
KENYA,PWRGEO102,1,2046,37.7113
KENYA,PWRGEO102,1,2047,41.6464
KENYA,PWRGEO102,1,2048,45.9094
KENYA,PWRGEO102,1,2049,50.8283
KENYA,PWRGEO102,1,2050,56.0751
KENYA,PWRHFO002,1,2020,0.0079
KENYA,PWRHFO002,1,2021,0.0189
KENYA,PWRHFO002,1,2030,0.4142
KENYA,PWRHFO002,1,2031,0.3944
KENYA,PWRHFO002,1,2032,0.4339
KENYA,PWRHFO002,1,2033,0.4339
KENYA,PWRHFO002,1,2034,0.4339
KENYA,PWRHFO003,1,2019,0.5424
KENYA,PWRHFO003,1,2020,0.6152
KENYA,PWRHFO003,1,2021,0.5535
KENYA,PWRHFO003,1,2022,0.2558
KENYA,PWRHFO003,1,2023,0.2637
KENYA,PWRHFO003,1,2024,0.4035
KENYA,PWRHFO004,1,2019,1.9717
KENYA,PWRHFO004,1,2020,2.4695
KENYA,PWRHFO004,1,2021,2.4949
KENYA,PWRHFO004,1,2022,0.7549
KENYA,PWRHFO004,1,2023,0.7745
KENYA,PWRHFO004,1,2024,0.9602
KENYA,PWRHFO004,1,2025,0.8461
KENYA,PWRHFO004,1,2026,0.088
KENYA,PWRHFO004,1,2027,0.8554
KENYA,PWRHFO004,1,2028,0.9074
KENYA,PWRHFO004,1,2029,0.9074
KENYA,PWRHFO004,1,2030,0.9505
KENYA,PWRHFO005,1,2019,0.5117
KENYA,PWRHFO005,1,2020,0.5793
