r,l,t,m,y,RateOfActivity
KENYA,TS36,PWRGEO002,1,2022,4.415
KENYA,TS37,PWRGEO002,1,2022,4.415
KENYA,TS38,PWRGEO002,1,2022,4.415
KENYA,TS39,PWRGEO002,1,2022,4.415
KENYA,TS40,PWRGEO002,1,2022,4.415
KENYA,TS41,PWRGEO002,1,2022,4.415
KENYA,TS42,PWRGEO002,1,2022,4.415
KENYA,TS43,PWRGEO002,1,2022,4.415
KENYA,TS44,PWRGEO002,1,2022,4.415
KENYA,TS45,PWRGEO002,1,2022,4.415
KENYA,TS46,PWRGEO002,1,2022,4.415
KENYA,TS47,PWRGEO002,1,2022,4.415
KENYA,TS01,PWRGEO002,1,2023,4.415
KENYA,TS02,PWRGEO002,1,2023,4.415
KENYA,TS03,PWRGEO002,1,2023,4.415
KENYA,TS04,PWRGEO002,1,2023,4.415
KENYA,TS05,PWRGEO002,1,2023,4.415
KENYA,TS06,PWRGEO002,1,2023,4.415
KENYA,TS07,PWRGEO002,1,2023,4.415
KENYA,TS08,PWRGEO002,1,2023,4.415
KENYA,TS09,PWRGEO002,1,2023,4.415
KENYA,TS10,PWRGEO002,1,2023,4.415
KENYA,TS11,PWRGEO002,1,2023,4.415
KENYA,TS12,PWRGEO002,1,2023,4.415
KENYA,TS13,PWRGEO002,1,2023,4.415
KENYA,TS14,PWRGEO002,1,2023,4.415
KENYA,TS15,PWRGEO002,1,2023,4.415
KENYA,TS16,PWRGEO002,1,2023,4.415
KENYA,TS17,PWRGEO002,1,2023,4.415
KENYA,TS18,PWRGEO002,1,2023,4.415
KENYA,TS19,PWRGEO002,1,2023,3.8792
KENYA,TS20,PWRGEO002,1,2023,4.415
KENYA,TS21,PWRGEO002,1,2023,4.415
KENYA,TS22,PWRGEO002,1,2023,4.415
KENYA,TS23,PWRGEO002,1,2023,4.415
KENYA,TS25,PWRGEO002,1,2023,4.415
KENYA,TS26,PWRGEO002,1,2023,4.415
KENYA,TS27,PWRGEO002,1,2023,4.415
KENYA,TS28,PWRGEO002,1,2023,4.415
KENYA,TS29,PWRGEO002,1,2023,4.415
KENYA,TS30,PWRGEO002,1,2023,4.415
KENYA,TS31,PWRGEO002,1,2023,4.415
KENYA,TS32,PWRGEO002,1,2023,4.415
KENYA,TS33,PWRGEO002,1,2023,4.415
KENYA,TS34,PWRGEO002,1,2023,4.415
KENYA,TS35,PWRGEO002,1,2023,4.415
KENYA,TS36,PWRGEO002,1,2023,4.415
KENYA,TS38,PWRGEO002,1,2023,4.415
KENYA,TS39,PWRGEO002,1,2023,4.415
KENYA,TS40,PWRGEO002,1,2023,4.415
KENYA,TS41,PWRGEO002,1,2023,4.415
KENYA,TS42,PWRGEO002,1,2023,4.415
KENYA,TS43,PWRGEO002,1,2023,4.415
KENYA,TS44,PWRGEO002,1,2023,3.4119
KENYA,TS45,PWRGEO002,1,2023,4.415
KENYA,TS46,PWRGEO002,1,2023,4.415
KENYA,TS47,PWRGEO002,1,2023,4.415
KENYA,TS48,PWRGEO002,1,2023,4.415
KENYA,TS01,PWRGEO002,1,2024,4.415
KENYA,TS02,PWRGEO002,1,2024,4.415
KENYA,TS03,PWRGEO002,1,2024,4.415
KENYA,TS04,PWRGEO002,1,2024,4.415
KENYA,TS05,PWRGEO002,1,2024,4.415
KENYA,TS06,PWRGEO002,1,2024,4.415
KENYA,TS07,PWRGEO002,1,2024,4.415
KENYA,TS08,PWRGEO002,1,2024,4.415
KENYA,TS09,PWRGEO002,1,2024,4.415
KENYA,TS10,PWRGEO002,1,2024,4.415
KENYA,TS11,PWRGEO002,1,2024,4.415
KENYA,TS12,PWRGEO002,1,2024,4.415
KENYA,TS13,PWRGEO002,1,2024,4.415
KENYA,TS14,PWRGEO002,1,2024,4.415
KENYA,TS15,PWRGEO002,1,2024,4.415
KENYA,TS16,PWRGEO002,1,2024,4.415
KENYA,TS17,PWRGEO002,1,2024,4.415
KENYA,TS20,PWRGEO002,1,2024,4.415
KENYA,TS21,PWRGEO002,1,2024,4.415
KENYA,TS22,PWRGEO002,1,2024,4.415
KENYA,TS23,PWRGEO002,1,2024,4.415
KENYA,TS25,PWRGEO002,1,2024,4.415
KENYA,TS26,PWRGEO002,1,2024,4.415
KENYA,TS27,PWRGEO002,1,2024,4.415
KENYA,TS28,PWRGEO002,1,2024,4.415
KENYA,TS29,PWRGEO002,1,2024,4.415
KENYA,TS30,PWRGEO002,1,2024,4.415
KENYA,TS31,PWRGEO002,1,2024,4.415
KENYA,TS32,PWRGEO002,1,2024,4.415
KENYA,TS33,PWRGEO002,1,2024,4.415
KENYA,TS34,PWRGEO002,1,2024,4.415
KENYA,TS35,PWRGEO002,1,2024,4.415
KENYA,TS36,PWRGEO002,1,2024,4.415
KENYA,TS37,PWRGEO002,1,2024,4.415
KENYA,TS38,PWRGEO002,1,2024,4.415
KENYA,TS39,PWRGEO002,1,2024,4.415
KENYA,TS40,PWRGEO002,1,2024,4.415
KENYA,TS41,PWRGEO002,1,2024,4.415
KENYA,TS42,PWRGEO002,1,2024,0.1591
KENYA,TS43,PWRGEO002,1,2024,4.415
KENYA,TS44,PWRGEO002,1,2024,4.415
KENYA,TS45,PWRGEO002,1,2024,4.415
KENYA,TS46,PWRGEO002,1,2024,4.415
KENYA,TS47,PWRGEO002,1,2024,4.415
KENYA,TS48,PWRGEO002,1,2024,4.415
KENYA,TS01,PWRGEO002,1,2025,4.415
KENYA,TS02,PWRGEO002,1,2025,4.415
KENYA,TS03,PWRGEO002,1,2025,4.415
KENYA,TS04,PWRGEO002,1,2025,4.415
KENYA,TS05,PWRGEO002,1,2025,4.415
KENYA,TS06,PWRGEO002,1,2025,4.415
KENYA,TS07,PWRGEO002,1,2025,4.415
KENYA,TS08,PWRGEO002,1,2025,4.415
KENYA,TS09,PWRGEO002,1,2025,4.415
KENYA,TS10,PWRGEO002,1,2025,4.415
KENYA,TS11,PWRGEO002,1,2025,4.415
KENYA,TS12,PWRGEO002,1,2025,4.415
KENYA,TS13,PWRGEO002,1,2025,4.415
KENYA,TS14,PWRGEO002,1,2025,4.415
KENYA,TS15,PWRGEO002,1,2025,4.415
KENYA,TS16,PWRGEO002,1,2025,4.415
KENYA,TS17,PWRGEO002,1,2025,4.415
KENYA,TS18,PWRGEO002,1,2025,4.415
KENYA,TS19,PWRGEO002,1,2025,4.415
KENYA,TS20,PWRGEO002,1,2025,4.415
KENYA,TS21,PWRGEO002,1,2025,4.415
KENYA,TS22,PWRGEO002,1,2025,4.415
KENYA,TS23,PWRGEO002,1,2025,4.415
KENYA,TS24,PWRGEO002,1,2025,4.415
KENYA,TS25,PWRGEO002,1,2025,3.7133
KENYA,TS26,PWRGEO002,1,2025,4.415
KENYA,TS27,PWRGEO002,1,2025,4.415
KENYA,TS28,PWRGEO002,1,2025,4.415
KENYA,TS29,PWRGEO002,1,2025,4.415
KENYA,TS30,PWRGEO002,1,2025,4.415
KENYA,TS31,PWRGEO002,1,2025,4.415
KENYA,TS32,PWRGEO002,1,2025,4.415
KENYA,TS33,PWRGEO002,1,2025,4.415
KENYA,TS34,PWRGEO002,1,2025,4.415
KENYA,TS35,PWRGEO002,1,2025,4.415
KENYA,TS36,PWRGEO002,1,2025,4.415
KENYA,TS38,PWRGEO002,1,2025,4.415
KENYA,TS39,PWRGEO002,1,2025,4.415
KENYA,TS40,PWRGEO002,1,2025,4.415
KENYA,TS41,PWRGEO002,1,2025,4.415
KENYA,TS42,PWRGEO002,1,2025,4.415
KENYA,TS43,PWRGEO002,1,2025,4.415
KENYA,TS44,PWRGEO002,1,2025,4.415
KENYA,TS45,PWRGEO002,1,2025,4.415
KENYA,TS46,PWRGEO002,1,2025,4.415
KENYA,TS47,PWRGEO002,1,2025,4.415
KENYA,TS48,PWRGEO002,1,2025,4.415
KENYA,TS01,PWRGEO002,1,2026,4.415
KENYA,TS02,PWRGEO002,1,2026,4.415
KENYA,TS03,PWRGEO002,1,2026,4.415
KENYA,TS04,PWRGEO002,1,2026,4.415
KENYA,TS05,PWRGEO002,1,2026,4.415
KENYA,TS06,PWRGEO002,1,2026,4.415
KENYA,TS07,PWRGEO002,1,2026,4.415
KENYA,TS08,PWRGEO002,1,2026,4.415
KENYA,TS09,PWRGEO002,1,2026,4.415
KENYA,TS10,PWRGEO002,1,2026,4.415
KENYA,TS11,PWRGEO002,1,2026,4.415
KENYA,TS12,PWRGEO002,1,2026,4.415
KENYA,TS13,PWRGEO002,1,2026,4.415
KENYA,TS14,PWRGEO002,1,2026,4.415
KENYA,TS15,PWRGEO002,1,2026,4.415
KENYA,TS16,PWRGEO002,1,2026,4.415
KENYA,TS17,PWRGEO002,1,2026,4.415
KENYA,TS18,PWRGEO002,1,2026,4.415
KENYA,TS21,PWRGEO002,1,2026,4.415
KENYA,TS22,PWRGEO002,1,2026,4.415
KENYA,TS23,PWRGEO002,1,2026,4.415
KENYA,TS24,PWRGEO002,1,2026,4.415
KENYA,TS25,PWRGEO002,1,2026,4.415
KENYA,TS26,PWRGEO002,1,2026,4.415
KENYA,TS27,PWRGEO002,1,2026,4.415
KENYA,TS28,PWRGEO002,1,2026,4.415
KENYA,TS29,PWRGEO002,1,2026,4.415
KENYA,TS31,PWRGEO002,1,2026,4.415
KENYA,TS32,PWRGEO002,1,2026,4.415
KENYA,TS33,PWRGEO002,1,2026,4.415
KENYA,TS34,PWRGEO002,1,2026,4.415
KENYA,TS35,PWRGEO002,1,2026,4.415
KENYA,TS36,PWRGEO002,1,2026,4.415
KENYA,TS37,PWRGEO002,1,2026,4.415
KENYA,TS38,PWRGEO002,1,2026,4.415
KENYA,TS39,PWRGEO002,1,2026,4.415
KENYA,TS40,PWRGEO002,1,2026,4.415
KENYA,TS41,PWRGEO002,1,2026,4.415
KENYA,TS42,PWRGEO002,1,2026,3.0829
KENYA,TS43,PWRGEO002,1,2026,4.415
KENYA,TS44,PWRGEO002,1,2026,4.415
KENYA,TS45,PWRGEO002,1,2026,4.415
KENYA,TS46,PWRGEO002,1,2026,4.415
KENYA,TS47,PWRGEO002,1,2026,4.415
KENYA,TS48,PWRGEO002,1,2026,4.415
KENYA,TS01,PWRGEO002,1,2027,3.3742
KENYA,TS02,PWRGEO002,1,2027,4.415
KENYA,TS03,PWRGEO002,1,2027,4.415
KENYA,TS04,PWRGEO002,1,2027,4.415
KENYA,TS05,PWRGEO002,1,2027,4.415
KENYA,TS06,PWRGEO002,1,2027,4.415
KENYA,TS07,PWRGEO002,1,2027,4.415
KENYA,TS08,PWRGEO002,1,2027,4.415
KENYA,TS09,PWRGEO002,1,2027,4.415
KENYA,TS10,PWRGEO002,1,2027,4.415
KENYA,TS11,PWRGEO002,1,2027,4.415
KENYA,TS12,PWRGEO002,1,2027,4.415
KENYA,TS13,PWRGEO002,1,2027,4.415
KENYA,TS14,PWRGEO002,1,2027,4.415
KENYA,TS15,PWRGEO002,1,2027,4.415
KENYA,TS16,PWRGEO002,1,2027,4.415
KENYA,TS17,PWRGEO002,1,2027,4.415
KENYA,TS18,PWRGEO002,1,2027,4.415
KENYA,TS21,PWRGEO002,1,2027,4.415
KENYA,TS22,PWRGEO002,1,2027,4.415
KENYA,TS23,PWRGEO002,1,2027,4.415
KENYA,TS25,PWRGEO002,1,2027,4.415
KENYA,TS26,PWRGEO002,1,2027,4.415
KENYA,TS27,PWRGEO002,1,2027,4.415
KENYA,TS28,PWRGEO002,1,2027,4.415
KENYA,TS29,PWRGEO002,1,2027,4.415
KENYA,TS30,PWRGEO002,1,2027,4.415
KENYA,TS31,PWRGEO002,1,2027,4.415
KENYA,TS32,PWRGEO002,1,2027,4.415
KENYA,TS33,PWRGEO002,1,2027,4.415
KENYA,TS34,PWRGEO002,1,2027,4.415
KENYA,TS35,PWRGEO002,1,2027,4.415
KENYA,TS36,PWRGEO002,1,2027,4.415
KENYA,TS37,PWRGEO002,1,2027,4.415
KENYA,TS38,PWRGEO002,1,2027,4.415
KENYA,TS39,PWRGEO002,1,2027,4.415
KENYA,TS40,PWRGEO002,1,2027,4.415
KENYA,TS41,PWRGEO002,1,2027,4.415
KENYA,TS42,PWRGEO002,1,2027,0.4481
KENYA,TS43,PWRGEO002,1,2027,4.415
KENYA,TS44,PWRGEO002,1,2027,4.415
KENYA,TS45,PWRGEO002,1,2027,4.415
KENYA,TS46,PWRGEO002,1,2027,4.415
KENYA,TS47,PWRGEO002,1,2027,4.415
KENYA,TS48,PWRGEO002,1,2027,4.415
KENYA,TS01,PWRGEO002,1,2028,4.415
KENYA,TS02,PWRGEO002,1,2028,4.415
KENYA,TS03,PWRGEO002,1,2028,4.415
KENYA,TS04,PWRGEO002,1,2028,4.415
KENYA,TS05,PWRGEO002,1,2028,4.415
KENYA,TS06,PWRGEO002,1,2028,4.415
KENYA,TS07,PWRGEO002,1,2028,4.415
KENYA,TS08,PWRGEO002,1,2028,4.415
KENYA,TS09,PWRGEO002,1,2028,4.415
KENYA,TS10,PWRGEO002,1,2028,4.415
KENYA,TS11,PWRGEO002,1,2028,4.415
KENYA,TS12,PWRGEO002,1,2028,1.8118
KENYA,TS13,PWRGEO002,1,2028,4.415
KENYA,TS14,PWRGEO002,1,2028,4.415
KENYA,TS15,PWRGEO002,1,2028,4.415
KENYA,TS16,PWRGEO002,1,2028,4.415
KENYA,TS17,PWRGEO002,1,2028,4.415
KENYA,TS18,PWRGEO002,1,2028,4.415
KENYA,TS19,PWRGEO002,1,2028,2.2868
KENYA,TS20,PWRGEO002,1,2028,3.9499
KENYA,TS21,PWRGEO002,1,2028,4.415
KENYA,TS22,PWRGEO002,1,2028,4.415
KENYA,TS23,PWRGEO002,1,2028,4.415
KENYA,TS24,PWRGEO002,1,2028,4.415
KENYA,TS25,PWRGEO002,1,2028,4.415
KENYA,TS26,PWRGEO002,1,2028,4.415
KENYA,TS27,PWRGEO002,1,2028,3.7953
KENYA,TS28,PWRGEO002,1,2028,4.415
KENYA,TS29,PWRGEO002,1,2028,4.415
KENYA,TS31,PWRGEO002,1,2028,3.5372
KENYA,TS32,PWRGEO002,1,2028,4.415
KENYA,TS33,PWRGEO002,1,2028,4.415
KENYA,TS34,PWRGEO002,1,2028,4.415
KENYA,TS35,PWRGEO002,1,2028,4.415
KENYA,TS36,PWRGEO002,1,2028,4.415
KENYA,TS37,PWRGEO002,1,2028,4.415
KENYA,TS38,PWRGEO002,1,2028,4.415
KENYA,TS39,PWRGEO002,1,2028,4.415
KENYA,TS40,PWRGEO002,1,2028,4.415
KENYA,TS41,PWRGEO002,1,2028,4.415
KENYA,TS42,PWRGEO002,1,2028,4.415
KENYA,TS43,PWRGEO002,1,2028,4.415
KENYA,TS44,PWRGEO002,1,2028,4.415
KENYA,TS45,PWRGEO002,1,2028,4.415
KENYA,TS46,PWRGEO002,1,2028,4.415
KENYA,TS47,PWRGEO002,1,2028,4.415
KENYA,TS48,PWRGEO002,1,2028,4.415
KENYA,TS01,PWRGEO002,1,2029,4.415
KENYA,TS02,PWRGEO002,1,2029,1.274
KENYA,TS03,PWRGEO002,1,2029,4.415
KENYA,TS04,PWRGEO002,1,2029,4.415
KENYA,TS05,PWRGEO002,1,2029,4.415
KENYA,TS06,PWRGEO002,1,2029,4.415
KENYA,TS07,PWRGEO002,1,2029,4.415
KENYA,TS08,PWRGEO002,1,2029,4.415
KENYA,TS09,PWRGEO002,1,2029,4.415
KENYA,TS10,PWRGEO002,1,2029,4.415
KENYA,TS11,PWRGEO002,1,2029,4.415
KENYA,TS12,PWRGEO002,1,2029,4.415
KENYA,TS13,PWRGEO002,1,2029,4.415
KENYA,TS14,PWRGEO002,1,2029,4.415
KENYA,TS15,PWRGEO002,1,2029,4.415
KENYA,TS16,PWRGEO002,1,2029,4.415
KENYA,TS17,PWRGEO002,1,2029,4.415
KENYA,TS18,PWRGEO002,1,2029,4.415
KENYA,TS19,PWRGEO002,1,2029,4.415
KENYA,TS20,PWRGEO002,1,2029,1.7818
KENYA,TS21,PWRGEO002,1,2029,4.415
KENYA,TS22,PWRGEO002,1,2029,4.415
KENYA,TS23,PWRGEO002,1,2029,4.415
KENYA,TS24,PWRGEO002,1,2029,4.415
KENYA,TS25,PWRGEO002,1,2029,4.415
KENYA,TS26,PWRGEO002,1,2029,4.415
KENYA,TS27,PWRGEO002,1,2029,4.415
KENYA,TS28,PWRGEO002,1,2029,4.415
KENYA,TS29,PWRGEO002,1,2029,4.415
KENYA,TS30,PWRGEO002,1,2029,4.2129
KENYA,TS31,PWRGEO002,1,2029,1.1504
KENYA,TS32,PWRGEO002,1,2029,4.415
KENYA,TS33,PWRGEO002,1,2029,4.415
KENYA,TS34,PWRGEO002,1,2029,4.415
KENYA,TS35,PWRGEO002,1,2029,4.415
KENYA,TS36,PWRGEO002,1,2029,4.415
KENYA,TS37,PWRGEO002,1,2029,4.415
KENYA,TS38,PWRGEO002,1,2029,4.415
KENYA,TS39,PWRGEO002,1,2029,4.415
KENYA,TS40,PWRGEO002,1,2029,4.415
KENYA,TS41,PWRGEO002,1,2029,4.415
KENYA,TS42,PWRGEO002,1,2029,3.6859
KENYA,TS43,PWRGEO002,1,2029,1.3474
KENYA,TS44,PWRGEO002,1,2029,4.415
KENYA,TS45,PWRGEO002,1,2029,4.415
KENYA,TS46,PWRGEO002,1,2029,4.415
KENYA,TS47,PWRGEO002,1,2029,4.415
KENYA,TS48,PWRGEO002,1,2029,4.415
KENYA,TS01,PWRGEO002,1,2030,4.415
KENYA,TS02,PWRGEO002,1,2030,4.415
KENYA,TS03,PWRGEO002,1,2030,4.415
KENYA,TS04,PWRGEO002,1,2030,4.415
KENYA,TS05,PWRGEO002,1,2030,4.415
KENYA,TS06,PWRGEO002,1,2030,4.415
KENYA,TS07,PWRGEO002,1,2030,4.415
KENYA,TS08,PWRGEO002,1,2030,4.415
KENYA,TS09,PWRGEO002,1,2030,4.415
KENYA,TS10,PWRGEO002,1,2030,4.415
KENYA,TS11,PWRGEO002,1,2030,4.415
KENYA,TS12,PWRGEO002,1,2030,4.415
KENYA,TS13,PWRGEO002,1,2030,4.415
KENYA,TS14,PWRGEO002,1,2030,4.415
KENYA,TS15,PWRGEO002,1,2030,4.415
KENYA,TS16,PWRGEO002,1,2030,4.415
KENYA,TS17,PWRGEO002,1,2030,4.415
KENYA,TS18,PWRGEO002,1,2030,3.0329
KENYA,TS19,PWRGEO002,1,2030,4.415
KENYA,TS20,PWRGEO002,1,2030,4.415
KENYA,TS21,PWRGEO002,1,2030,4.415
KENYA,TS22,PWRGEO002,1,2030,4.415
KENYA,TS23,PWRGEO002,1,2030,4.415
KENYA,TS24,PWRGEO002,1,2030,4.415
KENYA,TS25,PWRGEO002,1,2030,4.415
KENYA,TS26,PWRGEO002,1,2030,4.415
KENYA,TS27,PWRGEO002,1,2030,4.415
KENYA,TS28,PWRGEO002,1,2030,4.415
KENYA,TS29,PWRGEO002,1,2030,4.415
KENYA,TS30,PWRGEO002,1,2030,0.3667
KENYA,TS31,PWRGEO002,1,2030,4.415
KENYA,TS32,PWRGEO002,1,2030,4.415
KENYA,TS33,PWRGEO002,1,2030,4.415
KENYA,TS34,PWRGEO002,1,2030,4.415
KENYA,TS35,PWRGEO002,1,2030,4.415
KENYA,TS36,PWRGEO002,1,2030,4.415
KENYA,TS37,PWRGEO002,1,2030,4.415
KENYA,TS38,PWRGEO002,1,2030,4.415
KENYA,TS39,PWRGEO002,1,2030,4.415
KENYA,TS40,PWRGEO002,1,2030,4.415
KENYA,TS41,PWRGEO002,1,2030,4.415
KENYA,TS43,PWRGEO002,1,2030,4.415
KENYA,TS44,PWRGEO002,1,2030,4.415
KENYA,TS45,PWRGEO002,1,2030,4.415
KENYA,TS46,PWRGEO002,1,2030,4.415
KENYA,TS47,PWRGEO002,1,2030,4.415
KENYA,TS48,PWRGEO002,1,2030,4.415
KENYA,TS01,PWRGEO002,1,2031,4.415
KENYA,TS02,PWRGEO002,1,2031,4.415
KENYA,TS03,PWRGEO002,1,2031,4.415
KENYA,TS04,PWRGEO002,1,2031,4.415
KENYA,TS05,PWRGEO002,1,2031,4.415
KENYA,TS06,PWRGEO002,1,2031,4.415
KENYA,TS07,PWRGEO002,1,2031,4.415
KENYA,TS08,PWRGEO002,1,2031,4.415
KENYA,TS09,PWRGEO002,1,2031,4.415
KENYA,TS10,PWRGEO002,1,2031,4.415
KENYA,TS11,PWRGEO002,1,2031,4.415
KENYA,TS12,PWRGEO002,1,2031,4.415
KENYA,TS13,PWRGEO002,1,2031,4.415
KENYA,TS14,PWRGEO002,1,2031,4.415
KENYA,TS15,PWRGEO002,1,2031,4.415
KENYA,TS16,PWRGEO002,1,2031,4.415
KENYA,TS17,PWRGEO002,1,2031,4.415
KENYA,TS18,PWRGEO002,1,2031,4.415
KENYA,TS19,PWRGEO002,1,2031,4.415
KENYA,TS20,PWRGEO002,1,2031,4.415
KENYA,TS21,PWRGEO002,1,2031,4.415
KENYA,TS22,PWRGEO002,1,2031,4.415
KENYA,TS23,PWRGEO002,1,2031,4.415
KENYA,TS24,PWRGEO002,1,2031,2.1081
KENYA,TS25,PWRGEO002,1,2031,0.6172
KENYA,TS26,PWRGEO002,1,2031,4.415
KENYA,TS27,PWRGEO002,1,2031,4.415
KENYA,TS28,PWRGEO002,1,2031,4.415
KENYA,TS29,PWRGEO002,1,2031,4.415
KENYA,TS30,PWRGEO002,1,2031,4.415
KENYA,TS31,PWRGEO002,1,2031,4.415
KENYA,TS32,PWRGEO002,1,2031,4.415
KENYA,TS33,PWRGEO002,1,2031,4.415
KENYA,TS34,PWRGEO002,1,2031,4.415
KENYA,TS35,PWRGEO002,1,2031,4.415
KENYA,TS36,PWRGEO002,1,2031,4.415
KENYA,TS37,PWRGEO002,1,2031,4.415
KENYA,TS38,PWRGEO002,1,2031,4.415
KENYA,TS39,PWRGEO002,1,2031,4.415
KENYA,TS40,PWRGEO002,1,2031,4.415
KENYA,TS41,PWRGEO002,1,2031,4.415
KENYA,TS42,PWRGEO002,1,2031,4.415
KENYA,TS43,PWRGEO002,1,2031,4.415
KENYA,TS44,PWRGEO002,1,2031,4.415
KENYA,TS45,PWRGEO002,1,2031,4.415
KENYA,TS46,PWRGEO002,1,2031,4.415
KENYA,TS47,PWRGEO002,1,2031,4.415
KENYA,TS48,PWRGEO002,1,2031,4.415
KENYA,TS01,PWRGEO002,1,2032,4.415
KENYA,TS02,PWRGEO002,1,2032,4.415
KENYA,TS03,PWRGEO002,1,2032,4.415
KENYA,TS04,PWRGEO002,1,2032,4.415
KENYA,TS05,PWRGEO002,1,2032,4.415
KENYA,TS06,PWRGEO002,1,2032,4.415
KENYA,TS07,PWRGEO002,1,2032,4.415
KENYA,TS08,PWRGEO002,1,2032,4.415
KENYA,TS09,PWRGEO002,1,2032,4.415
KENYA,TS10,PWRGEO002,1,2032,4.415
KENYA,TS11,PWRGEO002,1,2032,4.415
KENYA,TS12,PWRGEO002,1,2032,4.415
KENYA,TS14,PWRGEO002,1,2032,4.415
KENYA,TS15,PWRGEO002,1,2032,4.415
KENYA,TS16,PWRGEO002,1,2032,4.415
KENYA,TS17,PWRGEO002,1,2032,4.415
KENYA,TS18,PWRGEO002,1,2032,4.415
KENYA,TS19,PWRGEO002,1,2032,2.1191
KENYA,TS20,PWRGEO002,1,2032,4.415
KENYA,TS21,PWRGEO002,1,2032,4.415
KENYA,TS22,PWRGEO002,1,2032,4.415
KENYA,TS23,PWRGEO002,1,2032,4.415
KENYA,TS24,PWRGEO002,1,2032,4.415
KENYA,TS25,PWRGEO002,1,2032,4.415
KENYA,TS26,PWRGEO002,1,2032,4.415
KENYA,TS27,PWRGEO002,1,2032,4.415
KENYA,TS28,PWRGEO002,1,2032,4.415
KENYA,TS29,PWRGEO002,1,2032,4.415
KENYA,TS30,PWRGEO002,1,2032,4.415
KENYA,TS31,PWRGEO002,1,2032,3.3968
KENYA,TS32,PWRGEO002,1,2032,4.415
KENYA,TS33,PWRGEO002,1,2032,4.415
KENYA,TS34,PWRGEO002,1,2032,4.415
KENYA,TS35,PWRGEO002,1,2032,4.415
KENYA,TS36,PWRGEO002,1,2032,4.415
KENYA,TS37,PWRGEO002,1,2032,4.415
KENYA,TS38,PWRGEO002,1,2032,4.415
KENYA,TS39,PWRGEO002,1,2032,4.415
KENYA,TS40,PWRGEO002,1,2032,4.415
KENYA,TS41,PWRGEO002,1,2032,4.415
KENYA,TS42,PWRGEO002,1,2032,1.8663
KENYA,TS43,PWRGEO002,1,2032,4.415
KENYA,TS44,PWRGEO002,1,2032,4.415
KENYA,TS45,PWRGEO002,1,2032,4.415
KENYA,TS46,PWRGEO002,1,2032,4.415
KENYA,TS47,PWRGEO002,1,2032,4.415
KENYA,TS48,PWRGEO002,1,2032,4.415
KENYA,TS01,PWRGEO002,1,2033,1.3253
KENYA,TS02,PWRGEO002,1,2033,4.415
KENYA,TS03,PWRGEO002,1,2033,4.415
KENYA,TS04,PWRGEO002,1,2033,4.415
KENYA,TS05,PWRGEO002,1,2033,4.415
KENYA,TS06,PWRGEO002,1,2033,4.415
KENYA,TS07,PWRGEO002,1,2033,4.415
KENYA,TS08,PWRGEO002,1,2033,4.415
KENYA,TS09,PWRGEO002,1,2033,4.415
KENYA,TS10,PWRGEO002,1,2033,4.415
KENYA,TS11,PWRGEO002,1,2033,4.415
KENYA,TS12,PWRGEO002,1,2033,0.5451
KENYA,TS13,PWRGEO002,1,2033,4.415
KENYA,TS14,PWRGEO002,1,2033,4.415
KENYA,TS15,PWRGEO002,1,2033,4.415
KENYA,TS16,PWRGEO002,1,2033,4.415
KENYA,TS17,PWRGEO002,1,2033,4.415
KENYA,TS18,PWRGEO002,1,2033,4.415
KENYA,TS19,PWRGEO002,1,2033,4.415
KENYA,TS20,PWRGEO002,1,2033,4.415
KENYA,TS22,PWRGEO002,1,2033,4.415
KENYA,TS23,PWRGEO002,1,2033,4.415
KENYA,TS24,PWRGEO002,1,2033,1.4101
KENYA,TS25,PWRGEO002,1,2033,4.415
KENYA,TS26,PWRGEO002,1,2033,4.415
KENYA,TS27,PWRGEO002,1,2033,4.415
KENYA,TS28,PWRGEO002,1,2033,4.415
KENYA,TS29,PWRGEO002,1,2033,4.415
KENYA,TS30,PWRGEO002,1,2033,4.415
KENYA,TS31,PWRGEO002,1,2033,4.415
KENYA,TS32,PWRGEO002,1,2033,4.415
KENYA,TS33,PWRGEO002,1,2033,4.415
KENYA,TS34,PWRGEO002,1,2033,4.415
KENYA,TS35,PWRGEO002,1,2033,4.415
KENYA,TS36,PWRGEO002,1,2033,4.415
KENYA,TS37,PWRGEO002,1,2033,4.415
KENYA,TS38,PWRGEO002,1,2033,4.415
KENYA,TS39,PWRGEO002,1,2033,4.415
KENYA,TS40,PWRGEO002,1,2033,4.415
KENYA,TS41,PWRGEO002,1,2033,4.415
KENYA,TS42,PWRGEO002,1,2033,4.415
KENYA,TS43,PWRGEO002,1,2033,4.415
KENYA,TS44,PWRGEO002,1,2033,4.415
KENYA,TS45,PWRGEO002,1,2033,4.415
KENYA,TS46,PWRGEO002,1,2033,4.415
KENYA,TS47,PWRGEO002,1,2033,4.415
KENYA,TS48,PWRGEO002,1,2033,4.415
KENYA,TS01,PWRGEO002,1,2034,0.7436
KENYA,TS02,PWRGEO002,1,2034,4.415
KENYA,TS03,PWRGEO002,1,2034,4.415
KENYA,TS04,PWRGEO002,1,2034,4.415
KENYA,TS05,PWRGEO002,1,2034,4.415
KENYA,TS06,PWRGEO002,1,2034,4.415
KENYA,TS07,PWRGEO002,1,2034,4.415
KENYA,TS08,PWRGEO002,1,2034,4.415
KENYA,TS09,PWRGEO002,1,2034,4.415
KENYA,TS10,PWRGEO002,1,2034,4.415
KENYA,TS11,PWRGEO002,1,2034,4.415
KENYA,TS12,PWRGEO002,1,2034,4.415
