r,t,l,y,RateOfTotalActivity
KENYA,PWRGEO008,TS32,2029,0.9145
KENYA,PWRGEO008,TS32,2030,0.9145
KENYA,PWRGEO008,TS32,2031,0.9145
KENYA,PWRGEO008,TS32,2032,0.9145
KENYA,PWRGEO008,TS32,2033,0.9145
KENYA,PWRGEO008,TS32,2034,0.9145
KENYA,PWRGEO008,TS32,2035,0.9145
KENYA,PWRGEO008,TS32,2036,0.9145
KENYA,PWRGEO008,TS32,2037,0.9145
KENYA,PWRGEO008,TS32,2038,0.9145
KENYA,PWRGEO008,TS32,2039,0.9145
KENYA,PWRGEO008,TS32,2040,0.9145
KENYA,PWRGEO008,TS33,2019,0.9145
KENYA,PWRGEO008,TS33,2020,0.9145
KENYA,PWRGEO008,TS33,2021,0.9145
KENYA,PWRGEO008,TS33,2022,0.9145
KENYA,PWRGEO008,TS33,2023,0.9145
KENYA,PWRGEO008,TS33,2024,0.9145
KENYA,PWRGEO008,TS33,2025,0.9145
KENYA,PWRGEO008,TS33,2026,0.9145
KENYA,PWRGEO008,TS33,2027,0.9145
KENYA,PWRGEO008,TS33,2028,0.9145
KENYA,PWRGEO008,TS33,2029,0.9145
KENYA,PWRGEO008,TS33,2030,0.9145
KENYA,PWRGEO008,TS33,2031,0.9145
KENYA,PWRGEO008,TS33,2032,0.9145
KENYA,PWRGEO008,TS33,2033,0.9145
KENYA,PWRGEO008,TS33,2034,0.9145
KENYA,PWRGEO008,TS33,2035,0.9145
KENYA,PWRGEO008,TS33,2036,0.9145
KENYA,PWRGEO008,TS33,2037,0.9145
KENYA,PWRGEO008,TS33,2038,0.9145
KENYA,PWRGEO008,TS33,2039,0.9145
KENYA,PWRGEO008,TS33,2040,0.9145
KENYA,PWRGEO008,TS34,2019,0.9145
KENYA,PWRGEO008,TS34,2020,0.9145
KENYA,PWRGEO008,TS34,2021,0.9145
KENYA,PWRGEO008,TS34,2022,0.9145
KENYA,PWRGEO008,TS34,2023,0.9145
KENYA,PWRGEO008,TS34,2024,0.9145
KENYA,PWRGEO008,TS34,2025,0.9145
KENYA,PWRGEO008,TS34,2026,0.9145
KENYA,PWRGEO008,TS34,2027,0.9145
KENYA,PWRGEO008,TS34,2028,0.9145
KENYA,PWRGEO008,TS34,2029,0.9145
KENYA,PWRGEO008,TS34,2030,0.9145
KENYA,PWRGEO008,TS34,2031,0.9145
KENYA,PWRGEO008,TS34,2032,0.9145
KENYA,PWRGEO008,TS34,2033,0.9145
KENYA,PWRGEO008,TS34,2034,0.9145
KENYA,PWRGEO008,TS34,2035,0.9145
KENYA,PWRGEO008,TS34,2036,0.9145
KENYA,PWRGEO008,TS34,2037,0.9145
KENYA,PWRGEO008,TS34,2038,0.9145
KENYA,PWRGEO008,TS34,2039,0.9145
KENYA,PWRGEO008,TS34,2040,0.9145
KENYA,PWRGEO008,TS35,2019,0.9145
KENYA,PWRGEO008,TS35,2020,0.9145
KENYA,PWRGEO008,TS35,2021,0.9145
KENYA,PWRGEO008,TS35,2022,0.9145
KENYA,PWRGEO008,TS35,2023,0.9145
KENYA,PWRGEO008,TS35,2024,0.9145
KENYA,PWRGEO008,TS35,2025,0.9145
KENYA,PWRGEO008,TS35,2026,0.9145
KENYA,PWRGEO008,TS35,2027,0.9145
KENYA,PWRGEO008,TS35,2028,0.9145
KENYA,PWRGEO008,TS35,2029,0.9145
KENYA,PWRGEO008,TS35,2030,0.9145
KENYA,PWRGEO008,TS35,2031,0.9145
KENYA,PWRGEO008,TS35,2032,0.9145
KENYA,PWRGEO008,TS35,2033,0.9145
KENYA,PWRGEO008,TS35,2034,0.9145
KENYA,PWRGEO008,TS35,2035,0.9145
KENYA,PWRGEO008,TS35,2036,0.9145
KENYA,PWRGEO008,TS35,2037,0.9145
KENYA,PWRGEO008,TS35,2038,0.9145
KENYA,PWRGEO008,TS35,2039,0.9145
KENYA,PWRGEO008,TS35,2040,0.9145
KENYA,PWRGEO008,TS36,2019,0.9145
KENYA,PWRGEO008,TS36,2020,0.9145
KENYA,PWRGEO008,TS36,2021,0.9145
KENYA,PWRGEO008,TS36,2022,0.9145
KENYA,PWRGEO008,TS36,2023,0.9145
KENYA,PWRGEO008,TS36,2024,0.9145
KENYA,PWRGEO008,TS36,2025,0.9145
KENYA,PWRGEO008,TS36,2026,0.9145
KENYA,PWRGEO008,TS36,2027,0.9145
KENYA,PWRGEO008,TS36,2028,0.9145
KENYA,PWRGEO008,TS36,2030,0.9145
KENYA,PWRGEO008,TS36,2031,0.9145
KENYA,PWRGEO008,TS36,2032,0.9145
KENYA,PWRGEO008,TS36,2033,0.9145
KENYA,PWRGEO008,TS36,2034,0.1084
KENYA,PWRGEO008,TS36,2035,0.9145
KENYA,PWRGEO008,TS36,2036,0.9145
KENYA,PWRGEO008,TS36,2037,0.9145
KENYA,PWRGEO008,TS36,2038,0.1084
KENYA,PWRGEO008,TS36,2039,0.9145
KENYA,PWRGEO008,TS36,2040,0.9145
KENYA,PWRGEO008,TS37,2019,0.9145
KENYA,PWRGEO008,TS37,2020,0.9145
KENYA,PWRGEO008,TS37,2021,0.9145
KENYA,PWRGEO008,TS37,2022,0.9145
KENYA,PWRGEO008,TS37,2023,0.9145
KENYA,PWRGEO008,TS37,2024,0.9145
KENYA,PWRGEO008,TS37,2025,0.2487
KENYA,PWRGEO008,TS37,2026,0.9145
KENYA,PWRGEO008,TS37,2027,0.9145
KENYA,PWRGEO008,TS37,2028,0.9145
KENYA,PWRGEO008,TS37,2029,0.049
KENYA,PWRGEO008,TS37,2030,0.9145
KENYA,PWRGEO008,TS37,2031,0.9145
KENYA,PWRGEO008,TS37,2032,0.666
KENYA,PWRGEO008,TS37,2033,0.9145
KENYA,PWRGEO008,TS37,2034,0.9145
KENYA,PWRGEO008,TS37,2035,0.9145
KENYA,PWRGEO008,TS37,2036,0.2543
KENYA,PWRGEO008,TS37,2037,0.8233
KENYA,PWRGEO008,TS37,2038,0.9145
KENYA,PWRGEO008,TS37,2039,0.9145
KENYA,PWRGEO008,TS37,2040,0.9145
KENYA,PWRGEO008,TS38,2019,0.9145
KENYA,PWRGEO008,TS38,2020,0.9145
KENYA,PWRGEO008,TS38,2021,0.9145
KENYA,PWRGEO008,TS38,2022,0.9145
KENYA,PWRGEO008,TS38,2023,0.9145
KENYA,PWRGEO008,TS38,2024,0.9145
KENYA,PWRGEO008,TS38,2025,0.9145
KENYA,PWRGEO008,TS38,2026,0.9145
KENYA,PWRGEO008,TS38,2027,0.9145
KENYA,PWRGEO008,TS38,2028,0.9145
KENYA,PWRGEO008,TS38,2029,0.9145
KENYA,PWRGEO008,TS38,2030,0.9145
KENYA,PWRGEO008,TS38,2031,0.9145
KENYA,PWRGEO008,TS38,2032,0.9145
KENYA,PWRGEO008,TS38,2033,0.9145
KENYA,PWRGEO008,TS38,2034,0.9145
KENYA,PWRGEO008,TS38,2035,0.9145
KENYA,PWRGEO008,TS38,2036,0.9145
KENYA,PWRGEO008,TS38,2037,0.9145
KENYA,PWRGEO008,TS38,2038,0.9145
KENYA,PWRGEO008,TS38,2039,0.9145
KENYA,PWRGEO008,TS38,2040,0.9145
KENYA,PWRGEO008,TS39,2019,0.9145
KENYA,PWRGEO008,TS39,2020,0.9145
KENYA,PWRGEO008,TS39,2021,0.9145
KENYA,PWRGEO008,TS39,2022,0.9145
KENYA,PWRGEO008,TS39,2023,0.9145
KENYA,PWRGEO008,TS39,2024,0.9145
KENYA,PWRGEO008,TS39,2025,0.9145
KENYA,PWRGEO008,TS39,2026,0.9145
KENYA,PWRGEO008,TS39,2027,0.9145
KENYA,PWRGEO008,TS39,2028,0.9145
KENYA,PWRGEO008,TS39,2029,0.9145
KENYA,PWRGEO008,TS39,2030,0.9145
KENYA,PWRGEO008,TS39,2031,0.9145
KENYA,PWRGEO008,TS39,2032,0.9145
KENYA,PWRGEO008,TS39,2033,0.9145
KENYA,PWRGEO008,TS39,2034,0.9145
KENYA,PWRGEO008,TS39,2035,0.9145
KENYA,PWRGEO008,TS39,2036,0.9145
KENYA,PWRGEO008,TS39,2037,0.9145
KENYA,PWRGEO008,TS39,2038,0.9145
KENYA,PWRGEO008,TS39,2039,0.4128
KENYA,PWRGEO008,TS39,2040,0.9145
KENYA,PWRGEO008,TS40,2019,0.9145
KENYA,PWRGEO008,TS40,2020,0.9145
KENYA,PWRGEO008,TS40,2021,0.9145
KENYA,PWRGEO008,TS40,2022,0.9145
KENYA,PWRGEO008,TS40,2023,0.9145
KENYA,PWRGEO008,TS40,2024,0.9145
KENYA,PWRGEO008,TS40,2025,0.9145
KENYA,PWRGEO008,TS40,2026,0.9145
KENYA,PWRGEO008,TS40,2027,0.9145
KENYA,PWRGEO008,TS40,2028,0.9145
KENYA,PWRGEO008,TS40,2029,0.9145
KENYA,PWRGEO008,TS40,2030,0.9145
KENYA,PWRGEO008,TS40,2031,0.9145
KENYA,PWRGEO008,TS40,2032,0.9145
KENYA,PWRGEO008,TS40,2033,0.9145
KENYA,PWRGEO008,TS40,2034,0.9145
KENYA,PWRGEO008,TS40,2035,0.9145
KENYA,PWRGEO008,TS40,2036,0.9145
KENYA,PWRGEO008,TS40,2037,0.9145
KENYA,PWRGEO008,TS40,2038,0.9145
KENYA,PWRGEO008,TS40,2039,0.9145
KENYA,PWRGEO008,TS40,2040,0.9145
KENYA,PWRGEO008,TS41,2019,0.9145
KENYA,PWRGEO008,TS41,2020,0.9145
KENYA,PWRGEO008,TS41,2021,0.9145
KENYA,PWRGEO008,TS41,2022,0.9145
KENYA,PWRGEO008,TS41,2023,0.9145
KENYA,PWRGEO008,TS41,2024,0.9145
KENYA,PWRGEO008,TS41,2025,0.9145
KENYA,PWRGEO008,TS41,2026,0.9145
KENYA,PWRGEO008,TS41,2027,0.9145
KENYA,PWRGEO008,TS41,2028,0.9145
KENYA,PWRGEO008,TS41,2029,0.9145
KENYA,PWRGEO008,TS41,2030,0.9145
KENYA,PWRGEO008,TS41,2031,0.9145
KENYA,PWRGEO008,TS41,2032,0.9145
KENYA,PWRGEO008,TS41,2033,0.9145
KENYA,PWRGEO008,TS41,2034,0.9145
KENYA,PWRGEO008,TS41,2035,0.9145
KENYA,PWRGEO008,TS41,2036,0.9145
KENYA,PWRGEO008,TS41,2037,0.9145
KENYA,PWRGEO008,TS41,2038,0.9145
KENYA,PWRGEO008,TS41,2039,0.9145
KENYA,PWRGEO008,TS41,2040,0.9145
KENYA,PWRGEO008,TS42,2019,0.9145
KENYA,PWRGEO008,TS42,2020,0.2646
KENYA,PWRGEO008,TS42,2021,0.9145
KENYA,PWRGEO008,TS42,2022,0.9145
KENYA,PWRGEO008,TS42,2023,0.9145
KENYA,PWRGEO008,TS42,2024,0.9145
KENYA,PWRGEO008,TS42,2025,0.9145
KENYA,PWRGEO008,TS42,2026,0.9145
KENYA,PWRGEO008,TS42,2027,0.9145
KENYA,PWRGEO008,TS42,2028,0.9145
KENYA,PWRGEO008,TS42,2029,0.9145
KENYA,PWRGEO008,TS42,2030,0.9145
KENYA,PWRGEO008,TS42,2031,0.9145
KENYA,PWRGEO008,TS42,2032,0.9145
KENYA,PWRGEO008,TS42,2033,0.9145
KENYA,PWRGEO008,TS42,2034,0.9145
KENYA,PWRGEO008,TS42,2035,0.1549
KENYA,PWRGEO008,TS42,2036,0.9145
KENYA,PWRGEO008,TS42,2037,0.9145
KENYA,PWRGEO008,TS42,2038,0.9145
KENYA,PWRGEO008,TS42,2039,0.9145
KENYA,PWRGEO008,TS43,2019,0.9145
KENYA,PWRGEO008,TS43,2020,0.9145
KENYA,PWRGEO008,TS43,2021,0.9145
KENYA,PWRGEO008,TS43,2022,0.9145
KENYA,PWRGEO008,TS43,2023,0.9145
KENYA,PWRGEO008,TS43,2024,0.9145
KENYA,PWRGEO008,TS43,2025,0.9145
KENYA,PWRGEO008,TS43,2026,0.9145
KENYA,PWRGEO008,TS43,2027,0.9145
KENYA,PWRGEO008,TS43,2028,0.9145
KENYA,PWRGEO008,TS43,2029,0.9145
KENYA,PWRGEO008,TS43,2030,0.9145
KENYA,PWRGEO008,TS43,2031,0.9145
KENYA,PWRGEO008,TS43,2032,0.9145
KENYA,PWRGEO008,TS43,2033,0.9145
KENYA,PWRGEO008,TS43,2034,0.9145
KENYA,PWRGEO008,TS43,2035,0.9145
KENYA,PWRGEO008,TS43,2036,0.9145
KENYA,PWRGEO008,TS43,2037,0.9145
KENYA,PWRGEO008,TS43,2038,0.9145
KENYA,PWRGEO008,TS43,2039,0.9145
KENYA,PWRGEO008,TS43,2040,0.9145
KENYA,PWRGEO008,TS44,2019,0.9145
KENYA,PWRGEO008,TS44,2020,0.9145
KENYA,PWRGEO008,TS44,2021,0.9145
KENYA,PWRGEO008,TS44,2022,0.9145
KENYA,PWRGEO008,TS44,2023,0.9145
KENYA,PWRGEO008,TS44,2024,0.9145
KENYA,PWRGEO008,TS44,2025,0.9145
KENYA,PWRGEO008,TS44,2026,0.9145
KENYA,PWRGEO008,TS44,2027,0.9145
KENYA,PWRGEO008,TS44,2028,0.9145
KENYA,PWRGEO008,TS44,2029,0.9145
KENYA,PWRGEO008,TS44,2030,0.9145
KENYA,PWRGEO008,TS44,2031,0.9145
KENYA,PWRGEO008,TS44,2032,0.8062
KENYA,PWRGEO008,TS44,2033,0.9145
KENYA,PWRGEO008,TS44,2034,0.9145
KENYA,PWRGEO008,TS44,2035,0.9145
KENYA,PWRGEO008,TS44,2036,0.9145
KENYA,PWRGEO008,TS44,2037,0.9145
KENYA,PWRGEO008,TS44,2038,0.9145
KENYA,PWRGEO008,TS44,2039,0.9145
KENYA,PWRGEO008,TS44,2040,0.9145
KENYA,PWRGEO008,TS45,2019,0.9145
KENYA,PWRGEO008,TS45,2020,0.9145
KENYA,PWRGEO008,TS45,2021,0.9145
KENYA,PWRGEO008,TS45,2022,0.9145
KENYA,PWRGEO008,TS45,2023,0.9145
KENYA,PWRGEO008,TS45,2024,0.9145
KENYA,PWRGEO008,TS45,2025,0.9145
KENYA,PWRGEO008,TS45,2026,0.9145
KENYA,PWRGEO008,TS45,2027,0.9145
KENYA,PWRGEO008,TS45,2028,0.9145
KENYA,PWRGEO008,TS45,2029,0.9145
KENYA,PWRGEO008,TS45,2030,0.9145
KENYA,PWRGEO008,TS45,2031,0.9145
KENYA,PWRGEO008,TS45,2032,0.9145
KENYA,PWRGEO008,TS45,2033,0.9145
KENYA,PWRGEO008,TS45,2034,0.9145
KENYA,PWRGEO008,TS45,2035,0.9145
KENYA,PWRGEO008,TS45,2036,0.9145
KENYA,PWRGEO008,TS45,2037,0.9145
KENYA,PWRGEO008,TS45,2038,0.9145
KENYA,PWRGEO008,TS45,2039,0.9145
KENYA,PWRGEO008,TS45,2040,0.9145
KENYA,PWRGEO008,TS46,2019,0.9145
KENYA,PWRGEO008,TS46,2020,0.9145
KENYA,PWRGEO008,TS46,2021,0.9145
KENYA,PWRGEO008,TS46,2022,0.9145
KENYA,PWRGEO008,TS46,2023,0.9145
KENYA,PWRGEO008,TS46,2024,0.9145
KENYA,PWRGEO008,TS46,2025,0.9145
KENYA,PWRGEO008,TS46,2026,0.9145
KENYA,PWRGEO008,TS46,2027,0.9145
KENYA,PWRGEO008,TS46,2028,0.9145
KENYA,PWRGEO008,TS46,2029,0.9145
KENYA,PWRGEO008,TS46,2030,0.9145
KENYA,PWRGEO008,TS46,2031,0.9145
KENYA,PWRGEO008,TS46,2032,0.9145
KENYA,PWRGEO008,TS46,2033,0.9145
KENYA,PWRGEO008,TS46,2034,0.9145
KENYA,PWRGEO008,TS46,2035,0.9145
KENYA,PWRGEO008,TS46,2036,0.9145
KENYA,PWRGEO008,TS46,2037,0.9145
KENYA,PWRGEO008,TS46,2038,0.9145
KENYA,PWRGEO008,TS46,2039,0.9145
KENYA,PWRGEO008,TS46,2040,0.9145
KENYA,PWRGEO008,TS47,2019,0.9145
KENYA,PWRGEO008,TS47,2020,0.9145
KENYA,PWRGEO008,TS47,2021,0.9145
KENYA,PWRGEO008,TS47,2022,0.9145
KENYA,PWRGEO008,TS47,2023,0.9145
KENYA,PWRGEO008,TS47,2024,0.9145
KENYA,PWRGEO008,TS47,2025,0.9145
KENYA,PWRGEO008,TS47,2026,0.9145
KENYA,PWRGEO008,TS47,2027,0.9145
KENYA,PWRGEO008,TS47,2028,0.9145
KENYA,PWRGEO008,TS47,2029,0.9145
KENYA,PWRGEO008,TS47,2030,0.9145
KENYA,PWRGEO008,TS47,2031,0.9145
KENYA,PWRGEO008,TS47,2032,0.9145
KENYA,PWRGEO008,TS47,2033,0.9145
KENYA,PWRGEO008,TS47,2034,0.9145
KENYA,PWRGEO008,TS47,2035,0.9145
KENYA,PWRGEO008,TS47,2036,0.9145
KENYA,PWRGEO008,TS47,2037,0.9145
KENYA,PWRGEO008,TS47,2038,0.9145
KENYA,PWRGEO008,TS47,2039,0.9145
KENYA,PWRGEO008,TS47,2040,0.9145
KENYA,PWRGEO008,TS48,2019,0.9145
KENYA,PWRGEO008,TS48,2021,0.9145
KENYA,PWRGEO008,TS48,2022,0.9145
KENYA,PWRGEO008,TS48,2023,0.9145
KENYA,PWRGEO008,TS48,2024,0.9145
KENYA,PWRGEO008,TS48,2025,0.9145
KENYA,PWRGEO008,TS48,2026,0.9145
KENYA,PWRGEO008,TS48,2027,0.9145
KENYA,PWRGEO008,TS48,2028,0.9145
KENYA,PWRGEO008,TS48,2029,0.9145
KENYA,PWRGEO008,TS48,2030,0.9145
KENYA,PWRGEO008,TS48,2031,0.9145
KENYA,PWRGEO008,TS48,2032,0.9145
KENYA,PWRGEO008,TS48,2033,0.9145
KENYA,PWRGEO008,TS48,2034,0.9145
KENYA,PWRGEO008,TS48,2035,0.9145
KENYA,PWRGEO008,TS48,2036,0.9145
KENYA,PWRGEO008,TS48,2037,0.9145
KENYA,PWRGEO008,TS48,2038,0.9145
KENYA,PWRGEO008,TS48,2039,0.9145
KENYA,PWRGEO008,TS48,2040,0.9145
KENYA,PWRGEO009,TS01,2019,0.5451
KENYA,PWRGEO009,TS01,2020,0.8672
KENYA,PWRGEO009,TS01,2021,0.8672
KENYA,PWRGEO009,TS01,2022,0.8672
KENYA,PWRGEO009,TS01,2023,0.8672
KENYA,PWRGEO009,TS01,2024,0.8672
KENYA,PWRGEO009,TS01,2025,0.1402
KENYA,PWRGEO009,TS01,2026,0.8672
KENYA,PWRGEO009,TS01,2028,0.8672
KENYA,PWRGEO009,TS01,2029,0.8672
KENYA,PWRGEO009,TS01,2030,0.6152
KENYA,PWRGEO009,TS02,2019,0.8672
KENYA,PWRGEO009,TS02,2020,0.8672
KENYA,PWRGEO009,TS02,2021,0.8672
KENYA,PWRGEO009,TS02,2022,0.8672
KENYA,PWRGEO009,TS02,2023,0.8672
KENYA,PWRGEO009,TS02,2024,0.2488
KENYA,PWRGEO009,TS02,2025,0.8672
KENYA,PWRGEO009,TS02,2026,0.8672
KENYA,PWRGEO009,TS02,2027,0.8672
KENYA,PWRGEO009,TS02,2028,0.8672
KENYA,PWRGEO009,TS02,2029,0.8672
KENYA,PWRGEO009,TS02,2030,0.8672
KENYA,PWRGEO009,TS03,2019,0.8672
KENYA,PWRGEO009,TS03,2020,0.8672
KENYA,PWRGEO009,TS03,2021,0.8672
KENYA,PWRGEO009,TS03,2022,0.8672
KENYA,PWRGEO009,TS03,2023,0.8672
KENYA,PWRGEO009,TS03,2024,0.8672
KENYA,PWRGEO009,TS03,2025,0.8672
KENYA,PWRGEO009,TS03,2026,0.8672
KENYA,PWRGEO009,TS03,2027,0.8672
KENYA,PWRGEO009,TS03,2028,0.8672
KENYA,PWRGEO009,TS03,2029,0.8672
KENYA,PWRGEO009,TS03,2030,0.8672
KENYA,PWRGEO009,TS04,2019,0.8672
KENYA,PWRGEO009,TS04,2020,0.8672
KENYA,PWRGEO009,TS04,2021,0.8672
KENYA,PWRGEO009,TS04,2022,0.8672
KENYA,PWRGEO009,TS04,2023,0.8672
KENYA,PWRGEO009,TS04,2024,0.8672
KENYA,PWRGEO009,TS04,2025,0.8672
KENYA,PWRGEO009,TS04,2026,0.8672
KENYA,PWRGEO009,TS04,2027,0.8672
KENYA,PWRGEO009,TS04,2028,0.8672
KENYA,PWRGEO009,TS04,2029,0.8672
KENYA,PWRGEO009,TS04,2030,0.8672
KENYA,PWRGEO009,TS05,2019,0.8672
KENYA,PWRGEO009,TS05,2020,0.8672
KENYA,PWRGEO009,TS05,2021,0.8672
KENYA,PWRGEO009,TS05,2022,0.8672
KENYA,PWRGEO009,TS05,2023,0.8672
KENYA,PWRGEO009,TS05,2024,0.8672
KENYA,PWRGEO009,TS05,2025,0.8672
KENYA,PWRGEO009,TS05,2026,0.8672
KENYA,PWRGEO009,TS05,2027,0.8672
KENYA,PWRGEO009,TS05,2028,0.8672
KENYA,PWRGEO009,TS05,2029,0.8672
KENYA,PWRGEO009,TS05,2030,0.8672
KENYA,PWRGEO009,TS06,2019,0.8672
KENYA,PWRGEO009,TS06,2020,0.8672
KENYA,PWRGEO009,TS06,2021,0.8672
KENYA,PWRGEO009,TS06,2022,0.8672
KENYA,PWRGEO009,TS06,2023,0.8672
KENYA,PWRGEO009,TS06,2024,0.8672
KENYA,PWRGEO009,TS06,2025,0.8672
KENYA,PWRGEO009,TS06,2026,0.8672
KENYA,PWRGEO009,TS06,2027,0.8672
KENYA,PWRGEO009,TS06,2028,0.8672
KENYA,PWRGEO009,TS06,2029,0.367
KENYA,PWRGEO009,TS06,2030,0.8672
KENYA,PWRGEO009,TS07,2019,0.8672
KENYA,PWRGEO009,TS07,2020,0.8672
KENYA,PWRGEO009,TS07,2022,0.8672
KENYA,PWRGEO009,TS07,2023,0.8672
KENYA,PWRGEO009,TS07,2024,0.8672
KENYA,PWRGEO009,TS07,2026,0.8672
KENYA,PWRGEO009,TS07,2027,0.8672
KENYA,PWRGEO009,TS07,2028,0.8672
KENYA,PWRGEO009,TS07,2029,0.8672
KENYA,PWRGEO009,TS07,2030,0.8672
KENYA,PWRGEO009,TS08,2019,0.8672
KENYA,PWRGEO009,TS08,2020,0.8672
KENYA,PWRGEO009,TS08,2021,0.8672
KENYA,PWRGEO009,TS08,2022,0.8672
KENYA,PWRGEO009,TS08,2023,0.8672
KENYA,PWRGEO009,TS08,2024,0.8672
KENYA,PWRGEO009,TS08,2025,0.8672
KENYA,PWRGEO009,TS08,2026,0.8672
KENYA,PWRGEO009,TS08,2027,0.8672
KENYA,PWRGEO009,TS08,2028,0.8672
KENYA,PWRGEO009,TS08,2029,0.8672
KENYA,PWRGEO009,TS08,2030,0.8672
KENYA,PWRGEO009,TS09,2019,0.8672
KENYA,PWRGEO009,TS09,2020,0.8672
KENYA,PWRGEO009,TS09,2021,0.8672
KENYA,PWRGEO009,TS09,2022,0.8672
KENYA,PWRGEO009,TS09,2023,0.8672
KENYA,PWRGEO009,TS09,2024,0.8672
KENYA,PWRGEO009,TS09,2025,0.8672
KENYA,PWRGEO009,TS09,2026,0.8672
KENYA,PWRGEO009,TS09,2027,0.8672
KENYA,PWRGEO009,TS09,2028,0.8672
KENYA,PWRGEO009,TS09,2029,0.8672
KENYA,PWRGEO009,TS09,2030,0.8672
KENYA,PWRGEO009,TS10,2019,0.8672
KENYA,PWRGEO009,TS10,2020,0.8672
KENYA,PWRGEO009,TS10,2021,0.8672
KENYA,PWRGEO009,TS10,2022,0.8672
KENYA,PWRGEO009,TS10,2023,0.8672
KENYA,PWRGEO009,TS10,2024,0.8672
KENYA,PWRGEO009,TS10,2025,0.8672
KENYA,PWRGEO009,TS10,2026,0.8672
KENYA,PWRGEO009,TS10,2027,0.8672
KENYA,PWRGEO009,TS10,2028,0.8672
KENYA,PWRGEO009,TS10,2029,0.8672
KENYA,PWRGEO009,TS10,2030,0.8672
KENYA,PWRGEO009,TS11,2019,0.8672
KENYA,PWRGEO009,TS11,2020,0.8672
KENYA,PWRGEO009,TS11,2021,0.8672
KENYA,PWRGEO009,TS11,2022,0.8672
KENYA,PWRGEO009,TS11,2023,0.8672
KENYA,PWRGEO009,TS11,2024,0.8672
KENYA,PWRGEO009,TS11,2025,0.8672
KENYA,PWRGEO009,TS11,2026,0.8672
KENYA,PWRGEO009,TS11,2027,0.8672
KENYA,PWRGEO009,TS11,2028,0.8672
KENYA,PWRGEO009,TS11,2029,0.8672
KENYA,PWRGEO009,TS11,2030,0.8672
KENYA,PWRGEO009,TS12,2019,0.8672
KENYA,PWRGEO009,TS12,2021,0.8672
KENYA,PWRGEO009,TS12,2022,0.8672
KENYA,PWRGEO009,TS12,2023,0.8672
KENYA,PWRGEO009,TS12,2024,0.8672
KENYA,PWRGEO009,TS12,2025,0.8672
KENYA,PWRGEO009,TS12,2026,0.8672
KENYA,PWRGEO009,TS12,2027,0.8672
KENYA,PWRGEO009,TS12,2028,0.8672
KENYA,PWRGEO009,TS12,2029,0.8672
KENYA,PWRGEO009,TS12,2030,0.8672
KENYA,PWRGEO009,TS13,2019,0.8672
KENYA,PWRGEO009,TS13,2020,0.8672
KENYA,PWRGEO009,TS13,2021,0.8672
KENYA,PWRGEO009,TS13,2022,0.8672
KENYA,PWRGEO009,TS13,2024,0.8672
KENYA,PWRGEO009,TS13,2025,0.8672
KENYA,PWRGEO009,TS13,2026,0.8672
KENYA,PWRGEO009,TS13,2027,0.8672
KENYA,PWRGEO009,TS13,2028,0.8672
KENYA,PWRGEO009,TS13,2029,0.8672
KENYA,PWRGEO009,TS13,2030,0.8672
KENYA,PWRGEO009,TS14,2019,0.8672
KENYA,PWRGEO009,TS14,2020,0.8672
KENYA,PWRGEO009,TS14,2021,0.8672
KENYA,PWRGEO009,TS14,2022,0.8672
KENYA,PWRGEO009,TS14,2023,0.8672
KENYA,PWRGEO009,TS14,2024,0.8672
KENYA,PWRGEO009,TS14,2025,0.8672
KENYA,PWRGEO009,TS14,2026,0.8672
KENYA,PWRGEO009,TS14,2027,0.8672
KENYA,PWRGEO009,TS14,2028,0.8672
KENYA,PWRGEO009,TS14,2029,0.8672
KENYA,PWRGEO009,TS14,2030,0.8672
KENYA,PWRGEO009,TS15,2019,0.8672
KENYA,PWRGEO009,TS15,2020,0.8672
KENYA,PWRGEO009,TS15,2021,0.8672
KENYA,PWRGEO009,TS15,2022,0.8672
KENYA,PWRGEO009,TS15,2023,0.8672
KENYA,PWRGEO009,TS15,2024,0.8672
KENYA,PWRGEO009,TS15,2025,0.8672
KENYA,PWRGEO009,TS15,2026,0.3263
KENYA,PWRGEO009,TS15,2027,0.8672
KENYA,PWRGEO009,TS15,2028,0.8672
KENYA,PWRGEO009,TS15,2029,0.8672
KENYA,PWRGEO009,TS15,2030,0.8672
KENYA,PWRGEO009,TS16,2019,0.8672
KENYA,PWRGEO009,TS16,2020,0.8672
KENYA,PWRGEO009,TS16,2021,0.8672
KENYA,PWRGEO009,TS16,2022,0.8672
KENYA,PWRGEO009,TS16,2023,0.8672
KENYA,PWRGEO009,TS16,2024,0.8672
KENYA,PWRGEO009,TS16,2025,0.8672
KENYA,PWRGEO009,TS16,2026,0.8672
KENYA,PWRGEO009,TS16,2027,0.8672
KENYA,PWRGEO009,TS16,2028,0.8672
KENYA,PWRGEO009,TS16,2029,0.8672
KENYA,PWRGEO009,TS16,2030,0.8672
KENYA,PWRGEO009,TS17,2019,0.8672
KENYA,PWRGEO009,TS17,2020,0.8672
KENYA,PWRGEO009,TS17,2021,0.8672
KENYA,PWRGEO009,TS17,2022,0.8672
KENYA,PWRGEO009,TS17,2023,0.8672
KENYA,PWRGEO009,TS17,2024,0.8672
KENYA,PWRGEO009,TS17,2025,0.8672
KENYA,PWRGEO009,TS17,2026,0.8672
KENYA,PWRGEO009,TS17,2027,0.8672
KENYA,PWRGEO009,TS17,2028,0.8672
KENYA,PWRGEO009,TS17,2029,0.8672
