r,t,y,AnnualVariableOperatingCost
KENYA,PWRHYD003,2050,0.1825
KENYA,PWRHYD004,2019,0.3663
KENYA,PWRHYD004,2020,0.3663
KENYA,PWRHYD004,2021,0.3663
KENYA,PWRHYD004,2022,0.3663
KENYA,PWRHYD004,2023,0.3663
KENYA,PWRHYD004,2024,0.3663
KENYA,PWRHYD004,2025,0.3663
KENYA,PWRHYD004,2026,0.3663
KENYA,PWRHYD004,2027,0.3663
KENYA,PWRHYD004,2028,0.3663
KENYA,PWRHYD004,2029,0.3663
KENYA,PWRHYD004,2030,0.3663
KENYA,PWRHYD004,2031,0.3663
KENYA,PWRHYD004,2032,0.3663
KENYA,PWRHYD004,2033,0.3663
KENYA,PWRHYD004,2034,0.3663
KENYA,PWRHYD004,2035,0.3663
KENYA,PWRHYD004,2036,0.3663
KENYA,PWRHYD004,2037,0.3663
KENYA,PWRHYD004,2038,0.3663
KENYA,PWRHYD004,2039,0.3663
KENYA,PWRHYD004,2040,0.3663
KENYA,PWRHYD004,2041,0.3663
KENYA,PWRHYD004,2042,0.3663
KENYA,PWRHYD004,2043,0.3663
KENYA,PWRHYD004,2044,0.3663
KENYA,PWRHYD004,2045,0.3663
KENYA,PWRHYD004,2046,0.3663
KENYA,PWRHYD004,2047,0.3663
KENYA,PWRHYD004,2048,0.3663
KENYA,PWRHYD004,2049,0.3663
KENYA,PWRHYD004,2050,0.3663
KENYA,PWRHYD005,2019,0.0818
KENYA,PWRHYD005,2020,0.0818
KENYA,PWRHYD005,2021,0.0818
KENYA,PWRHYD005,2022,0.0818
KENYA,PWRHYD005,2023,0.0818
KENYA,PWRHYD005,2024,0.0818
KENYA,PWRHYD005,2025,0.0818
KENYA,PWRHYD005,2026,0.0818
KENYA,PWRHYD005,2027,0.0818
KENYA,PWRHYD005,2028,0.0818
KENYA,PWRHYD005,2029,0.0818
KENYA,PWRHYD005,2030,0.0818
KENYA,PWRHYD005,2031,0.0818
KENYA,PWRHYD005,2032,0.0818
KENYA,PWRHYD005,2033,0.0818
KENYA,PWRHYD005,2034,0.0818
KENYA,PWRHYD005,2035,0.0818
KENYA,PWRHYD005,2036,0.0818
KENYA,PWRHYD005,2037,0.0818
KENYA,PWRHYD005,2038,0.0818
KENYA,PWRHYD005,2039,0.0818
KENYA,PWRHYD005,2040,0.0818
KENYA,PWRHYD005,2041,0.0818
KENYA,PWRHYD005,2042,0.0818
KENYA,PWRHYD005,2043,0.0818
KENYA,PWRHYD005,2044,0.0818
KENYA,PWRHYD005,2045,0.0818
KENYA,PWRHYD005,2046,0.0818
KENYA,PWRHYD005,2047,0.0818
KENYA,PWRHYD005,2048,0.0818
KENYA,PWRHYD005,2049,0.0818
KENYA,PWRHYD005,2050,0.0818
KENYA,PWRHYD006,2019,0.4185
KENYA,PWRHYD006,2020,0.4185
KENYA,PWRHYD006,2021,0.4185
KENYA,PWRHYD006,2022,0.4185
KENYA,PWRHYD006,2023,0.4185
KENYA,PWRHYD006,2024,0.4185
KENYA,PWRHYD006,2025,0.4185
KENYA,PWRHYD006,2026,0.4185
KENYA,PWRHYD006,2027,0.4185
KENYA,PWRHYD006,2028,0.4185
KENYA,PWRHYD006,2029,0.4185
KENYA,PWRHYD006,2030,0.4185
KENYA,PWRHYD006,2031,0.4185
KENYA,PWRHYD006,2032,0.4185
KENYA,PWRHYD006,2033,0.4185
KENYA,PWRHYD006,2034,0.4185
KENYA,PWRHYD006,2035,0.4185
KENYA,PWRHYD006,2036,0.4185
KENYA,PWRHYD006,2037,0.4185
KENYA,PWRHYD006,2038,0.4185
KENYA,PWRHYD006,2039,0.4185
KENYA,PWRHYD006,2040,0.4185
KENYA,PWRHYD006,2041,0.4185
KENYA,PWRHYD006,2042,0.4185
KENYA,PWRHYD006,2043,0.4185
KENYA,PWRHYD006,2044,0.4185
KENYA,PWRHYD006,2045,0.4185
KENYA,PWRHYD006,2046,0.4185
KENYA,PWRHYD006,2047,0.4185
KENYA,PWRHYD006,2048,0.4185
KENYA,PWRHYD006,2049,0.4185
KENYA,PWRHYD006,2050,0.4185
KENYA,PWRHYD007,2019,0.2431
KENYA,PWRHYD007,2020,0.2431
KENYA,PWRHYD007,2021,0.2431
KENYA,PWRHYD007,2022,0.2431
KENYA,PWRHYD007,2023,0.2431
KENYA,PWRHYD007,2024,0.2431
KENYA,PWRHYD007,2025,0.2431
KENYA,PWRHYD007,2026,0.2431
KENYA,PWRHYD007,2027,0.2431
KENYA,PWRHYD007,2028,0.2431
KENYA,PWRHYD007,2029,0.2431
KENYA,PWRHYD007,2030,0.2431
KENYA,PWRHYD007,2031,0.2431
KENYA,PWRHYD007,2032,0.2431
KENYA,PWRHYD007,2033,0.2431
KENYA,PWRHYD007,2034,0.2431
KENYA,PWRHYD007,2035,0.2431
KENYA,PWRHYD007,2036,0.2431
KENYA,PWRHYD007,2037,0.2431
KENYA,PWRHYD007,2038,0.2431
KENYA,PWRHYD007,2039,0.2431
KENYA,PWRHYD007,2040,0.2431
KENYA,PWRHYD007,2041,0.2431
KENYA,PWRHYD007,2042,0.2431
KENYA,PWRHYD007,2043,0.2431
KENYA,PWRHYD007,2044,0.2431
KENYA,PWRHYD007,2045,0.2431
KENYA,PWRHYD007,2046,0.2431
KENYA,PWRHYD007,2047,0.2431
KENYA,PWRHYD007,2048,0.2431
KENYA,PWRHYD007,2049,0.2431
KENYA,PWRHYD007,2050,0.2431
KENYA,PWRHYD008,2019,0.1782
KENYA,PWRHYD008,2020,0.1782
KENYA,PWRHYD008,2021,0.1782
KENYA,PWRHYD008,2022,0.1782
KENYA,PWRHYD008,2023,0.1782
KENYA,PWRHYD008,2024,0.1782
KENYA,PWRHYD008,2025,0.1782
KENYA,PWRHYD008,2026,0.1782
KENYA,PWRHYD008,2027,0.1782
KENYA,PWRHYD008,2028,0.1782
KENYA,PWRHYD008,2029,0.1782
KENYA,PWRHYD008,2030,0.1782
KENYA,PWRHYD008,2031,0.1782
KENYA,PWRHYD008,2032,0.1782
KENYA,PWRHYD008,2033,0.1782
KENYA,PWRHYD008,2034,0.1782
KENYA,PWRHYD008,2035,0.1782
KENYA,PWRHYD008,2036,0.1782
KENYA,PWRHYD008,2037,0.1782
KENYA,PWRHYD008,2038,0.1782
KENYA,PWRHYD008,2039,0.1782
KENYA,PWRHYD008,2040,0.1782
KENYA,PWRHYD008,2041,0.1782
KENYA,PWRHYD009,2019,0.0573
KENYA,PWRHYD009,2020,0.0573
KENYA,PWRHYD009,2021,0.0573
KENYA,PWRHYD009,2022,0.0573
KENYA,PWRHYD009,2023,0.0573
KENYA,PWRHYD009,2024,0.0573
KENYA,PWRHYD009,2025,0.0573
KENYA,PWRHYD009,2026,0.0573
KENYA,PWRHYD009,2027,0.0573
KENYA,PWRHYD009,2028,0.0573
KENYA,PWRHYD009,2029,0.0573
KENYA,PWRHYD009,2030,0.0573
KENYA,PWRHYD009,2031,0.0573
KENYA,PWRHYD009,2032,0.0573
KENYA,PWRHYD009,2033,0.0573
KENYA,PWRHYD009,2034,0.0573
KENYA,PWRHYD009,2035,0.0573
KENYA,PWRHYD009,2036,0.0573
KENYA,PWRHYD009,2037,0.0573
KENYA,PWRHYD009,2038,0.0573
KENYA,PWRHYD009,2039,0.0573
KENYA,PWRHYD009,2040,0.0573
KENYA,PWRHYD009,2041,0.0573
KENYA,PWRHYD010,2037,0.0191
KENYA,PWRHYD010,2038,0.142
KENYA,PWRHYD010,2039,0.142
KENYA,PWRHYD010,2040,0.142
KENYA,PWRHYD010,2041,0.142
KENYA,PWRHYD010,2042,0.142
KENYA,PWRHYD010,2043,0.2075
KENYA,PWRHYD010,2044,0.2893
KENYA,PWRHYD010,2045,0.394
KENYA,PWRHYD010,2046,0.394
KENYA,PWRHYD010,2047,0.394
KENYA,PWRHYD010,2048,0.394
KENYA,PWRHYD010,2049,0.394
KENYA,PWRHYD010,2050,0.394
KENYA,PWRHYD011,2035,0.0714
KENYA,PWRHYD011,2036,0.0714
KENYA,PWRHYD011,2037,0.1023
KENYA,PWRHYD011,2038,0.1023
KENYA,PWRHYD011,2039,0.1023
KENYA,PWRHYD011,2040,0.1023
KENYA,PWRHYD011,2041,0.1023
KENYA,PWRHYD011,2042,0.1023
KENYA,PWRHYD011,2043,0.1023
KENYA,PWRHYD011,2044,0.1023
KENYA,PWRHYD011,2045,0.1023
KENYA,PWRHYD011,2046,0.1023
KENYA,PWRHYD011,2047,0.1023
KENYA,PWRHYD011,2048,0.1023
KENYA,PWRHYD011,2049,0.1023
KENYA,PWRHYD011,2050,0.1023
KENYA,PWRHYD015,2033,0.1677
KENYA,PWRHYD015,2034,0.1677
KENYA,PWRHYD015,2035,0.1677
KENYA,PWRHYD015,2036,0.1677
KENYA,PWRHYD015,2037,0.1677
KENYA,PWRHYD015,2038,0.1677
KENYA,PWRHYD015,2039,0.1677
KENYA,PWRHYD015,2040,0.1677
KENYA,PWRHYD015,2041,0.1677
KENYA,PWRHYD015,2042,0.1677
KENYA,PWRHYD015,2043,0.1677
KENYA,PWRHYD015,2044,0.1677
KENYA,PWRHYD015,2045,0.1677
KENYA,PWRHYD015,2046,0.1677
KENYA,PWRHYD015,2047,0.1677
KENYA,PWRHYD015,2048,0.1677
KENYA,PWRHYD015,2049,0.1677
KENYA,PWRHYD015,2050,0.1677
KENYA,PWRHYD016,2019,0.036
KENYA,PWRHYD016,2020,0.036
KENYA,PWRHYD016,2021,0.036
KENYA,PWRHYD016,2022,0.036
KENYA,PWRHYD016,2023,0.0495
KENYA,PWRHYD016,2024,0.0541
KENYA,PWRHYD016,2025,0.0547
KENYA,PWRHYD016,2026,0.1005
KENYA,PWRHYD016,2027,0.1208
KENYA,PWRHYD016,2028,0.1266
KENYA,PWRHYD016,2029,0.1402
KENYA,PWRHYD016,2030,0.2079
KENYA,PWRHYD016,2031,0.2598
KENYA,PWRHYD016,2032,0.2934
KENYA,PWRHYD016,2033,0.3529
KENYA,PWRHYD016,2034,0.3993
KENYA,PWRHYD016,2035,0.4579
KENYA,PWRHYD016,2036,0.5094
KENYA,PWRHYD016,2037,0.5161
KENYA,PWRHYD016,2038,0.5233
KENYA,PWRHYD016,2039,0.5311
KENYA,PWRHYD016,2040,0.5397
KENYA,PWRHYD016,2041,0.5492
KENYA,PWRHYD016,2042,0.5595
KENYA,PWRHYD016,2043,0.5708
KENYA,PWRHYD016,2044,0.583
KENYA,PWRHYD016,2045,0.5965
KENYA,PWRHYD016,2046,0.6113
KENYA,PWRHYD016,2047,0.6273
KENYA,PWRHYD016,2048,0.6449
KENYA,PWRHYD016,2049,0.6641
KENYA,PWRHYD016,2050,0.6852
KENYA,PWRHYD101,2019,0.0007
KENYA,PWRHYD101,2020,0.0008
KENYA,PWRHYD101,2021,0.0011
KENYA,PWRHYD101,2022,0.0013
KENYA,PWRHYD101,2023,0.0015
KENYA,PWRHYD101,2024,0.0018
KENYA,PWRHYD101,2025,0.0021
KENYA,PWRHYD101,2026,0.0025
KENYA,PWRHYD101,2027,0.0028
KENYA,PWRHYD101,2028,0.0032
KENYA,PWRHYD101,2029,0.0036
KENYA,PWRHYD101,2030,0.0041
KENYA,PWRHYD101,2031,0.0046
KENYA,PWRHYD101,2032,0.0052
KENYA,PWRHYD101,2033,0.0058
KENYA,PWRHYD101,2034,0.0065
KENYA,PWRHYD101,2035,0.0072
KENYA,PWRHYD101,2036,0.0081
KENYA,PWRHYD101,2037,0.0089
KENYA,PWRHYD101,2038,0.0099
KENYA,PWRHYD101,2039,0.011
KENYA,PWRHYD101,2040,0.0121
KENYA,PWRHYD101,2041,0.0134
KENYA,PWRHYD101,2042,0.0148
KENYA,PWRHYD101,2043,0.0163
KENYA,PWRHYD101,2044,0.018
KENYA,PWRHYD101,2045,0.0198
KENYA,PWRHYD101,2046,0.0218
KENYA,PWRHYD101,2047,0.0239
KENYA,PWRHYD101,2048,0.0244
KENYA,PWRHYD101,2049,0.0244
KENYA,PWRHYD101,2050,0.0244
KENYA,PWRNGS002,2031,4.5642
KENYA,PWRNGS002,2032,11.8362
KENYA,PWRNGS002,2033,14.0314
KENYA,PWRNGS002,2034,31.8
KENYA,PWRNGS002,2035,40.4203
KENYA,PWRNGS002,2036,28.5544
KENYA,PWRNGS002,2037,37.0606
KENYA,PWRNGS002,2038,40.4203
KENYA,PWRNGS002,2039,40.4203
KENYA,PWRNGS002,2040,27.7208
KENYA,PWRNGS002,2041,37.7054
KENYA,PWRNGS002,2042,34.3376
KENYA,PWRNGS002,2043,36.2046
KENYA,PWRNGS002,2044,36.2998
KENYA,PWRNGS002,2045,30.9263
KENYA,PWRNGS002,2046,19.0801
KENYA,PWRNGS002,2047,17.2706
KENYA,PWRNGS002,2048,15.3672
KENYA,PWRNGS002,2049,17.8466
KENYA,PWRNGS002,2050,18.8218
KENYA,PWRNGS003,2041,37.0765
KENYA,PWRNGS003,2042,29.3913
KENYA,PWRNGS003,2043,36.0291
KENYA,PWRNGS003,2044,30.3926
KENYA,PWRNGS003,2045,36.3516
KENYA,PWRNGS003,2046,22.3541
KENYA,PWRNGS003,2047,17.3444
KENYA,PWRNGS003,2048,14.8432
KENYA,PWRNGS003,2049,15.832
KENYA,PWRNGS003,2050,18.771
KENYA,PWRNGS004,2030,0.7973
KENYA,PWRNGS004,2031,1.2694
KENYA,PWRNGS004,2032,1.1452
KENYA,PWRNGS004,2033,5.0194
KENYA,PWRNGS004,2034,5.4927
KENYA,PWRNGS004,2035,5.9432
KENYA,PWRNGS004,2036,5.7229
KENYA,PWRNGS004,2037,5.9187
KENYA,PWRNGS004,2038,20.6688
KENYA,PWRNGS004,2039,8.387
KENYA,PWRNGS004,2040,6.0669
KENYA,PWRNGS004,2041,6.0623
KENYA,PWRNGS004,2042,5.8237
KENYA,PWRNGS004,2043,5.7915
KENYA,PWRNGS004,2044,6.4479
KENYA,PWRNGS004,2045,7.6158
KENYA,PWRNGS004,2046,7.5692
KENYA,PWRNGS004,2047,7.07
KENYA,PWRNGS004,2048,6.76
KENYA,PWRNGS004,2049,6.8738
KENYA,PWRNGS004,2050,7.5959
KENYA,PWRNGS005,2033,0.3588
KENYA,PWRNGS005,2034,1.4916
KENYA,PWRNGS005,2035,1.5208
KENYA,PWRNGS005,2036,1.6597
KENYA,PWRNGS005,2037,1.8172
KENYA,PWRNGS005,2038,2.5184
KENYA,PWRNGS005,2039,1.4778
KENYA,PWRNGS005,2040,1.2166
KENYA,PWRNGS005,2041,1.6129
KENYA,PWRNGS005,2042,1.462
KENYA,PWRNGS005,2043,2.224
KENYA,PWRNGS005,2044,2.3166
KENYA,PWRNGS005,2045,2.3166
KENYA,PWRNGS005,2046,2.6343
KENYA,PWRNGS005,2047,2.3166
KENYA,PWRNGS005,2048,2.4268
KENYA,PWRNGS005,2049,2.3073
KENYA,PWRNGS005,2050,2.211
KENYA,PWRNGS006,2034,0.9147
KENYA,PWRNGS006,2035,1.5495
KENYA,PWRNGS006,2036,1.4159
KENYA,PWRNGS006,2037,1.7084
KENYA,PWRNGS006,2038,3.2771
KENYA,PWRNGS006,2039,1.6129
KENYA,PWRNGS006,2040,1.0236
KENYA,PWRNGS006,2041,1.712
KENYA,PWRNGS006,2042,2.0073
KENYA,PWRNGS006,2043,2.0036
KENYA,PWRNGS006,2044,2.3166
KENYA,PWRNGS006,2045,2.5666
KENYA,PWRNGS006,2046,2.4268
KENYA,PWRNGS006,2047,2.3166
KENYA,PWRNGS006,2048,2.4268
KENYA,PWRNGS006,2049,2.3166
KENYA,PWRNGS006,2050,2.2711
KENYA,PWRNGS009,2033,0.5826
KENYA,PWRNGS009,2034,1.6089
KENYA,PWRNGS009,2035,1.3428
KENYA,PWRNGS009,2036,2.4075
KENYA,PWRNGS009,2037,2.3969
KENYA,PWRNGS009,2038,4.8233
KENYA,PWRNGS009,2039,3.0888
KENYA,PWRNGS009,2040,2.2435
KENYA,PWRNGS009,2041,3.4805
KENYA,PWRNGS009,2042,3.054
KENYA,PWRNGS009,2043,3.9244
KENYA,PWRNGS009,2044,4.0174
KENYA,PWRNGS009,2045,4.2469
KENYA,PWRNGS009,2046,4.2071
KENYA,PWRNGS009,2047,4.1999
KENYA,PWRNGS009,2048,4.2469
KENYA,PWRNGS009,2049,4.3295
KENYA,PWRNGS009,2050,4.2615
KENYA,PWRNGS010,2035,3.2166
KENYA,PWRNGS010,2036,2.0249
KENYA,PWRNGS010,2037,2.9716
KENYA,PWRNGS010,2038,4.3486
KENYA,PWRNGS010,2039,3.2941
KENYA,PWRNGS010,2040,2.8062
KENYA,PWRNGS010,2041,3.1904
KENYA,PWRNGS010,2042,3.5203
KENYA,PWRNGS010,2043,3.892
KENYA,PWRNGS010,2044,4.054
KENYA,PWRNGS010,2045,4.2376
KENYA,PWRNGS010,2046,4.054
KENYA,PWRNGS010,2047,4.054
KENYA,PWRNGS010,2048,4.054
KENYA,PWRNGS010,2049,4.3457
KENYA,PWRNGS010,2050,3.8693
KENYA,PWRNGS011,2034,2.0972
KENYA,PWRNGS011,2035,2.3608
KENYA,PWRNGS011,2036,2.7452
KENYA,PWRNGS011,2037,2.779
KENYA,PWRNGS011,2038,3.8397
KENYA,PWRNGS011,2039,3.0033
KENYA,PWRNGS011,2040,3.0467
KENYA,PWRNGS011,2041,2.8825
KENYA,PWRNGS011,2042,2.5795
KENYA,PWRNGS011,2043,3.4399
KENYA,PWRNGS011,2044,4.054
KENYA,PWRNGS011,2045,4.2602
KENYA,PWRNGS011,2046,4.054
KENYA,PWRNGS011,2047,4.1999
KENYA,PWRNGS011,2048,4.322
KENYA,PWRNGS011,2049,4.1999
KENYA,PWRNGS011,2050,4.054
KENYA,PWRNGS018,2033,0.1944
KENYA,PWRNGS018,2034,2.516
KENYA,PWRNGS018,2035,7.9354
KENYA,PWRNGS018,2036,6.1586
KENYA,PWRNGS018,2037,10.8182
KENYA,PWRNGS018,2038,19.1919
KENYA,PWRNGS018,2039,18.844
KENYA,PWRNGS018,2040,21.4606
KENYA,PWRNGS018,2041,25.9023
KENYA,PWRNGS018,2042,30.2199
KENYA,PWRNGS018,2043,37.9531
KENYA,PWRNGS018,2044,45.7093
KENYA,PWRNGS018,2045,53.3714
KENYA,PWRNGS018,2046,64.8545
KENYA,PWRNGS018,2047,75.8821
KENYA,PWRNGS018,2048,86.178
KENYA,PWRNGS018,2049,98.9822
KENYA,PWRNGS018,2050,115.5648
KENYA,PWRPHS001,2037,0.0116
KENYA,PWRPHS001,2038,0.0431
KENYA,PWRPHS001,2039,0.0431
KENYA,PWRPHS001,2040,0.0431
KENYA,PWRPHS001,2041,0.0431
KENYA,PWRPHS001,2042,0.0431
KENYA,PWRPHS001,2043,0.0525
KENYA,PWRPHS001,2044,0.1103
KENYA,PWRPHS001,2045,0.2086
KENYA,PWRPHS001,2046,0.2402
KENYA,PWRPHS001,2047,0.2503
KENYA,PWRPHS001,2048,0.2503
KENYA,PWRPHS001,2049,0.2503
KENYA,PWRPHS001,2050,0.2503
KENYA,PWRPHS002,2038,0.0193
KENYA,PWRPHS002,2039,0.0193
KENYA,PWRPHS002,2040,0.0193
KENYA,PWRPHS002,2041,0.0454
KENYA,PWRPHS002,2042,0.0462
KENYA,PWRPHS002,2043,0.0816
KENYA,PWRPHS002,2044,0.0834
KENYA,PWRPHS002,2045,0.2215
KENYA,PWRPHS002,2046,0.2503
KENYA,PWRPHS002,2047,0.2503
KENYA,PWRPHS002,2048,0.2503
KENYA,PWRPHS002,2049,0.2503
KENYA,PWRPHS002,2050,0.2503
KENYA,PWRSOL001,2019,0.0003
KENYA,PWRSOL001,2020,0.0003
KENYA,PWRSOL001,2021,0.0003
KENYA,PWRSOL001,2022,0.0003
KENYA,PWRSOL001,2023,0.0003
KENYA,PWRSOL001,2024,0.0003
KENYA,PWRSOL001,2025,0.0003
KENYA,PWRSOL001,2026,0.0003
KENYA,PWRSOL001,2027,0.0003
KENYA,PWRSOL001,2028,0.0003
KENYA,PWRSOL001,2029,0.0003
KENYA,PWRSOL001,2030,0.0003
KENYA,PWRSOL001,2031,0.0003
KENYA,PWRSOL001,2032,0.0003
KENYA,PWRSOL001,2033,0.0003
KENYA,PWRSOL001,2034,0.0003
KENYA,PWRSOL001,2035,0.0003
KENYA,PWRSOL001,2036,0.0003
KENYA,PWRSOL001,2037,0.0003
KENYA,PWRSOL002,2023,0.0002
KENYA,PWRSOL002,2024,0.0002
KENYA,PWRSOL002,2025,0.0002
KENYA,PWRSOL002,2026,0.0002
KENYA,PWRSOL002,2027,0.0002
KENYA,PWRSOL002,2028,0.0002
KENYA,PWRSOL002,2029,0.0002
KENYA,PWRSOL002,2030,0.0002
KENYA,PWRSOL002,2031,0.0002
KENYA,PWRSOL002,2032,0.0002
KENYA,PWRSOL002,2033,0.0002
KENYA,PWRSOL002,2034,0.0002
KENYA,PWRSOL002,2035,0.0002
KENYA,PWRSOL002,2036,0.0002
KENYA,PWRSOL002,2037,0.0002
KENYA,PWRSOL002,2038,0.0002
KENYA,PWRSOL002,2039,0.0002
KENYA,PWRSOL002,2040,0.0002
KENYA,PWRSOL002,2041,0.0002
KENYA,PWRSOL002,2042,0.0002
KENYA,PWRSOL003,2032,0.0002
KENYA,PWRSOL003,2033,0.0002
KENYA,PWRSOL003,2034,0.0002
KENYA,PWRSOL003,2035,0.0002
KENYA,PWRSOL003,2036,0.0002
KENYA,PWRSOL003,2037,0.0002
KENYA,PWRSOL003,2038,0.0002
KENYA,PWRSOL003,2039,0.0002
KENYA,PWRSOL003,2040,0.0002
KENYA,PWRSOL003,2041,0.0002
KENYA,PWRSOL003,2042,0.0002
KENYA,PWRSOL003,2043,0.0002
KENYA,PWRSOL003,2044,0.0002
KENYA,PWRSOL003,2045,0.0002
KENYA,PWRSOL003,2046,0.0002
KENYA,PWRSOL003,2047,0.0002
KENYA,PWRSOL003,2048,0.0002
KENYA,PWRSOL003,2049,0.0002
KENYA,PWRSOL003,2050,0.0002
KENYA,PWRSOL004,2032,0.0002
KENYA,PWRSOL004,2033,0.0002
KENYA,PWRSOL004,2034,0.0002
KENYA,PWRSOL004,2035,0.0002
KENYA,PWRSOL004,2036,0.0002
KENYA,PWRSOL004,2037,0.0002
KENYA,PWRSOL004,2038,0.0002
KENYA,PWRSOL004,2039,0.0002
KENYA,PWRSOL004,2040,0.0002
KENYA,PWRSOL004,2041,0.0002
KENYA,PWRSOL004,2042,0.0002
KENYA,PWRSOL004,2043,0.0002
KENYA,PWRSOL004,2044,0.0002
KENYA,PWRSOL004,2045,0.0002
KENYA,PWRSOL004,2046,0.0002
KENYA,PWRSOL004,2047,0.0002
KENYA,PWRSOL004,2048,0.0002
KENYA,PWRSOL004,2049,0.0002
KENYA,PWRSOL004,2050,0.0002
KENYA,PWRSOL005,2032,0.0002
KENYA,PWRSOL005,2033,0.0002
KENYA,PWRSOL005,2034,0.0002
KENYA,PWRSOL005,2035,0.0002
KENYA,PWRSOL005,2036,0.0002
KENYA,PWRSOL005,2037,0.0002
KENYA,PWRSOL005,2038,0.0002
KENYA,PWRSOL005,2039,0.0002
KENYA,PWRSOL005,2040,0.0002
KENYA,PWRSOL005,2041,0.0002
KENYA,PWRSOL005,2042,0.0002
KENYA,PWRSOL005,2043,0.0002
KENYA,PWRSOL005,2044,0.0002
KENYA,PWRSOL005,2045,0.0002
KENYA,PWRSOL005,2046,0.0002
KENYA,PWRSOL005,2047,0.0002
KENYA,PWRSOL005,2048,0.0002
KENYA,PWRSOL005,2049,0.0002
KENYA,PWRSOL005,2050,0.0002
KENYA,PWRSOL006,2023,0.0
KENYA,PWRSOL006,2024,0.0
KENYA,PWRSOL006,2025,0.0
KENYA,PWRSOL006,2026,0.0
KENYA,PWRSOL006,2027,0.0
KENYA,PWRSOL006,2028,0.0
KENYA,PWRSOL006,2029,0.0
KENYA,PWRSOL006,2030,0.0
KENYA,PWRSOL006,2031,0.0
KENYA,PWRSOL006,2032,0.0
KENYA,PWRSOL006,2033,0.0
KENYA,PWRSOL006,2034,0.0
KENYA,PWRSOL006,2035,0.0
KENYA,PWRSOL006,2036,0.0
KENYA,PWRSOL006,2037,0.0
KENYA,PWRSOL006,2038,0.0
KENYA,PWRSOL006,2039,0.0
KENYA,PWRSOL006,2040,0.0
KENYA,PWRSOL006,2041,0.0
KENYA,PWRSOL006,2042,0.0
KENYA,PWRSOL008,2022,0.0002
KENYA,PWRSOL008,2023,0.0002
KENYA,PWRSOL008,2024,0.0002
KENYA,PWRSOL008,2025,0.0002
KENYA,PWRSOL008,2026,0.0002
KENYA,PWRSOL008,2027,0.0002
KENYA,PWRSOL008,2028,0.0002
KENYA,PWRSOL008,2029,0.0002
KENYA,PWRSOL008,2030,0.0002
KENYA,PWRSOL008,2031,0.0002
KENYA,PWRSOL008,2032,0.0002
KENYA,PWRSOL008,2033,0.0002
KENYA,PWRSOL008,2034,0.0002
KENYA,PWRSOL008,2035,0.0002
KENYA,PWRSOL008,2036,0.0002
KENYA,PWRSOL008,2037,0.0002
KENYA,PWRSOL008,2038,0.0002
KENYA,PWRSOL008,2039,0.0002
KENYA,PWRSOL008,2040,0.0002
KENYA,PWRSOL008,2041,0.0002
KENYA,PWRSOL009,2026,0.0002
KENYA,PWRSOL009,2027,0.0002
KENYA,PWRSOL009,2028,0.0002
KENYA,PWRSOL009,2029,0.0002
KENYA,PWRSOL009,2030,0.0002
KENYA,PWRSOL009,2031,0.0002
KENYA,PWRSOL009,2032,0.0002
KENYA,PWRSOL009,2033,0.0002
KENYA,PWRSOL009,2034,0.0002
KENYA,PWRSOL009,2035,0.0002
KENYA,PWRSOL009,2036,0.0002
KENYA,PWRSOL009,2037,0.0002
KENYA,PWRSOL009,2038,0.0002
KENYA,PWRSOL009,2039,0.0002
KENYA,PWRSOL009,2040,0.0002
KENYA,PWRSOL009,2041,0.0002
KENYA,PWRSOL009,2042,0.0002
KENYA,PWRSOL009,2043,0.0002
KENYA,PWRSOL009,2044,0.0002
KENYA,PWRSOL009,2045,0.0002
KENYA,PWRSOL010,2021,0.0002
KENYA,PWRSOL010,2022,0.0002
KENYA,PWRSOL010,2023,0.0002
KENYA,PWRSOL010,2024,0.0002
KENYA,PWRSOL010,2025,0.0002
KENYA,PWRSOL010,2026,0.0002
KENYA,PWRSOL010,2027,0.0002
KENYA,PWRSOL010,2028,0.0002
KENYA,PWRSOL010,2029,0.0002
KENYA,PWRSOL010,2030,0.0002
KENYA,PWRSOL010,2031,0.0002
KENYA,PWRSOL010,2032,0.0002
KENYA,PWRSOL010,2033,0.0002
KENYA,PWRSOL010,2034,0.0002
KENYA,PWRSOL010,2035,0.0002
KENYA,PWRSOL010,2036,0.0002
KENYA,PWRSOL010,2037,0.0002
KENYA,PWRSOL010,2038,0.0002
KENYA,PWRSOL010,2039,0.0002
KENYA,PWRSOL010,2040,0.0002
KENYA,PWRSOL011,2019,0.0
KENYA,PWRSOL011,2020,0.0
KENYA,PWRSOL011,2021,0.0
KENYA,PWRSOL011,2022,0.0
KENYA,PWRSOL011,2023,0.0
KENYA,PWRSOL011,2024,0.0
KENYA,PWRSOL011,2025,0.0
KENYA,PWRSOL011,2026,0.0
KENYA,PWRSOL011,2027,0.0
KENYA,PWRSOL011,2028,0.0
KENYA,PWRSOL011,2029,0.0
KENYA,PWRSOL011,2030,0.0
KENYA,PWRSOL011,2031,0.0
KENYA,PWRSOL011,2032,0.0
KENYA,PWRSOL011,2033,0.0
KENYA,PWRSOL011,2034,0.0
KENYA,PWRSOL011,2035,0.0
KENYA,PWRSOL011,2036,0.0
KENYA,PWRSOL011,2037,0.0
KENYA,PWRSOL012,2021,0.0002
KENYA,PWRSOL012,2022,0.0002
KENYA,PWRSOL012,2023,0.0002
KENYA,PWRSOL012,2024,0.0002
KENYA,PWRSOL012,2025,0.0002
