r,t,l,y,RateOfTotalActivity
KENYA,PWRGEO010,TS19,2029,1.1038
KENYA,PWRGEO010,TS19,2030,1.1038
KENYA,PWRGEO010,TS19,2031,1.1038
KENYA,PWRGEO010,TS19,2032,1.1038
KENYA,PWRGEO010,TS19,2033,1.1038
KENYA,PWRGEO010,TS19,2034,1.1038
KENYA,PWRGEO010,TS19,2035,1.1038
KENYA,PWRGEO010,TS19,2037,1.1038
KENYA,PWRGEO010,TS19,2039,1.1038
KENYA,PWRGEO010,TS19,2040,1.1038
KENYA,PWRGEO010,TS19,2041,1.1038
KENYA,PWRGEO010,TS19,2042,1.1038
KENYA,PWRGEO010,TS19,2043,1.1038
KENYA,PWRGEO010,TS19,2044,1.1038
KENYA,PWRGEO010,TS19,2045,1.1038
KENYA,PWRGEO010,TS19,2046,1.1038
KENYA,PWRGEO010,TS20,2024,1.1038
KENYA,PWRGEO010,TS20,2025,1.1038
KENYA,PWRGEO010,TS20,2026,1.1038
KENYA,PWRGEO010,TS20,2027,1.1038
KENYA,PWRGEO010,TS20,2029,1.1038
KENYA,PWRGEO010,TS20,2030,1.1038
KENYA,PWRGEO010,TS20,2031,1.1038
KENYA,PWRGEO010,TS20,2033,1.1038
KENYA,PWRGEO010,TS20,2034,1.1038
KENYA,PWRGEO010,TS20,2035,1.1038
KENYA,PWRGEO010,TS20,2036,1.1038
KENYA,PWRGEO010,TS20,2037,1.1038
KENYA,PWRGEO010,TS20,2038,1.1038
KENYA,PWRGEO010,TS20,2039,1.1038
KENYA,PWRGEO010,TS20,2040,1.1038
KENYA,PWRGEO010,TS20,2041,1.1038
KENYA,PWRGEO010,TS20,2042,1.1038
KENYA,PWRGEO010,TS20,2043,1.1038
KENYA,PWRGEO010,TS20,2044,1.1038
KENYA,PWRGEO010,TS20,2045,1.1038
KENYA,PWRGEO010,TS20,2046,1.1038
KENYA,PWRGEO010,TS20,2047,1.1038
KENYA,PWRGEO010,TS21,2023,1.1038
KENYA,PWRGEO010,TS21,2024,1.1038
KENYA,PWRGEO010,TS21,2025,1.1038
KENYA,PWRGEO010,TS21,2026,1.1038
KENYA,PWRGEO010,TS21,2027,1.1038
KENYA,PWRGEO010,TS21,2028,1.1038
KENYA,PWRGEO010,TS21,2029,1.1038
KENYA,PWRGEO010,TS21,2030,1.1038
KENYA,PWRGEO010,TS21,2031,1.1038
KENYA,PWRGEO010,TS21,2032,1.1038
KENYA,PWRGEO010,TS21,2033,1.1038
KENYA,PWRGEO010,TS21,2034,1.1038
KENYA,PWRGEO010,TS21,2035,1.1038
KENYA,PWRGEO010,TS21,2036,1.1038
KENYA,PWRGEO010,TS21,2037,1.1038
KENYA,PWRGEO010,TS21,2038,1.1038
KENYA,PWRGEO010,TS21,2039,1.1038
KENYA,PWRGEO010,TS21,2040,1.1038
KENYA,PWRGEO010,TS21,2041,1.1038
KENYA,PWRGEO010,TS21,2042,1.1038
KENYA,PWRGEO010,TS21,2044,1.1038
KENYA,PWRGEO010,TS21,2045,1.1038
KENYA,PWRGEO010,TS21,2046,1.1038
KENYA,PWRGEO010,TS21,2047,1.1038
KENYA,PWRGEO010,TS22,2023,1.1038
KENYA,PWRGEO010,TS22,2024,1.1038
KENYA,PWRGEO010,TS22,2025,1.1038
KENYA,PWRGEO010,TS22,2026,1.1038
KENYA,PWRGEO010,TS22,2027,1.1038
KENYA,PWRGEO010,TS22,2028,1.1038
KENYA,PWRGEO010,TS22,2029,1.1038
KENYA,PWRGEO010,TS22,2030,1.1038
KENYA,PWRGEO010,TS22,2031,1.1038
KENYA,PWRGEO010,TS22,2032,1.1038
KENYA,PWRGEO010,TS22,2033,1.1038
KENYA,PWRGEO010,TS22,2034,1.1038
KENYA,PWRGEO010,TS22,2035,1.1038
KENYA,PWRGEO010,TS22,2036,1.1038
KENYA,PWRGEO010,TS22,2037,1.1038
KENYA,PWRGEO010,TS22,2038,1.1038
KENYA,PWRGEO010,TS22,2039,1.1038
KENYA,PWRGEO010,TS22,2040,1.1038
KENYA,PWRGEO010,TS22,2041,1.1038
KENYA,PWRGEO010,TS22,2042,1.1038
KENYA,PWRGEO010,TS22,2043,1.1038
KENYA,PWRGEO010,TS22,2044,1.1038
KENYA,PWRGEO010,TS22,2045,1.1038
KENYA,PWRGEO010,TS22,2046,1.1038
KENYA,PWRGEO010,TS22,2047,1.1038
KENYA,PWRGEO010,TS23,2023,1.1038
KENYA,PWRGEO010,TS23,2024,1.1038
KENYA,PWRGEO010,TS23,2025,1.1038
KENYA,PWRGEO010,TS23,2026,1.1038
KENYA,PWRGEO010,TS23,2027,1.1038
KENYA,PWRGEO010,TS23,2028,1.1038
KENYA,PWRGEO010,TS23,2029,1.1038
KENYA,PWRGEO010,TS23,2030,1.1038
KENYA,PWRGEO010,TS23,2031,1.1038
KENYA,PWRGEO010,TS23,2032,1.1038
KENYA,PWRGEO010,TS23,2033,1.1038
KENYA,PWRGEO010,TS23,2034,1.1038
KENYA,PWRGEO010,TS23,2035,1.1038
KENYA,PWRGEO010,TS23,2036,1.1038
KENYA,PWRGEO010,TS23,2037,1.1038
KENYA,PWRGEO010,TS23,2038,1.1038
KENYA,PWRGEO010,TS23,2039,1.1038
KENYA,PWRGEO010,TS23,2040,1.1038
KENYA,PWRGEO010,TS23,2041,1.1038
KENYA,PWRGEO010,TS23,2042,1.1038
KENYA,PWRGEO010,TS23,2043,1.1038
KENYA,PWRGEO010,TS23,2044,1.1038
KENYA,PWRGEO010,TS23,2045,1.1038
KENYA,PWRGEO010,TS23,2046,1.1038
KENYA,PWRGEO010,TS23,2047,1.1038
KENYA,PWRGEO010,TS24,2023,1.1038
KENYA,PWRGEO010,TS24,2024,1.1038
KENYA,PWRGEO010,TS24,2027,1.1038
KENYA,PWRGEO010,TS24,2028,1.1038
KENYA,PWRGEO010,TS24,2029,1.1038
KENYA,PWRGEO010,TS24,2030,1.1038
KENYA,PWRGEO010,TS24,2033,1.1038
KENYA,PWRGEO010,TS24,2034,1.1038
KENYA,PWRGEO010,TS24,2035,1.1038
KENYA,PWRGEO010,TS24,2036,1.1038
KENYA,PWRGEO010,TS24,2037,1.1038
KENYA,PWRGEO010,TS24,2038,1.1038
KENYA,PWRGEO010,TS24,2039,1.1038
KENYA,PWRGEO010,TS24,2040,1.1038
KENYA,PWRGEO010,TS24,2041,1.1038
KENYA,PWRGEO010,TS24,2042,1.1038
KENYA,PWRGEO010,TS24,2043,1.1038
KENYA,PWRGEO010,TS24,2044,1.1038
KENYA,PWRGEO010,TS24,2045,1.1038
KENYA,PWRGEO010,TS24,2046,1.1038
KENYA,PWRGEO010,TS24,2047,1.1038
KENYA,PWRGEO010,TS25,2023,1.1038
KENYA,PWRGEO010,TS25,2024,0.3164
KENYA,PWRGEO010,TS25,2025,1.1038
KENYA,PWRGEO010,TS25,2026,0.2073
KENYA,PWRGEO010,TS25,2027,0.0963
KENYA,PWRGEO010,TS25,2028,0.6491
KENYA,PWRGEO010,TS25,2029,1.1038
KENYA,PWRGEO010,TS25,2030,1.1038
KENYA,PWRGEO010,TS25,2031,1.1038
KENYA,PWRGEO010,TS25,2032,1.1038
KENYA,PWRGEO010,TS25,2033,0.0963
KENYA,PWRGEO010,TS25,2034,1.1038
KENYA,PWRGEO010,TS25,2035,1.1038
KENYA,PWRGEO010,TS25,2036,1.1038
KENYA,PWRGEO010,TS25,2037,1.1038
KENYA,PWRGEO010,TS25,2038,1.1038
KENYA,PWRGEO010,TS25,2039,1.1038
KENYA,PWRGEO010,TS25,2040,0.9098
KENYA,PWRGEO010,TS25,2041,1.1038
KENYA,PWRGEO010,TS25,2042,1.1038
KENYA,PWRGEO010,TS25,2043,1.1038
KENYA,PWRGEO010,TS25,2044,1.1038
KENYA,PWRGEO010,TS25,2045,0.9228
KENYA,PWRGEO010,TS25,2046,1.1038
KENYA,PWRGEO010,TS25,2047,0.3164
KENYA,PWRGEO010,TS26,2023,1.1038
KENYA,PWRGEO010,TS26,2024,1.1038
KENYA,PWRGEO010,TS26,2025,1.1038
KENYA,PWRGEO010,TS26,2026,1.1038
KENYA,PWRGEO010,TS26,2027,1.1038
KENYA,PWRGEO010,TS26,2028,1.1038
KENYA,PWRGEO010,TS26,2029,1.1038
KENYA,PWRGEO010,TS26,2030,1.1038
KENYA,PWRGEO010,TS26,2031,1.1038
KENYA,PWRGEO010,TS26,2032,1.1038
KENYA,PWRGEO010,TS26,2033,1.1038
KENYA,PWRGEO010,TS26,2034,1.1038
KENYA,PWRGEO010,TS26,2035,1.1038
KENYA,PWRGEO010,TS26,2036,1.1038
KENYA,PWRGEO010,TS26,2037,1.1038
KENYA,PWRGEO010,TS26,2038,1.1038
KENYA,PWRGEO010,TS26,2039,1.1038
KENYA,PWRGEO010,TS26,2040,1.1038
KENYA,PWRGEO010,TS26,2041,1.1038
KENYA,PWRGEO010,TS26,2042,1.1038
KENYA,PWRGEO010,TS26,2043,1.1038
KENYA,PWRGEO010,TS26,2044,1.1038
KENYA,PWRGEO010,TS26,2045,1.1038
KENYA,PWRGEO010,TS26,2046,1.1038
KENYA,PWRGEO010,TS26,2047,1.1038
KENYA,PWRGEO010,TS27,2023,1.1038
KENYA,PWRGEO010,TS27,2024,1.1038
KENYA,PWRGEO010,TS27,2025,1.1038
KENYA,PWRGEO010,TS27,2026,1.1038
KENYA,PWRGEO010,TS27,2027,1.1038
KENYA,PWRGEO010,TS27,2028,1.1038
KENYA,PWRGEO010,TS27,2029,0.9283
KENYA,PWRGEO010,TS27,2030,1.1038
KENYA,PWRGEO010,TS27,2031,1.1038
KENYA,PWRGEO010,TS27,2032,1.1038
KENYA,PWRGEO010,TS27,2033,1.1038
KENYA,PWRGEO010,TS27,2034,1.1038
KENYA,PWRGEO010,TS27,2035,1.1038
KENYA,PWRGEO010,TS27,2036,1.1038
KENYA,PWRGEO010,TS27,2037,1.1038
KENYA,PWRGEO010,TS27,2038,1.1038
KENYA,PWRGEO010,TS27,2039,1.1038
KENYA,PWRGEO010,TS27,2040,1.1038
KENYA,PWRGEO010,TS27,2041,1.1038
KENYA,PWRGEO010,TS27,2042,1.1038
KENYA,PWRGEO010,TS27,2043,1.1038
KENYA,PWRGEO010,TS27,2044,1.1038
KENYA,PWRGEO010,TS27,2045,1.1038
KENYA,PWRGEO010,TS27,2046,1.1038
KENYA,PWRGEO010,TS27,2047,1.1038
KENYA,PWRGEO010,TS28,2023,1.1038
KENYA,PWRGEO010,TS28,2024,1.1038
KENYA,PWRGEO010,TS28,2025,1.1038
KENYA,PWRGEO010,TS28,2026,1.1038
KENYA,PWRGEO010,TS28,2027,1.1038
KENYA,PWRGEO010,TS28,2028,1.1038
KENYA,PWRGEO010,TS28,2029,1.1038
KENYA,PWRGEO010,TS28,2030,1.1038
KENYA,PWRGEO010,TS28,2031,1.1038
KENYA,PWRGEO010,TS28,2032,1.1038
KENYA,PWRGEO010,TS28,2033,1.1038
KENYA,PWRGEO010,TS28,2034,1.1038
KENYA,PWRGEO010,TS28,2035,1.1038
KENYA,PWRGEO010,TS28,2036,1.1038
KENYA,PWRGEO010,TS28,2037,1.1038
KENYA,PWRGEO010,TS28,2038,1.1038
KENYA,PWRGEO010,TS28,2039,1.1038
KENYA,PWRGEO010,TS28,2040,1.1038
KENYA,PWRGEO010,TS28,2041,1.1038
KENYA,PWRGEO010,TS28,2042,1.1038
KENYA,PWRGEO010,TS28,2043,1.1038
KENYA,PWRGEO010,TS28,2044,1.1038
KENYA,PWRGEO010,TS28,2045,1.1038
KENYA,PWRGEO010,TS28,2046,1.1038
KENYA,PWRGEO010,TS28,2047,1.1038
KENYA,PWRGEO010,TS29,2023,1.1038
KENYA,PWRGEO010,TS29,2024,1.1038
KENYA,PWRGEO010,TS29,2025,1.1038
KENYA,PWRGEO010,TS29,2026,1.1038
KENYA,PWRGEO010,TS29,2027,1.1038
KENYA,PWRGEO010,TS29,2028,1.1038
KENYA,PWRGEO010,TS29,2029,1.1038
KENYA,PWRGEO010,TS29,2030,1.1038
KENYA,PWRGEO010,TS29,2031,1.1038
KENYA,PWRGEO010,TS29,2032,1.1038
KENYA,PWRGEO010,TS29,2033,1.1038
KENYA,PWRGEO010,TS29,2034,1.1038
KENYA,PWRGEO010,TS29,2035,1.1038
KENYA,PWRGEO010,TS29,2036,1.1038
KENYA,PWRGEO010,TS29,2037,1.1038
KENYA,PWRGEO010,TS29,2038,1.1038
KENYA,PWRGEO010,TS29,2039,1.1038
KENYA,PWRGEO010,TS29,2040,1.1038
KENYA,PWRGEO010,TS29,2041,1.1038
KENYA,PWRGEO010,TS29,2042,1.1038
KENYA,PWRGEO010,TS29,2043,1.1038
KENYA,PWRGEO010,TS29,2044,1.1038
KENYA,PWRGEO010,TS29,2045,1.1038
KENYA,PWRGEO010,TS29,2046,1.1038
KENYA,PWRGEO010,TS29,2047,1.1038
KENYA,PWRGEO010,TS30,2023,1.1038
KENYA,PWRGEO010,TS30,2024,1.1038
KENYA,PWRGEO010,TS30,2025,1.1038
KENYA,PWRGEO010,TS30,2026,1.1038
KENYA,PWRGEO010,TS30,2027,1.1038
KENYA,PWRGEO010,TS30,2028,1.1038
KENYA,PWRGEO010,TS30,2029,1.1038
KENYA,PWRGEO010,TS30,2030,1.1038
KENYA,PWRGEO010,TS30,2031,1.1038
KENYA,PWRGEO010,TS30,2032,1.1038
KENYA,PWRGEO010,TS30,2033,1.1038
KENYA,PWRGEO010,TS30,2034,1.1038
KENYA,PWRGEO010,TS30,2035,0.1893
KENYA,PWRGEO010,TS30,2036,1.1038
KENYA,PWRGEO010,TS30,2037,1.1038
KENYA,PWRGEO010,TS30,2038,0.8954
KENYA,PWRGEO010,TS30,2040,1.1038
KENYA,PWRGEO010,TS30,2041,1.1038
KENYA,PWRGEO010,TS30,2042,1.1038
KENYA,PWRGEO010,TS30,2043,1.1038
KENYA,PWRGEO010,TS30,2044,1.1038
KENYA,PWRGEO010,TS30,2047,1.1038
KENYA,PWRGEO010,TS31,2023,1.1038
KENYA,PWRGEO010,TS31,2024,1.1038
KENYA,PWRGEO010,TS31,2025,1.1038
KENYA,PWRGEO010,TS31,2026,1.1038
KENYA,PWRGEO010,TS31,2027,1.1038
KENYA,PWRGEO010,TS31,2029,1.1038
KENYA,PWRGEO010,TS31,2031,1.1038
KENYA,PWRGEO010,TS31,2032,1.1038
KENYA,PWRGEO010,TS31,2033,1.1038
KENYA,PWRGEO010,TS31,2034,1.1038
KENYA,PWRGEO010,TS31,2035,1.1038
KENYA,PWRGEO010,TS31,2036,1.1038
KENYA,PWRGEO010,TS31,2037,1.1038
KENYA,PWRGEO010,TS31,2038,1.1038
KENYA,PWRGEO010,TS31,2039,1.1038
KENYA,PWRGEO010,TS31,2040,1.1038
KENYA,PWRGEO010,TS31,2041,1.1038
KENYA,PWRGEO010,TS31,2042,1.1038
KENYA,PWRGEO010,TS31,2043,1.1038
KENYA,PWRGEO010,TS31,2044,1.1038
KENYA,PWRGEO010,TS31,2045,1.1038
KENYA,PWRGEO010,TS31,2046,1.1038
KENYA,PWRGEO010,TS31,2047,1.1038
KENYA,PWRGEO010,TS32,2023,1.1038
KENYA,PWRGEO010,TS32,2024,1.1038
KENYA,PWRGEO010,TS32,2025,1.1038
KENYA,PWRGEO010,TS32,2026,1.1038
KENYA,PWRGEO010,TS32,2027,1.1038
KENYA,PWRGEO010,TS32,2028,1.1038
KENYA,PWRGEO010,TS32,2029,1.1038
KENYA,PWRGEO010,TS32,2030,1.1038
KENYA,PWRGEO010,TS32,2031,1.1038
KENYA,PWRGEO010,TS32,2032,1.1038
KENYA,PWRGEO010,TS32,2033,1.1038
KENYA,PWRGEO010,TS32,2034,1.1038
KENYA,PWRGEO010,TS32,2035,1.1038
KENYA,PWRGEO010,TS32,2036,1.1038
KENYA,PWRGEO010,TS32,2037,1.1038
KENYA,PWRGEO010,TS32,2038,1.1038
KENYA,PWRGEO010,TS32,2039,1.1038
KENYA,PWRGEO010,TS32,2040,1.1038
KENYA,PWRGEO010,TS32,2041,1.1038
KENYA,PWRGEO010,TS32,2042,1.1038
KENYA,PWRGEO010,TS32,2043,1.1038
KENYA,PWRGEO010,TS32,2044,1.1038
KENYA,PWRGEO010,TS32,2045,1.1038
KENYA,PWRGEO010,TS32,2046,1.1038
KENYA,PWRGEO010,TS32,2047,1.1038
KENYA,PWRGEO010,TS33,2023,1.1038
KENYA,PWRGEO010,TS33,2024,1.1038
KENYA,PWRGEO010,TS33,2025,1.1038
KENYA,PWRGEO010,TS33,2026,1.1038
KENYA,PWRGEO010,TS33,2027,1.1038
KENYA,PWRGEO010,TS33,2028,1.1038
KENYA,PWRGEO010,TS33,2029,1.1038
KENYA,PWRGEO010,TS33,2030,1.1038
KENYA,PWRGEO010,TS33,2031,1.1038
KENYA,PWRGEO010,TS33,2032,1.1038
KENYA,PWRGEO010,TS33,2033,1.1038
KENYA,PWRGEO010,TS33,2034,1.1038
KENYA,PWRGEO010,TS33,2035,1.1038
KENYA,PWRGEO010,TS33,2036,1.1038
KENYA,PWRGEO010,TS33,2037,1.1038
KENYA,PWRGEO010,TS33,2038,1.1038
KENYA,PWRGEO010,TS33,2039,1.1038
KENYA,PWRGEO010,TS33,2040,1.1038
KENYA,PWRGEO010,TS33,2041,1.1038
KENYA,PWRGEO010,TS33,2042,1.1038
KENYA,PWRGEO010,TS33,2043,1.1038
KENYA,PWRGEO010,TS33,2044,1.1038
KENYA,PWRGEO010,TS33,2045,1.1038
KENYA,PWRGEO010,TS33,2046,1.1038
KENYA,PWRGEO010,TS33,2047,1.1038
KENYA,PWRGEO010,TS34,2023,1.1038
KENYA,PWRGEO010,TS34,2024,1.1038
KENYA,PWRGEO010,TS34,2025,1.1038
KENYA,PWRGEO010,TS34,2026,1.1038
KENYA,PWRGEO010,TS34,2027,1.1038
KENYA,PWRGEO010,TS34,2028,1.1038
KENYA,PWRGEO010,TS34,2029,1.1038
KENYA,PWRGEO010,TS34,2030,1.1038
KENYA,PWRGEO010,TS34,2031,1.1038
KENYA,PWRGEO010,TS34,2032,1.1038
KENYA,PWRGEO010,TS34,2033,1.1038
KENYA,PWRGEO010,TS34,2034,1.1038
KENYA,PWRGEO010,TS34,2035,1.1038
KENYA,PWRGEO010,TS34,2036,1.1038
KENYA,PWRGEO010,TS34,2037,1.1038
KENYA,PWRGEO010,TS34,2038,1.1038
KENYA,PWRGEO010,TS34,2039,1.1038
KENYA,PWRGEO010,TS34,2040,1.1038
KENYA,PWRGEO010,TS34,2041,1.1038
KENYA,PWRGEO010,TS34,2042,1.1038
KENYA,PWRGEO010,TS34,2043,1.1038
KENYA,PWRGEO010,TS34,2044,1.1038
KENYA,PWRGEO010,TS34,2045,1.1038
KENYA,PWRGEO010,TS34,2046,1.1038
KENYA,PWRGEO010,TS34,2047,1.1038
KENYA,PWRGEO010,TS35,2023,1.1038
KENYA,PWRGEO010,TS35,2024,1.1038
KENYA,PWRGEO010,TS35,2025,1.1038
KENYA,PWRGEO010,TS35,2026,1.1038
KENYA,PWRGEO010,TS35,2027,1.1038
KENYA,PWRGEO010,TS35,2028,1.1038
KENYA,PWRGEO010,TS35,2029,1.1038
KENYA,PWRGEO010,TS35,2030,1.1038
KENYA,PWRGEO010,TS35,2031,1.1038
KENYA,PWRGEO010,TS35,2032,1.1038
KENYA,PWRGEO010,TS35,2033,1.1038
KENYA,PWRGEO010,TS35,2034,1.1038
KENYA,PWRGEO010,TS35,2035,1.1038
KENYA,PWRGEO010,TS35,2036,1.1038
KENYA,PWRGEO010,TS35,2037,1.1038
KENYA,PWRGEO010,TS35,2038,1.1038
KENYA,PWRGEO010,TS35,2039,1.1038
KENYA,PWRGEO010,TS35,2040,1.1038
KENYA,PWRGEO010,TS35,2041,1.1038
KENYA,PWRGEO010,TS35,2042,1.1038
KENYA,PWRGEO010,TS35,2043,1.1038
KENYA,PWRGEO010,TS35,2044,1.1038
KENYA,PWRGEO010,TS35,2045,1.1038
KENYA,PWRGEO010,TS35,2046,1.1038
KENYA,PWRGEO010,TS35,2047,1.1038
KENYA,PWRGEO010,TS36,2024,1.1038
KENYA,PWRGEO010,TS36,2025,1.1038
KENYA,PWRGEO010,TS36,2026,1.1038
KENYA,PWRGEO010,TS36,2027,1.1038
KENYA,PWRGEO010,TS36,2028,1.1038
KENYA,PWRGEO010,TS36,2029,1.1038
KENYA,PWRGEO010,TS36,2030,1.1038
KENYA,PWRGEO010,TS36,2031,1.1038
KENYA,PWRGEO010,TS36,2032,1.1038
KENYA,PWRGEO010,TS36,2033,1.1038
KENYA,PWRGEO010,TS36,2034,1.1038
KENYA,PWRGEO010,TS36,2035,1.1038
KENYA,PWRGEO010,TS36,2037,1.1038
KENYA,PWRGEO010,TS36,2038,1.1038
KENYA,PWRGEO010,TS36,2039,1.1038
KENYA,PWRGEO010,TS36,2040,1.1038
KENYA,PWRGEO010,TS36,2041,1.1038
KENYA,PWRGEO010,TS36,2042,1.1038
KENYA,PWRGEO010,TS36,2043,1.1038
KENYA,PWRGEO010,TS36,2044,1.1038
KENYA,PWRGEO010,TS36,2045,1.1038
KENYA,PWRGEO010,TS36,2047,1.1038
KENYA,PWRGEO010,TS37,2023,0.2063
KENYA,PWRGEO010,TS37,2024,1.1038
KENYA,PWRGEO010,TS37,2026,1.1038
KENYA,PWRGEO010,TS37,2027,1.1038
KENYA,PWRGEO010,TS37,2028,1.1038
KENYA,PWRGEO010,TS37,2030,1.1038
KENYA,PWRGEO010,TS37,2031,0.6748
KENYA,PWRGEO010,TS37,2032,0.0616
KENYA,PWRGEO010,TS37,2033,1.1038
KENYA,PWRGEO010,TS37,2034,1.1038
KENYA,PWRGEO010,TS37,2035,1.1038
KENYA,PWRGEO010,TS37,2036,1.1038
KENYA,PWRGEO010,TS37,2037,0.9299
KENYA,PWRGEO010,TS37,2038,1.1038
KENYA,PWRGEO010,TS37,2039,0.7189
KENYA,PWRGEO010,TS37,2040,1.1038
KENYA,PWRGEO010,TS37,2042,1.1038
KENYA,PWRGEO010,TS37,2043,1.1038
KENYA,PWRGEO010,TS37,2044,1.1038
KENYA,PWRGEO010,TS37,2045,1.1038
KENYA,PWRGEO010,TS37,2046,1.1038
KENYA,PWRGEO010,TS37,2047,1.1038
KENYA,PWRGEO010,TS38,2023,1.1038
KENYA,PWRGEO010,TS38,2024,1.1038
KENYA,PWRGEO010,TS38,2025,1.1038
KENYA,PWRGEO010,TS38,2026,1.1038
KENYA,PWRGEO010,TS38,2027,1.1038
KENYA,PWRGEO010,TS38,2028,1.1038
KENYA,PWRGEO010,TS38,2029,1.1038
KENYA,PWRGEO010,TS38,2030,1.1038
KENYA,PWRGEO010,TS38,2031,1.1038
KENYA,PWRGEO010,TS38,2032,1.1038
KENYA,PWRGEO010,TS38,2033,1.1038
KENYA,PWRGEO010,TS38,2034,1.1038
KENYA,PWRGEO010,TS38,2035,1.1038
KENYA,PWRGEO010,TS38,2036,1.1038
KENYA,PWRGEO010,TS38,2037,1.1038
KENYA,PWRGEO010,TS38,2038,1.1038
KENYA,PWRGEO010,TS38,2039,1.1038
KENYA,PWRGEO010,TS38,2040,1.1038
KENYA,PWRGEO010,TS38,2041,1.1038
KENYA,PWRGEO010,TS38,2042,1.1038
KENYA,PWRGEO010,TS38,2043,1.1038
KENYA,PWRGEO010,TS38,2044,1.1038
KENYA,PWRGEO010,TS38,2045,1.1038
KENYA,PWRGEO010,TS38,2046,1.1038
KENYA,PWRGEO010,TS38,2047,1.1038
KENYA,PWRGEO010,TS39,2023,1.1038
KENYA,PWRGEO010,TS39,2024,1.1038
KENYA,PWRGEO010,TS39,2025,1.1038
KENYA,PWRGEO010,TS39,2026,1.1038
KENYA,PWRGEO010,TS39,2027,1.1038
KENYA,PWRGEO010,TS39,2028,1.1038
KENYA,PWRGEO010,TS39,2029,1.1038
KENYA,PWRGEO010,TS39,2030,0.3535
KENYA,PWRGEO010,TS39,2031,1.1038
KENYA,PWRGEO010,TS39,2032,1.1038
KENYA,PWRGEO010,TS39,2033,1.1038
KENYA,PWRGEO010,TS39,2034,1.1038
KENYA,PWRGEO010,TS39,2035,1.1038
KENYA,PWRGEO010,TS39,2036,1.1038
KENYA,PWRGEO010,TS39,2037,1.1038
KENYA,PWRGEO010,TS39,2038,1.1038
KENYA,PWRGEO010,TS39,2039,1.1038
KENYA,PWRGEO010,TS39,2040,1.1038
KENYA,PWRGEO010,TS39,2041,0.871
KENYA,PWRGEO010,TS39,2042,1.1038
KENYA,PWRGEO010,TS39,2043,1.1038
KENYA,PWRGEO010,TS39,2044,1.1038
KENYA,PWRGEO010,TS39,2045,1.1038
KENYA,PWRGEO010,TS39,2046,1.1038
KENYA,PWRGEO010,TS39,2047,1.1038
KENYA,PWRGEO010,TS40,2023,1.1038
KENYA,PWRGEO010,TS40,2024,1.1038
KENYA,PWRGEO010,TS40,2025,1.1038
KENYA,PWRGEO010,TS40,2026,1.1038
KENYA,PWRGEO010,TS40,2027,1.1038
KENYA,PWRGEO010,TS40,2028,1.1038
KENYA,PWRGEO010,TS40,2029,1.1038
KENYA,PWRGEO010,TS40,2030,1.1038
KENYA,PWRGEO010,TS40,2031,1.1038
KENYA,PWRGEO010,TS40,2032,1.1038
KENYA,PWRGEO010,TS40,2033,1.1038
KENYA,PWRGEO010,TS40,2034,1.1038
KENYA,PWRGEO010,TS40,2035,1.1038
KENYA,PWRGEO010,TS40,2036,1.1038
KENYA,PWRGEO010,TS40,2037,1.1038
KENYA,PWRGEO010,TS40,2038,1.1038
KENYA,PWRGEO010,TS40,2039,1.1038
KENYA,PWRGEO010,TS40,2040,1.1038
KENYA,PWRGEO010,TS40,2041,1.1038
KENYA,PWRGEO010,TS40,2042,1.1038
KENYA,PWRGEO010,TS40,2043,1.1038
KENYA,PWRGEO010,TS40,2044,1.1038
KENYA,PWRGEO010,TS40,2045,1.1038
KENYA,PWRGEO010,TS40,2046,1.1038
KENYA,PWRGEO010,TS40,2047,1.1038
KENYA,PWRGEO010,TS41,2023,1.1038
KENYA,PWRGEO010,TS41,2024,1.1038
KENYA,PWRGEO010,TS41,2025,1.1038
KENYA,PWRGEO010,TS41,2026,1.1038
KENYA,PWRGEO010,TS41,2027,1.1038
KENYA,PWRGEO010,TS41,2028,1.1038
KENYA,PWRGEO010,TS41,2029,1.1038
KENYA,PWRGEO010,TS41,2030,1.1038
KENYA,PWRGEO010,TS41,2031,1.1038
KENYA,PWRGEO010,TS41,2032,1.1038
KENYA,PWRGEO010,TS41,2033,1.1038
KENYA,PWRGEO010,TS41,2034,1.1038
KENYA,PWRGEO010,TS41,2035,1.1038
KENYA,PWRGEO010,TS41,2036,1.1038
KENYA,PWRGEO010,TS41,2037,1.1038
KENYA,PWRGEO010,TS41,2038,1.1038
KENYA,PWRGEO010,TS41,2039,1.1038
KENYA,PWRGEO010,TS41,2040,1.1038
KENYA,PWRGEO010,TS41,2041,1.1038
KENYA,PWRGEO010,TS41,2042,1.1038
KENYA,PWRGEO010,TS41,2043,1.1038
KENYA,PWRGEO010,TS41,2044,1.1038
KENYA,PWRGEO010,TS41,2045,1.1038
KENYA,PWRGEO010,TS41,2046,1.1038
KENYA,PWRGEO010,TS41,2047,1.1038
KENYA,PWRGEO010,TS42,2023,1.1038
KENYA,PWRGEO010,TS42,2024,1.1038
KENYA,PWRGEO010,TS42,2025,1.1038
KENYA,PWRGEO010,TS42,2026,1.1038
KENYA,PWRGEO010,TS42,2027,1.1038
KENYA,PWRGEO010,TS42,2028,1.1038
KENYA,PWRGEO010,TS42,2029,1.1038
KENYA,PWRGEO010,TS42,2030,1.1038
KENYA,PWRGEO010,TS42,2031,1.1038
KENYA,PWRGEO010,TS42,2032,1.1038
KENYA,PWRGEO010,TS42,2033,1.1038
KENYA,PWRGEO010,TS42,2034,0.9718
