r,l,t,m,y,RateOfActivity
KENYA,TS47,PWRGEO013,1,2038,4.415
KENYA,TS48,PWRGEO013,1,2038,4.415
KENYA,TS01,PWRGEO013,1,2039,4.415
KENYA,TS02,PWRGEO013,1,2039,4.415
KENYA,TS03,PWRGEO013,1,2039,4.415
KENYA,TS04,PWRGEO013,1,2039,4.415
KENYA,TS05,PWRGEO013,1,2039,4.415
KENYA,TS06,PWRGEO013,1,2039,4.415
KENYA,TS07,PWRGEO013,1,2039,4.415
KENYA,TS08,PWRGEO013,1,2039,4.415
KENYA,TS09,PWRGEO013,1,2039,4.415
KENYA,TS10,PWRGEO013,1,2039,4.415
KENYA,TS11,PWRGEO013,1,2039,4.415
KENYA,TS12,PWRGEO013,1,2039,4.415
KENYA,TS13,PWRGEO013,1,2039,4.415
KENYA,TS14,PWRGEO013,1,2039,4.415
KENYA,TS15,PWRGEO013,1,2039,4.415
KENYA,TS16,PWRGEO013,1,2039,4.415
KENYA,TS17,PWRGEO013,1,2039,4.415
KENYA,TS18,PWRGEO013,1,2039,4.415
KENYA,TS20,PWRGEO013,1,2039,4.415
KENYA,TS21,PWRGEO013,1,2039,4.415
KENYA,TS22,PWRGEO013,1,2039,4.415
KENYA,TS23,PWRGEO013,1,2039,4.415
KENYA,TS24,PWRGEO013,1,2039,4.415
KENYA,TS25,PWRGEO013,1,2039,4.415
KENYA,TS26,PWRGEO013,1,2039,4.415
KENYA,TS27,PWRGEO013,1,2039,4.415
KENYA,TS28,PWRGEO013,1,2039,4.415
KENYA,TS29,PWRGEO013,1,2039,4.415
KENYA,TS30,PWRGEO013,1,2039,4.415
KENYA,TS31,PWRGEO013,1,2039,4.415
KENYA,TS32,PWRGEO013,1,2039,4.415
KENYA,TS33,PWRGEO013,1,2039,4.415
KENYA,TS34,PWRGEO013,1,2039,4.415
KENYA,TS35,PWRGEO013,1,2039,4.415
KENYA,TS36,PWRGEO013,1,2039,4.415
KENYA,TS37,PWRGEO013,1,2039,1.1195
KENYA,TS38,PWRGEO013,1,2039,4.415
KENYA,TS39,PWRGEO013,1,2039,4.415
KENYA,TS40,PWRGEO013,1,2039,4.415
KENYA,TS41,PWRGEO013,1,2039,4.415
KENYA,TS42,PWRGEO013,1,2039,4.415
KENYA,TS43,PWRGEO013,1,2039,4.415
KENYA,TS44,PWRGEO013,1,2039,4.415
KENYA,TS45,PWRGEO013,1,2039,4.415
KENYA,TS46,PWRGEO013,1,2039,4.415
KENYA,TS47,PWRGEO013,1,2039,4.415
KENYA,TS01,PWRGEO013,1,2040,4.415
KENYA,TS02,PWRGEO013,1,2040,4.415
KENYA,TS03,PWRGEO013,1,2040,4.415
KENYA,TS04,PWRGEO013,1,2040,4.415
KENYA,TS05,PWRGEO013,1,2040,4.415
KENYA,TS06,PWRGEO013,1,2040,4.415
KENYA,TS07,PWRGEO013,1,2040,4.415
KENYA,TS08,PWRGEO013,1,2040,4.415
KENYA,TS09,PWRGEO013,1,2040,4.415
KENYA,TS10,PWRGEO013,1,2040,4.415
KENYA,TS11,PWRGEO013,1,2040,4.415
KENYA,TS12,PWRGEO013,1,2040,4.415
KENYA,TS14,PWRGEO013,1,2040,4.415
KENYA,TS15,PWRGEO013,1,2040,4.415
KENYA,TS16,PWRGEO013,1,2040,4.415
KENYA,TS17,PWRGEO013,1,2040,4.415
KENYA,TS18,PWRGEO013,1,2040,4.415
KENYA,TS19,PWRGEO013,1,2040,4.415
KENYA,TS20,PWRGEO013,1,2040,4.415
KENYA,TS21,PWRGEO013,1,2040,4.415
KENYA,TS22,PWRGEO013,1,2040,4.415
KENYA,TS23,PWRGEO013,1,2040,4.415
KENYA,TS24,PWRGEO013,1,2040,4.415
KENYA,TS25,PWRGEO013,1,2040,4.415
KENYA,TS26,PWRGEO013,1,2040,4.415
KENYA,TS27,PWRGEO013,1,2040,4.415
KENYA,TS28,PWRGEO013,1,2040,4.415
KENYA,TS29,PWRGEO013,1,2040,4.415
KENYA,TS30,PWRGEO013,1,2040,4.415
KENYA,TS31,PWRGEO013,1,2040,4.415
KENYA,TS32,PWRGEO013,1,2040,4.415
KENYA,TS33,PWRGEO013,1,2040,4.415
KENYA,TS34,PWRGEO013,1,2040,4.415
KENYA,TS35,PWRGEO013,1,2040,4.415
KENYA,TS37,PWRGEO013,1,2040,4.415
KENYA,TS38,PWRGEO013,1,2040,4.415
KENYA,TS39,PWRGEO013,1,2040,4.415
KENYA,TS40,PWRGEO013,1,2040,4.415
KENYA,TS41,PWRGEO013,1,2040,4.415
KENYA,TS42,PWRGEO013,1,2040,4.415
KENYA,TS43,PWRGEO013,1,2040,1.2781
KENYA,TS44,PWRGEO013,1,2040,4.415
KENYA,TS45,PWRGEO013,1,2040,4.415
KENYA,TS46,PWRGEO013,1,2040,4.415
KENYA,TS47,PWRGEO013,1,2040,4.415
KENYA,TS48,PWRGEO013,1,2040,4.415
KENYA,TS01,PWRGEO013,1,2041,3.4629
KENYA,TS02,PWRGEO013,1,2041,4.415
KENYA,TS03,PWRGEO013,1,2041,4.415
KENYA,TS04,PWRGEO013,1,2041,4.415
KENYA,TS05,PWRGEO013,1,2041,4.415
KENYA,TS06,PWRGEO013,1,2041,4.415
KENYA,TS07,PWRGEO013,1,2041,4.415
KENYA,TS08,PWRGEO013,1,2041,4.415
KENYA,TS09,PWRGEO013,1,2041,4.415
KENYA,TS10,PWRGEO013,1,2041,4.415
KENYA,TS11,PWRGEO013,1,2041,4.415
KENYA,TS12,PWRGEO013,1,2041,4.415
KENYA,TS13,PWRGEO013,1,2041,4.415
KENYA,TS14,PWRGEO013,1,2041,4.415
KENYA,TS15,PWRGEO013,1,2041,4.415
KENYA,TS16,PWRGEO013,1,2041,4.415
KENYA,TS17,PWRGEO013,1,2041,4.415
KENYA,TS18,PWRGEO013,1,2041,4.415
KENYA,TS19,PWRGEO013,1,2041,4.415
KENYA,TS20,PWRGEO013,1,2041,4.415
KENYA,TS21,PWRGEO013,1,2041,4.415
KENYA,TS22,PWRGEO013,1,2041,4.415
KENYA,TS23,PWRGEO013,1,2041,4.415
KENYA,TS24,PWRGEO013,1,2041,4.415
KENYA,TS25,PWRGEO013,1,2041,4.415
KENYA,TS26,PWRGEO013,1,2041,4.415
KENYA,TS27,PWRGEO013,1,2041,4.415
KENYA,TS28,PWRGEO013,1,2041,4.415
KENYA,TS29,PWRGEO013,1,2041,4.415
KENYA,TS30,PWRGEO013,1,2041,4.415
KENYA,TS31,PWRGEO013,1,2041,4.415
KENYA,TS32,PWRGEO013,1,2041,4.415
KENYA,TS33,PWRGEO013,1,2041,4.415
KENYA,TS34,PWRGEO013,1,2041,4.415
KENYA,TS35,PWRGEO013,1,2041,4.415
KENYA,TS36,PWRGEO013,1,2041,4.415
KENYA,TS38,PWRGEO013,1,2041,4.415
KENYA,TS39,PWRGEO013,1,2041,4.415
KENYA,TS40,PWRGEO013,1,2041,4.415
KENYA,TS41,PWRGEO013,1,2041,4.415
KENYA,TS42,PWRGEO013,1,2041,4.415
KENYA,TS43,PWRGEO013,1,2041,4.415
KENYA,TS44,PWRGEO013,1,2041,4.415
KENYA,TS45,PWRGEO013,1,2041,4.415
KENYA,TS46,PWRGEO013,1,2041,4.415
KENYA,TS47,PWRGEO013,1,2041,4.415
KENYA,TS48,PWRGEO013,1,2041,4.415
KENYA,TS01,PWRGEO013,1,2042,4.415
KENYA,TS02,PWRGEO013,1,2042,4.415
KENYA,TS03,PWRGEO013,1,2042,4.415
KENYA,TS04,PWRGEO013,1,2042,4.415
KENYA,TS05,PWRGEO013,1,2042,4.415
KENYA,TS06,PWRGEO013,1,2042,4.415
KENYA,TS07,PWRGEO013,1,2042,4.415
KENYA,TS08,PWRGEO013,1,2042,4.415
KENYA,TS09,PWRGEO013,1,2042,4.415
KENYA,TS10,PWRGEO013,1,2042,4.415
KENYA,TS11,PWRGEO013,1,2042,4.415
KENYA,TS12,PWRGEO013,1,2042,4.415
KENYA,TS13,PWRGEO013,1,2042,4.415
KENYA,TS14,PWRGEO013,1,2042,4.415
KENYA,TS15,PWRGEO013,1,2042,4.415
KENYA,TS16,PWRGEO013,1,2042,4.415
KENYA,TS17,PWRGEO013,1,2042,4.415
KENYA,TS18,PWRGEO013,1,2042,4.415
KENYA,TS19,PWRGEO013,1,2042,4.415
KENYA,TS20,PWRGEO013,1,2042,4.415
KENYA,TS21,PWRGEO013,1,2042,4.415
KENYA,TS22,PWRGEO013,1,2042,4.415
KENYA,TS23,PWRGEO013,1,2042,4.415
KENYA,TS24,PWRGEO013,1,2042,4.415
KENYA,TS25,PWRGEO013,1,2042,3.6681
KENYA,TS26,PWRGEO013,1,2042,4.415
KENYA,TS27,PWRGEO013,1,2042,4.415
KENYA,TS28,PWRGEO013,1,2042,4.415
KENYA,TS29,PWRGEO013,1,2042,4.415
KENYA,TS31,PWRGEO013,1,2042,4.415
KENYA,TS32,PWRGEO013,1,2042,4.415
KENYA,TS33,PWRGEO013,1,2042,4.415
KENYA,TS34,PWRGEO013,1,2042,4.415
KENYA,TS35,PWRGEO013,1,2042,4.415
KENYA,TS36,PWRGEO013,1,2042,4.415
KENYA,TS37,PWRGEO013,1,2042,4.415
KENYA,TS38,PWRGEO013,1,2042,4.415
KENYA,TS39,PWRGEO013,1,2042,4.415
KENYA,TS40,PWRGEO013,1,2042,4.415
KENYA,TS41,PWRGEO013,1,2042,4.415
KENYA,TS42,PWRGEO013,1,2042,4.415
KENYA,TS43,PWRGEO013,1,2042,0.8368
KENYA,TS44,PWRGEO013,1,2042,4.415
KENYA,TS45,PWRGEO013,1,2042,4.415
KENYA,TS46,PWRGEO013,1,2042,4.415
KENYA,TS47,PWRGEO013,1,2042,4.415
KENYA,TS48,PWRGEO013,1,2042,4.415
KENYA,TS01,PWRGEO013,1,2043,4.415
KENYA,TS02,PWRGEO013,1,2043,4.415
KENYA,TS03,PWRGEO013,1,2043,4.415
KENYA,TS04,PWRGEO013,1,2043,4.415
KENYA,TS05,PWRGEO013,1,2043,4.415
KENYA,TS06,PWRGEO013,1,2043,4.415
KENYA,TS07,PWRGEO013,1,2043,4.415
KENYA,TS08,PWRGEO013,1,2043,4.415
KENYA,TS09,PWRGEO013,1,2043,4.415
KENYA,TS10,PWRGEO013,1,2043,4.415
KENYA,TS11,PWRGEO013,1,2043,4.415
KENYA,TS12,PWRGEO013,1,2043,4.415
KENYA,TS13,PWRGEO013,1,2043,4.415
KENYA,TS14,PWRGEO013,1,2043,4.415
KENYA,TS15,PWRGEO013,1,2043,4.415
KENYA,TS16,PWRGEO013,1,2043,4.415
KENYA,TS17,PWRGEO013,1,2043,4.415
KENYA,TS18,PWRGEO013,1,2043,4.415
KENYA,TS20,PWRGEO013,1,2043,4.415
KENYA,TS21,PWRGEO013,1,2043,4.415
KENYA,TS22,PWRGEO013,1,2043,4.415
KENYA,TS23,PWRGEO013,1,2043,4.415
KENYA,TS24,PWRGEO013,1,2043,4.415
KENYA,TS25,PWRGEO013,1,2043,4.415
KENYA,TS26,PWRGEO013,1,2043,4.415
KENYA,TS27,PWRGEO013,1,2043,4.415
KENYA,TS28,PWRGEO013,1,2043,4.415
KENYA,TS29,PWRGEO013,1,2043,4.415
KENYA,TS30,PWRGEO013,1,2043,1.4387
KENYA,TS31,PWRGEO013,1,2043,4.415
KENYA,TS32,PWRGEO013,1,2043,4.415
KENYA,TS33,PWRGEO013,1,2043,4.415
KENYA,TS34,PWRGEO013,1,2043,4.415
KENYA,TS35,PWRGEO013,1,2043,4.415
KENYA,TS36,PWRGEO013,1,2043,4.415
KENYA,TS37,PWRGEO013,1,2043,4.415
KENYA,TS38,PWRGEO013,1,2043,4.415
KENYA,TS39,PWRGEO013,1,2043,4.415
KENYA,TS40,PWRGEO013,1,2043,4.415
KENYA,TS41,PWRGEO013,1,2043,4.415
KENYA,TS43,PWRGEO013,1,2043,4.415
KENYA,TS44,PWRGEO013,1,2043,4.415
KENYA,TS45,PWRGEO013,1,2043,4.415
KENYA,TS46,PWRGEO013,1,2043,4.415
KENYA,TS47,PWRGEO013,1,2043,4.415
KENYA,TS48,PWRGEO013,1,2043,4.415
KENYA,TS01,PWRGEO013,1,2044,4.415
KENYA,TS02,PWRGEO013,1,2044,4.415
KENYA,TS03,PWRGEO013,1,2044,4.415
KENYA,TS04,PWRGEO013,1,2044,4.415
KENYA,TS05,PWRGEO013,1,2044,4.415
KENYA,TS06,PWRGEO013,1,2044,4.415
KENYA,TS07,PWRGEO013,1,2044,4.415
KENYA,TS08,PWRGEO013,1,2044,4.415
KENYA,TS09,PWRGEO013,1,2044,4.415
KENYA,TS10,PWRGEO013,1,2044,4.415
KENYA,TS11,PWRGEO013,1,2044,4.415
KENYA,TS12,PWRGEO013,1,2044,1.5086
KENYA,TS13,PWRGEO013,1,2044,4.415
KENYA,TS14,PWRGEO013,1,2044,4.415
KENYA,TS15,PWRGEO013,1,2044,4.415
KENYA,TS16,PWRGEO013,1,2044,4.415
KENYA,TS17,PWRGEO013,1,2044,4.415
KENYA,TS18,PWRGEO013,1,2044,4.415
KENYA,TS19,PWRGEO013,1,2044,2.2169
KENYA,TS20,PWRGEO013,1,2044,4.415
KENYA,TS21,PWRGEO013,1,2044,4.415
KENYA,TS22,PWRGEO013,1,2044,4.415
KENYA,TS23,PWRGEO013,1,2044,4.415
KENYA,TS24,PWRGEO013,1,2044,4.415
KENYA,TS25,PWRGEO013,1,2044,1.2519
KENYA,TS26,PWRGEO013,1,2044,4.415
KENYA,TS27,PWRGEO013,1,2044,4.415
KENYA,TS28,PWRGEO013,1,2044,4.415
KENYA,TS29,PWRGEO013,1,2044,4.415
KENYA,TS30,PWRGEO013,1,2044,4.415
KENYA,TS31,PWRGEO013,1,2044,4.415
KENYA,TS32,PWRGEO013,1,2044,4.415
KENYA,TS33,PWRGEO013,1,2044,4.415
KENYA,TS34,PWRGEO013,1,2044,4.415
KENYA,TS35,PWRGEO013,1,2044,4.415
KENYA,TS36,PWRGEO013,1,2044,4.415
KENYA,TS37,PWRGEO013,1,2044,4.415
KENYA,TS38,PWRGEO013,1,2044,4.415
KENYA,TS39,PWRGEO013,1,2044,4.415
KENYA,TS40,PWRGEO013,1,2044,4.415
KENYA,TS41,PWRGEO013,1,2044,4.415
KENYA,TS42,PWRGEO013,1,2044,4.415
KENYA,TS43,PWRGEO013,1,2044,4.415
KENYA,TS44,PWRGEO013,1,2044,4.415
KENYA,TS45,PWRGEO013,1,2044,4.415
KENYA,TS46,PWRGEO013,1,2044,4.415
KENYA,TS47,PWRGEO013,1,2044,4.415
KENYA,TS48,PWRGEO013,1,2044,4.415
KENYA,TS01,PWRGEO013,1,2045,4.415
KENYA,TS02,PWRGEO013,1,2045,4.415
KENYA,TS03,PWRGEO013,1,2045,4.415
KENYA,TS04,PWRGEO013,1,2045,4.415
KENYA,TS05,PWRGEO013,1,2045,4.415
KENYA,TS06,PWRGEO013,1,2045,4.415
KENYA,TS07,PWRGEO013,1,2045,4.415
KENYA,TS08,PWRGEO013,1,2045,4.415
KENYA,TS09,PWRGEO013,1,2045,4.415
KENYA,TS10,PWRGEO013,1,2045,4.415
KENYA,TS11,PWRGEO013,1,2045,4.415
KENYA,TS12,PWRGEO013,1,2045,4.415
KENYA,TS13,PWRGEO013,1,2045,4.415
KENYA,TS14,PWRGEO013,1,2045,4.415
KENYA,TS15,PWRGEO013,1,2045,4.415
KENYA,TS16,PWRGEO013,1,2045,4.415
KENYA,TS17,PWRGEO013,1,2045,4.415
KENYA,TS18,PWRGEO013,1,2045,4.415
KENYA,TS19,PWRGEO013,1,2045,4.415
KENYA,TS20,PWRGEO013,1,2045,4.415
KENYA,TS21,PWRGEO013,1,2045,4.415
KENYA,TS22,PWRGEO013,1,2045,4.415
KENYA,TS23,PWRGEO013,1,2045,4.415
KENYA,TS24,PWRGEO013,1,2045,4.415
KENYA,TS25,PWRGEO013,1,2045,4.415
KENYA,TS26,PWRGEO013,1,2045,4.415
KENYA,TS27,PWRGEO013,1,2045,4.415
KENYA,TS28,PWRGEO013,1,2045,4.415
KENYA,TS29,PWRGEO013,1,2045,4.415
KENYA,TS30,PWRGEO013,1,2045,3.0092
KENYA,TS31,PWRGEO013,1,2045,4.415
KENYA,TS32,PWRGEO013,1,2045,4.415
KENYA,TS33,PWRGEO013,1,2045,4.415
KENYA,TS34,PWRGEO013,1,2045,4.415
KENYA,TS35,PWRGEO013,1,2045,4.415
KENYA,TS36,PWRGEO013,1,2045,4.415
KENYA,TS38,PWRGEO013,1,2045,4.415
KENYA,TS39,PWRGEO013,1,2045,4.415
KENYA,TS40,PWRGEO013,1,2045,4.415
KENYA,TS41,PWRGEO013,1,2045,4.415
KENYA,TS42,PWRGEO013,1,2045,4.415
KENYA,TS43,PWRGEO013,1,2045,4.415
KENYA,TS44,PWRGEO013,1,2045,4.415
KENYA,TS45,PWRGEO013,1,2045,4.415
KENYA,TS46,PWRGEO013,1,2045,4.415
KENYA,TS47,PWRGEO013,1,2045,4.415
KENYA,TS48,PWRGEO013,1,2045,4.415
KENYA,TS02,PWRGEO013,1,2046,4.415
KENYA,TS03,PWRGEO013,1,2046,3.3625
KENYA,TS04,PWRGEO013,1,2046,4.415
KENYA,TS05,PWRGEO013,1,2046,4.415
KENYA,TS06,PWRGEO013,1,2046,4.415
KENYA,TS07,PWRGEO013,1,2046,4.415
KENYA,TS08,PWRGEO013,1,2046,4.415
KENYA,TS09,PWRGEO013,1,2046,4.415
KENYA,TS10,PWRGEO013,1,2046,4.415
KENYA,TS11,PWRGEO013,1,2046,4.415
KENYA,TS12,PWRGEO013,1,2046,4.415
KENYA,TS13,PWRGEO013,1,2046,4.415
KENYA,TS14,PWRGEO013,1,2046,4.415
KENYA,TS15,PWRGEO013,1,2046,4.415
KENYA,TS16,PWRGEO013,1,2046,4.415
KENYA,TS17,PWRGEO013,1,2046,4.415
KENYA,TS18,PWRGEO013,1,2046,4.415
KENYA,TS19,PWRGEO013,1,2046,4.415
KENYA,TS20,PWRGEO013,1,2046,4.415
KENYA,TS21,PWRGEO013,1,2046,4.415
KENYA,TS22,PWRGEO013,1,2046,4.415
KENYA,TS23,PWRGEO013,1,2046,4.415
KENYA,TS24,PWRGEO013,1,2046,4.415
KENYA,TS25,PWRGEO013,1,2046,4.415
KENYA,TS26,PWRGEO013,1,2046,4.415
KENYA,TS27,PWRGEO013,1,2046,4.415
KENYA,TS28,PWRGEO013,1,2046,4.415
KENYA,TS29,PWRGEO013,1,2046,4.415
KENYA,TS30,PWRGEO013,1,2046,4.415
KENYA,TS31,PWRGEO013,1,2046,4.415
KENYA,TS32,PWRGEO013,1,2046,4.415
KENYA,TS33,PWRGEO013,1,2046,4.415
KENYA,TS34,PWRGEO013,1,2046,4.415
KENYA,TS35,PWRGEO013,1,2046,4.415
KENYA,TS36,PWRGEO013,1,2046,4.415
KENYA,TS37,PWRGEO013,1,2046,4.415
KENYA,TS38,PWRGEO013,1,2046,4.415
KENYA,TS39,PWRGEO013,1,2046,4.415
KENYA,TS40,PWRGEO013,1,2046,4.415
KENYA,TS41,PWRGEO013,1,2046,4.415
KENYA,TS42,PWRGEO013,1,2046,4.415
KENYA,TS43,PWRGEO013,1,2046,4.415
KENYA,TS44,PWRGEO013,1,2046,4.415
KENYA,TS45,PWRGEO013,1,2046,4.415
KENYA,TS46,PWRGEO013,1,2046,4.415
KENYA,TS47,PWRGEO013,1,2046,4.415
KENYA,TS48,PWRGEO013,1,2046,4.415
KENYA,TS01,PWRGEO013,1,2047,4.415
KENYA,TS02,PWRGEO013,1,2047,4.415
KENYA,TS03,PWRGEO013,1,2047,4.415
KENYA,TS04,PWRGEO013,1,2047,4.415
KENYA,TS05,PWRGEO013,1,2047,4.415
KENYA,TS06,PWRGEO013,1,2047,4.415
KENYA,TS07,PWRGEO013,1,2047,4.415
KENYA,TS08,PWRGEO013,1,2047,4.415
KENYA,TS09,PWRGEO013,1,2047,4.415
KENYA,TS10,PWRGEO013,1,2047,4.415
KENYA,TS11,PWRGEO013,1,2047,4.415
KENYA,TS12,PWRGEO013,1,2047,4.415
KENYA,TS13,PWRGEO013,1,2047,4.415
KENYA,TS14,PWRGEO013,1,2047,4.415
KENYA,TS15,PWRGEO013,1,2047,4.415
KENYA,TS16,PWRGEO013,1,2047,4.415
KENYA,TS17,PWRGEO013,1,2047,4.415
KENYA,TS18,PWRGEO013,1,2047,4.415
KENYA,TS20,PWRGEO013,1,2047,4.415
KENYA,TS21,PWRGEO013,1,2047,4.415
KENYA,TS22,PWRGEO013,1,2047,4.415
KENYA,TS23,PWRGEO013,1,2047,4.415
KENYA,TS25,PWRGEO013,1,2047,4.415
KENYA,TS26,PWRGEO013,1,2047,4.415
KENYA,TS27,PWRGEO013,1,2047,4.415
KENYA,TS28,PWRGEO013,1,2047,4.415
KENYA,TS29,PWRGEO013,1,2047,4.415
KENYA,TS30,PWRGEO013,1,2047,4.415
KENYA,TS31,PWRGEO013,1,2047,4.415
KENYA,TS32,PWRGEO013,1,2047,4.415
KENYA,TS33,PWRGEO013,1,2047,4.415
KENYA,TS34,PWRGEO013,1,2047,4.415
KENYA,TS35,PWRGEO013,1,2047,4.415
KENYA,TS37,PWRGEO013,1,2047,1.9927
KENYA,TS38,PWRGEO013,1,2047,4.415
KENYA,TS39,PWRGEO013,1,2047,4.415
KENYA,TS40,PWRGEO013,1,2047,4.415
KENYA,TS41,PWRGEO013,1,2047,4.415
KENYA,TS42,PWRGEO013,1,2047,4.415
KENYA,TS43,PWRGEO013,1,2047,4.415
KENYA,TS44,PWRGEO013,1,2047,4.415
KENYA,TS45,PWRGEO013,1,2047,4.415
KENYA,TS46,PWRGEO013,1,2047,4.415
KENYA,TS47,PWRGEO013,1,2047,4.415
KENYA,TS48,PWRGEO013,1,2047,4.415
KENYA,TS01,PWRGEO013,1,2048,4.415
KENYA,TS02,PWRGEO013,1,2048,4.415
KENYA,TS03,PWRGEO013,1,2048,4.415
KENYA,TS04,PWRGEO013,1,2048,4.415
KENYA,TS05,PWRGEO013,1,2048,4.415
KENYA,TS06,PWRGEO013,1,2048,4.415
KENYA,TS07,PWRGEO013,1,2048,4.415
KENYA,TS08,PWRGEO013,1,2048,4.415
KENYA,TS09,PWRGEO013,1,2048,4.415
KENYA,TS10,PWRGEO013,1,2048,4.415
KENYA,TS11,PWRGEO013,1,2048,4.415
KENYA,TS12,PWRGEO013,1,2048,4.415
KENYA,TS13,PWRGEO013,1,2048,4.415
KENYA,TS14,PWRGEO013,1,2048,4.415
KENYA,TS15,PWRGEO013,1,2048,4.415
KENYA,TS16,PWRGEO013,1,2048,4.415
KENYA,TS17,PWRGEO013,1,2048,4.415
KENYA,TS18,PWRGEO013,1,2048,4.415
KENYA,TS19,PWRGEO013,1,2048,4.415
KENYA,TS20,PWRGEO013,1,2048,4.415
KENYA,TS21,PWRGEO013,1,2048,4.415
KENYA,TS22,PWRGEO013,1,2048,4.415
KENYA,TS23,PWRGEO013,1,2048,4.415
KENYA,TS24,PWRGEO013,1,2048,4.415
KENYA,TS25,PWRGEO013,1,2048,3.5115
KENYA,TS26,PWRGEO013,1,2048,4.415
KENYA,TS27,PWRGEO013,1,2048,4.415
KENYA,TS28,PWRGEO013,1,2048,4.415
KENYA,TS29,PWRGEO013,1,2048,4.415
KENYA,TS30,PWRGEO013,1,2048,4.415
KENYA,TS31,PWRGEO013,1,2048,4.415
KENYA,TS32,PWRGEO013,1,2048,4.415
KENYA,TS33,PWRGEO013,1,2048,4.415
KENYA,TS34,PWRGEO013,1,2048,4.415
KENYA,TS35,PWRGEO013,1,2048,4.415
KENYA,TS36,PWRGEO013,1,2048,4.415
KENYA,TS37,PWRGEO013,1,2048,0.2677
KENYA,TS38,PWRGEO013,1,2048,4.415
KENYA,TS39,PWRGEO013,1,2048,4.415
KENYA,TS40,PWRGEO013,1,2048,4.415
KENYA,TS41,PWRGEO013,1,2048,4.415
KENYA,TS42,PWRGEO013,1,2048,4.415
KENYA,TS43,PWRGEO013,1,2048,4.415
KENYA,TS44,PWRGEO013,1,2048,4.415
KENYA,TS45,PWRGEO013,1,2048,4.415
KENYA,TS46,PWRGEO013,1,2048,4.415
KENYA,TS47,PWRGEO013,1,2048,4.415
KENYA,TS48,PWRGEO013,1,2048,4.415
KENYA,TS01,PWRGEO013,1,2049,4.415
KENYA,TS02,PWRGEO013,1,2049,4.415
KENYA,TS03,PWRGEO013,1,2049,4.415
KENYA,TS04,PWRGEO013,1,2049,4.415
KENYA,TS05,PWRGEO013,1,2049,4.415
KENYA,TS07,PWRGEO013,1,2049,4.415
KENYA,TS08,PWRGEO013,1,2049,4.415
KENYA,TS09,PWRGEO013,1,2049,4.415
KENYA,TS10,PWRGEO013,1,2049,4.415
KENYA,TS11,PWRGEO013,1,2049,4.415
KENYA,TS12,PWRGEO013,1,2049,4.415
KENYA,TS13,PWRGEO013,1,2049,4.415
KENYA,TS14,PWRGEO013,1,2049,4.415
KENYA,TS15,PWRGEO013,1,2049,4.415
KENYA,TS16,PWRGEO013,1,2049,4.415
KENYA,TS17,PWRGEO013,1,2049,4.415
KENYA,TS18,PWRGEO013,1,2049,4.415
KENYA,TS19,PWRGEO013,1,2049,4.415
KENYA,TS20,PWRGEO013,1,2049,4.415
KENYA,TS22,PWRGEO013,1,2049,4.415
KENYA,TS23,PWRGEO013,1,2049,4.415
KENYA,TS24,PWRGEO013,1,2049,4.415
KENYA,TS25,PWRGEO013,1,2049,4.415
KENYA,TS26,PWRGEO013,1,2049,4.415
KENYA,TS27,PWRGEO013,1,2049,4.415
KENYA,TS28,PWRGEO013,1,2049,4.415
KENYA,TS29,PWRGEO013,1,2049,4.415
KENYA,TS30,PWRGEO013,1,2049,4.415
KENYA,TS31,PWRGEO013,1,2049,4.415
KENYA,TS32,PWRGEO013,1,2049,4.415
KENYA,TS33,PWRGEO013,1,2049,4.415
KENYA,TS34,PWRGEO013,1,2049,4.415
KENYA,TS35,PWRGEO013,1,2049,4.415
KENYA,TS36,PWRGEO013,1,2049,4.415
KENYA,TS37,PWRGEO013,1,2049,4.415
KENYA,TS38,PWRGEO013,1,2049,4.415
KENYA,TS39,PWRGEO013,1,2049,4.415
KENYA,TS40,PWRGEO013,1,2049,4.415
KENYA,TS41,PWRGEO013,1,2049,4.415
KENYA,TS42,PWRGEO013,1,2049,0.375
KENYA,TS43,PWRGEO013,1,2049,4.415
KENYA,TS44,PWRGEO013,1,2049,4.415
KENYA,TS45,PWRGEO013,1,2049,4.415
KENYA,TS46,PWRGEO013,1,2049,4.415
KENYA,TS47,PWRGEO013,1,2049,4.415
KENYA,TS48,PWRGEO013,1,2049,4.415
KENYA,TS01,PWRGEO013,1,2050,4.415
KENYA,TS02,PWRGEO013,1,2050,4.415
KENYA,TS03,PWRGEO013,1,2050,4.415
KENYA,TS04,PWRGEO013,1,2050,4.415
KENYA,TS05,PWRGEO013,1,2050,4.415
KENYA,TS06,PWRGEO013,1,2050,4.415
KENYA,TS07,PWRGEO013,1,2050,4.415
KENYA,TS08,PWRGEO013,1,2050,4.415
KENYA,TS09,PWRGEO013,1,2050,4.415
KENYA,TS10,PWRGEO013,1,2050,4.415
KENYA,TS11,PWRGEO013,1,2050,4.415
KENYA,TS12,PWRGEO013,1,2050,4.415
KENYA,TS13,PWRGEO013,1,2050,1.979
KENYA,TS14,PWRGEO013,1,2050,4.415
KENYA,TS15,PWRGEO013,1,2050,4.415
KENYA,TS16,PWRGEO013,1,2050,4.415
KENYA,TS17,PWRGEO013,1,2050,4.415
KENYA,TS18,PWRGEO013,1,2050,4.415
KENYA,TS19,PWRGEO013,1,2050,4.415
KENYA,TS20,PWRGEO013,1,2050,4.415
KENYA,TS21,PWRGEO013,1,2050,4.415
KENYA,TS22,PWRGEO013,1,2050,4.415
