r,t,l,y,RateOfTotalActivity
KENYA,DEMRESELC,TS02,2036,45.0232
KENYA,DEMRESELC,TS02,2037,49.12
KENYA,DEMRESELC,TS02,2038,53.5896
KENYA,DEMRESELC,TS02,2039,58.466
KENYA,DEMRESELC,TS02,2040,63.7861
KENYA,DEMRESELC,TS02,2041,69.5903
KENYA,DEMRESELC,TS02,2042,75.3736
KENYA,DEMRESELC,TS02,2043,81.5196
KENYA,DEMRESELC,TS02,2044,88.1669
KENYA,DEMRESELC,TS02,2045,95.3561
KENYA,DEMRESELC,TS02,2046,103.1316
KENYA,DEMRESELC,TS02,2047,111.5411
KENYA,DEMRESELC,TS02,2048,120.6363
KENYA,DEMRESELC,TS02,2049,130.4731
KENYA,DEMRESELC,TS02,2050,141.1121
KENYA,DEMRESELC,TS03,2019,14.0728
KENYA,DEMRESELC,TS03,2020,14.3188
KENYA,DEMRESELC,TS03,2021,14.969
KENYA,DEMRESELC,TS03,2022,15.4692
KENYA,DEMRESELC,TS03,2023,15.9416
KENYA,DEMRESELC,TS03,2024,16.4882
KENYA,DEMRESELC,TS03,2025,17.0835
KENYA,DEMRESELC,TS03,2026,18.6381
KENYA,DEMRESELC,TS03,2027,20.334
KENYA,DEMRESELC,TS03,2028,22.1843
KENYA,DEMRESELC,TS03,2029,24.2029
KENYA,DEMRESELC,TS03,2030,26.4053
KENYA,DEMRESELC,TS03,2031,28.808
KENYA,DEMRESELC,TS03,2032,31.4294
KENYA,DEMRESELC,TS03,2033,34.2893
KENYA,DEMRESELC,TS03,2034,37.4095
KENYA,DEMRESELC,TS03,2035,40.8135
KENYA,DEMRESELC,TS03,2036,44.5273
KENYA,DEMRESELC,TS03,2037,48.579
KENYA,DEMRESELC,TS03,2038,52.9994
KENYA,DEMRESELC,TS03,2039,57.8221
KENYA,DEMRESELC,TS03,2040,63.0836
KENYA,DEMRESELC,TS03,2041,68.8238
KENYA,DEMRESELC,TS03,2042,74.5435
KENYA,DEMRESELC,TS03,2043,80.6218
KENYA,DEMRESELC,TS03,2044,87.1959
KENYA,DEMRESELC,TS03,2045,94.3059
KENYA,DEMRESELC,TS03,2046,101.9958
KENYA,DEMRESELC,TS03,2047,110.3127
KENYA,DEMRESELC,TS03,2048,119.3077
KENYA,DEMRESELC,TS03,2049,129.0362
KENYA,DEMRESELC,TS03,2050,139.558
KENYA,DEMRESELC,TS04,2019,15.9484
KENYA,DEMRESELC,TS04,2020,16.2273
KENYA,DEMRESELC,TS04,2021,16.9642
KENYA,DEMRESELC,TS04,2022,17.5309
KENYA,DEMRESELC,TS04,2023,18.0664
KENYA,DEMRESELC,TS04,2024,18.6858
KENYA,DEMRESELC,TS04,2025,19.3605
KENYA,DEMRESELC,TS04,2026,21.1222
KENYA,DEMRESELC,TS04,2027,23.0441
KENYA,DEMRESELC,TS04,2028,25.141
KENYA,DEMRESELC,TS04,2029,27.4287
KENYA,DEMRESELC,TS04,2030,29.9246
KENYA,DEMRESELC,TS04,2031,32.6476
KENYA,DEMRESELC,TS04,2032,35.6184
KENYA,DEMRESELC,TS04,2033,38.8595
KENYA,DEMRESELC,TS04,2034,42.3955
KENYA,DEMRESELC,TS04,2035,46.2532
KENYA,DEMRESELC,TS04,2036,50.462
KENYA,DEMRESELC,TS04,2037,55.0537
KENYA,DEMRESELC,TS04,2038,60.0633
KENYA,DEMRESELC,TS04,2039,65.5288
KENYA,DEMRESELC,TS04,2040,71.4915
KENYA,DEMRESELC,TS04,2041,77.9968
KENYA,DEMRESELC,TS04,2042,84.4788
KENYA,DEMRESELC,TS04,2043,91.3673
KENYA,DEMRESELC,TS04,2044,98.8175
KENYA,DEMRESELC,TS04,2045,106.8752
KENYA,DEMRESELC,TS04,2046,115.5899
KENYA,DEMRESELC,TS04,2047,125.0153
KENYA,DEMRESELC,TS04,2048,135.2092
KENYA,DEMRESELC,TS04,2049,146.2344
KENYA,DEMRESELC,TS04,2050,158.1585
KENYA,DEMRESELC,TS05,2019,15.1979
KENYA,DEMRESELC,TS05,2020,15.4636
KENYA,DEMRESELC,TS05,2021,16.1658
KENYA,DEMRESELC,TS05,2022,16.7059
KENYA,DEMRESELC,TS05,2023,17.2162
KENYA,DEMRESELC,TS05,2024,17.8064
KENYA,DEMRESELC,TS05,2025,18.4494
KENYA,DEMRESELC,TS05,2026,20.1282
KENYA,DEMRESELC,TS05,2027,21.9597
KENYA,DEMRESELC,TS05,2028,23.9579
KENYA,DEMRESELC,TS05,2029,26.138
KENYA,DEMRESELC,TS05,2030,28.5164
KENYA,DEMRESELC,TS05,2031,31.1113
KENYA,DEMRESELC,TS05,2032,33.9422
KENYA,DEMRESELC,TS05,2033,37.0308
KENYA,DEMRESELC,TS05,2034,40.4004
KENYA,DEMRESELC,TS05,2035,44.0766
KENYA,DEMRESELC,TS05,2036,48.0873
KENYA,DEMRESELC,TS05,2037,52.463
KENYA,DEMRESELC,TS05,2038,57.2368
KENYA,DEMRESELC,TS05,2039,62.445
KENYA,DEMRESELC,TS05,2040,68.1272
KENYA,DEMRESELC,TS05,2041,74.3264
KENYA,DEMRESELC,TS05,2042,80.5033
KENYA,DEMRESELC,TS05,2043,87.0676
KENYA,DEMRESELC,TS05,2044,94.1673
KENYA,DEMRESELC,TS05,2045,101.8458
KENYA,DEMRESELC,TS05,2046,110.1504
KENYA,DEMRESELC,TS05,2047,119.1323
KENYA,DEMRESELC,TS05,2048,128.8464
KENYA,DEMRESELC,TS05,2049,139.3527
KENYA,DEMRESELC,TS05,2050,150.7158
KENYA,DEMRESELC,TS06,2019,11.1579
KENYA,DEMRESELC,TS06,2020,11.353
KENYA,DEMRESELC,TS06,2021,11.8686
KENYA,DEMRESELC,TS06,2022,12.2651
KENYA,DEMRESELC,TS06,2023,12.6397
KENYA,DEMRESELC,TS06,2024,13.073
KENYA,DEMRESELC,TS06,2025,13.5451
KENYA,DEMRESELC,TS06,2026,14.7776
KENYA,DEMRESELC,TS06,2027,16.1223
KENYA,DEMRESELC,TS06,2028,17.5893
KENYA,DEMRESELC,TS06,2029,19.1899
KENYA,DEMRESELC,TS06,2030,20.936
KENYA,DEMRESELC,TS06,2031,22.8411
KENYA,DEMRESELC,TS06,2032,24.9195
KENYA,DEMRESELC,TS06,2033,27.1871
KENYA,DEMRESELC,TS06,2034,29.6609
KENYA,DEMRESELC,TS06,2035,32.3599
KENYA,DEMRESELC,TS06,2036,35.3045
KENYA,DEMRESELC,TS06,2037,38.517
KENYA,DEMRESELC,TS06,2038,42.0218
KENYA,DEMRESELC,TS06,2039,45.8456
KENYA,DEMRESELC,TS06,2040,50.0173
KENYA,DEMRESELC,TS06,2041,54.5686
KENYA,DEMRESELC,TS06,2042,59.1035
KENYA,DEMRESELC,TS06,2043,63.9229
KENYA,DEMRESELC,TS06,2044,69.1353
KENYA,DEMRESELC,TS06,2045,74.7726
KENYA,DEMRESELC,TS06,2046,80.8697
KENYA,DEMRESELC,TS06,2047,87.4639
KENYA,DEMRESELC,TS06,2048,94.5958
KENYA,DEMRESELC,TS06,2049,102.3093
KENYA,DEMRESELC,TS06,2050,110.6518
KENYA,DEMRESELC,TS07,2019,12.3803
KENYA,DEMRESELC,TS07,2020,12.5967
KENYA,DEMRESELC,TS07,2021,13.1688
KENYA,DEMRESELC,TS07,2022,13.6087
KENYA,DEMRESELC,TS07,2023,14.0244
KENYA,DEMRESELC,TS07,2024,14.5052
KENYA,DEMRESELC,TS07,2025,15.0289
KENYA,DEMRESELC,TS07,2026,16.3965
KENYA,DEMRESELC,TS07,2027,17.8885
KENYA,DEMRESELC,TS07,2028,19.5162
KENYA,DEMRESELC,TS07,2029,21.2921
KENYA,DEMRESELC,TS07,2030,23.2296
KENYA,DEMRESELC,TS07,2031,25.3434
KENYA,DEMRESELC,TS07,2032,27.6495
KENYA,DEMRESELC,TS07,2033,30.1654
KENYA,DEMRESELC,TS07,2034,32.9103
KENYA,DEMRESELC,TS07,2035,35.905
KENYA,DEMRESELC,TS07,2036,39.1722
KENYA,DEMRESELC,TS07,2037,42.7366
KENYA,DEMRESELC,TS07,2038,46.6254
KENYA,DEMRESELC,TS07,2039,50.868
KENYA,DEMRESELC,TS07,2040,55.4967
KENYA,DEMRESELC,TS07,2041,60.5466
KENYA,DEMRESELC,TS07,2042,65.5783
KENYA,DEMRESELC,TS07,2043,70.9257
KENYA,DEMRESELC,TS07,2044,76.7091
KENYA,DEMRESELC,TS07,2045,82.964
KENYA,DEMRESELC,TS07,2046,89.729
KENYA,DEMRESELC,TS07,2047,97.0457
KENYA,DEMRESELC,TS07,2048,104.9589
KENYA,DEMRESELC,TS07,2049,113.5173
KENYA,DEMRESELC,TS07,2050,122.7737
KENYA,DEMRESELC,TS08,2019,15.2011
KENYA,DEMRESELC,TS08,2020,15.4669
KENYA,DEMRESELC,TS08,2021,16.1692
KENYA,DEMRESELC,TS08,2022,16.7095
KENYA,DEMRESELC,TS08,2023,17.2198
KENYA,DEMRESELC,TS08,2024,17.8102
KENYA,DEMRESELC,TS08,2025,18.4533
KENYA,DEMRESELC,TS08,2026,20.1325
KENYA,DEMRESELC,TS08,2027,21.9643
KENYA,DEMRESELC,TS08,2028,23.963
KENYA,DEMRESELC,TS08,2029,26.1435
KENYA,DEMRESELC,TS08,2030,28.5224
KENYA,DEMRESELC,TS08,2031,31.1178
KENYA,DEMRESELC,TS08,2032,33.9493
KENYA,DEMRESELC,TS08,2033,37.0386
KENYA,DEMRESELC,TS08,2034,40.4089
KENYA,DEMRESELC,TS08,2035,44.0858
KENYA,DEMRESELC,TS08,2036,48.0974
KENYA,DEMRESELC,TS08,2037,52.474
KENYA,DEMRESELC,TS08,2038,57.2488
KENYA,DEMRESELC,TS08,2039,62.4582
KENYA,DEMRESELC,TS08,2040,68.1415
KENYA,DEMRESELC,TS08,2041,74.342
KENYA,DEMRESELC,TS08,2042,80.5203
KENYA,DEMRESELC,TS08,2043,87.0859
KENYA,DEMRESELC,TS08,2044,94.1871
KENYA,DEMRESELC,TS08,2045,101.8672
KENYA,DEMRESELC,TS08,2046,110.1736
KENYA,DEMRESELC,TS08,2047,119.1573
KENYA,DEMRESELC,TS08,2048,128.8735
KENYA,DEMRESELC,TS08,2049,139.3821
KENYA,DEMRESELC,TS08,2050,150.7475
KENYA,DEMRESELC,TS09,2019,15.1228
KENYA,DEMRESELC,TS09,2020,15.3871
KENYA,DEMRESELC,TS09,2021,16.0859
KENYA,DEMRESELC,TS09,2022,16.6233
KENYA,DEMRESELC,TS09,2023,17.1311
KENYA,DEMRESELC,TS09,2024,17.7184
KENYA,DEMRESELC,TS09,2025,18.3581
KENYA,DEMRESELC,TS09,2026,20.0287
KENYA,DEMRESELC,TS09,2027,21.8511
KENYA,DEMRESELC,TS09,2028,23.8394
KENYA,DEMRESELC,TS09,2029,26.0087
KENYA,DEMRESELC,TS09,2030,28.3754
KENYA,DEMRESELC,TS09,2031,30.9574
KENYA,DEMRESELC,TS09,2032,33.7743
KENYA,DEMRESELC,TS09,2033,36.8476
KENYA,DEMRESELC,TS09,2034,40.2006
KENYA,DEMRESELC,TS09,2035,43.8586
KENYA,DEMRESELC,TS09,2036,47.8495
KENYA,DEMRESELC,TS09,2037,52.2035
KENYA,DEMRESELC,TS09,2038,56.9538
KENYA,DEMRESELC,TS09,2039,62.1362
KENYA,DEMRESELC,TS09,2040,67.7903
KENYA,DEMRESELC,TS09,2041,73.9588
KENYA,DEMRESELC,TS09,2042,80.1052
KENYA,DEMRESELC,TS09,2043,86.637
KENYA,DEMRESELC,TS09,2044,93.7016
KENYA,DEMRESELC,TS09,2045,101.3421
KENYA,DEMRESELC,TS09,2046,109.6057
KENYA,DEMRESELC,TS09,2047,118.5431
KENYA,DEMRESELC,TS09,2048,128.2092
KENYA,DEMRESELC,TS09,2049,138.6636
KENYA,DEMRESELC,TS09,2050,149.9704
KENYA,DEMRESELC,TS10,2019,17.2089
KENYA,DEMRESELC,TS10,2020,17.5098
KENYA,DEMRESELC,TS10,2021,18.3049
KENYA,DEMRESELC,TS10,2022,18.9165
KENYA,DEMRESELC,TS10,2023,19.4942
KENYA,DEMRESELC,TS10,2024,20.1626
KENYA,DEMRESELC,TS10,2025,20.8906
KENYA,DEMRESELC,TS10,2026,22.7916
KENYA,DEMRESELC,TS10,2027,24.8654
KENYA,DEMRESELC,TS10,2028,27.128
KENYA,DEMRESELC,TS10,2029,29.5966
KENYA,DEMRESELC,TS10,2030,32.2897
KENYA,DEMRESELC,TS10,2031,35.2279
KENYA,DEMRESELC,TS10,2032,38.4334
KENYA,DEMRESELC,TS10,2033,41.9307
KENYA,DEMRESELC,TS10,2034,45.7462
KENYA,DEMRESELC,TS10,2035,49.9088
KENYA,DEMRESELC,TS10,2036,54.4503
KENYA,DEMRESELC,TS10,2037,59.4049
KENYA,DEMRESELC,TS10,2038,64.8104
KENYA,DEMRESELC,TS10,2039,70.7078
KENYA,DEMRESELC,TS10,2040,77.1418
KENYA,DEMRESELC,TS10,2041,84.1613
KENYA,DEMRESELC,TS10,2042,91.1555
KENYA,DEMRESELC,TS10,2043,98.5884
KENYA,DEMRESELC,TS10,2044,106.6275
KENYA,DEMRESELC,TS10,2045,115.322
KENYA,DEMRESELC,TS10,2046,124.7256
KENYA,DEMRESELC,TS10,2047,134.8959
KENYA,DEMRESELC,TS10,2048,145.8954
KENYA,DEMRESELC,TS10,2049,157.7919
KENYA,DEMRESELC,TS10,2050,170.6585
KENYA,DEMRESELC,TS11,2019,15.8944
KENYA,DEMRESELC,TS11,2020,16.1722
KENYA,DEMRESELC,TS11,2021,16.9066
KENYA,DEMRESELC,TS11,2022,17.4715
KENYA,DEMRESELC,TS11,2023,18.0051
KENYA,DEMRESELC,TS11,2024,18.6224
KENYA,DEMRESELC,TS11,2025,19.2948
KENYA,DEMRESELC,TS11,2026,21.0506
KENYA,DEMRESELC,TS11,2027,22.966
KENYA,DEMRESELC,TS11,2028,25.0558
KENYA,DEMRESELC,TS11,2029,27.3358
KENYA,DEMRESELC,TS11,2030,29.8232
KENYA,DEMRESELC,TS11,2031,32.537
KENYA,DEMRESELC,TS11,2032,35.4976
KENYA,DEMRESELC,TS11,2033,38.7277
KENYA,DEMRESELC,TS11,2034,42.2517
KENYA,DEMRESELC,TS11,2035,46.0964
KENYA,DEMRESELC,TS11,2036,50.291
KENYA,DEMRESELC,TS11,2037,54.8671
KENYA,DEMRESELC,TS11,2038,59.8597
KENYA,DEMRESELC,TS11,2039,65.3066
KENYA,DEMRESELC,TS11,2040,71.2491
KENYA,DEMRESELC,TS11,2041,77.7324
KENYA,DEMRESELC,TS11,2042,84.1924
KENYA,DEMRESELC,TS11,2043,91.0575
KENYA,DEMRESELC,TS11,2044,98.4826
KENYA,DEMRESELC,TS11,2045,106.5129
KENYA,DEMRESELC,TS11,2046,115.1981
KENYA,DEMRESELC,TS11,2047,124.5916
KENYA,DEMRESELC,TS11,2048,134.7509
KENYA,DEMRESELC,TS11,2049,145.7386
KENYA,DEMRESELC,TS11,2050,157.6224
KENYA,DEMRESELC,TS12,2019,11.9102
KENYA,DEMRESELC,TS12,2020,12.1184
KENYA,DEMRESELC,TS12,2021,12.6687
KENYA,DEMRESELC,TS12,2022,13.092
KENYA,DEMRESELC,TS12,2023,13.4918
KENYA,DEMRESELC,TS12,2024,13.9544
KENYA,DEMRESELC,TS12,2025,14.4582
KENYA,DEMRESELC,TS12,2026,15.7739
KENYA,DEMRESELC,TS12,2027,17.2092
KENYA,DEMRESELC,TS12,2028,18.7751
KENYA,DEMRESELC,TS12,2029,20.4836
KENYA,DEMRESELC,TS12,2030,22.3475
KENYA,DEMRESELC,TS12,2031,24.381
KENYA,DEMRESELC,TS12,2032,26.5995
KENYA,DEMRESELC,TS12,2033,29.0199
KENYA,DEMRESELC,TS12,2034,31.6606
KENYA,DEMRESELC,TS12,2035,34.5415
KENYA,DEMRESELC,TS12,2036,37.6846
KENYA,DEMRESELC,TS12,2037,41.1137
KENYA,DEMRESELC,TS12,2038,44.8548
KENYA,DEMRESELC,TS12,2039,48.9363
KENYA,DEMRESELC,TS12,2040,53.3892
KENYA,DEMRESELC,TS12,2041,58.2474
KENYA,DEMRESELC,TS12,2042,63.088
KENYA,DEMRESELC,TS12,2043,68.2323
KENYA,DEMRESELC,TS12,2044,73.7961
KENYA,DEMRESELC,TS12,2045,79.8135
KENYA,DEMRESELC,TS12,2046,86.3216
KENYA,DEMRESELC,TS12,2047,93.3604
KENYA,DEMRESELC,TS12,2048,100.9731
KENYA,DEMRESELC,TS12,2049,109.2066
KENYA,DEMRESELC,TS12,2050,118.1114
KENYA,DEMRESELC,TS13,2019,11.1992
KENYA,DEMRESELC,TS13,2020,11.395
KENYA,DEMRESELC,TS13,2021,11.9124
KENYA,DEMRESELC,TS13,2022,12.3104
KENYA,DEMRESELC,TS13,2023,12.6864
KENYA,DEMRESELC,TS13,2024,13.1214
KENYA,DEMRESELC,TS13,2025,13.5951
KENYA,DEMRESELC,TS13,2026,14.8322
KENYA,DEMRESELC,TS13,2027,16.1818
KENYA,DEMRESELC,TS13,2028,17.6543
KENYA,DEMRESELC,TS13,2029,19.2608
KENYA,DEMRESELC,TS13,2030,21.0134
KENYA,DEMRESELC,TS13,2031,22.9255
KENYA,DEMRESELC,TS13,2032,25.0116
KENYA,DEMRESELC,TS13,2033,27.2875
KENYA,DEMRESELC,TS13,2034,29.7705
KENYA,DEMRESELC,TS13,2035,32.4795
KENYA,DEMRESELC,TS13,2036,35.435
KENYA,DEMRESELC,TS13,2037,38.6593
KENYA,DEMRESELC,TS13,2038,42.1771
KENYA,DEMRESELC,TS13,2039,46.015
KENYA,DEMRESELC,TS13,2040,50.2021
KENYA,DEMRESELC,TS13,2041,54.7702
KENYA,DEMRESELC,TS13,2042,59.3219
KENYA,DEMRESELC,TS13,2043,64.1591
KENYA,DEMRESELC,TS13,2044,69.3907
KENYA,DEMRESELC,TS13,2045,75.0489
KENYA,DEMRESELC,TS13,2046,81.1685
KENYA,DEMRESELC,TS13,2047,87.7871
KENYA,DEMRESELC,TS13,2048,94.9454
KENYA,DEMRESELC,TS13,2049,102.6873
KENYA,DEMRESELC,TS13,2050,111.0606
KENYA,DEMRESELC,TS14,2019,14.6237
KENYA,DEMRESELC,TS14,2020,14.8794
KENYA,DEMRESELC,TS14,2021,15.555
KENYA,DEMRESELC,TS14,2022,16.0748
KENYA,DEMRESELC,TS14,2023,16.5657
KENYA,DEMRESELC,TS14,2024,17.1337
KENYA,DEMRESELC,TS14,2025,17.7523
KENYA,DEMRESELC,TS14,2026,19.3677
KENYA,DEMRESELC,TS14,2027,21.13
KENYA,DEMRESELC,TS14,2028,23.0527
KENYA,DEMRESELC,TS14,2029,25.1504
KENYA,DEMRESELC,TS14,2030,27.439
KENYA,DEMRESELC,TS14,2031,29.9358
KENYA,DEMRESELC,TS14,2032,32.6598
KENYA,DEMRESELC,TS14,2033,35.6317
KENYA,DEMRESELC,TS14,2034,38.8739
KENYA,DEMRESELC,TS14,2035,42.4112
KENYA,DEMRESELC,TS14,2036,46.2705
KENYA,DEMRESELC,TS14,2037,50.4808
KENYA,DEMRESELC,TS14,2038,55.0742
KENYA,DEMRESELC,TS14,2039,60.0857
KENYA,DEMRESELC,TS14,2040,65.5531
KENYA,DEMRESELC,TS14,2041,71.5181
KENYA,DEMRESELC,TS14,2042,77.4617
KENYA,DEMRESELC,TS14,2043,83.778
KENYA,DEMRESELC,TS14,2044,90.6094
KENYA,DEMRESELC,TS14,2045,97.9978
KENYA,DEMRESELC,TS14,2046,105.9886
KENYA,DEMRESELC,TS14,2047,114.6311
KENYA,DEMRESELC,TS14,2048,123.9782
KENYA,DEMRESELC,TS14,2049,134.0876
KENYA,DEMRESELC,TS14,2050,145.0213
KENYA,DEMRESELC,TS15,2019,14.5311
KENYA,DEMRESELC,TS15,2020,14.7852
KENYA,DEMRESELC,TS15,2021,15.4566
KENYA,DEMRESELC,TS15,2022,15.973
KENYA,DEMRESELC,TS15,2023,16.4609
KENYA,DEMRESELC,TS15,2024,17.0252
KENYA,DEMRESELC,TS15,2025,17.64
KENYA,DEMRESELC,TS15,2026,19.2451
KENYA,DEMRESELC,TS15,2027,20.9963
KENYA,DEMRESELC,TS15,2028,22.9068
KENYA,DEMRESELC,TS15,2029,24.9912
KENYA,DEMRESELC,TS15,2030,27.2653
KENYA,DEMRESELC,TS15,2031,29.7463
KENYA,DEMRESELC,TS15,2032,32.4531
KENYA,DEMRESELC,TS15,2033,35.4061
KENYA,DEMRESELC,TS15,2034,38.6279
KENYA,DEMRESELC,TS15,2035,42.1428
KENYA,DEMRESELC,TS15,2036,45.9776
KENYA,DEMRESELC,TS15,2037,50.1613
KENYA,DEMRESELC,TS15,2038,54.7257
KENYA,DEMRESELC,TS15,2039,59.7054
KENYA,DEMRESELC,TS15,2040,65.1382
KENYA,DEMRESELC,TS15,2041,71.0655
KENYA,DEMRESELC,TS15,2042,76.9714
KENYA,DEMRESELC,TS15,2043,83.2477
KENYA,DEMRESELC,TS15,2044,90.0359
KENYA,DEMRESELC,TS15,2045,97.3775
KENYA,DEMRESELC,TS15,2046,105.3178
KENYA,DEMRESELC,TS15,2047,113.9056
KENYA,DEMRESELC,TS15,2048,123.1936
KENYA,DEMRESELC,TS15,2049,133.239
KENYA,DEMRESELC,TS15,2050,144.1034
KENYA,DEMRESELC,TS16,2019,16.4241
KENYA,DEMRESELC,TS16,2020,16.7112
KENYA,DEMRESELC,TS16,2021,17.4701
KENYA,DEMRESELC,TS16,2022,18.0538
KENYA,DEMRESELC,TS16,2023,18.6052
KENYA,DEMRESELC,TS16,2024,19.2431
KENYA,DEMRESELC,TS16,2025,19.9379
KENYA,DEMRESELC,TS16,2026,21.7522
KENYA,DEMRESELC,TS16,2027,23.7314
KENYA,DEMRESELC,TS16,2028,25.8909
KENYA,DEMRESELC,TS16,2029,28.2468
KENYA,DEMRESELC,TS16,2030,30.8171
KENYA,DEMRESELC,TS16,2031,33.6214
KENYA,DEMRESELC,TS16,2032,36.6807
KENYA,DEMRESELC,TS16,2033,40.0185
KENYA,DEMRESELC,TS16,2034,43.6599
KENYA,DEMRESELC,TS16,2035,47.6327
KENYA,DEMRESELC,TS16,2036,51.9671
KENYA,DEMRESELC,TS16,2037,56.6958
KENYA,DEMRESELC,TS16,2038,61.8547
KENYA,DEMRESELC,TS16,2039,67.4832
KENYA,DEMRESELC,TS16,2040,73.6238
KENYA,DEMRESELC,TS16,2041,80.3231
KENYA,DEMRESELC,TS16,2042,86.9984
KENYA,DEMRESELC,TS16,2043,94.0923
KENYA,DEMRESELC,TS16,2044,101.7648
KENYA,DEMRESELC,TS16,2045,110.0628
KENYA,DEMRESELC,TS16,2046,119.0375
KENYA,DEMRESELC,TS16,2047,128.744
KENYA,DEMRESELC,TS16,2048,139.2419
KENYA,DEMRESELC,TS16,2049,150.5959
KENYA,DEMRESELC,TS16,2050,162.8757
KENYA,DEMRESELC,TS17,2019,14.894
KENYA,DEMRESELC,TS17,2020,15.1543
KENYA,DEMRESELC,TS17,2021,15.8425
KENYA,DEMRESELC,TS17,2022,16.3718
KENYA,DEMRESELC,TS17,2023,16.8719
KENYA,DEMRESELC,TS17,2024,17.4503
KENYA,DEMRESELC,TS17,2025,18.0804
KENYA,DEMRESELC,TS17,2026,19.7257
KENYA,DEMRESELC,TS17,2027,21.5205
KENYA,DEMRESELC,TS17,2028,23.4788
KENYA,DEMRESELC,TS17,2029,25.6152
KENYA,DEMRESELC,TS17,2030,27.9461
KENYA,DEMRESELC,TS17,2031,30.489
KENYA,DEMRESELC,TS17,2032,33.2634
KENYA,DEMRESELC,TS17,2033,36.2902
KENYA,DEMRESELC,TS17,2034,39.5924
KENYA,DEMRESELC,TS17,2035,43.195
KENYA,DEMRESELC,TS17,2036,47.1256
KENYA,DEMRESELC,TS17,2037,51.4137
KENYA,DEMRESELC,TS17,2038,56.0921
KENYA,DEMRESELC,TS17,2039,61.1961
KENYA,DEMRESELC,TS17,2040,66.7646
KENYA,DEMRESELC,TS17,2041,72.8398
KENYA,DEMRESELC,TS17,2042,78.8932
KENYA,DEMRESELC,TS17,2043,85.3263
KENYA,DEMRESELC,TS17,2044,92.2839
KENYA,DEMRESELC,TS17,2045,99.8088
KENYA,DEMRESELC,TS17,2046,107.9474
KENYA,DEMRESELC,TS17,2047,116.7496
KENYA,DEMRESELC,TS17,2048,126.2695
KENYA,DEMRESELC,TS17,2049,136.5657
KENYA,DEMRESELC,TS17,2050,147.7014
KENYA,DEMRESELC,TS18,2019,11.1066
KENYA,DEMRESELC,TS18,2020,11.3008
KENYA,DEMRESELC,TS18,2021,11.814
KENYA,DEMRESELC,TS18,2022,12.2087
KENYA,DEMRESELC,TS18,2023,12.5816
KENYA,DEMRESELC,TS18,2024,13.0129
KENYA,DEMRESELC,TS18,2025,13.4828
KENYA,DEMRESELC,TS18,2026,14.7097
KENYA,DEMRESELC,TS18,2027,16.0481
KENYA,DEMRESELC,TS18,2028,17.5084
KENYA,DEMRESELC,TS18,2029,19.1016
KENYA,DEMRESELC,TS18,2030,20.8397
KENYA,DEMRESELC,TS18,2031,22.7361
KENYA,DEMRESELC,TS18,2032,24.8049
KENYA,DEMRESELC,TS18,2033,27.062
KENYA,DEMRESELC,TS18,2034,29.5245
KENYA,DEMRESELC,TS18,2035,32.2111
KENYA,DEMRESELC,TS18,2036,35.1421
KENYA,DEMRESELC,TS18,2037,38.3398
KENYA,DEMRESELC,TS18,2038,41.8285
KENYA,DEMRESELC,TS18,2039,45.6347
KENYA,DEMRESELC,TS18,2040,49.7872
KENYA,DEMRESELC,TS18,2041,54.3176
KENYA,DEMRESELC,TS18,2042,58.8317
KENYA,DEMRESELC,TS18,2043,63.6288
KENYA,DEMRESELC,TS18,2044,68.8173
KENYA,DEMRESELC,TS18,2045,74.4287
KENYA,DEMRESELC,TS18,2046,80.4977
KENYA,DEMRESELC,TS18,2047,87.0616
KENYA,DEMRESELC,TS18,2048,94.1607
KENYA,DEMRESELC,TS18,2049,101.8387
KENYA,DEMRESELC,TS18,2050,110.1428
KENYA,DEMRESELC,TS19,2019,10.5458
KENYA,DEMRESELC,TS19,2020,10.7302
KENYA,DEMRESELC,TS19,2021,11.2175
KENYA,DEMRESELC,TS19,2022,11.5923
KENYA,DEMRESELC,TS19,2023,11.9463
KENYA,DEMRESELC,TS19,2024,12.3559
KENYA,DEMRESELC,TS19,2025,12.802
KENYA,DEMRESELC,TS19,2026,13.967
KENYA,DEMRESELC,TS19,2027,15.2378
KENYA,DEMRESELC,TS19,2028,16.6244
KENYA,DEMRESELC,TS19,2029,18.1371
KENYA,DEMRESELC,TS19,2030,19.7875
KENYA,DEMRESELC,TS19,2031,21.5881
KENYA,DEMRESELC,TS19,2032,23.5525
KENYA,DEMRESELC,TS19,2033,25.6956
KENYA,DEMRESELC,TS19,2034,28.0338
KENYA,DEMRESELC,TS19,2035,30.5847
KENYA,DEMRESELC,TS19,2036,33.3678
KENYA,DEMRESELC,TS19,2037,36.4041
KENYA,DEMRESELC,TS19,2038,39.7166
KENYA,DEMRESELC,TS19,2039,43.3306
KENYA,DEMRESELC,TS19,2040,47.2734
KENYA,DEMRESELC,TS19,2041,51.5751
KENYA,DEMRESELC,TS19,2042,55.8612
KENYA,DEMRESELC,TS19,2043,60.4162
KENYA,DEMRESELC,TS19,2044,65.3427
KENYA,DEMRESELC,TS19,2045,70.6708
KENYA,DEMRESELC,TS19,2046,76.4333
KENYA,DEMRESELC,TS19,2047,82.6659
KENYA,DEMRESELC,TS19,2048,89.4065
KENYA,DEMRESELC,TS19,2049,96.6968
KENYA,DEMRESELC,TS19,2050,104.5816
KENYA,DEMRESELC,TS20,2019,13.7907
KENYA,DEMRESELC,TS20,2020,14.0318
