r,s,ls,ld,lh,y,RateOfNetStorageActivity
KENYA,BESS001,1,1,5,2041,-10.1959
KENYA,BESS001,1,1,5,2042,-14.7295
KENYA,BESS001,1,1,5,2043,-23.0921
KENYA,BESS001,1,1,5,2044,-30.473
KENYA,BESS001,1,1,5,2045,-34.6628
KENYA,BESS001,1,1,5,2046,-38.8075
KENYA,BESS001,1,1,5,2047,-21.4928
KENYA,BESS001,1,1,5,2048,-40.1392
KENYA,BESS001,1,1,5,2049,-1.6942
KENYA,BESS001,1,1,5,2050,-48.9799
KENYA,BESS001,1,1,6,2026,-1.1611
KENYA,BESS001,1,1,6,2030,-1.2248
KENYA,BESS001,1,1,6,2033,-4.8934
KENYA,BESS001,1,1,6,2034,9.3874
KENYA,BESS001,1,1,6,2035,9.9686
KENYA,BESS001,1,1,6,2036,8.3349
KENYA,BESS001,1,1,6,2040,3.755
KENYA,BESS001,1,1,6,2041,0.0833
KENYA,BESS001,1,1,6,2042,-1.1168
KENYA,BESS001,1,1,6,2043,-17.1817
KENYA,BESS001,1,1,6,2044,-19.1282
KENYA,BESS001,1,1,6,2045,-24.3521
KENYA,BESS001,1,1,6,2046,-22.9166
KENYA,BESS001,1,1,6,2047,-22.2149
KENYA,BESS001,1,1,6,2048,-31.4341
KENYA,BESS001,1,1,6,2049,-35.0539
KENYA,BESS001,1,1,6,2050,-30.0492
KENYA,BESS001,1,2,1,2026,2.1816
KENYA,BESS001,1,2,1,2027,1.4532
KENYA,BESS001,1,2,1,2028,2.5724
KENYA,BESS001,1,2,1,2030,3.4887
KENYA,BESS001,1,2,1,2031,4.9512
KENYA,BESS001,1,2,1,2032,1.6215
KENYA,BESS001,1,2,1,2033,2.9514
KENYA,BESS001,1,2,1,2034,1.5512
KENYA,BESS001,1,2,1,2035,2.7442
KENYA,BESS001,1,2,1,2036,1.2412
KENYA,BESS001,1,2,1,2037,-1.6089
KENYA,BESS001,1,2,1,2039,-2.009
KENYA,BESS001,1,2,1,2040,-3.517
KENYA,BESS001,1,2,1,2041,-3.4486
KENYA,BESS001,1,2,1,2042,-14.7295
KENYA,BESS001,1,2,1,2043,-24.4132
KENYA,BESS001,1,2,1,2044,-30.473
KENYA,BESS001,1,2,1,2045,-35.9746
KENYA,BESS001,1,2,1,2046,-38.8075
KENYA,BESS001,1,2,1,2047,-44.5528
KENYA,BESS001,1,2,1,2048,-48.4959
KENYA,BESS001,1,2,1,2049,-48.4959
KENYA,BESS001,1,2,1,2050,-48.9799
KENYA,BESS001,1,2,2,2030,-2.0525
KENYA,BESS001,1,2,2,2031,-2.42
KENYA,BESS001,1,2,2,2035,-0.8357
KENYA,BESS001,1,2,2,2042,11.4624
KENYA,BESS001,1,2,2,2043,24.4132
KENYA,BESS001,1,2,2,2044,30.473
KENYA,BESS001,1,2,2,2045,35.9746
KENYA,BESS001,1,2,2,2046,38.8075
KENYA,BESS001,1,2,2,2047,44.5528
KENYA,BESS001,1,2,2,2048,48.4959
KENYA,BESS001,1,2,2,2049,48.4959
KENYA,BESS001,1,2,2,2050,48.9799
KENYA,BESS001,1,2,3,2025,-0.2107
KENYA,BESS001,1,2,3,2028,0.0884
KENYA,BESS001,1,2,3,2030,-1.2729
KENYA,BESS001,1,2,3,2031,-1.4309
KENYA,BESS001,1,2,3,2032,1.8318
KENYA,BESS001,1,2,3,2033,0.0904
KENYA,BESS001,1,2,3,2034,0.1345
KENYA,BESS001,1,2,3,2035,1.0738
KENYA,BESS001,1,2,3,2038,7.2999
KENYA,BESS001,1,2,3,2040,1.2919
KENYA,BESS001,1,2,3,2042,13.2194
KENYA,BESS001,1,2,3,2043,24.4132
KENYA,BESS001,1,2,3,2044,30.473
KENYA,BESS001,1,2,3,2045,35.9746
KENYA,BESS001,1,2,3,2046,38.8075
KENYA,BESS001,1,2,3,2047,44.5528
KENYA,BESS001,1,2,3,2048,48.4959
KENYA,BESS001,1,2,3,2049,48.4959
KENYA,BESS001,1,2,3,2050,48.9799
KENYA,BESS001,1,2,4,2025,0.6231
KENYA,BESS001,1,2,4,2026,-2.2568
KENYA,BESS001,1,2,4,2027,-1.2199
KENYA,BESS001,1,2,4,2028,-1.7322
KENYA,BESS001,1,2,4,2029,-2.5178
KENYA,BESS001,1,2,4,2030,-2.5651
KENYA,BESS001,1,2,4,2031,-2.3578
KENYA,BESS001,1,2,4,2032,-3.5984
KENYA,BESS001,1,2,4,2033,-1.9033
KENYA,BESS001,1,2,4,2034,-1.2792
KENYA,BESS001,1,2,4,2035,-0.0418
KENYA,BESS001,1,2,4,2036,2.3326
KENYA,BESS001,1,2,4,2037,6.0529
KENYA,BESS001,1,2,4,2038,-7.2999
KENYA,BESS001,1,2,4,2039,5.9398
KENYA,BESS001,1,2,4,2040,3.7716
KENYA,BESS001,1,2,4,2041,10.1959
KENYA,BESS001,1,2,4,2042,12.0118
KENYA,BESS001,1,2,4,2043,12.2066
KENYA,BESS001,1,2,4,2044,14.1838
KENYA,BESS001,1,2,4,2045,15.4024
KENYA,BESS001,1,2,4,2046,16.7185
KENYA,BESS001,1,2,4,2047,18.1381
KENYA,BESS001,1,2,4,2048,19.6733
KENYA,BESS001,1,2,4,2049,21.3314
KENYA,BESS001,1,2,4,2050,23.6124
KENYA,BESS001,1,2,5,2025,-0.6231
KENYA,BESS001,1,2,5,2026,-1.9364
KENYA,BESS001,1,2,5,2027,-1.8567
KENYA,BESS001,1,2,5,2028,-4.4024
KENYA,BESS001,1,2,5,2029,-4.6668
KENYA,BESS001,1,2,5,2030,-2.8802
KENYA,BESS001,1,2,5,2031,-2.1147
KENYA,BESS001,1,2,5,2032,-3.0131
KENYA,BESS001,1,2,5,2033,-8.8539
KENYA,BESS001,1,2,5,2034,-10.5917
KENYA,BESS001,1,2,5,2035,-9.9686
KENYA,BESS001,1,2,5,2036,-8.3349
KENYA,BESS001,1,2,5,2037,-7.3488
KENYA,BESS001,1,2,5,2038,-7.2999
KENYA,BESS001,1,2,5,2039,-5.9398
KENYA,BESS001,1,2,5,2040,-3.7716
KENYA,BESS001,1,2,5,2041,-10.1959
KENYA,BESS001,1,2,5,2042,-14.7295
KENYA,BESS001,1,2,5,2043,-24.4132
KENYA,BESS001,1,2,5,2044,-30.473
KENYA,BESS001,1,2,5,2045,-33.7465
KENYA,BESS001,1,2,5,2046,-38.8075
KENYA,BESS001,1,2,5,2047,-44.5528
KENYA,BESS001,1,2,5,2048,-48.4959
KENYA,BESS001,1,2,5,2049,-47.3535
KENYA,BESS001,1,2,5,2050,-48.9799
KENYA,BESS001,1,2,6,2029,6.5635
KENYA,BESS001,1,2,6,2030,3.0396
KENYA,BESS001,1,2,6,2033,2.4809
KENYA,BESS001,1,2,6,2034,5.5244
KENYA,BESS001,1,2,6,2038,0.2147
KENYA,BESS001,1,2,6,2040,1.8988
KENYA,BESS001,1,2,6,2042,-14.7295
KENYA,BESS001,1,2,6,2043,-24.4132
KENYA,BESS001,1,2,6,2044,-29.0488
KENYA,BESS001,1,2,6,2045,-33.9846
KENYA,BESS001,1,2,6,2046,-35.1745
KENYA,BESS001,1,2,6,2047,-38.9539
KENYA,BESS001,1,2,6,2048,-42.3067
KENYA,BESS001,1,2,6,2049,-45.3228
KENYA,BESS001,1,2,6,2050,-47.7926
KENYA,BESS001,2,1,1,2027,1.712
KENYA,BESS001,2,1,1,2028,0.1942
KENYA,BESS001,2,1,1,2029,1.0327
KENYA,BESS001,2,1,1,2030,1.5768
KENYA,BESS001,2,1,1,2032,1.9845
KENYA,BESS001,2,1,1,2033,0.717
KENYA,BESS001,2,1,1,2034,9.6969
KENYA,BESS001,2,1,1,2035,1.6423
KENYA,BESS001,2,1,1,2036,1.5467
KENYA,BESS001,2,1,1,2037,7.3488
KENYA,BESS001,2,1,1,2039,5.9398
KENYA,BESS001,2,1,1,2042,-0.3571
KENYA,BESS001,2,1,1,2043,-16.429
KENYA,BESS001,2,1,1,2044,-19.1534
KENYA,BESS001,2,1,1,2045,-20.8306
KENYA,BESS001,2,1,1,2046,-23.2068
KENYA,BESS001,2,1,1,2047,-28.8151
KENYA,BESS001,2,1,1,2048,-21.6547
KENYA,BESS001,2,1,1,2049,-30.4001
KENYA,BESS001,2,1,1,2050,-30.1871
KENYA,BESS001,2,1,2,2030,-0.494
KENYA,BESS001,2,1,2,2031,-0.6338
KENYA,BESS001,2,1,2,2035,0.3926
KENYA,BESS001,2,1,2,2040,3.7716
KENYA,BESS001,2,1,2,2041,7.7168
KENYA,BESS001,2,1,2,2042,14.7295
KENYA,BESS001,2,1,2,2043,24.4132
KENYA,BESS001,2,1,2,2044,28.8417
KENYA,BESS001,2,1,2,2045,35.9746
KENYA,BESS001,2,1,2,2046,38.8075
KENYA,BESS001,2,1,2,2047,41.0136
KENYA,BESS001,2,1,2,2048,38.4335
KENYA,BESS001,2,1,2,2049,38.1162
KENYA,BESS001,2,1,2,2050,40.229
KENYA,BESS001,2,1,3,2033,2.4761
KENYA,BESS001,2,1,3,2035,7.2791
KENYA,BESS001,2,1,3,2036,2.7433
KENYA,BESS001,2,1,3,2038,0.3925
KENYA,BESS001,2,1,3,2040,1.9413
KENYA,BESS001,2,1,3,2041,6.4875
KENYA,BESS001,2,1,3,2042,9.6363
KENYA,BESS001,2,1,3,2043,24.4132
KENYA,BESS001,2,1,3,2044,30.473
KENYA,BESS001,2,1,3,2045,35.9746
KENYA,BESS001,2,1,3,2046,38.8075
KENYA,BESS001,2,1,3,2047,44.5528
KENYA,BESS001,2,1,3,2048,48.4959
KENYA,BESS001,2,1,3,2049,48.4959
KENYA,BESS001,2,1,3,2050,48.9799
KENYA,BESS001,2,1,4,2025,-0.6231
KENYA,BESS001,2,1,4,2026,-0.9935
KENYA,BESS001,2,1,4,2027,-3.2428
KENYA,BESS001,2,1,4,2028,-0.9637
KENYA,BESS001,2,1,4,2029,-1.3173
KENYA,BESS001,2,1,4,2030,-4.4251
KENYA,BESS001,2,1,4,2031,-3.8885
KENYA,BESS001,2,1,4,2032,-4.6737
KENYA,BESS001,2,1,4,2033,-3.981
KENYA,BESS001,2,1,4,2034,-10.5917
KENYA,BESS001,2,1,4,2035,-9.9686
KENYA,BESS001,2,1,4,2036,-8.3349
KENYA,BESS001,2,1,4,2037,-7.3488
KENYA,BESS001,2,1,4,2038,-2.3259
KENYA,BESS001,2,1,4,2039,-5.9398
KENYA,BESS001,2,1,4,2040,-3.7716
KENYA,BESS001,2,1,4,2041,-10.1959
KENYA,BESS001,2,1,4,2042,-14.7295
KENYA,BESS001,2,1,4,2043,-2.2033
KENYA,BESS001,2,1,4,2044,-4.5786
KENYA,BESS001,2,1,4,2045,-7.1589
KENYA,BESS001,2,1,4,2046,-7.7529
KENYA,BESS001,2,1,4,2047,-12.289
KENYA,BESS001,2,1,4,2048,-15.5348
KENYA,BESS001,2,1,4,2049,-9.705
KENYA,BESS001,2,1,4,2050,-4.129
KENYA,BESS001,2,1,5,2025,0.5992
KENYA,BESS001,2,1,5,2026,0.8444
KENYA,BESS001,2,1,5,2027,1.4242
KENYA,BESS001,2,1,5,2028,-0.7123
KENYA,BESS001,2,1,5,2029,-0.4184
KENYA,BESS001,2,1,5,2030,2.3966
KENYA,BESS001,2,1,5,2031,3.654
KENYA,BESS001,2,1,5,2032,3.4802
KENYA,BESS001,2,1,5,2033,-1.4786
KENYA,BESS001,2,1,5,2034,-9.4253
KENYA,BESS001,2,1,5,2035,-9.9686
KENYA,BESS001,2,1,5,2036,-8.3349
KENYA,BESS001,2,1,5,2037,-7.3488
KENYA,BESS001,2,1,5,2038,-7.2999
KENYA,BESS001,2,1,5,2039,-5.9398
KENYA,BESS001,2,1,5,2040,-3.7716
KENYA,BESS001,2,1,5,2041,-10.1959
KENYA,BESS001,2,1,5,2042,-14.7295
KENYA,BESS001,2,1,5,2043,-24.4132
KENYA,BESS001,2,1,5,2044,-30.473
KENYA,BESS001,2,1,5,2045,-35.9746
KENYA,BESS001,2,1,5,2046,-38.8075
KENYA,BESS001,2,1,5,2047,-44.5528
KENYA,BESS001,2,1,5,2048,-48.4959
KENYA,BESS001,2,1,5,2049,-48.4959
KENYA,BESS001,2,1,5,2050,-48.9799
KENYA,BESS001,2,1,6,2025,0.4376
KENYA,BESS001,2,1,6,2026,0.7729
KENYA,BESS001,2,1,6,2028,1.3973
KENYA,BESS001,2,1,6,2030,1.706
KENYA,BESS001,2,1,6,2031,3.4229
KENYA,BESS001,2,1,6,2034,1.3122
KENYA,BESS001,2,1,6,2035,1.9949
KENYA,BESS001,2,1,6,2036,8.3349
KENYA,BESS001,2,1,6,2037,0.2161
KENYA,BESS001,2,1,6,2038,7.2999
KENYA,BESS001,2,1,6,2039,0.1747
KENYA,BESS001,2,1,6,2042,-3.3957
KENYA,BESS001,2,1,6,2043,-20.8859
KENYA,BESS001,2,1,6,2044,-24.6722
KENYA,BESS001,2,1,6,2045,-32.2412
KENYA,BESS001,2,1,6,2046,-33.2677
KENYA,BESS001,2,1,6,2047,-25.724
KENYA,BESS001,2,1,6,2048,-38.2922
KENYA,BESS001,2,1,6,2049,-28.3714
KENYA,BESS001,2,1,6,2050,-39.0948
KENYA,BESS001,2,2,1,2025,0.4492
KENYA,BESS001,2,2,1,2026,1.8059
KENYA,BESS001,2,2,1,2027,1.7133
KENYA,BESS001,2,2,1,2028,1.7629
KENYA,BESS001,2,2,1,2029,7.4984
KENYA,BESS001,2,2,1,2030,1.6498
KENYA,BESS001,2,2,1,2031,8.2937
KENYA,BESS001,2,2,1,2032,6.6883
KENYA,BESS001,2,2,1,2033,10.5917
KENYA,BESS001,2,2,1,2034,10.5917
KENYA,BESS001,2,2,1,2035,9.9686
KENYA,BESS001,2,2,1,2036,8.3349
KENYA,BESS001,2,2,1,2037,7.3488
KENYA,BESS001,2,2,1,2038,7.2999
KENYA,BESS001,2,2,1,2039,5.9398
KENYA,BESS001,2,2,1,2040,3.7716
KENYA,BESS001,2,2,1,2041,10.1959
KENYA,BESS001,2,2,1,2042,14.7295
KENYA,BESS001,2,2,1,2043,24.4132
KENYA,BESS001,2,2,1,2044,30.473
KENYA,BESS001,2,2,1,2045,25.7417
KENYA,BESS001,2,2,1,2046,26.7568
KENYA,BESS001,2,2,1,2047,26.0064
KENYA,BESS001,2,2,1,2048,27.044
KENYA,BESS001,2,2,1,2049,29.687
KENYA,BESS001,2,2,1,2050,10.3197
KENYA,BESS001,2,2,2,2025,-0.6231
KENYA,BESS001,2,2,2,2026,-2.2568
KENYA,BESS001,2,2,2,2027,-3.2428
KENYA,BESS001,2,2,2,2028,-6.1382
KENYA,BESS001,2,2,2,2029,-7.4984
KENYA,BESS001,2,2,2,2030,-10.5917
KENYA,BESS001,2,2,2,2031,-10.5917
KENYA,BESS001,2,2,2,2032,-10.5917
KENYA,BESS001,2,2,2,2033,-10.5917
KENYA,BESS001,2,2,2,2034,-10.5917
KENYA,BESS001,2,2,2,2035,-9.9686
KENYA,BESS001,2,2,2,2036,-8.3349
KENYA,BESS001,2,2,2,2037,-7.3488
KENYA,BESS001,2,2,2,2038,-7.2999
KENYA,BESS001,2,2,2,2039,-5.9398
KENYA,BESS001,2,2,2,2040,-3.7716
KENYA,BESS001,2,2,2,2041,-10.1959
KENYA,BESS001,2,2,2,2042,-14.7295
KENYA,BESS001,2,2,2,2043,-24.4132
KENYA,BESS001,2,2,2,2044,-30.473
KENYA,BESS001,2,2,2,2045,-35.9746
KENYA,BESS001,2,2,2,2046,-38.8075
KENYA,BESS001,2,2,2,2047,-44.5528
KENYA,BESS001,2,2,2,2048,-48.4959
KENYA,BESS001,2,2,2,2049,-48.4959
KENYA,BESS001,2,2,2,2050,-48.9799
KENYA,BESS001,2,2,3,2025,0.6231
KENYA,BESS001,2,2,3,2027,3.2428
KENYA,BESS001,2,2,3,2028,4.9319
KENYA,BESS001,2,2,3,2029,0.2916
KENYA,BESS001,2,2,3,2030,6.2126
KENYA,BESS001,2,2,3,2033,1.0392
KENYA,BESS001,2,2,3,2034,8.1466
KENYA,BESS001,2,2,3,2035,9.9686
KENYA,BESS001,2,2,3,2036,8.2144
KENYA,BESS001,2,2,3,2037,7.3488
KENYA,BESS001,2,2,3,2038,7.2999
KENYA,BESS001,2,2,3,2039,5.9398
KENYA,BESS001,2,2,3,2040,3.7716
KENYA,BESS001,2,2,3,2041,10.1959
KENYA,BESS001,2,2,3,2042,14.7295
KENYA,BESS001,2,2,3,2043,24.4132
KENYA,BESS001,2,2,3,2044,30.473
KENYA,BESS001,2,2,3,2045,35.9746
KENYA,BESS001,2,2,3,2046,38.8075
KENYA,BESS001,2,2,3,2047,44.5528
KENYA,BESS001,2,2,3,2048,48.4959
KENYA,BESS001,2,2,3,2049,48.4959
KENYA,BESS001,2,2,3,2050,48.9799
KENYA,BESS001,2,2,4,2025,-0.6231
KENYA,BESS001,2,2,4,2026,-0.4619
KENYA,BESS001,2,2,4,2027,-3.2428
KENYA,BESS001,2,2,4,2028,-2.396
KENYA,BESS001,2,2,4,2029,-2.334
KENYA,BESS001,2,2,4,2030,0.4829
KENYA,BESS001,2,2,4,2031,-0.1661
KENYA,BESS001,2,2,4,2032,1.2306
KENYA,BESS001,2,2,4,2033,-3.78
KENYA,BESS001,2,2,4,2034,-10.5917
KENYA,BESS001,2,2,4,2035,-9.9686
KENYA,BESS001,2,2,4,2036,-8.3349
KENYA,BESS001,2,2,4,2037,-7.3488
KENYA,BESS001,2,2,4,2038,-7.2999
KENYA,BESS001,2,2,4,2039,-5.8107
KENYA,BESS001,2,2,4,2040,-3.6896
KENYA,BESS001,2,2,4,2041,-9.9743
KENYA,BESS001,2,2,4,2042,-14.4093
KENYA,BESS001,2,2,4,2043,-23.8825
KENYA,BESS001,2,2,4,2044,-29.8105
KENYA,BESS001,2,2,4,2045,-35.9746
KENYA,BESS001,2,2,4,2046,-20.1498
KENYA,BESS001,2,2,4,2047,-16.1679
KENYA,BESS001,2,2,4,2048,-15.7301
KENYA,BESS001,2,2,4,2049,-43.8684
KENYA,BESS001,2,2,4,2050,-9.705
KENYA,BESS001,2,2,5,2025,-0.082
KENYA,BESS001,2,2,5,2026,2.2568
KENYA,BESS001,2,2,5,2027,1.4201
KENYA,BESS001,2,2,5,2028,3.1464
KENYA,BESS001,2,2,5,2029,3.8057
KENYA,BESS001,2,2,5,2030,7.1036
KENYA,BESS001,2,2,5,2031,7.1261
KENYA,BESS001,2,2,5,2032,9.0792
KENYA,BESS001,2,2,5,2033,4.4876
KENYA,BESS001,2,2,5,2034,-2.9022
KENYA,BESS001,2,2,5,2035,-9.5352
KENYA,BESS001,2,2,5,2036,-7.6163
KENYA,BESS001,2,2,5,2037,-7.0293
KENYA,BESS001,2,2,5,2038,-6.9825
KENYA,BESS001,2,2,5,2039,-5.9398
KENYA,BESS001,2,2,5,2040,-3.7716
KENYA,BESS001,2,2,5,2041,-10.1959
KENYA,BESS001,2,2,5,2042,-14.7295
KENYA,BESS001,2,2,5,2043,-24.4132
KENYA,BESS001,2,2,5,2044,-30.473
KENYA,BESS001,2,2,5,2045,-4.1567
KENYA,BESS001,2,2,5,2046,-38.8075
KENYA,BESS001,2,2,5,2047,-44.5528
KENYA,BESS001,2,2,5,2048,-48.4959
KENYA,BESS001,2,2,5,2049,-0.0335
KENYA,BESS001,2,2,5,2050,-11.1003
KENYA,BESS001,2,2,6,2025,-0.6231
KENYA,BESS001,2,2,6,2026,-2.2568
KENYA,BESS001,2,2,6,2027,-3.2428
KENYA,BESS001,2,2,6,2028,-6.1382
KENYA,BESS001,2,2,6,2029,-7.4984
KENYA,BESS001,2,2,6,2030,-10.5917
KENYA,BESS001,2,2,6,2031,-10.5917
KENYA,BESS001,2,2,6,2032,-10.5917
KENYA,BESS001,2,2,6,2033,-10.5917
KENYA,BESS001,2,2,6,2034,-10.5917
KENYA,BESS001,2,2,6,2035,-9.9686
KENYA,BESS001,2,2,6,2036,-8.3349
KENYA,BESS001,2,2,6,2037,-7.3488
KENYA,BESS001,2,2,6,2038,-7.2999
KENYA,BESS001,2,2,6,2039,-5.9398
KENYA,BESS001,2,2,6,2040,-3.7716
KENYA,BESS001,2,2,6,2041,-10.1959
KENYA,BESS001,2,2,6,2042,-14.7295
KENYA,BESS001,2,2,6,2043,-24.4132
KENYA,BESS001,2,2,6,2044,-30.473
KENYA,BESS001,2,2,6,2045,-35.9746
KENYA,BESS001,2,2,6,2046,-38.8075
KENYA,BESS001,2,2,6,2047,-44.5528
KENYA,BESS001,2,2,6,2048,-48.4959
KENYA,BESS001,2,2,6,2049,-48.4959
KENYA,BESS001,2,2,6,2050,-48.9799
KENYA,BESS001,3,1,1,2026,-0.5577
KENYA,BESS001,3,1,1,2027,-0.8598
KENYA,BESS001,3,1,1,2028,-2.375
KENYA,BESS001,3,1,1,2029,-7.4984
KENYA,BESS001,3,1,1,2033,-1.3562
KENYA,BESS001,3,1,1,2034,-8.44
KENYA,BESS001,3,1,1,2035,-2.3413
KENYA,BESS001,3,1,1,2036,-1.1326
KENYA,BESS001,3,1,1,2037,-2.4841
KENYA,BESS001,3,1,1,2038,-7.2999
KENYA,BESS001,3,1,1,2039,-4.9737
KENYA,BESS001,3,1,1,2040,-3.7716
KENYA,BESS001,3,1,1,2041,-10.1959
KENYA,BESS001,3,1,1,2042,-13.6886
KENYA,BESS001,3,1,1,2043,-17.3951
KENYA,BESS001,3,1,1,2044,-30.473
KENYA,BESS001,3,1,1,2045,-35.2399
KENYA,BESS001,3,1,1,2046,-35.3307
KENYA,BESS001,3,1,1,2047,-40.167
KENYA,BESS001,3,1,1,2048,-48.4959
KENYA,BESS001,3,1,1,2049,-30.8204
KENYA,BESS001,3,1,1,2050,-7.7647
KENYA,BESS001,3,1,2,2025,0.6231
KENYA,BESS001,3,1,2,2026,2.2568
KENYA,BESS001,3,1,2,2027,3.2428
KENYA,BESS001,3,1,2,2028,2.801
KENYA,BESS001,3,1,2,2029,3.5998
KENYA,BESS001,3,1,2,2030,0.3617
KENYA,BESS001,3,1,2,2031,0.0431
KENYA,BESS001,3,1,2,2032,10.5917
KENYA,BESS001,3,1,2,2033,10.5917
KENYA,BESS001,3,1,2,2034,8.0813
KENYA,BESS001,3,1,2,2035,3.3239
KENYA,BESS001,3,1,2,2036,8.3349
KENYA,BESS001,3,1,2,2037,7.3488
KENYA,BESS001,3,1,2,2038,6.6667
KENYA,BESS001,3,1,2,2039,5.9398
KENYA,BESS001,3,1,2,2040,3.7716
KENYA,BESS001,3,1,2,2041,10.1959
KENYA,BESS001,3,1,2,2042,14.7295
KENYA,BESS001,3,1,2,2043,24.4132
KENYA,BESS001,3,1,2,2044,30.473
KENYA,BESS001,3,1,2,2045,35.9746
KENYA,BESS001,3,1,2,2046,38.8075
KENYA,BESS001,3,1,2,2047,41.5269
KENYA,BESS001,3,1,2,2048,43.7585
KENYA,BESS001,3,1,2,2049,28.084
KENYA,BESS001,3,1,2,2050,37.9529
KENYA,BESS001,3,1,3,2025,-0.4123
KENYA,BESS001,3,1,3,2026,-2.2568
KENYA,BESS001,3,1,3,2027,-3.2428
KENYA,BESS001,3,1,3,2028,-4.1173
KENYA,BESS001,3,1,3,2029,-0.3148
KENYA,BESS001,3,1,3,2030,-6.9852
KENYA,BESS001,3,1,3,2031,-5.6911
KENYA,BESS001,3,1,3,2032,-10.4888
KENYA,BESS001,3,1,3,2033,-10.5917
KENYA,BESS001,3,1,3,2034,-4.661
KENYA,BESS001,3,1,3,2035,-9.9686
KENYA,BESS001,3,1,3,2036,-8.3349
KENYA,BESS001,3,1,3,2037,-7.3488
KENYA,BESS001,3,1,3,2038,-2.2427
