r,t,y,TotalTechnologyAnnualActivity
KENYA,PWRHYD003,2039,1.3129
KENYA,PWRHYD003,2040,1.3129
KENYA,PWRHYD003,2041,1.3129
KENYA,PWRHYD003,2042,1.3129
KENYA,PWRHYD003,2043,1.3129
KENYA,PWRHYD003,2044,1.3129
KENYA,PWRHYD003,2045,1.3129
KENYA,PWRHYD003,2046,1.3129
KENYA,PWRHYD003,2047,1.3129
KENYA,PWRHYD003,2048,1.3129
KENYA,PWRHYD003,2049,1.3129
KENYA,PWRHYD003,2050,1.3129
KENYA,PWRHYD004,2019,2.6351
KENYA,PWRHYD004,2020,2.6351
KENYA,PWRHYD004,2021,2.6351
KENYA,PWRHYD004,2022,2.6351
KENYA,PWRHYD004,2023,2.6351
KENYA,PWRHYD004,2024,2.6351
KENYA,PWRHYD004,2025,2.6351
KENYA,PWRHYD004,2026,2.6351
KENYA,PWRHYD004,2027,2.6351
KENYA,PWRHYD004,2028,2.6351
KENYA,PWRHYD004,2029,2.6351
KENYA,PWRHYD004,2030,2.6351
KENYA,PWRHYD004,2031,2.6351
KENYA,PWRHYD004,2032,2.6351
KENYA,PWRHYD004,2033,2.6351
KENYA,PWRHYD004,2034,2.6351
KENYA,PWRHYD004,2035,2.6351
KENYA,PWRHYD004,2036,2.6351
KENYA,PWRHYD004,2037,2.6351
KENYA,PWRHYD004,2038,2.6351
KENYA,PWRHYD004,2039,2.6351
KENYA,PWRHYD004,2040,2.6351
KENYA,PWRHYD004,2041,2.6351
KENYA,PWRHYD004,2042,2.6351
KENYA,PWRHYD004,2043,2.6351
KENYA,PWRHYD004,2044,2.6351
KENYA,PWRHYD004,2045,2.6351
KENYA,PWRHYD004,2046,2.6351
KENYA,PWRHYD004,2047,2.6351
KENYA,PWRHYD004,2048,2.6351
KENYA,PWRHYD004,2049,2.6351
KENYA,PWRHYD004,2050,2.6351
KENYA,PWRHYD005,2019,0.5888
KENYA,PWRHYD005,2020,0.5888
KENYA,PWRHYD005,2021,0.5888
KENYA,PWRHYD005,2022,0.5888
KENYA,PWRHYD005,2023,0.5888
KENYA,PWRHYD005,2024,0.5888
KENYA,PWRHYD005,2025,0.5888
KENYA,PWRHYD005,2026,0.5888
KENYA,PWRHYD005,2027,0.5888
KENYA,PWRHYD005,2028,0.5888
KENYA,PWRHYD005,2029,0.5888
KENYA,PWRHYD005,2030,0.5888
KENYA,PWRHYD005,2031,0.5888
KENYA,PWRHYD005,2032,0.5888
KENYA,PWRHYD005,2033,0.5888
KENYA,PWRHYD005,2034,0.5888
KENYA,PWRHYD005,2035,0.5888
KENYA,PWRHYD005,2036,0.5888
KENYA,PWRHYD005,2037,0.5888
KENYA,PWRHYD005,2038,0.5888
KENYA,PWRHYD005,2039,0.5888
KENYA,PWRHYD005,2040,0.5888
KENYA,PWRHYD005,2041,0.5888
KENYA,PWRHYD005,2042,0.5888
KENYA,PWRHYD005,2043,0.5888
KENYA,PWRHYD005,2044,0.5888
KENYA,PWRHYD005,2045,0.5888
KENYA,PWRHYD005,2046,0.5888
KENYA,PWRHYD005,2047,0.5888
KENYA,PWRHYD005,2048,0.5888
KENYA,PWRHYD005,2049,0.5888
KENYA,PWRHYD005,2050,0.5888
KENYA,PWRHYD006,2019,3.0107
KENYA,PWRHYD006,2020,3.0107
KENYA,PWRHYD006,2021,3.0107
KENYA,PWRHYD006,2022,3.0107
KENYA,PWRHYD006,2023,3.0107
KENYA,PWRHYD006,2024,3.0107
KENYA,PWRHYD006,2025,3.0107
KENYA,PWRHYD006,2026,3.0107
KENYA,PWRHYD006,2027,3.0107
KENYA,PWRHYD006,2028,3.0107
KENYA,PWRHYD006,2029,3.0107
KENYA,PWRHYD006,2030,3.0107
KENYA,PWRHYD006,2031,3.0107
KENYA,PWRHYD006,2032,3.0107
KENYA,PWRHYD006,2033,3.0107
KENYA,PWRHYD006,2034,3.0107
KENYA,PWRHYD006,2035,3.0107
KENYA,PWRHYD006,2036,3.0107
KENYA,PWRHYD006,2037,3.0107
KENYA,PWRHYD006,2038,3.0107
KENYA,PWRHYD006,2039,3.0107
KENYA,PWRHYD006,2040,3.0107
KENYA,PWRHYD006,2041,3.0107
KENYA,PWRHYD006,2042,3.0107
KENYA,PWRHYD006,2043,3.0107
KENYA,PWRHYD006,2044,3.0107
KENYA,PWRHYD006,2045,3.0107
KENYA,PWRHYD006,2046,3.0107
KENYA,PWRHYD006,2047,3.0107
KENYA,PWRHYD006,2048,3.0107
KENYA,PWRHYD006,2049,3.0107
KENYA,PWRHYD006,2050,3.0107
KENYA,PWRHYD007,2019,1.7487
KENYA,PWRHYD007,2020,1.7487
KENYA,PWRHYD007,2021,1.7487
KENYA,PWRHYD007,2022,1.7487
KENYA,PWRHYD007,2023,1.7487
KENYA,PWRHYD007,2024,1.7487
KENYA,PWRHYD007,2025,1.7487
KENYA,PWRHYD007,2026,1.7487
KENYA,PWRHYD007,2027,1.7487
KENYA,PWRHYD007,2028,1.7487
KENYA,PWRHYD007,2029,1.7487
KENYA,PWRHYD007,2030,1.7487
KENYA,PWRHYD007,2031,1.7487
KENYA,PWRHYD007,2032,1.7487
KENYA,PWRHYD007,2033,1.7487
KENYA,PWRHYD007,2034,1.7487
KENYA,PWRHYD007,2035,1.7487
KENYA,PWRHYD007,2036,1.7487
KENYA,PWRHYD007,2037,1.7487
KENYA,PWRHYD007,2038,1.7487
KENYA,PWRHYD007,2039,1.7487
KENYA,PWRHYD007,2040,1.7487
KENYA,PWRHYD007,2041,1.7487
KENYA,PWRHYD007,2042,1.7487
KENYA,PWRHYD007,2043,1.7487
KENYA,PWRHYD007,2044,1.7487
KENYA,PWRHYD007,2045,1.7487
KENYA,PWRHYD007,2046,1.7487
KENYA,PWRHYD007,2047,1.7487
KENYA,PWRHYD007,2048,1.7487
KENYA,PWRHYD007,2049,1.7487
KENYA,PWRHYD007,2050,1.7487
KENYA,PWRHYD008,2019,1.2819
KENYA,PWRHYD008,2020,1.2819
KENYA,PWRHYD008,2021,1.2819
KENYA,PWRHYD008,2022,1.2819
KENYA,PWRHYD008,2023,1.2819
KENYA,PWRHYD008,2024,1.2819
KENYA,PWRHYD008,2025,1.2819
KENYA,PWRHYD008,2026,1.2819
KENYA,PWRHYD008,2027,1.2819
KENYA,PWRHYD008,2028,1.2819
KENYA,PWRHYD008,2029,1.2819
KENYA,PWRHYD008,2030,1.2819
KENYA,PWRHYD008,2031,1.2819
KENYA,PWRHYD008,2032,1.2819
KENYA,PWRHYD008,2033,1.2819
KENYA,PWRHYD008,2034,1.2819
KENYA,PWRHYD008,2035,1.2819
KENYA,PWRHYD008,2036,1.2819
KENYA,PWRHYD008,2037,1.2819
KENYA,PWRHYD008,2038,1.2819
KENYA,PWRHYD008,2039,1.2819
KENYA,PWRHYD008,2040,1.2819
KENYA,PWRHYD008,2041,1.2819
KENYA,PWRHYD009,2019,0.4125
KENYA,PWRHYD009,2020,0.4125
KENYA,PWRHYD009,2021,0.4125
KENYA,PWRHYD009,2022,0.4125
KENYA,PWRHYD009,2023,0.4125
KENYA,PWRHYD009,2024,0.4125
KENYA,PWRHYD009,2025,0.4125
KENYA,PWRHYD009,2026,0.4125
KENYA,PWRHYD009,2027,0.4125
KENYA,PWRHYD009,2028,0.4125
KENYA,PWRHYD009,2029,0.4125
KENYA,PWRHYD009,2030,0.4125
KENYA,PWRHYD009,2031,0.4125
KENYA,PWRHYD009,2032,0.4125
KENYA,PWRHYD009,2033,0.4125
KENYA,PWRHYD009,2034,0.4125
KENYA,PWRHYD009,2035,0.4125
KENYA,PWRHYD009,2036,0.4125
KENYA,PWRHYD009,2037,0.4125
KENYA,PWRHYD009,2038,0.4125
KENYA,PWRHYD009,2039,0.4125
KENYA,PWRHYD009,2040,0.4125
KENYA,PWRHYD009,2041,0.4125
KENYA,PWRHYD015,2033,1.2064
KENYA,PWRHYD015,2034,1.2064
KENYA,PWRHYD015,2035,1.2064
KENYA,PWRHYD015,2036,1.2064
KENYA,PWRHYD015,2037,1.2064
KENYA,PWRHYD015,2038,1.2064
KENYA,PWRHYD015,2039,1.2064
KENYA,PWRHYD015,2040,1.2064
KENYA,PWRHYD015,2041,1.2064
KENYA,PWRHYD015,2042,1.2064
KENYA,PWRHYD015,2043,1.2064
KENYA,PWRHYD015,2044,1.2064
KENYA,PWRHYD015,2045,1.2064
KENYA,PWRHYD015,2046,1.2064
KENYA,PWRHYD015,2047,1.2064
KENYA,PWRHYD015,2048,1.2064
KENYA,PWRHYD015,2049,1.2064
KENYA,PWRHYD015,2050,1.2064
KENYA,PWRHYD016,2019,0.2592
KENYA,PWRHYD016,2020,0.2592
KENYA,PWRHYD016,2021,0.2592
KENYA,PWRHYD016,2022,0.2592
KENYA,PWRHYD016,2023,0.3563
KENYA,PWRHYD016,2024,0.3895
KENYA,PWRHYD016,2025,0.3935
KENYA,PWRHYD016,2026,0.7232
KENYA,PWRHYD016,2027,0.8694
KENYA,PWRHYD016,2028,0.9106
KENYA,PWRHYD016,2029,1.009
KENYA,PWRHYD016,2030,1.4955
KENYA,PWRHYD016,2031,1.8691
KENYA,PWRHYD016,2032,2.111
KENYA,PWRHYD016,2033,2.5391
KENYA,PWRHYD016,2034,2.8728
KENYA,PWRHYD016,2035,3.2942
KENYA,PWRHYD016,2036,3.6651
KENYA,PWRHYD016,2037,3.7129
KENYA,PWRHYD016,2038,3.7648
KENYA,PWRHYD016,2039,3.8206
KENYA,PWRHYD016,2040,3.8831
KENYA,PWRHYD016,2041,3.9509
KENYA,PWRHYD016,2042,4.0253
KENYA,PWRHYD016,2043,4.1064
KENYA,PWRHYD016,2044,4.1942
KENYA,PWRHYD016,2045,4.2912
KENYA,PWRHYD016,2046,4.3976
KENYA,PWRHYD016,2047,4.5132
KENYA,PWRHYD016,2048,4.6395
KENYA,PWRHYD016,2049,4.7778
KENYA,PWRHYD016,2050,4.9293
KENYA,PWRHYD101,2021,0.1329
KENYA,PWRHYD101,2022,0.285
KENYA,PWRHYD101,2023,0.4588
KENYA,PWRHYD101,2024,0.6575
KENYA,PWRHYD101,2025,0.8848
KENYA,PWRHYD101,2026,1.1448
KENYA,PWRHYD101,2027,1.442
KENYA,PWRHYD101,2028,1.7818
KENYA,PWRHYD101,2029,2.1705
KENYA,PWRHYD101,2030,2.6148
KENYA,PWRHYD101,2031,3.123
KENYA,PWRHYD101,2032,3.7041
KENYA,PWRHYD101,2033,4.3686
KENYA,PWRHYD101,2034,5.1284
KENYA,PWRHYD101,2035,5.9973
KENYA,PWRHYD101,2036,6.9908
KENYA,PWRHYD101,2037,6.9908
KENYA,PWRHYD101,2038,6.9908
KENYA,PWRHYD101,2039,6.9908
KENYA,PWRHYD101,2040,6.9908
KENYA,PWRHYD101,2041,6.9908
KENYA,PWRHYD101,2042,6.9908
KENYA,PWRHYD101,2043,6.9908
KENYA,PWRHYD101,2044,6.9908
KENYA,PWRHYD101,2045,6.9908
KENYA,PWRHYD101,2046,6.9908
KENYA,PWRHYD101,2047,6.9908
KENYA,PWRHYD101,2048,6.9908
KENYA,PWRHYD101,2049,6.9908
KENYA,PWRHYD101,2050,6.9908
KENYA,PWRNGS002,2031,1.4875
KENYA,PWRNGS002,2032,3.3376
KENYA,PWRNGS002,2033,3.8306
KENYA,PWRNGS002,2034,8.0848
KENYA,PWRNGS002,2035,11.0137
KENYA,PWRNGS002,2036,5.5217
KENYA,PWRNGS002,2037,7.3112
KENYA,PWRNGS002,2038,11.0137
KENYA,PWRNGS002,2039,6.3033
KENYA,PWRNGS002,2040,3.0594
KENYA,PWRNGS002,2041,4.0623
KENYA,PWRNGS002,2042,3.3024
KENYA,PWRNGS002,2043,3.0485
KENYA,PWRNGS002,2044,3.2525
KENYA,PWRNGS002,2045,3.2403
KENYA,PWRNGS002,2046,3.3615
KENYA,PWRNGS002,2047,3.318
KENYA,PWRNGS002,2048,3.4566
KENYA,PWRNGS002,2049,3.4189
KENYA,PWRNGS002,2050,3.2782
KENYA,PWRNGS003,2041,4.1889
KENYA,PWRNGS003,2042,3.3504
KENYA,PWRNGS003,2043,3.4147
KENYA,PWRNGS003,2044,3.1785
KENYA,PWRNGS003,2045,3.614
KENYA,PWRNGS003,2046,3.4762
KENYA,PWRNGS003,2047,3.695
KENYA,PWRNGS003,2048,3.4189
KENYA,PWRNGS003,2049,3.4189
KENYA,PWRNGS003,2050,3.4149
KENYA,PWRNGS004,2030,0.4827
KENYA,PWRNGS004,2031,0.3481
KENYA,PWRNGS004,2032,0.4122
KENYA,PWRNGS004,2033,1.4021
KENYA,PWRNGS004,2034,1.4499
KENYA,PWRNGS004,2035,1.5606
KENYA,PWRNGS004,2036,1.5528
KENYA,PWRNGS004,2037,1.5781
KENYA,PWRNGS004,2038,3.4055
KENYA,PWRNGS004,2039,1.5781
KENYA,PWRNGS004,2040,1.5781
KENYA,PWRNGS004,2041,1.5781
KENYA,PWRNGS004,2042,1.5781
KENYA,PWRNGS004,2043,1.5781
KENYA,PWRNGS004,2044,1.5781
KENYA,PWRNGS004,2045,1.5781
KENYA,PWRNGS004,2046,1.5781
KENYA,PWRNGS004,2047,1.5781
KENYA,PWRNGS004,2048,1.5781
KENYA,PWRNGS004,2049,1.6621
KENYA,PWRNGS004,2050,1.667
KENYA,PWRNGS005,2033,0.0766
KENYA,PWRNGS005,2034,0.3879
KENYA,PWRNGS005,2035,0.4163
KENYA,PWRNGS005,2036,0.3585
KENYA,PWRNGS005,2037,0.556
KENYA,PWRNGS005,2038,0.562
KENYA,PWRNGS005,2039,0.2735
KENYA,PWRNGS005,2040,0.2271
KENYA,PWRNGS005,2041,0.4243
KENYA,PWRNGS005,2042,0.3007
KENYA,PWRNGS005,2043,0.5757
KENYA,PWRNGS005,2044,0.4917
KENYA,PWRNGS005,2045,0.6062
KENYA,PWRNGS005,2046,0.5116
KENYA,PWRNGS005,2047,0.4647
KENYA,PWRNGS005,2048,0.5051
KENYA,PWRNGS005,2049,0.4042
KENYA,PWRNGS005,2050,0.3693
KENYA,PWRNGS006,2034,0.2286
KENYA,PWRNGS006,2035,0.4227
KENYA,PWRNGS006,2036,0.2719
KENYA,PWRNGS006,2037,0.4671
KENYA,PWRNGS006,2038,0.6211
KENYA,PWRNGS006,2039,0.4395
KENYA,PWRNGS006,2040,0.2152
KENYA,PWRNGS006,2041,0.4011
KENYA,PWRNGS006,2042,0.547
KENYA,PWRNGS006,2043,0.5487
KENYA,PWRNGS006,2044,0.5018
KENYA,PWRNGS006,2045,0.4496
KENYA,PWRNGS006,2046,0.5709
KENYA,PWRNGS006,2047,0.4647
KENYA,PWRNGS006,2048,0.5001
KENYA,PWRNGS006,2049,0.4849
KENYA,PWRNGS006,2050,0.3618
KENYA,PWRNGS009,2033,0.1748
KENYA,PWRNGS009,2034,0.5579
KENYA,PWRNGS009,2035,0.4036
KENYA,PWRNGS009,2036,0.6272
KENYA,PWRNGS009,2037,0.6353
KENYA,PWRNGS009,2038,1.0609
KENYA,PWRNGS009,2039,0.6199
KENYA,PWRNGS009,2040,0.4353
KENYA,PWRNGS009,2041,0.7492
KENYA,PWRNGS009,2042,0.5704
KENYA,PWRNGS009,2043,0.8586
KENYA,PWRNGS009,2044,0.8958
KENYA,PWRNGS009,2045,0.9815
KENYA,PWRNGS009,2046,0.9815
KENYA,PWRNGS009,2047,0.8393
KENYA,PWRNGS009,2048,0.8746
KENYA,PWRNGS009,2049,0.7487
KENYA,PWRNGS010,2035,0.8426
KENYA,PWRNGS010,2036,0.4917
KENYA,PWRNGS010,2037,0.8
KENYA,PWRNGS010,2038,0.8686
KENYA,PWRNGS010,2039,0.6676
KENYA,PWRNGS010,2040,0.6592
KENYA,PWRNGS010,2041,0.8273
KENYA,PWRNGS010,2042,0.88
KENYA,PWRNGS010,2043,0.9583
KENYA,PWRNGS010,2044,0.8693
KENYA,PWRNGS010,2045,0.9135
KENYA,PWRNGS010,2046,0.9991
KENYA,PWRNGS010,2047,0.8044
KENYA,PWRNGS010,2048,1.0433
KENYA,PWRNGS010,2049,0.9099
KENYA,PWRNGS010,2050,0.6393
KENYA,PWRNGS011,2034,0.5757
KENYA,PWRNGS011,2035,0.7434
KENYA,PWRNGS011,2036,0.6407
KENYA,PWRNGS011,2037,0.756
KENYA,PWRNGS011,2038,1.0073
KENYA,PWRNGS011,2039,0.7365
KENYA,PWRNGS011,2040,0.608
KENYA,PWRNGS011,2041,0.6812
KENYA,PWRNGS011,2042,0.7166
KENYA,PWRNGS011,2043,0.8843
KENYA,PWRNGS011,2044,0.9135
KENYA,PWRNGS011,2045,0.9461
KENYA,PWRNGS011,2046,0.9638
KENYA,PWRNGS011,2047,0.8486
KENYA,PWRNGS011,2048,0.7691
KENYA,PWRNGS011,2049,0.6464
KENYA,PWRNGS011,2050,0.8221
KENYA,PWRNGS018,2033,0.0443
KENYA,PWRNGS018,2034,0.4838
KENYA,PWRNGS018,2035,1.7611
KENYA,PWRNGS018,2036,1.5479
KENYA,PWRNGS018,2037,2.3984
KENYA,PWRNGS018,2038,4.5469
KENYA,PWRNGS018,2039,5.0586
KENYA,PWRNGS018,2040,4.9796
KENYA,PWRNGS018,2041,5.3755
KENYA,PWRNGS018,2042,6.9738
KENYA,PWRNGS018,2043,8.2358
KENYA,PWRNGS018,2044,9.4155
KENYA,PWRNGS018,2045,11.3007
KENYA,PWRNGS018,2046,11.7623
KENYA,PWRNGS018,2047,12.9775
KENYA,PWRNGS018,2048,12.1815
KENYA,PWRNGS018,2049,11.6831
KENYA,PWRNGS018,2050,10.6463
KENYA,PWRPHS001,2037,0.1415
KENYA,PWRPHS001,2038,0.2214
KENYA,PWRPHS001,2039,0.2214
KENYA,PWRPHS001,2040,0.5938
KENYA,PWRPHS001,2041,0.5938
KENYA,PWRPHS001,2042,0.5938
KENYA,PWRPHS001,2043,0.7238
KENYA,PWRPHS001,2044,1.0387
KENYA,PWRPHS001,2045,1.1921
KENYA,PWRPHS001,2046,1.1921
KENYA,PWRPHS001,2047,1.1921
KENYA,PWRPHS001,2048,1.424
KENYA,PWRPHS001,2049,1.6178
KENYA,PWRPHS001,2050,1.8695
KENYA,PWRPHS002,2038,0.282
KENYA,PWRPHS002,2039,0.3524
KENYA,PWRPHS002,2040,0.7238
KENYA,PWRPHS002,2041,0.7238
KENYA,PWRPHS002,2042,0.7238
KENYA,PWRPHS002,2043,0.7238
KENYA,PWRPHS002,2044,0.8279
KENYA,PWRPHS002,2045,1.0159
KENYA,PWRPHS002,2046,1.0593
KENYA,PWRPHS002,2047,1.1921
KENYA,PWRPHS002,2048,1.63
KENYA,PWRPHS002,2049,1.6178
KENYA,PWRPHS002,2050,1.6585
KENYA,PWRSOL001,2019,0.3096
KENYA,PWRSOL001,2020,0.3096
KENYA,PWRSOL001,2021,0.3096
KENYA,PWRSOL001,2022,0.3096
KENYA,PWRSOL001,2023,0.3096
KENYA,PWRSOL001,2024,0.3096
KENYA,PWRSOL001,2025,0.3096
KENYA,PWRSOL001,2026,0.3096
KENYA,PWRSOL001,2027,0.3096
KENYA,PWRSOL001,2028,0.3096
KENYA,PWRSOL001,2029,0.3096
KENYA,PWRSOL001,2030,0.3096
KENYA,PWRSOL001,2031,0.3096
KENYA,PWRSOL001,2032,0.3096
KENYA,PWRSOL001,2033,0.3096
KENYA,PWRSOL001,2034,0.3096
KENYA,PWRSOL001,2035,0.3096
KENYA,PWRSOL001,2036,0.3096
KENYA,PWRSOL001,2037,0.3096
KENYA,PWRSOL002,2023,0.2477
KENYA,PWRSOL002,2024,0.2477
KENYA,PWRSOL002,2025,0.2477
KENYA,PWRSOL002,2026,0.2477
KENYA,PWRSOL002,2027,0.2477
KENYA,PWRSOL002,2028,0.2477
KENYA,PWRSOL002,2029,0.2477
KENYA,PWRSOL002,2030,0.2477
KENYA,PWRSOL002,2031,0.2477
KENYA,PWRSOL002,2032,0.2477
KENYA,PWRSOL002,2033,0.2477
KENYA,PWRSOL002,2034,0.2477
KENYA,PWRSOL002,2035,0.2477
KENYA,PWRSOL002,2036,0.2477
KENYA,PWRSOL002,2037,0.2477
KENYA,PWRSOL002,2038,0.2477
KENYA,PWRSOL002,2039,0.2477
KENYA,PWRSOL002,2040,0.2477
KENYA,PWRSOL002,2041,0.2477
KENYA,PWRSOL002,2042,0.2477
KENYA,PWRSOL003,2032,0.1858
KENYA,PWRSOL003,2033,0.1858
KENYA,PWRSOL003,2034,0.1858
KENYA,PWRSOL003,2035,0.1858
KENYA,PWRSOL003,2036,0.1858
KENYA,PWRSOL003,2037,0.1858
KENYA,PWRSOL003,2038,0.1858
KENYA,PWRSOL003,2039,0.1858
KENYA,PWRSOL003,2040,0.1858
KENYA,PWRSOL003,2041,0.1858
KENYA,PWRSOL003,2042,0.1858
KENYA,PWRSOL003,2043,0.1858
KENYA,PWRSOL003,2044,0.1858
KENYA,PWRSOL003,2045,0.1858
KENYA,PWRSOL003,2046,0.1858
KENYA,PWRSOL003,2047,0.1858
KENYA,PWRSOL003,2048,0.1858
KENYA,PWRSOL003,2049,0.1858
KENYA,PWRSOL003,2050,0.1858
KENYA,PWRSOL004,2032,0.2477
KENYA,PWRSOL004,2033,0.2477
KENYA,PWRSOL004,2034,0.2477
KENYA,PWRSOL004,2035,0.2477
KENYA,PWRSOL004,2036,0.2477
KENYA,PWRSOL004,2037,0.2477
KENYA,PWRSOL004,2038,0.2477
KENYA,PWRSOL004,2039,0.2477
KENYA,PWRSOL004,2040,0.2477
KENYA,PWRSOL004,2041,0.2477
KENYA,PWRSOL004,2042,0.2477
KENYA,PWRSOL004,2043,0.2477
KENYA,PWRSOL004,2044,0.2477
KENYA,PWRSOL004,2045,0.2477
KENYA,PWRSOL004,2046,0.2477
KENYA,PWRSOL004,2047,0.2477
KENYA,PWRSOL004,2048,0.2477
KENYA,PWRSOL004,2049,0.2477
KENYA,PWRSOL004,2050,0.2477
KENYA,PWRSOL005,2032,0.2477
KENYA,PWRSOL005,2033,0.2477
KENYA,PWRSOL005,2034,0.2477
KENYA,PWRSOL005,2035,0.2477
KENYA,PWRSOL005,2036,0.2477
KENYA,PWRSOL005,2037,0.2477
KENYA,PWRSOL005,2038,0.2477
KENYA,PWRSOL005,2039,0.2477
KENYA,PWRSOL005,2040,0.2477
KENYA,PWRSOL005,2041,0.2477
KENYA,PWRSOL005,2042,0.2477
KENYA,PWRSOL005,2043,0.2477
KENYA,PWRSOL005,2044,0.2477
KENYA,PWRSOL005,2045,0.2477
KENYA,PWRSOL005,2046,0.2477
KENYA,PWRSOL005,2047,0.2477
KENYA,PWRSOL005,2048,0.2477
KENYA,PWRSOL005,2049,0.2477
KENYA,PWRSOL005,2050,0.2477
KENYA,PWRSOL006,2023,0.0093
KENYA,PWRSOL006,2024,0.0093
KENYA,PWRSOL006,2025,0.0093
KENYA,PWRSOL006,2026,0.0093
KENYA,PWRSOL006,2027,0.0093
KENYA,PWRSOL006,2028,0.0093
KENYA,PWRSOL006,2029,0.0093
KENYA,PWRSOL006,2030,0.0093
KENYA,PWRSOL006,2031,0.0093
KENYA,PWRSOL006,2032,0.0093
KENYA,PWRSOL006,2033,0.0093
KENYA,PWRSOL006,2034,0.0093
KENYA,PWRSOL006,2035,0.0093
KENYA,PWRSOL006,2036,0.0093
KENYA,PWRSOL006,2037,0.0093
KENYA,PWRSOL006,2038,0.0093
KENYA,PWRSOL006,2039,0.0093
KENYA,PWRSOL006,2040,0.0093
KENYA,PWRSOL006,2041,0.0093
KENYA,PWRSOL006,2042,0.0093
KENYA,PWRSOL008,2022,0.2477
KENYA,PWRSOL008,2023,0.2477
KENYA,PWRSOL008,2024,0.2477
KENYA,PWRSOL008,2025,0.2477
KENYA,PWRSOL008,2026,0.2477
KENYA,PWRSOL008,2027,0.2477
KENYA,PWRSOL008,2028,0.2477
KENYA,PWRSOL008,2029,0.2477
KENYA,PWRSOL008,2030,0.2477
KENYA,PWRSOL008,2031,0.2477
KENYA,PWRSOL008,2032,0.2477
KENYA,PWRSOL008,2033,0.2477
KENYA,PWRSOL008,2034,0.2477
KENYA,PWRSOL008,2035,0.2477
KENYA,PWRSOL008,2036,0.2477
KENYA,PWRSOL008,2037,0.2477
KENYA,PWRSOL008,2038,0.2477
KENYA,PWRSOL008,2039,0.2477
KENYA,PWRSOL008,2040,0.2477
KENYA,PWRSOL008,2041,0.2477
KENYA,PWRSOL009,2026,0.2477
KENYA,PWRSOL009,2027,0.2477
KENYA,PWRSOL009,2028,0.2477
KENYA,PWRSOL009,2029,0.2477
KENYA,PWRSOL009,2030,0.2477
KENYA,PWRSOL009,2031,0.2477
KENYA,PWRSOL009,2032,0.2477
KENYA,PWRSOL009,2033,0.2477
KENYA,PWRSOL009,2034,0.2477
KENYA,PWRSOL009,2035,0.2477
KENYA,PWRSOL009,2036,0.2477
KENYA,PWRSOL009,2037,0.2477
KENYA,PWRSOL009,2038,0.2477
KENYA,PWRSOL009,2039,0.2477
KENYA,PWRSOL009,2040,0.2477
KENYA,PWRSOL009,2041,0.2477
KENYA,PWRSOL009,2042,0.2477
KENYA,PWRSOL009,2043,0.2477
KENYA,PWRSOL009,2044,0.2477
KENYA,PWRSOL009,2045,0.2477
KENYA,PWRSOL010,2021,0.2477
KENYA,PWRSOL010,2022,0.2477
KENYA,PWRSOL010,2023,0.2477
KENYA,PWRSOL010,2024,0.2477
KENYA,PWRSOL010,2025,0.2477
KENYA,PWRSOL010,2026,0.2477
KENYA,PWRSOL010,2027,0.2477
KENYA,PWRSOL010,2028,0.2477
KENYA,PWRSOL010,2029,0.2477
KENYA,PWRSOL010,2030,0.2477
KENYA,PWRSOL010,2031,0.2477
KENYA,PWRSOL010,2032,0.2477
KENYA,PWRSOL010,2033,0.2477
KENYA,PWRSOL010,2034,0.2477
KENYA,PWRSOL010,2035,0.2477
KENYA,PWRSOL010,2036,0.2477
KENYA,PWRSOL010,2037,0.2477
KENYA,PWRSOL010,2038,0.2477
KENYA,PWRSOL010,2039,0.2477
KENYA,PWRSOL010,2040,0.2477
KENYA,PWRSOL011,2019,0.0015
KENYA,PWRSOL011,2020,0.0015
KENYA,PWRSOL011,2021,0.0015
KENYA,PWRSOL011,2022,0.0015
KENYA,PWRSOL011,2023,0.0015
KENYA,PWRSOL011,2024,0.0015
KENYA,PWRSOL011,2025,0.0015
KENYA,PWRSOL011,2026,0.0015
KENYA,PWRSOL011,2027,0.0015
KENYA,PWRSOL011,2028,0.0015
KENYA,PWRSOL011,2029,0.0015
KENYA,PWRSOL011,2030,0.0015
KENYA,PWRSOL011,2031,0.0015
KENYA,PWRSOL011,2032,0.0015
KENYA,PWRSOL011,2033,0.0015
KENYA,PWRSOL011,2034,0.0015
KENYA,PWRSOL011,2035,0.0015
KENYA,PWRSOL011,2036,0.0015
KENYA,PWRSOL011,2037,0.0015
KENYA,PWRSOL012,2021,0.2477
KENYA,PWRSOL012,2022,0.2477
KENYA,PWRSOL012,2023,0.2477
KENYA,PWRSOL012,2024,0.2477
KENYA,PWRSOL012,2025,0.2477
KENYA,PWRSOL012,2026,0.2477
KENYA,PWRSOL012,2027,0.2477
KENYA,PWRSOL012,2028,0.2477
KENYA,PWRSOL012,2029,0.2477
KENYA,PWRSOL012,2030,0.2477
KENYA,PWRSOL012,2031,0.2477
KENYA,PWRSOL012,2032,0.2477
KENYA,PWRSOL012,2033,0.2477
KENYA,PWRSOL012,2034,0.2477
KENYA,PWRSOL012,2035,0.2477
KENYA,PWRSOL012,2036,0.2477
KENYA,PWRSOL012,2037,0.2477
KENYA,PWRSOL012,2038,0.2477
KENYA,PWRSOL012,2039,0.2477
KENYA,PWRSOL012,2040,0.2477
KENYA,PWRSOL013,2032,0.0619
KENYA,PWRSOL013,2033,0.0619
KENYA,PWRSOL013,2034,0.0619
KENYA,PWRSOL013,2035,0.0619
