r,t,l,y,RateOfTotalActivity
KENYA,IMPURN,TS08,2043,88.741
KENYA,IMPURN,TS08,2044,88.741
KENYA,IMPURN,TS08,2045,88.741
KENYA,IMPURN,TS08,2046,88.741
KENYA,IMPURN,TS08,2047,88.741
KENYA,IMPURN,TS08,2048,88.741
KENYA,IMPURN,TS08,2049,88.741
KENYA,IMPURN,TS08,2050,88.741
KENYA,IMPURN,TS09,2036,6.2116
KENYA,IMPURN,TS09,2037,10.1477
KENYA,IMPURN,TS09,2038,29.5803
KENYA,IMPURN,TS09,2039,33.1326
KENYA,IMPURN,TS09,2040,33.1326
KENYA,IMPURN,TS09,2041,58.1473
KENYA,IMPURN,TS09,2042,83.0653
KENYA,IMPURN,TS09,2043,88.741
KENYA,IMPURN,TS09,2044,88.741
KENYA,IMPURN,TS09,2045,88.741
KENYA,IMPURN,TS09,2046,88.741
KENYA,IMPURN,TS09,2047,88.741
KENYA,IMPURN,TS09,2048,88.741
KENYA,IMPURN,TS09,2049,88.741
KENYA,IMPURN,TS09,2050,88.741
KENYA,IMPURN,TS10,2036,6.2116
KENYA,IMPURN,TS10,2037,10.1477
KENYA,IMPURN,TS10,2038,29.5803
KENYA,IMPURN,TS10,2039,33.1326
KENYA,IMPURN,TS10,2040,33.1326
KENYA,IMPURN,TS10,2041,58.1473
KENYA,IMPURN,TS10,2042,83.0653
KENYA,IMPURN,TS10,2043,88.741
KENYA,IMPURN,TS10,2044,88.741
KENYA,IMPURN,TS10,2045,88.741
KENYA,IMPURN,TS10,2046,88.741
KENYA,IMPURN,TS10,2047,88.741
KENYA,IMPURN,TS10,2048,88.741
KENYA,IMPURN,TS10,2049,88.741
KENYA,IMPURN,TS10,2050,88.741
KENYA,IMPURN,TS11,2036,6.2116
KENYA,IMPURN,TS11,2037,10.1477
KENYA,IMPURN,TS11,2038,29.5803
KENYA,IMPURN,TS11,2039,33.1326
KENYA,IMPURN,TS11,2040,33.1326
KENYA,IMPURN,TS11,2041,58.1473
KENYA,IMPURN,TS11,2042,83.0653
KENYA,IMPURN,TS11,2043,88.741
KENYA,IMPURN,TS11,2044,88.741
KENYA,IMPURN,TS11,2045,88.741
KENYA,IMPURN,TS11,2046,88.741
KENYA,IMPURN,TS11,2047,88.741
KENYA,IMPURN,TS11,2048,88.741
KENYA,IMPURN,TS11,2049,88.741
KENYA,IMPURN,TS11,2050,88.741
KENYA,IMPURN,TS12,2036,6.2116
KENYA,IMPURN,TS12,2037,10.1477
KENYA,IMPURN,TS12,2038,29.5803
KENYA,IMPURN,TS12,2039,33.1326
KENYA,IMPURN,TS12,2040,33.1326
KENYA,IMPURN,TS12,2041,58.1473
KENYA,IMPURN,TS12,2042,53.4849
KENYA,IMPURN,TS12,2043,88.741
KENYA,IMPURN,TS12,2044,65.9919
KENYA,IMPURN,TS12,2045,88.741
KENYA,IMPURN,TS12,2046,88.741
KENYA,IMPURN,TS12,2047,88.741
KENYA,IMPURN,TS12,2048,88.741
KENYA,IMPURN,TS12,2049,88.741
KENYA,IMPURN,TS12,2050,59.1607
KENYA,IMPURN,TS13,2036,6.2116
KENYA,IMPURN,TS13,2037,10.1477
KENYA,IMPURN,TS13,2038,29.5803
KENYA,IMPURN,TS13,2039,17.8158
KENYA,IMPURN,TS13,2040,29.5803
KENYA,IMPURN,TS13,2041,58.1473
KENYA,IMPURN,TS13,2042,58.1473
KENYA,IMPURN,TS13,2043,88.741
KENYA,IMPURN,TS13,2044,88.741
KENYA,IMPURN,TS13,2045,88.741
KENYA,IMPURN,TS13,2046,88.741
KENYA,IMPURN,TS13,2047,75.7919
KENYA,IMPURN,TS13,2048,62.047
KENYA,IMPURN,TS13,2049,88.741
KENYA,IMPURN,TS13,2050,41.2453
KENYA,IMPURN,TS14,2036,6.2116
KENYA,IMPURN,TS14,2037,10.1477
KENYA,IMPURN,TS14,2038,29.5803
KENYA,IMPURN,TS14,2039,33.1326
KENYA,IMPURN,TS14,2040,33.1326
KENYA,IMPURN,TS14,2041,58.1473
KENYA,IMPURN,TS14,2042,83.0653
KENYA,IMPURN,TS14,2043,88.741
KENYA,IMPURN,TS14,2044,88.741
KENYA,IMPURN,TS14,2045,88.741
KENYA,IMPURN,TS14,2046,88.741
KENYA,IMPURN,TS14,2047,88.741
KENYA,IMPURN,TS14,2048,88.741
KENYA,IMPURN,TS14,2049,88.741
KENYA,IMPURN,TS14,2050,88.741
KENYA,IMPURN,TS15,2036,6.2116
KENYA,IMPURN,TS15,2037,10.1477
KENYA,IMPURN,TS15,2038,29.5803
KENYA,IMPURN,TS15,2039,33.1326
KENYA,IMPURN,TS15,2040,33.1326
KENYA,IMPURN,TS15,2041,58.1473
KENYA,IMPURN,TS15,2042,83.0653
KENYA,IMPURN,TS15,2043,88.741
KENYA,IMPURN,TS15,2044,88.741
KENYA,IMPURN,TS15,2045,88.741
KENYA,IMPURN,TS15,2046,88.741
KENYA,IMPURN,TS15,2047,88.741
KENYA,IMPURN,TS15,2048,88.741
KENYA,IMPURN,TS15,2049,88.741
KENYA,IMPURN,TS15,2050,88.741
KENYA,IMPURN,TS16,2036,6.2116
KENYA,IMPURN,TS16,2037,10.1477
KENYA,IMPURN,TS16,2038,29.5803
KENYA,IMPURN,TS16,2039,33.1326
KENYA,IMPURN,TS16,2040,33.1326
KENYA,IMPURN,TS16,2041,58.1473
KENYA,IMPURN,TS16,2042,83.0653
KENYA,IMPURN,TS16,2043,88.741
KENYA,IMPURN,TS16,2044,88.741
KENYA,IMPURN,TS16,2045,88.741
KENYA,IMPURN,TS16,2046,88.741
KENYA,IMPURN,TS16,2047,88.741
KENYA,IMPURN,TS16,2048,88.741
KENYA,IMPURN,TS16,2049,88.741
KENYA,IMPURN,TS16,2050,88.741
KENYA,IMPURN,TS17,2036,6.2116
KENYA,IMPURN,TS17,2037,10.1477
KENYA,IMPURN,TS17,2038,29.5803
KENYA,IMPURN,TS17,2039,33.1326
KENYA,IMPURN,TS17,2040,33.1326
KENYA,IMPURN,TS17,2041,58.1473
KENYA,IMPURN,TS17,2042,83.0653
KENYA,IMPURN,TS17,2043,88.741
KENYA,IMPURN,TS17,2044,88.741
KENYA,IMPURN,TS17,2045,88.741
KENYA,IMPURN,TS17,2046,88.741
KENYA,IMPURN,TS17,2047,88.741
KENYA,IMPURN,TS17,2048,88.741
KENYA,IMPURN,TS17,2049,88.741
KENYA,IMPURN,TS17,2050,88.741
KENYA,IMPURN,TS18,2036,6.2116
KENYA,IMPURN,TS18,2039,33.1326
KENYA,IMPURN,TS18,2040,3.5522
KENYA,IMPURN,TS18,2041,58.1473
KENYA,IMPURN,TS18,2042,83.0653
KENYA,IMPURN,TS18,2043,88.741
KENYA,IMPURN,TS18,2044,88.741
KENYA,IMPURN,TS18,2045,59.1607
KENYA,IMPURN,TS18,2046,59.1607
KENYA,IMPURN,TS18,2047,29.5803
KENYA,IMPURN,TS18,2048,88.741
KENYA,IMPURN,TS18,2049,88.741
KENYA,IMPURN,TS18,2050,59.1607
KENYA,IMPURN,TS19,2036,6.2116
KENYA,IMPURN,TS19,2037,10.1477
KENYA,IMPURN,TS19,2038,29.5803
KENYA,IMPURN,TS19,2039,29.5803
KENYA,IMPURN,TS19,2040,32.2394
KENYA,IMPURN,TS19,2041,58.1473
KENYA,IMPURN,TS19,2042,83.0653
KENYA,IMPURN,TS19,2043,59.1607
KENYA,IMPURN,TS19,2044,59.1607
KENYA,IMPURN,TS19,2045,88.741
KENYA,IMPURN,TS19,2046,59.1607
KENYA,IMPURN,TS19,2047,59.1607
KENYA,IMPURN,TS19,2048,59.1607
KENYA,IMPURN,TS19,2049,50.5969
KENYA,IMPURN,TS19,2050,81.303
KENYA,IMPURN,TS20,2036,6.2116
KENYA,IMPURN,TS20,2037,10.1477
KENYA,IMPURN,TS20,2038,29.5803
KENYA,IMPURN,TS20,2039,33.1326
KENYA,IMPURN,TS20,2040,29.5803
KENYA,IMPURN,TS20,2041,58.1473
KENYA,IMPURN,TS20,2042,83.0653
KENYA,IMPURN,TS20,2043,88.741
KENYA,IMPURN,TS20,2044,37.4032
KENYA,IMPURN,TS20,2045,88.741
KENYA,IMPURN,TS20,2046,35.5562
KENYA,IMPURN,TS20,2047,59.1607
KENYA,IMPURN,TS20,2048,88.741
KENYA,IMPURN,TS20,2049,29.5803
KENYA,IMPURN,TS20,2050,59.1607
KENYA,IMPURN,TS21,2036,6.2116
KENYA,IMPURN,TS21,2037,10.1477
KENYA,IMPURN,TS21,2038,29.5803
KENYA,IMPURN,TS21,2039,9.4192
KENYA,IMPURN,TS21,2040,33.1326
KENYA,IMPURN,TS21,2041,58.1473
KENYA,IMPURN,TS21,2042,83.0653
KENYA,IMPURN,TS21,2043,78.957
KENYA,IMPURN,TS21,2044,88.741
KENYA,IMPURN,TS21,2045,88.741
KENYA,IMPURN,TS21,2046,88.741
KENYA,IMPURN,TS21,2047,88.741
KENYA,IMPURN,TS21,2048,88.741
KENYA,IMPURN,TS21,2049,88.741
KENYA,IMPURN,TS21,2050,88.741
KENYA,IMPURN,TS22,2036,6.2116
KENYA,IMPURN,TS22,2037,10.1477
KENYA,IMPURN,TS22,2038,29.5803
KENYA,IMPURN,TS22,2039,33.1326
KENYA,IMPURN,TS22,2040,33.1326
KENYA,IMPURN,TS22,2041,58.1473
KENYA,IMPURN,TS22,2042,83.0653
KENYA,IMPURN,TS22,2043,88.741
KENYA,IMPURN,TS22,2044,88.741
KENYA,IMPURN,TS22,2045,88.741
KENYA,IMPURN,TS22,2046,88.741
KENYA,IMPURN,TS22,2047,88.741
KENYA,IMPURN,TS22,2048,88.741
KENYA,IMPURN,TS22,2049,88.741
KENYA,IMPURN,TS22,2050,88.741
KENYA,IMPURN,TS23,2036,6.2116
KENYA,IMPURN,TS23,2037,10.1477
KENYA,IMPURN,TS23,2038,29.5803
KENYA,IMPURN,TS23,2039,33.1326
KENYA,IMPURN,TS23,2040,33.1326
KENYA,IMPURN,TS23,2041,58.1473
KENYA,IMPURN,TS23,2042,83.0653
KENYA,IMPURN,TS23,2043,88.741
KENYA,IMPURN,TS23,2044,88.741
KENYA,IMPURN,TS23,2045,88.741
KENYA,IMPURN,TS23,2046,88.741
KENYA,IMPURN,TS23,2047,88.741
KENYA,IMPURN,TS23,2048,88.741
KENYA,IMPURN,TS23,2049,88.741
KENYA,IMPURN,TS23,2050,88.741
KENYA,IMPURN,TS24,2036,6.2116
KENYA,IMPURN,TS24,2037,10.1477
KENYA,IMPURN,TS24,2038,29.5803
KENYA,IMPURN,TS24,2039,33.1326
KENYA,IMPURN,TS24,2040,33.1326
KENYA,IMPURN,TS24,2041,58.1473
KENYA,IMPURN,TS24,2042,58.1473
KENYA,IMPURN,TS24,2043,59.1607
KENYA,IMPURN,TS24,2044,88.741
KENYA,IMPURN,TS24,2045,88.741
KENYA,IMPURN,TS24,2046,88.741
KENYA,IMPURN,TS24,2047,88.741
KENYA,IMPURN,TS24,2048,88.741
KENYA,IMPURN,TS24,2049,88.741
KENYA,IMPURN,TS24,2050,14.0812
KENYA,IMPURN,TS25,2036,6.2116
KENYA,IMPURN,TS25,2037,10.1477
KENYA,IMPURN,TS25,2038,29.5803
KENYA,IMPURN,TS25,2039,33.1326
KENYA,IMPURN,TS25,2040,33.1326
KENYA,IMPURN,TS25,2041,58.1473
KENYA,IMPURN,TS25,2042,83.0653
KENYA,IMPURN,TS25,2043,86.2357
KENYA,IMPURN,TS25,2044,88.741
KENYA,IMPURN,TS25,2045,69.5201
KENYA,IMPURN,TS25,2046,88.741
KENYA,IMPURN,TS25,2047,83.3665
KENYA,IMPURN,TS25,2048,88.741
KENYA,IMPURN,TS25,2049,88.741
KENYA,IMPURN,TS25,2050,88.741
KENYA,IMPURN,TS26,2036,6.2116
KENYA,IMPURN,TS26,2037,10.1477
KENYA,IMPURN,TS26,2038,29.5803
KENYA,IMPURN,TS26,2039,33.1326
KENYA,IMPURN,TS26,2040,33.1326
KENYA,IMPURN,TS26,2041,58.1473
KENYA,IMPURN,TS26,2042,83.0653
KENYA,IMPURN,TS26,2043,88.741
KENYA,IMPURN,TS26,2044,88.741
KENYA,IMPURN,TS26,2045,88.741
KENYA,IMPURN,TS26,2046,88.741
KENYA,IMPURN,TS26,2047,88.741
KENYA,IMPURN,TS26,2048,88.741
KENYA,IMPURN,TS26,2049,88.741
KENYA,IMPURN,TS26,2050,88.741
KENYA,IMPURN,TS27,2036,6.2116
KENYA,IMPURN,TS27,2037,10.1477
KENYA,IMPURN,TS27,2038,29.5803
KENYA,IMPURN,TS27,2039,31.5324
KENYA,IMPURN,TS27,2040,33.1326
KENYA,IMPURN,TS27,2041,55.7817
KENYA,IMPURN,TS27,2042,64.9548
KENYA,IMPURN,TS27,2043,88.741
KENYA,IMPURN,TS27,2044,88.741
KENYA,IMPURN,TS27,2045,88.741
KENYA,IMPURN,TS27,2046,84.162
KENYA,IMPURN,TS27,2047,88.741
KENYA,IMPURN,TS27,2048,88.741
KENYA,IMPURN,TS27,2049,74.2
KENYA,IMPURN,TS27,2050,88.741
KENYA,IMPURN,TS28,2036,6.2116
KENYA,IMPURN,TS28,2037,10.1477
KENYA,IMPURN,TS28,2038,29.5803
KENYA,IMPURN,TS28,2039,33.1326
KENYA,IMPURN,TS28,2040,33.1326
KENYA,IMPURN,TS28,2041,58.1473
KENYA,IMPURN,TS28,2042,83.0653
KENYA,IMPURN,TS28,2043,88.741
KENYA,IMPURN,TS28,2044,88.741
KENYA,IMPURN,TS28,2045,88.741
KENYA,IMPURN,TS28,2046,88.741
KENYA,IMPURN,TS28,2047,88.741
KENYA,IMPURN,TS28,2048,88.741
KENYA,IMPURN,TS28,2049,88.741
KENYA,IMPURN,TS28,2050,88.741
KENYA,IMPURN,TS29,2036,6.2116
KENYA,IMPURN,TS29,2037,10.1477
KENYA,IMPURN,TS29,2038,29.5803
KENYA,IMPURN,TS29,2039,33.1326
KENYA,IMPURN,TS29,2040,33.1326
KENYA,IMPURN,TS29,2041,58.1473
KENYA,IMPURN,TS29,2042,83.0653
KENYA,IMPURN,TS29,2043,88.741
KENYA,IMPURN,TS29,2044,88.741
KENYA,IMPURN,TS29,2045,88.741
KENYA,IMPURN,TS29,2046,88.741
KENYA,IMPURN,TS29,2047,88.741
KENYA,IMPURN,TS29,2048,88.741
KENYA,IMPURN,TS29,2049,88.741
KENYA,IMPURN,TS29,2050,88.741
KENYA,IMPURN,TS30,2036,6.2116
KENYA,IMPURN,TS30,2037,10.1477
KENYA,IMPURN,TS30,2038,29.5803
KENYA,IMPURN,TS30,2039,33.1326
KENYA,IMPURN,TS30,2040,33.1326
KENYA,IMPURN,TS30,2041,58.1473
KENYA,IMPURN,TS30,2042,63.7923
KENYA,IMPURN,TS30,2043,59.1607
KENYA,IMPURN,TS30,2044,88.741
KENYA,IMPURN,TS30,2045,59.1607
KENYA,IMPURN,TS30,2046,49.0392
KENYA,IMPURN,TS30,2047,88.741
KENYA,IMPURN,TS30,2048,88.741
KENYA,IMPURN,TS30,2049,88.741
KENYA,IMPURN,TS30,2050,88.741
KENYA,IMPURN,TS31,2036,6.2116
KENYA,IMPURN,TS31,2037,10.1477
KENYA,IMPURN,TS31,2038,29.5803
KENYA,IMPURN,TS31,2039,30.7537
KENYA,IMPURN,TS31,2040,33.1326
KENYA,IMPURN,TS31,2041,58.1473
KENYA,IMPURN,TS31,2042,83.0653
KENYA,IMPURN,TS31,2043,88.741
KENYA,IMPURN,TS31,2044,82.9519
KENYA,IMPURN,TS31,2045,59.1703
KENYA,IMPURN,TS31,2046,79.3957
KENYA,IMPURN,TS31,2047,88.741
KENYA,IMPURN,TS31,2048,88.741
KENYA,IMPURN,TS31,2049,88.741
KENYA,IMPURN,TS31,2050,88.741
KENYA,IMPURN,TS32,2036,6.2116
KENYA,IMPURN,TS32,2037,10.1477
KENYA,IMPURN,TS32,2038,29.5803
KENYA,IMPURN,TS32,2039,33.1326
KENYA,IMPURN,TS32,2040,33.1326
KENYA,IMPURN,TS32,2041,58.1473
KENYA,IMPURN,TS32,2042,83.0653
KENYA,IMPURN,TS32,2043,88.741
KENYA,IMPURN,TS32,2044,88.741
KENYA,IMPURN,TS32,2045,88.741
KENYA,IMPURN,TS32,2046,88.741
KENYA,IMPURN,TS32,2047,88.741
KENYA,IMPURN,TS32,2048,88.741
KENYA,IMPURN,TS32,2049,88.741
KENYA,IMPURN,TS32,2050,88.741
KENYA,IMPURN,TS33,2036,6.2116
KENYA,IMPURN,TS33,2037,10.1477
KENYA,IMPURN,TS33,2038,29.5803
KENYA,IMPURN,TS33,2039,33.1326
KENYA,IMPURN,TS33,2040,33.1326
KENYA,IMPURN,TS33,2041,58.1473
KENYA,IMPURN,TS33,2042,83.0653
KENYA,IMPURN,TS33,2043,88.741
KENYA,IMPURN,TS33,2044,88.741
KENYA,IMPURN,TS33,2045,88.741
KENYA,IMPURN,TS33,2046,88.741
KENYA,IMPURN,TS33,2047,88.741
KENYA,IMPURN,TS33,2048,88.741
KENYA,IMPURN,TS33,2049,88.741
KENYA,IMPURN,TS33,2050,88.741
KENYA,IMPURN,TS34,2036,6.2116
KENYA,IMPURN,TS34,2037,10.1477
KENYA,IMPURN,TS34,2038,29.5803
KENYA,IMPURN,TS34,2039,33.1326
KENYA,IMPURN,TS34,2040,33.1326
KENYA,IMPURN,TS34,2041,58.1473
KENYA,IMPURN,TS34,2042,83.0653
KENYA,IMPURN,TS34,2043,88.741
KENYA,IMPURN,TS34,2044,88.741
KENYA,IMPURN,TS34,2045,88.741
KENYA,IMPURN,TS34,2046,88.741
KENYA,IMPURN,TS34,2047,88.741
KENYA,IMPURN,TS34,2048,88.741
KENYA,IMPURN,TS34,2049,88.741
KENYA,IMPURN,TS34,2050,88.741
KENYA,IMPURN,TS35,2036,6.2116
KENYA,IMPURN,TS35,2037,10.1477
KENYA,IMPURN,TS35,2038,29.5803
KENYA,IMPURN,TS35,2039,33.1326
KENYA,IMPURN,TS35,2040,33.1326
KENYA,IMPURN,TS35,2041,58.1473
KENYA,IMPURN,TS35,2042,83.0653
KENYA,IMPURN,TS35,2043,88.741
KENYA,IMPURN,TS35,2044,88.741
KENYA,IMPURN,TS35,2045,88.741
KENYA,IMPURN,TS35,2046,88.741
KENYA,IMPURN,TS35,2047,88.741
KENYA,IMPURN,TS35,2048,88.741
KENYA,IMPURN,TS35,2049,88.741
KENYA,IMPURN,TS35,2050,88.741
KENYA,IMPURN,TS36,2036,6.2116
KENYA,IMPURN,TS36,2037,10.1477
KENYA,IMPURN,TS36,2038,29.5803
KENYA,IMPURN,TS36,2039,3.5522
KENYA,IMPURN,TS36,2040,33.1326
KENYA,IMPURN,TS36,2042,54.5078
KENYA,IMPURN,TS36,2043,88.741
KENYA,IMPURN,TS36,2044,88.741
KENYA,IMPURN,TS36,2045,88.741
KENYA,IMPURN,TS36,2046,88.741
KENYA,IMPURN,TS36,2047,88.741
KENYA,IMPURN,TS36,2048,88.741
KENYA,IMPURN,TS36,2049,88.741
KENYA,IMPURN,TS36,2050,88.741
KENYA,IMPURN,TS37,2036,6.2116
KENYA,IMPURN,TS37,2037,10.1477
KENYA,IMPURN,TS37,2038,29.5803
KENYA,IMPURN,TS37,2039,33.1326
KENYA,IMPURN,TS37,2040,17.4272
KENYA,IMPURN,TS37,2041,58.1473
KENYA,IMPURN,TS37,2042,83.0653
KENYA,IMPURN,TS37,2043,88.741
KENYA,IMPURN,TS37,2044,64.8019
KENYA,IMPURN,TS37,2045,88.741
KENYA,IMPURN,TS37,2046,88.741
KENYA,IMPURN,TS37,2047,88.741
KENYA,IMPURN,TS37,2048,88.741
KENYA,IMPURN,TS37,2049,88.741
KENYA,IMPURN,TS37,2050,88.741
KENYA,IMPURN,TS38,2036,6.2116
KENYA,IMPURN,TS38,2037,10.1477
KENYA,IMPURN,TS38,2038,19.2574
KENYA,IMPURN,TS38,2039,33.1326
KENYA,IMPURN,TS38,2040,33.1326
KENYA,IMPURN,TS38,2041,58.1473
KENYA,IMPURN,TS38,2042,83.0653
KENYA,IMPURN,TS38,2043,88.741
KENYA,IMPURN,TS38,2044,88.741
KENYA,IMPURN,TS38,2045,88.741
KENYA,IMPURN,TS38,2046,88.741
KENYA,IMPURN,TS38,2047,88.741
KENYA,IMPURN,TS38,2048,88.741
KENYA,IMPURN,TS38,2049,88.741
KENYA,IMPURN,TS38,2050,88.741
KENYA,IMPURN,TS39,2036,6.2116
KENYA,IMPURN,TS39,2037,10.1477
KENYA,IMPURN,TS39,2038,29.5803
KENYA,IMPURN,TS39,2039,33.1326
KENYA,IMPURN,TS39,2040,33.1326
KENYA,IMPURN,TS39,2041,58.1473
KENYA,IMPURN,TS39,2042,83.0653
KENYA,IMPURN,TS39,2043,88.741
KENYA,IMPURN,TS39,2044,88.741
KENYA,IMPURN,TS39,2045,88.741
KENYA,IMPURN,TS39,2046,88.741
KENYA,IMPURN,TS39,2047,88.741
KENYA,IMPURN,TS39,2048,88.741
KENYA,IMPURN,TS39,2049,88.741
KENYA,IMPURN,TS39,2050,86.7083
KENYA,IMPURN,TS40,2036,6.2116
KENYA,IMPURN,TS40,2037,10.1477
KENYA,IMPURN,TS40,2038,29.5803
KENYA,IMPURN,TS40,2039,33.1326
KENYA,IMPURN,TS40,2040,33.1326
KENYA,IMPURN,TS40,2041,58.1473
KENYA,IMPURN,TS40,2042,83.0653
KENYA,IMPURN,TS40,2043,88.741
KENYA,IMPURN,TS40,2044,88.741
KENYA,IMPURN,TS40,2045,88.741
KENYA,IMPURN,TS40,2046,88.741
KENYA,IMPURN,TS40,2047,88.741
KENYA,IMPURN,TS40,2048,88.741
KENYA,IMPURN,TS40,2049,88.741
KENYA,IMPURN,TS40,2050,88.741
KENYA,IMPURN,TS41,2036,6.2116
KENYA,IMPURN,TS41,2037,10.1477
KENYA,IMPURN,TS41,2038,29.5803
KENYA,IMPURN,TS41,2039,33.1326
KENYA,IMPURN,TS41,2040,33.1326
KENYA,IMPURN,TS41,2041,58.1473
KENYA,IMPURN,TS41,2042,83.0653
KENYA,IMPURN,TS41,2043,88.741
KENYA,IMPURN,TS41,2044,88.741
KENYA,IMPURN,TS41,2045,88.741
KENYA,IMPURN,TS41,2046,88.741
KENYA,IMPURN,TS41,2047,88.741
KENYA,IMPURN,TS41,2048,88.741
KENYA,IMPURN,TS41,2049,88.741
KENYA,IMPURN,TS41,2050,88.741
KENYA,IMPURN,TS42,2036,6.2116
KENYA,IMPURN,TS42,2037,10.1477
KENYA,IMPURN,TS42,2038,29.5803
KENYA,IMPURN,TS42,2039,33.1326
KENYA,IMPURN,TS42,2040,33.1326
KENYA,IMPURN,TS42,2041,58.1473
KENYA,IMPURN,TS42,2042,83.0653
KENYA,IMPURN,TS42,2043,88.741
KENYA,IMPURN,TS42,2044,65.1226
KENYA,IMPURN,TS42,2045,88.741
KENYA,IMPURN,TS42,2046,88.741
KENYA,IMPURN,TS42,2047,88.741
KENYA,IMPURN,TS42,2048,59.1607
KENYA,IMPURN,TS42,2049,88.741
KENYA,IMPURN,TS42,2050,88.741
KENYA,IMPURN,TS43,2036,6.2116
KENYA,IMPURN,TS43,2037,1.752
KENYA,IMPURN,TS43,2038,25.8809
KENYA,IMPURN,TS43,2039,33.1326
KENYA,IMPURN,TS43,2040,33.1326
KENYA,IMPURN,TS43,2041,58.1473
KENYA,IMPURN,TS43,2042,78.923
KENYA,IMPURN,TS43,2043,88.741
KENYA,IMPURN,TS43,2044,59.1607
KENYA,IMPURN,TS43,2045,88.741
KENYA,IMPURN,TS43,2046,88.741
KENYA,IMPURN,TS43,2047,69.0335
KENYA,IMPURN,TS43,2048,88.741
KENYA,IMPURN,TS43,2049,59.1607
KENYA,IMPURN,TS43,2050,88.741
KENYA,IMPURN,TS44,2036,6.2116
KENYA,IMPURN,TS44,2037,10.1477
KENYA,IMPURN,TS44,2038,29.5803
KENYA,IMPURN,TS44,2039,33.1326
KENYA,IMPURN,TS44,2040,33.1326
KENYA,IMPURN,TS44,2041,58.1473
KENYA,IMPURN,TS44,2042,83.0653
KENYA,IMPURN,TS44,2043,88.741
KENYA,IMPURN,TS44,2044,88.741
KENYA,IMPURN,TS44,2045,88.741
KENYA,IMPURN,TS44,2046,88.741
KENYA,IMPURN,TS44,2047,88.741
KENYA,IMPURN,TS44,2048,88.741
KENYA,IMPURN,TS44,2049,88.741
KENYA,IMPURN,TS44,2050,88.741
KENYA,IMPURN,TS45,2036,6.2116
KENYA,IMPURN,TS45,2037,10.1477
KENYA,IMPURN,TS45,2038,29.5803
KENYA,IMPURN,TS45,2039,33.1326
KENYA,IMPURN,TS45,2040,33.1326
KENYA,IMPURN,TS45,2041,56.8155
KENYA,IMPURN,TS45,2042,83.0653
KENYA,IMPURN,TS45,2043,88.741
KENYA,IMPURN,TS45,2044,88.741
KENYA,IMPURN,TS45,2045,88.741
KENYA,IMPURN,TS45,2046,88.741
KENYA,IMPURN,TS45,2047,88.741
KENYA,IMPURN,TS45,2048,88.741
KENYA,IMPURN,TS45,2049,88.741
KENYA,IMPURN,TS45,2050,88.741
KENYA,IMPURN,TS46,2036,6.2116
KENYA,IMPURN,TS46,2037,10.1477
KENYA,IMPURN,TS46,2038,29.5803
KENYA,IMPURN,TS46,2039,33.1326
KENYA,IMPURN,TS46,2040,33.1326
KENYA,IMPURN,TS46,2041,58.1473
KENYA,IMPURN,TS46,2042,83.0653
KENYA,IMPURN,TS46,2043,88.741
KENYA,IMPURN,TS46,2044,88.741
KENYA,IMPURN,TS46,2045,88.741
KENYA,IMPURN,TS46,2046,88.741
KENYA,IMPURN,TS46,2047,88.741
KENYA,IMPURN,TS46,2048,88.741
KENYA,IMPURN,TS46,2049,88.741
KENYA,IMPURN,TS46,2050,88.741
KENYA,IMPURN,TS47,2036,6.2116
KENYA,IMPURN,TS47,2037,10.1477
KENYA,IMPURN,TS47,2038,29.5803
KENYA,IMPURN,TS47,2039,33.1326
KENYA,IMPURN,TS47,2040,33.1326
KENYA,IMPURN,TS47,2041,58.1473
KENYA,IMPURN,TS47,2042,83.0653
KENYA,IMPURN,TS47,2043,88.741
KENYA,IMPURN,TS47,2044,88.741
KENYA,IMPURN,TS47,2045,88.741
KENYA,IMPURN,TS47,2046,88.741
KENYA,IMPURN,TS47,2047,88.741
KENYA,IMPURN,TS47,2048,88.741
KENYA,IMPURN,TS47,2049,88.741
KENYA,IMPURN,TS47,2050,88.741
KENYA,IMPURN,TS48,2036,6.2116
KENYA,IMPURN,TS48,2038,29.5803
KENYA,IMPURN,TS48,2039,33.1326
KENYA,IMPURN,TS48,2040,33.1326
KENYA,IMPURN,TS48,2041,58.1473
KENYA,IMPURN,TS48,2042,83.0653
KENYA,IMPURN,TS48,2043,88.741
KENYA,IMPURN,TS48,2044,81.5901
KENYA,IMPURN,TS48,2045,88.741
KENYA,IMPURN,TS48,2046,88.741
KENYA,IMPURN,TS48,2047,88.741
KENYA,IMPURN,TS48,2048,88.741
KENYA,IMPURN,TS48,2049,88.741
KENYA,IMPURN,TS48,2050,88.741
KENYA,MINBIO,TS01,2019,0.0902
KENYA,MINBIO,TS01,2020,0.0902
KENYA,MINBIO,TS01,2021,0.0902
KENYA,MINBIO,TS01,2022,0.0902
KENYA,MINBIO,TS01,2023,0.1533
KENYA,MINBIO,TS01,2024,0.1533
KENYA,MINBIO,TS01,2025,0.1533
KENYA,MINBIO,TS01,2026,0.6043
KENYA,MINBIO,TS01,2027,0.6043
KENYA,MINBIO,TS01,2028,0.9651
KENYA,MINBIO,TS01,2029,0.9651
KENYA,MINBIO,TS01,2030,3.1387
KENYA,MINBIO,TS01,2031,4.0406
KENYA,MINBIO,TS01,2032,4.5277
KENYA,MINBIO,TS01,2033,4.663
KENYA,MINBIO,TS01,2034,4.9336
