r,s,ls,ld,lh,y,NetChargeWithinDay
KENYA,BESS001,1,1,5,2042,-0.0009
KENYA,BESS001,1,1,5,2043,0.0017
KENYA,BESS001,1,1,5,2044,0.0007
KENYA,BESS001,1,1,5,2045,-0.0011
KENYA,BESS001,1,1,5,2046,-0.0018
KENYA,BESS001,1,1,5,2048,0.0013
KENYA,BESS001,1,1,5,2049,-0.0019
KENYA,BESS001,1,1,5,2050,-0.0011
KENYA,BESS001,1,1,6,2028,0.0002
KENYA,BESS001,1,1,6,2030,-0.0012
KENYA,BESS001,1,1,6,2033,-0.0004
KENYA,BESS001,1,1,6,2034,0.0023
KENYA,BESS001,1,1,6,2035,0.0023
KENYA,BESS001,1,1,6,2041,0.0012
KENYA,BESS001,1,1,6,2043,-0.001
KENYA,BESS001,1,1,6,2045,-0.0015
KENYA,BESS001,1,1,6,2046,-0.0111
KENYA,BESS001,1,1,6,2047,-0.0166
KENYA,BESS001,1,1,6,2048,-0.017
KENYA,BESS001,1,1,6,2049,-0.0186
KENYA,BESS001,1,1,6,2050,-0.0213
KENYA,BESS001,1,2,1,2028,0.0016
KENYA,BESS001,1,2,1,2030,0.0015
KENYA,BESS001,1,2,1,2031,0.0033
KENYA,BESS001,1,2,1,2032,0.0009
KENYA,BESS001,1,2,1,2033,0.002
KENYA,BESS001,1,2,1,2035,0.0033
KENYA,BESS001,1,2,1,2036,0.0013
KENYA,BESS001,1,2,1,2037,0.0019
KENYA,BESS001,1,2,1,2038,0.001
KENYA,BESS001,1,2,1,2039,0.0012
KENYA,BESS001,1,2,1,2042,-0.0009
KENYA,BESS001,1,2,1,2043,-0.0064
KENYA,BESS001,1,2,1,2044,-0.0107
KENYA,BESS001,1,2,1,2045,-0.0155
KENYA,BESS001,1,2,1,2046,-0.0183
KENYA,BESS001,1,2,1,2047,-0.0276
KENYA,BESS001,1,2,1,2048,-0.0337
KENYA,BESS001,1,2,1,2049,-0.0373
KENYA,BESS001,1,2,1,2050,-0.0371
KENYA,BESS001,1,2,2,2030,-0.0003
KENYA,BESS001,1,2,2,2031,-0.0006
KENYA,BESS001,1,2,2,2035,-0.0012
KENYA,BESS001,1,2,2,2037,-0.0007
KENYA,BESS001,1,2,2,2038,0.0015
KENYA,BESS001,1,2,2,2043,0.0002
KENYA,BESS001,1,2,2,2044,0.0062
KENYA,BESS001,1,2,2,2045,0.0094
KENYA,BESS001,1,2,2,2046,0.0111
KENYA,BESS001,1,2,2,2047,0.0166
KENYA,BESS001,1,2,2,2048,0.017
KENYA,BESS001,1,2,2,2049,0.0186
KENYA,BESS001,1,2,2,2050,0.0213
KENYA,BESS001,1,2,3,2029,0.0012
KENYA,BESS001,1,2,3,2030,-0.0002
KENYA,BESS001,1,2,3,2031,-0.0005
KENYA,BESS001,1,2,3,2035,-0.0005
KENYA,BESS001,1,2,3,2037,0.0004
KENYA,BESS001,1,2,3,2043,0.0086
KENYA,BESS001,1,2,3,2044,0.0125
KENYA,BESS001,1,2,3,2045,0.0188
KENYA,BESS001,1,2,3,2046,0.0222
KENYA,BESS001,1,2,3,2047,0.0332
KENYA,BESS001,1,2,3,2048,0.034
KENYA,BESS001,1,2,3,2049,0.0373
KENYA,BESS001,1,2,3,2050,0.0426
KENYA,BESS001,1,2,4,2028,-0.0011
KENYA,BESS001,1,2,4,2029,-0.0017
KENYA,BESS001,1,2,4,2030,-0.0006
KENYA,BESS001,1,2,4,2031,-0.0015
KENYA,BESS001,1,2,4,2032,-0.0014
KENYA,BESS001,1,2,4,2033,-0.0004
KENYA,BESS001,1,2,4,2034,-0.0001
KENYA,BESS001,1,2,4,2035,-0.0001
KENYA,BESS001,1,2,4,2036,0.0002
KENYA,BESS001,1,2,4,2038,-0.002
KENYA,BESS001,1,2,4,2039,-0.0004
KENYA,BESS001,1,2,4,2041,0.0017
KENYA,BESS001,1,2,4,2042,0.0017
KENYA,BESS001,1,2,4,2043,0.0003
KENYA,BESS001,1,2,4,2044,-0.0015
KENYA,BESS001,1,2,4,2045,-0.0048
KENYA,BESS001,1,2,4,2046,-0.0055
KENYA,BESS001,1,2,4,2047,-0.0062
KENYA,BESS001,1,2,4,2048,-0.0057
KENYA,BESS001,1,2,4,2049,-0.0049
KENYA,BESS001,1,2,4,2050,-0.0027
KENYA,BESS001,1,2,5,2028,-0.0005
KENYA,BESS001,1,2,5,2029,-0.0008
KENYA,BESS001,1,2,5,2030,-0.0004
KENYA,BESS001,1,2,5,2031,-0.0007
KENYA,BESS001,1,2,5,2032,-0.0005
KENYA,BESS001,1,2,5,2033,-0.0015
KENYA,BESS001,1,2,5,2034,-0.0015
KENYA,BESS001,1,2,5,2035,-0.0015
KENYA,BESS001,1,2,5,2036,-0.0015
KENYA,BESS001,1,2,5,2037,-0.0015
KENYA,BESS001,1,2,5,2038,-0.0005
KENYA,BESS001,1,2,5,2039,-0.0007
KENYA,BESS001,1,2,5,2041,-0.0008
KENYA,BESS001,1,2,5,2042,-0.0009
KENYA,BESS001,1,2,5,2043,-0.0016
KENYA,BESS001,1,2,5,2044,-0.0028
KENYA,BESS001,1,2,5,2045,-0.0021
KENYA,BESS001,1,2,5,2046,-0.0017
KENYA,BESS001,1,2,5,2047,-0.0071
KENYA,BESS001,1,2,5,2048,-0.0029
KENYA,BESS001,1,2,5,2049,-0.0031
KENYA,BESS001,1,2,5,2050,-0.0028
KENYA,BESS001,1,2,6,2028,0.0
KENYA,BESS001,1,2,6,2029,0.0012
KENYA,BESS001,1,2,6,2032,0.001
KENYA,BESS001,1,2,6,2034,0.0017
KENYA,BESS001,1,2,6,2035,0.0002
KENYA,BESS001,1,2,6,2041,-0.0008
KENYA,BESS001,1,2,6,2043,-0.0011
KENYA,BESS001,1,2,6,2044,-0.0037
KENYA,BESS001,1,2,6,2045,-0.0058
KENYA,BESS001,1,2,6,2046,-0.0078
KENYA,BESS001,1,2,6,2047,-0.0089
KENYA,BESS001,1,2,6,2048,-0.0086
KENYA,BESS001,1,2,6,2049,-0.0107
KENYA,BESS001,1,2,6,2050,-0.0213
KENYA,BESS001,2,1,1,2028,0.0008
KENYA,BESS001,2,1,1,2031,0.0012
KENYA,BESS001,2,1,1,2032,0.0004
KENYA,BESS001,2,1,1,2033,0.0004
KENYA,BESS001,2,1,1,2036,0.0024
KENYA,BESS001,2,1,1,2037,0.0024
KENYA,BESS001,2,1,1,2039,0.0008
KENYA,BESS001,2,1,1,2046,-0.0189
KENYA,BESS001,2,1,1,2047,-0.0292
KENYA,BESS001,2,1,1,2048,-0.0279
KENYA,BESS001,2,1,1,2049,-0.0332
KENYA,BESS001,2,1,1,2050,-0.0374
KENYA,BESS001,2,1,2,2035,0.0001
KENYA,BESS001,2,1,2,2041,0.0009
KENYA,BESS001,2,1,2,2043,0.0028
KENYA,BESS001,2,1,2,2044,0.004
KENYA,BESS001,2,1,2,2045,0.002
KENYA,BESS001,2,1,2,2046,0.0111
KENYA,BESS001,2,1,2,2047,0.0161
KENYA,BESS001,2,1,2,2048,0.017
KENYA,BESS001,2,1,2,2049,0.0186
KENYA,BESS001,2,1,2,2050,0.0213
KENYA,BESS001,2,1,3,2029,0.0001
KENYA,BESS001,2,1,3,2033,0.0011
KENYA,BESS001,2,1,3,2034,0.0032
KENYA,BESS001,2,1,3,2035,0.0023
KENYA,BESS001,2,1,3,2042,0.0009
KENYA,BESS001,2,1,3,2043,0.0035
KENYA,BESS001,2,1,3,2045,0.0074
KENYA,BESS001,2,1,3,2046,0.0222
KENYA,BESS001,2,1,3,2047,0.0332
KENYA,BESS001,2,1,3,2048,0.034
KENYA,BESS001,2,1,3,2049,0.0373
KENYA,BESS001,2,1,3,2050,0.0426
KENYA,BESS001,2,1,4,2028,-0.0011
KENYA,BESS001,2,1,4,2029,-0.0017
KENYA,BESS001,2,1,4,2030,-0.0012
KENYA,BESS001,2,1,4,2031,-0.0019
KENYA,BESS001,2,1,4,2032,-0.0016
KENYA,BESS001,2,1,4,2033,-0.0014
KENYA,BESS001,2,1,4,2034,-0.0031
KENYA,BESS001,2,1,4,2035,-0.0031
KENYA,BESS001,2,1,4,2036,-0.0031
KENYA,BESS001,2,1,4,2037,-0.0031
KENYA,BESS001,2,1,4,2038,-0.0015
KENYA,BESS001,2,1,4,2039,-0.0001
KENYA,BESS001,2,1,4,2041,-0.0
KENYA,BESS001,2,1,4,2042,-0.0
KENYA,BESS001,2,1,4,2043,-0.0034
KENYA,BESS001,2,1,4,2044,-0.0055
KENYA,BESS001,2,1,4,2045,-0.0078
KENYA,BESS001,2,1,4,2046,-0.002
KENYA,BESS001,2,1,4,2047,-0.0031
KENYA,BESS001,2,1,4,2048,-0.0034
KENYA,BESS001,2,1,4,2049,-0.0039
KENYA,BESS001,2,1,4,2050,-0.0036
KENYA,BESS001,2,1,5,2028,0.0003
KENYA,BESS001,2,1,5,2029,0.0003
KENYA,BESS001,2,1,5,2030,0.001
KENYA,BESS001,2,1,5,2031,0.0008
KENYA,BESS001,2,1,5,2032,0.0011
KENYA,BESS001,2,1,5,2033,-0.0001
KENYA,BESS001,2,1,5,2034,-0.0015
KENYA,BESS001,2,1,5,2035,-0.0015
KENYA,BESS001,2,1,5,2036,-0.0015
KENYA,BESS001,2,1,5,2037,-0.0015
KENYA,BESS001,2,1,5,2038,0.001
KENYA,BESS001,2,1,5,2039,-0.0007
KENYA,BESS001,2,1,5,2041,-0.0008
KENYA,BESS001,2,1,5,2042,-0.0009
KENYA,BESS001,2,1,5,2043,-0.0029
KENYA,BESS001,2,1,5,2044,0.0015
KENYA,BESS001,2,1,5,2045,-0.0005
KENYA,BESS001,2,1,5,2046,-0.0013
KENYA,BESS001,2,1,5,2047,-0.0024
KENYA,BESS001,2,1,5,2048,-0.0026
KENYA,BESS001,2,1,5,2049,-0.0027
KENYA,BESS001,2,1,5,2050,-0.0034
KENYA,BESS001,2,1,6,2029,0.0012
KENYA,BESS001,2,1,6,2030,0.0003
KENYA,BESS001,2,1,6,2034,0.0014
KENYA,BESS001,2,1,6,2035,0.0023
KENYA,BESS001,2,1,6,2036,0.0023
KENYA,BESS001,2,1,6,2037,0.0023
KENYA,BESS001,2,1,6,2038,0.0005
KENYA,BESS001,2,1,6,2045,-0.0011
KENYA,BESS001,2,1,6,2046,-0.0111
KENYA,BESS001,2,1,6,2047,-0.0146
KENYA,BESS001,2,1,6,2048,-0.017
KENYA,BESS001,2,1,6,2049,-0.0161
KENYA,BESS001,2,1,6,2050,-0.0194
KENYA,BESS001,2,2,1,2028,0.0007
KENYA,BESS001,2,2,1,2029,0.0025
KENYA,BESS001,2,2,1,2030,0.0026
KENYA,BESS001,2,2,1,2031,0.0033
KENYA,BESS001,2,2,1,2032,0.0018
KENYA,BESS001,2,2,1,2033,0.0046
KENYA,BESS001,2,2,1,2034,0.0046
KENYA,BESS001,2,2,1,2035,0.0046
KENYA,BESS001,2,2,1,2036,0.0046
KENYA,BESS001,2,2,1,2037,0.0046
KENYA,BESS001,2,2,1,2038,-0.0
KENYA,BESS001,2,2,1,2039,0.0021
KENYA,BESS001,2,2,1,2041,0.0025
KENYA,BESS001,2,2,1,2042,0.0025
KENYA,BESS001,2,2,1,2043,0.0086
KENYA,BESS001,2,2,1,2046,-0.001
KENYA,BESS001,2,2,1,2047,0.0008
KENYA,BESS001,2,2,1,2048,0.0006
KENYA,BESS001,2,2,1,2049,-0.0023
KENYA,BESS001,2,2,1,2050,-0.0067
KENYA,BESS001,2,2,2,2028,-0.0008
KENYA,BESS001,2,2,2,2029,-0.0012
KENYA,BESS001,2,2,2,2030,-0.0023
KENYA,BESS001,2,2,2,2031,-0.0023
KENYA,BESS001,2,2,2,2032,-0.0023
KENYA,BESS001,2,2,2,2033,-0.0023
KENYA,BESS001,2,2,2,2034,-0.0023
KENYA,BESS001,2,2,2,2035,-0.0023
KENYA,BESS001,2,2,2,2036,-0.0023
KENYA,BESS001,2,2,2,2037,-0.0023
KENYA,BESS001,2,2,2,2038,-0.0015
KENYA,BESS001,2,2,2,2039,-0.0011
KENYA,BESS001,2,2,2,2041,-0.0012
KENYA,BESS001,2,2,2,2042,-0.0013
KENYA,BESS001,2,2,2,2043,-0.0043
KENYA,BESS001,2,2,2,2044,-0.0062
KENYA,BESS001,2,2,2,2045,-0.0094
KENYA,BESS001,2,2,2,2046,-0.0111
KENYA,BESS001,2,2,2,2047,-0.0166
KENYA,BESS001,2,2,2,2048,-0.017
KENYA,BESS001,2,2,2,2049,-0.0186
KENYA,BESS001,2,2,2,2050,-0.0189
KENYA,BESS001,2,2,3,2028,0.0016
KENYA,BESS001,2,2,3,2029,0.0012
KENYA,BESS001,2,2,3,2032,0.0
KENYA,BESS001,2,2,3,2033,0.0
KENYA,BESS001,2,2,3,2034,0.0036
KENYA,BESS001,2,2,3,2035,0.0046
KENYA,BESS001,2,2,3,2036,0.0046
KENYA,BESS001,2,2,3,2037,0.0046
KENYA,BESS001,2,2,3,2039,0.0021
KENYA,BESS001,2,2,3,2041,0.0025
KENYA,BESS001,2,2,3,2042,0.0025
KENYA,BESS001,2,2,3,2043,0.0086
KENYA,BESS001,2,2,3,2044,0.0062
KENYA,BESS001,2,2,3,2045,0.0167
KENYA,BESS001,2,2,3,2046,0.0222
KENYA,BESS001,2,2,3,2047,0.0332
KENYA,BESS001,2,2,3,2048,0.034
KENYA,BESS001,2,2,3,2049,0.0373
KENYA,BESS001,2,2,3,2050,0.0426
KENYA,BESS001,2,2,4,2028,-0.0011
KENYA,BESS001,2,2,4,2029,-0.0017
KENYA,BESS001,2,2,4,2030,0.0004
KENYA,BESS001,2,2,4,2031,-0.0002
KENYA,BESS001,2,2,4,2032,0.0012
KENYA,BESS001,2,2,4,2033,-0.0013
KENYA,BESS001,2,2,4,2034,-0.0031
KENYA,BESS001,2,2,4,2035,-0.0031
KENYA,BESS001,2,2,4,2036,-0.0031
KENYA,BESS001,2,2,4,2037,-0.0031
KENYA,BESS001,2,2,4,2038,0.002
KENYA,BESS001,2,2,4,2039,-0.0014
KENYA,BESS001,2,2,4,2041,-0.0016
KENYA,BESS001,2,2,4,2042,-0.0017
KENYA,BESS001,2,2,4,2043,-0.0057
KENYA,BESS001,2,2,4,2044,0.0021
KENYA,BESS001,2,2,4,2045,-0.0012
KENYA,BESS001,2,2,4,2046,-0.0018
KENYA,BESS001,2,2,4,2047,-0.0029
KENYA,BESS001,2,2,4,2048,-0.0027
KENYA,BESS001,2,2,4,2049,0.0003
KENYA,BESS001,2,2,4,2050,0.0022
KENYA,BESS001,2,2,5,2028,0.0003
KENYA,BESS001,2,2,5,2029,0.0005
KENYA,BESS001,2,2,5,2030,0.0015
KENYA,BESS001,2,2,5,2031,0.0015
KENYA,BESS001,2,2,5,2032,0.0015
KENYA,BESS001,2,2,5,2033,0.0013
KENYA,BESS001,2,2,5,2034,-0.0005
KENYA,BESS001,2,2,5,2035,-0.0015
KENYA,BESS001,2,2,5,2036,-0.0015
KENYA,BESS001,2,2,5,2037,-0.0015
KENYA,BESS001,2,2,5,2038,0.001
KENYA,BESS001,2,2,5,2039,-0.0007
KENYA,BESS001,2,2,5,2041,-0.0008
KENYA,BESS001,2,2,5,2042,-0.0008
KENYA,BESS001,2,2,5,2043,-0.0029
KENYA,BESS001,2,2,5,2044,0.0042
KENYA,BESS001,2,2,5,2045,0.0033
KENYA,BESS001,2,2,5,2046,0.0028
KENYA,BESS001,2,2,5,2047,0.0021
KENYA,BESS001,2,2,5,2048,0.0022
KENYA,BESS001,2,2,5,2049,0.002
KENYA,BESS001,2,2,5,2050,0.0022
KENYA,BESS001,2,2,6,2028,-0.0008
KENYA,BESS001,2,2,6,2029,-0.0012
KENYA,BESS001,2,2,6,2030,-0.0023
KENYA,BESS001,2,2,6,2031,-0.0023
KENYA,BESS001,2,2,6,2032,-0.0023
KENYA,BESS001,2,2,6,2033,-0.0023
KENYA,BESS001,2,2,6,2034,-0.0023
KENYA,BESS001,2,2,6,2035,-0.0023
KENYA,BESS001,2,2,6,2036,-0.0023
KENYA,BESS001,2,2,6,2037,-0.0023
KENYA,BESS001,2,2,6,2038,-0.0015
KENYA,BESS001,2,2,6,2039,-0.0011
KENYA,BESS001,2,2,6,2041,-0.0012
KENYA,BESS001,2,2,6,2042,-0.0013
KENYA,BESS001,2,2,6,2043,-0.0043
KENYA,BESS001,2,2,6,2044,-0.0062
KENYA,BESS001,2,2,6,2045,-0.0094
KENYA,BESS001,2,2,6,2046,-0.0111
KENYA,BESS001,2,2,6,2047,-0.0166
KENYA,BESS001,2,2,6,2048,-0.017
KENYA,BESS001,2,2,6,2049,-0.0186
KENYA,BESS001,2,2,6,2050,-0.0213
KENYA,BESS001,3,1,1,2028,-0.0005
KENYA,BESS001,3,1,1,2029,-0.0025
KENYA,BESS001,3,1,1,2032,-0.0004
KENYA,BESS001,3,1,1,2033,-0.0015
KENYA,BESS001,3,1,1,2034,-0.0015
KENYA,BESS001,3,1,1,2036,-0.0012
KENYA,BESS001,3,1,1,2037,-0.0046
KENYA,BESS001,3,1,1,2038,-0.0004
KENYA,BESS001,3,1,1,2039,-0.0015
KENYA,BESS001,3,1,1,2041,-0.0021
KENYA,BESS001,3,1,1,2042,-0.0025
KENYA,BESS001,3,1,1,2043,-0.0086
KENYA,BESS001,3,1,1,2044,-0.0125
KENYA,BESS001,3,1,1,2045,-0.0188
KENYA,BESS001,3,1,1,2046,-0.0222
KENYA,BESS001,3,1,1,2047,-0.0256
KENYA,BESS001,3,1,1,2048,-0.0284
KENYA,BESS001,3,1,1,2049,-0.0316
KENYA,BESS001,3,1,1,2050,-0.035
KENYA,BESS001,3,1,2,2028,0.0008
KENYA,BESS001,3,1,2,2029,0.0012
KENYA,BESS001,3,1,2,2030,0.0007
KENYA,BESS001,3,1,2,2031,0.0005
KENYA,BESS001,3,1,2,2032,0.0023
KENYA,BESS001,3,1,2,2033,0.0023
KENYA,BESS001,3,1,2,2034,0.0023
KENYA,BESS001,3,1,2,2035,0.0005
KENYA,BESS001,3,1,2,2036,0.0021
KENYA,BESS001,3,1,2,2037,0.0012
KENYA,BESS001,3,1,2,2039,0.0011
KENYA,BESS001,3,1,2,2041,0.0012
KENYA,BESS001,3,1,2,2042,0.0013
KENYA,BESS001,3,1,2,2043,0.0043
KENYA,BESS001,3,1,2,2044,0.0062
KENYA,BESS001,3,1,2,2045,0.0094
KENYA,BESS001,3,1,2,2046,0.0111
KENYA,BESS001,3,1,2,2047,0.0166
KENYA,BESS001,3,1,2,2048,0.0166
KENYA,BESS001,3,1,2,2049,0.0171
KENYA,BESS001,3,1,2,2050,0.0152
KENYA,BESS001,3,1,3,2028,-0.0016
KENYA,BESS001,3,1,3,2029,-0.0011
KENYA,BESS001,3,1,3,2030,-0.0037
KENYA,BESS001,3,1,3,2031,-0.0035
KENYA,BESS001,3,1,3,2032,-0.0046
KENYA,BESS001,3,1,3,2033,-0.0038
KENYA,BESS001,3,1,3,2034,-0.0046
KENYA,BESS001,3,1,3,2035,-0.0038
KENYA,BESS001,3,1,3,2036,-0.0046
KENYA,BESS001,3,1,3,2037,-0.0009
KENYA,BESS001,3,1,3,2039,-0.0021
KENYA,BESS001,3,1,3,2041,-0.0025
KENYA,BESS001,3,1,3,2042,-0.0023
KENYA,BESS001,3,1,3,2043,-0.0012
KENYA,BESS001,3,1,3,2044,-0.0007
KENYA,BESS001,3,1,3,2045,-0.0037
KENYA,BESS001,3,1,3,2046,-0.0007
KENYA,BESS001,3,1,3,2048,0.0102
KENYA,BESS001,3,1,3,2049,0.0124
KENYA,BESS001,3,1,3,2050,0.0189
KENYA,BESS001,3,1,4,2029,0.0003
KENYA,BESS001,3,1,4,2030,-0.0008
KENYA,BESS001,3,1,4,2031,-0.0008
KENYA,BESS001,3,1,4,2032,-0.0012
KENYA,BESS001,3,1,4,2033,-0.0008
KENYA,BESS001,3,1,4,2034,0.0005
KENYA,BESS001,3,1,4,2037,0.0004
KENYA,BESS001,3,1,4,2038,-0.0007
KENYA,BESS001,3,1,4,2039,0.0008
KENYA,BESS001,3,1,4,2041,0.0012
KENYA,BESS001,3,1,4,2042,0.0015
KENYA,BESS001,3,1,4,2043,-0.0017
KENYA,BESS001,3,1,4,2044,-0.0034
KENYA,BESS001,3,1,4,2045,0.0021
KENYA,BESS001,3,1,4,2046,0.0016
KENYA,BESS001,3,1,4,2047,0.0009
KENYA,BESS001,3,1,4,2048,0.0016
KENYA,BESS001,3,1,4,2049,0.0023
KENYA,BESS001,3,1,4,2050,0.0041
KENYA,BESS001,3,1,5,2028,0.0005
KENYA,BESS001,3,1,5,2029,0.0008
KENYA,BESS001,3,1,5,2030,0.0015
KENYA,BESS001,3,1,5,2031,0.0015
KENYA,BESS001,3,1,5,2032,0.0015
KENYA,BESS001,3,1,5,2033,0.0015
KENYA,BESS001,3,1,5,2034,0.001
KENYA,BESS001,3,1,5,2035,0.0011
KENYA,BESS001,3,1,5,2036,0.0014
KENYA,BESS001,3,1,5,2037,0.0015
KENYA,BESS001,3,1,5,2038,0.001
KENYA,BESS001,3,1,5,2039,0.0007
KENYA,BESS001,3,1,5,2041,0.0008
KENYA,BESS001,3,1,5,2042,0.0009
KENYA,BESS001,3,1,5,2043,0.0029
KENYA,BESS001,3,1,5,2044,0.004
KENYA,BESS001,3,1,5,2045,0.0063
KENYA,BESS001,3,1,5,2046,0.0068
KENYA,BESS001,3,1,5,2047,0.0067
KENYA,BESS001,3,1,5,2048,0.0075
KENYA,BESS001,3,1,5,2049,0.0083
KENYA,BESS001,3,1,5,2050,0.0097
KENYA,BESS001,3,1,6,2028,0.0008
KENYA,BESS001,3,1,6,2029,0.0012
KENYA,BESS001,3,1,6,2030,0.0023
KENYA,BESS001,3,1,6,2031,0.0023
KENYA,BESS001,3,1,6,2032,0.0023
KENYA,BESS001,3,1,6,2033,0.0023
KENYA,BESS001,3,1,6,2034,0.0023
KENYA,BESS001,3,1,6,2035,0.0023
KENYA,BESS001,3,1,6,2036,0.0023
KENYA,BESS001,3,1,6,2037,0.0023
KENYA,BESS001,3,1,6,2039,0.0011
KENYA,BESS001,3,1,6,2041,0.0012
KENYA,BESS001,3,1,6,2042,0.0013
KENYA,BESS001,3,1,6,2043,0.0043
KENYA,BESS001,3,1,6,2044,0.0062
KENYA,BESS001,3,1,6,2045,0.0046
KENYA,BESS001,3,1,6,2046,0.0033
KENYA,BESS001,3,1,6,2047,0.0015
KENYA,BESS001,3,1,6,2048,-0.0075
KENYA,BESS001,3,1,6,2049,-0.0084
KENYA,BESS001,3,1,6,2050,-0.013
KENYA,BESS001,3,2,1,2028,0.0007
KENYA,BESS001,3,2,1,2029,0.0006
KENYA,BESS001,3,2,1,2030,0.0029
KENYA,BESS001,3,2,1,2031,0.0046
KENYA,BESS001,3,2,1,2032,0.0005
KENYA,BESS001,3,2,1,2034,0.0036
KENYA,BESS001,3,2,1,2035,0.0046
KENYA,BESS001,3,2,1,2036,0.0046
KENYA,BESS001,3,2,1,2037,0.0046
KENYA,BESS001,3,2,1,2039,0.0021
KENYA,BESS001,3,2,1,2041,0.002
KENYA,BESS001,3,2,1,2042,0.0025
KENYA,BESS001,3,2,1,2043,-0.0011
KENYA,BESS001,3,2,1,2044,-0.0053
KENYA,BESS001,3,2,1,2045,-0.0125
KENYA,BESS001,3,2,1,2046,-0.0212
KENYA,BESS001,3,2,1,2047,-0.0332
KENYA,BESS001,3,2,1,2048,-0.034
KENYA,BESS001,3,2,1,2049,-0.0312
KENYA,BESS001,3,2,1,2050,-0.0363
KENYA,BESS001,3,2,2,2028,0.0004
KENYA,BESS001,3,2,2,2029,0.0005
KENYA,BESS001,3,2,2,2030,-0.0006
KENYA,BESS001,3,2,2,2031,-0.0001
KENYA,BESS001,3,2,2,2032,0.0023
KENYA,BESS001,3,2,2,2033,0.0022
KENYA,BESS001,3,2,2,2034,-0.0005
KENYA,BESS001,3,2,2,2035,-0.0018
KENYA,BESS001,3,2,2,2036,-0.002
KENYA,BESS001,3,2,2,2037,-0.0023
KENYA,BESS001,3,2,2,2038,0.0007
KENYA,BESS001,3,2,2,2039,-0.0011
KENYA,BESS001,3,2,2,2041,-0.0012
KENYA,BESS001,3,2,2,2042,-0.0013
KENYA,BESS001,3,2,2,2043,-0.0015
